Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.896128576389048249e+03,3.447695512206291113e+00
9.896128599245501391e+03,3.447695512230409154e+00
9.896128622101952715e+03,3.447695512254528527e+00
9.896128644958405857e+03,3.447695512278650121e+00
9.896128667814857181e+03,3.447695512302773047e+00
9.896128690671310324e+03,3.447695512326898193e+00
9.896128713527761647e+03,3.447695512351024227e+00
9.896128736384214790e+03,3.447695512375152482e+00
9.896128759240666113e+03,3.447695512399282514e+00
9.896128782097119256e+03,3.447695512423413877e+00
9.896128804953570580e+03,3.447695512447547017e+00
9.896128827810023722e+03,3.447695512471682378e+00
9.896128850666476865e+03,3.447695512495819070e+00
9.896128873522928188e+03,3.447695512519957095e+00
9.896128896379381331e+03,3.447695512544096896e+00
9.896128919235832655e+03,3.447695512568238474e+00
9.896128942092285797e+03,3.447695512592382272e+00
9.896128964948737121e+03,3.447695512616526514e+00
9.896128987805190263e+03,3.447695512640673421e+00
9.896129010661641587e+03,3.447695512664821660e+00
9.896129033518094730e+03,3.447695512688972119e+00
9.896129056374546053e+03,3.447695512713123467e+00
9.896129079230999196e+03,3.447695512737277035e+00
9.896129102087450519e+03,3.447695512761432379e+00
9.896129124943903662e+03,3.447695512785589056e+00
9.896129147800356805e+03,3.447695512809747953e+00
9.896129170656808128e+03,3.447695512833907738e+00
9.896129193513261271e+03,3.447695512858069744e+00
9.896129216369712594e+03,3.447695512882233082e+00
9.896129239226165737e+03,3.447695512906398196e+00
9.896129262082617061e+03,3.447695512930565975e+00
9.896129284939070203e+03,3.447695512954733754e+00
9.896129307795521527e+03,3.447695512978904198e+00
9.896129330651974669e+03,3.447695513003076417e+00
9.896129353508425993e+03,3.447695513027249969e+00
9.896129376364879136e+03,3.447695513051425742e+00
9.896129399221332278e+03,3.447695513075603291e+00
9.896129422077783602e+03,3.447695513099781284e+00
9.896129444934236744e+03,3.447695513123961497e+00
9.896129467790688068e+03,3.447695513148144375e+00
9.896129490647141211e+03,3.447695513172327697e+00
9.896129513503592534e+03,3.447695513196513684e+00
9.896129536360045677e+03,3.447695513220701002e+00
9.896129559216497000e+03,3.447695513244889653e+00
9.896129582072950143e+03,3.447695513269080081e+00
9.896129604929401467e+03,3.447695513293272729e+00
9.896129627785854609e+03,3.447695513317466265e+00
9.896129650642307752e+03,3.447695513341662021e+00
9.896129673498759075e+03,3.447695513365859110e+00
9.896129696355212218e+03,3.447695513390057975e+00
9.896129719211663542e+03,3.447695513414259061e+00
9.896129742068116684e+03,3.447695513438461479e+00
9.896129764924568008e+03,3.447695513462665673e+00
9.896129787781021150e+03,3.447695513486871643e+00
9.896129810637472474e+03,3.447695513511078502e+00
9.896129833493925616e+03,3.447695513535288026e+00
9.896129856350376940e+03,3.447695513559498437e+00
9.896129879206830083e+03,3.447695513583711069e+00
9.896129902063283225e+03,3.447695513607925033e+00
9.896129924919734549e+03,3.447695513632141662e+00
9.896129947776187691e+03,3.447695513656358735e+00
9.896129970632639015e+03,3.447695513680578028e+00
9.896129993489092158e+03,3.447695513704799097e+00
9.896130016345543481e+03,3.447695513729021499e+00
9.896130039201996624e+03,3.447695513753245677e+00
9.896130062058447947e+03,3.447695513777472076e+00
9.896130084914901090e+03,3.447695513801699807e+00
9.896130107771352414e+03,3.447695513825929314e+00
9.896130130627805556e+03,3.447695513850160154e+00
9.896130153484256880e+03,3.447695513874392770e+00
9.896130176340710022e+03,3.447695513898627606e+00
9.896130199197163165e+03,3.447695513922863775e+00
9.896130222053614489e+03,3.447695513947101720e+00
9.896130244910067631e+03,3.447695513971340997e+00
9.896130267766518955e+03,3.447695513995582051e+00
9.896130290622972097e+03,3.447695514019824881e+00
9.896130313479423421e+03,3.447695514044069931e+00
9.896130336335876564e+03,3.447695514068315870e+00
9.896130359192327887e+03,3.447695514092564029e+00
9.896130382048781030e+03,3.447695514116813076e+00
9.896130404905232353e+03,3.447695514141064788e+00
9.896130427761685496e+03,3.447695514165317832e+00
9.896130450618138639e+03,3.447695514189572652e+00
9.896130473474589962e+03,3.447695514213828805e+00
9.896130496331043105e+03,3.447695514238086290e+00
9.896130519187494428e+03,3.447695514262346439e+00
9.896130542043947571e+03,3.447695514286607921e+00
9.896130564900398895e+03,3.447695514310871179e+00
9.896130587756852037e+03,3.447695514335135769e+00
9.896130610613303361e+03,3.447695514359402580e+00
9.896130633469756503e+03,3.447695514383670279e+00
9.896130656326207827e+03,3.447695514407940198e+00
9.896130679182660970e+03,3.447695514432211894e+00
9.896130702039114112e+03,3.447695514456485810e+00
9.896130724895565436e+03,3.447695514480760171e+00
9.896130747752018578e+03,3.447695514505037195e+00
9.896130770608469902e+03,3.447695514529315552e+00
9.896130793464923045e+03,3.447695514553595686e+00
9.896130816321374368e+03,3.447695514577877152e+00
9.896130839177827511e+03,3.447695514602160838e+00
9.896130862034278834e+03,3.447695514626445412e+00
9.896130884890731977e+03,3.447695514650732207e+00
9.896130907747183301e+03,3.447695514675020334e+00
9.896130930603636443e+03,3.447695514699311126e+00
9.896130953460089586e+03,3.447695514723602361e+00
9.896130976316540909e+03,3.447695514747896262e+00
9.896130999172994052e+03,3.447695514772191494e+00
9.896131022029445376e+03,3.447695514796488059e+00
9.896131044885898518e+03,3.447695514820786400e+00
9.896131067742349842e+03,3.447695514845086961e+00
9.896131090598802984e+03,3.447695514869389299e+00
9.896131113455254308e+03,3.447695514893692970e+00
9.896131136311707451e+03,3.447695514917997972e+00
9.896131159168158774e+03,3.447695514942304751e+00
9.896131182024611917e+03,3.447695514966613750e+00
9.896131204881063240e+03,3.447695514990923638e+00
9.896131227737516383e+03,3.447695515015235745e+00
9.896131250593969526e+03,3.447695515039550074e+00
9.896131273450420849e+03,3.447695515063865290e+00
9.896131296306873992e+03,3.447695515088182727e+00
9.896131319163325315e+03,3.447695515112501052e+00
9.896131342019778458e+03,3.447695515136821598e+00
9.896131364876229782e+03,3.447695515161144364e+00
9.896131387732682924e+03,3.447695515185468018e+00
9.896131410589134248e+03,3.447695515209793893e+00
9.896131433445587390e+03,3.447695515234120212e+00
9.896131456302038714e+03,3.447695515258449195e+00
9.896131479158491857e+03,3.447695515282780399e+00
9.896131502014944999e+03,3.447695515307112490e+00
9.896131524871396323e+03,3.447695515331446803e+00
9.896131547727849465e+03,3.447695515355782447e+00
9.896131570584300789e+03,3.447695515380119868e+00
9.896131593440753932e+03,3.447695515404459066e+00
9.896131616297205255e+03,3.447695515428799151e+00
9.896131639153658398e+03,3.447695515453141901e+00
9.896131662010109721e+03,3.447695515477486428e+00
9.896131684866562864e+03,3.447695515501831842e+00
9.896131707723014188e+03,3.447695515526179477e+00
9.896131730579467330e+03,3.447695515550528889e+00
9.896131753435920473e+03,3.447695515574879188e+00
9.896131776292371796e+03,3.447695515599231708e+00
9.896131799148824939e+03,3.447695515623586004e+00
9.896131822005276263e+03,3.447695515647941633e+00
9.896131844861729405e+03,3.447695515672299926e+00
9.896131867718180729e+03,3.447695515696659552e+00
9.896131890574633871e+03,3.447695515721019621e+00
9.896131913431085195e+03,3.447695515745383243e+00
9.896131936287538338e+03,3.447695515769747310e+00
9.896131959143989661e+03,3.447695515794112708e+00
9.896131982000442804e+03,3.447695515818480771e+00
9.896132004856895946e+03,3.447695515842850167e+00
9.896132027713347270e+03,3.447695515867221339e+00
9.896132050569800413e+03,3.447695515891593843e+00
9.896132073426251736e+03,3.447695515915969011e+00
9.896132096282704879e+03,3.447695515940345068e+00
9.896132119139156202e+03,3.447695515964723345e+00
9.896132141995609345e+03,3.447695515989102510e+00
9.896132164852060669e+03,3.447695516013483452e+00
9.896132187708513811e+03,3.447695516037867058e+00
9.896132210564965135e+03,3.447695516062251109e+00
9.896132233421418277e+03,3.447695516086637380e+00
9.896132256277869601e+03,3.447695516111025871e+00
9.896132279134322744e+03,3.447695516135415250e+00
9.896132301990775886e+03,3.447695516159806406e+00
9.896132324847227210e+03,3.447695516184199338e+00
9.896132347703680352e+03,3.447695516208594491e+00
9.896132370560131676e+03,3.447695516232990531e+00
9.896132393416584819e+03,3.447695516257389237e+00
9.896132416273036142e+03,3.447695516281788386e+00
9.896132439129489285e+03,3.447695516306190200e+00
9.896132461985940608e+03,3.447695516330593346e+00
9.896132484842393751e+03,3.447695516354998269e+00
9.896132507698845075e+03,3.447695516379404967e+00
9.896132530555298217e+03,3.447695516403812999e+00
9.896132553411751360e+03,3.447695516428222806e+00
9.896132576268202683e+03,3.447695516452634390e+00
9.896132599124655826e+03,3.447695516477047750e+00
9.896132621981107150e+03,3.447695516501463331e+00
9.896132644837560292e+03,3.447695516525879356e+00
9.896132667694011616e+03,3.447695516550298045e+00
9.896132690550464758e+03,3.447695516574718066e+00
9.896132713406916082e+03,3.447695516599140309e+00
9.896132736263369225e+03,3.447695516623563439e+00
9.896132759119820548e+03,3.447695516647988789e+00
9.896132781976273691e+03,3.447695516672415472e+00
9.896132804832726833e+03,3.447695516696843931e+00
9.896132827689178157e+03,3.447695516721274167e+00
9.896132850545631300e+03,3.447695516745705735e+00
9.896132873402082623e+03,3.447695516770139523e+00
9.896132896258535766e+03,3.447695516794574644e+00
9.896132919114987089e+03,3.447695516819011541e+00
9.896132941971440232e+03,3.447695516843449770e+00
9.896132964827891556e+03,3.447695516867890664e+00
9.896132987684344698e+03,3.447695516892332002e+00
9.896133010540796022e+03,3.447695516916776004e+00
9.896133033397249164e+03,3.447695516941221339e+00
9.896133056253700488e+03,3.447695516965668894e+00
9.896133079110153631e+03,3.447695516990117337e+00
9.896133101966606773e+03,3.447695517014567557e+00
9.896133124823058097e+03,3.447695517039019997e+00
9.896133147679511239e+03,3.447695517063473769e+00
9.896133170535962563e+03,3.447695517087928874e+00
9.896133193392415706e+03,3.447695517112386643e+00
9.896133216248867029e+03,3.447695517136844856e+00
9.896133239105320172e+03,3.447695517161305290e+00
9.896133261961771495e+03,3.447695517185767500e+00
9.896133284818224638e+03,3.447695517210231930e+00
9.896133307674675962e+03,3.447695517234697249e+00
9.896133330531129104e+03,3.447695517259164788e+00
9.896133353387582247e+03,3.447695517283633659e+00
9.896133376244033570e+03,3.447695517308104307e+00
9.896133399100486713e+03,3.447695517332577175e+00
9.896133421956938037e+03,3.447695517357050488e+00
9.896133444813391179e+03,3.447695517381526464e+00
9.896133467669842503e+03,3.447695517406004218e+00
9.896133490526295645e+03,3.447695517430482859e+00
9.896133513382746969e+03,3.447695517454963277e+00
9.896133536239200112e+03,3.447695517479446359e+00
9.896133559095651435e+03,3.447695517503930773e+00
9.896133581952104578e+03,3.447695517528416520e+00
9.896133604808557720e+03,3.447695517552904043e+00
9.896133627665009044e+03,3.447695517577392899e+00
9.896133650521462187e+03,3.447695517601883974e+00
9.896133673377913510e+03,3.447695517626376827e+00
9.896133696234366653e+03,3.447695517650871011e+00
9.896133719090817976e+03,3.447695517675366972e+00
9.896133741947271119e+03,3.447695517699864265e+00
9.896133764803722443e+03,3.447695517724363778e+00
9.896133787660175585e+03,3.447695517748865068e+00
9.896133810516626909e+03,3.447695517773367690e+00
9.896133833373080051e+03,3.447695517797872089e+00
9.896133856229533194e+03,3.447695517822378708e+00
9.896133879085984518e+03,3.447695517846885771e+00
9.896133901942437660e+03,3.447695517871395499e+00
9.896133924798888984e+03,3.447695517895906558e+00
9.896133947655342126e+03,3.447695517920419395e+00
9.896133970511793450e+03,3.447695517944934007e+00
9.896133993368246593e+03,3.447695517969449952e+00
9.896134016224697916e+03,3.447695517993968117e+00
9.896134039081151059e+03,3.447695518018487615e+00
9.896134061937602382e+03,3.447695518043009333e+00
9.896134084794055525e+03,3.447695518067531939e+00
9.896134107650506849e+03,3.447695518092056766e+00
9.896134130506959991e+03,3.447695518116583369e+00
9.896134153363413134e+03,3.447695518141111304e+00
9.896134176219864457e+03,3.447695518165640571e+00
9.896134199076317600e+03,3.447695518190172503e+00
9.896134221932768924e+03,3.447695518214705324e+00
9.896134244789222066e+03,3.447695518239239920e+00
9.896134267645673390e+03,3.447695518263776293e+00
9.896134290502126532e+03,3.447695518288314886e+00
9.896134313358577856e+03,3.447695518312854368e+00
9.896134336215030999e+03,3.447695518337396070e+00
9.896134359071482322e+03,3.447695518361939548e+00
9.896134381927935465e+03,3.447695518386484359e+00
9.896134404784388607e+03,3.447695518411030502e+00
9.896134427640839931e+03,3.447695518435579309e+00
9.896134450497293074e+03,3.447695518460128561e+00
9.896134473353744397e+03,3.447695518484680477e+00
9.896134496210197540e+03,3.447695518509234613e+00
9.896134519066648863e+03,3.447695518533789194e+00
9.896134541923102006e+03,3.447695518558345551e+00
9.896134564779553330e+03,3.447695518582904128e+00
9.896134587636006472e+03,3.447695518607464038e+00
9.896134610492457796e+03,3.447695518632025724e+00
9.896134633348910938e+03,3.447695518656589631e+00
9.896134656205364081e+03,3.447695518681154425e+00
9.896134679061815405e+03,3.447695518705721440e+00
9.896134701918268547e+03,3.447695518730290232e+00
9.896134724774719871e+03,3.447695518754860355e+00
9.896134747631173013e+03,3.447695518779432700e+00
9.896134770487624337e+03,3.447695518804005488e+00
9.896134793344077480e+03,3.447695518828580941e+00
9.896134816200528803e+03,3.447695518853158170e+00
9.896134839056981946e+03,3.447695518877736731e+00
9.896134861913433269e+03,3.447695518902317513e+00
9.896134884769886412e+03,3.447695518926898739e+00
9.896134907626339555e+03,3.447695518951482629e+00
9.896134930482790878e+03,3.447695518976068296e+00
9.896134953339244021e+03,3.447695519000655295e+00
9.896134976195695344e+03,3.447695519025244515e+00
9.896134999052148487e+03,3.447695519049834179e+00
9.896135021908599811e+03,3.447695519074426507e+00
9.896135044765052953e+03,3.447695519099020167e+00
9.896135067621504277e+03,3.447695519123615604e+00
9.896135090477957419e+03,3.447695519148213261e+00
9.896135113334408743e+03,3.447695519172811807e+00
9.896135136190861886e+03,3.447695519197412573e+00
9.896135159047313209e+03,3.447695519222014671e+00
9.896135181903766352e+03,3.447695519246618989e+00
9.896135204760219494e+03,3.447695519271224640e+00
9.896135227616670818e+03,3.447695519295832067e+00
9.896135250473123961e+03,3.447695519320441271e+00
9.896135273329575284e+03,3.447695519345051807e+00
9.896135296186028427e+03,3.447695519369664119e+00
9.896135319042479750e+03,3.447695519394277763e+00
9.896135341898932893e+03,3.447695519418893628e+00
9.896135364755384217e+03,3.447695519443511269e+00
9.896135387611837359e+03,3.447695519468130243e+00
9.896135410468288683e+03,3.447695519492750993e+00
9.896135433324741825e+03,3.447695519517373963e+00
9.896135456181194968e+03,3.447695519541998266e+00
9.896135479037646292e+03,3.447695519566624345e+00
9.896135501894099434e+03,3.447695519591251756e+00
9.896135524750550758e+03,3.447695519615880944e+00
9.896135547607003900e+03,3.447695519640511908e+00
9.896135570463455224e+03,3.447695519665144204e+00
9.896135593319908367e+03,3.447695519689778720e+00
9.896135616176359690e+03,3.447695519714414569e+00
9.896135639032812833e+03,3.447695519739052639e+00
9.896135661889264156e+03,3.447695519763691596e+00
9.896135684745717299e+03,3.447695519788332774e+00
9.896135707602170442e+03,3.447695519812975729e+00
9.896135730458621765e+03,3.447695519837620015e+00
9.896135753315074908e+03,3.447695519862266078e+00
9.896135776171526231e+03,3.447695519886913917e+00
9.896135799027979374e+03,3.447695519911563977e+00
9.896135821884430698e+03,3.447695519936214925e+00
9.896135844740883840e+03,3.447695519960867649e+00
9.896135867597335164e+03,3.447695519985522150e+00
9.896135890453788306e+03,3.447695520010178427e+00
9.896135913310239630e+03,3.447695520034836925e+00
9.896135936166692773e+03,3.447695520059496310e+00
9.896135959023145915e+03,3.447695520084157472e+00
9.896135981879597239e+03,3.447695520108820411e+00
9.896136004736050381e+03,3.447695520133485125e+00
9.896136027592501705e+03,3.447695520158151172e+00
9.896136050448954848e+03,3.447695520182818996e+00
9.896136073305406171e+03,3.447695520207489484e+00
9.896136096161859314e+03,3.447695520232160415e+00
9.896136119018310637e+03,3.447695520256834012e+00
9.896136141874763780e+03,3.447695520281508941e+00
9.896136164731215104e+03,3.447695520306185646e+00
9.896136187587668246e+03,3.447695520330863239e+00
9.896136210444119570e+03,3.447695520355543053e+00
9.896136233300572712e+03,3.447695520380224643e+00
9.896136256157025855e+03,3.447695520404908009e+00
9.896136279013477179e+03,3.447695520429593152e+00
9.896136301869930321e+03,3.447695520454279627e+00
9.896136324726381645e+03,3.447695520478967435e+00
9.896136347582834787e+03,3.447695520503657907e+00
9.896136370439286111e+03,3.447695520528349711e+00
9.896136393295739254e+03,3.447695520553042847e+00
9.896136416152190577e+03,3.447695520577737760e+00
9.896136439008643720e+03,3.447695520602434893e+00
9.896136461865095043e+03,3.447695520627132915e+00
9.896136484721548186e+03,3.447695520651833156e+00
9.896136507578001329e+03,3.447695520676534731e+00
9.896136530434452652e+03,3.447695520701238969e+00
9.896136553290905795e+03,3.447695520725943652e+00
9.896136576147357118e+03,3.447695520750650555e+00
9.896136599003810261e+03,3.447695520775359235e+00
9.896136621860261585e+03,3.447695520800069691e+00
9.896136644716714727e+03,3.447695520824781479e+00
9.896136667573166051e+03,3.447695520849495487e+00
9.896136690429619193e+03,3.447695520874209940e+00
9.896136713286070517e+03,3.447695520898927057e+00
9.896136736142523660e+03,3.447695520923645507e+00
9.896136758998976802e+03,3.447695520948366621e+00
9.896136781855428126e+03,3.447695520973088179e+00
9.896136804711881268e+03,3.447695520997812402e+00
9.896136827568332592e+03,3.447695521022537513e+00
9.896136850424785735e+03,3.447695521047264844e+00
9.896136873281237058e+03,3.447695521071993063e+00
9.896136896137690201e+03,3.447695521096723947e+00
9.896136918994141524e+03,3.447695521121455720e+00
9.896136941850594667e+03,3.447695521146189712e+00
9.896136964707045991e+03,3.447695521170925925e+00
9.896136987563499133e+03,3.447695521195662582e+00
9.896137010419950457e+03,3.447695521220401016e+00
9.896137033276403599e+03,3.447695521245142114e+00
9.896137056132856742e+03,3.447695521269884544e+00
9.896137078989308066e+03,3.447695521294628307e+00
9.896137101845761208e+03,3.447695521319374290e+00
9.896137124702212532e+03,3.447695521344121161e+00
9.896137147558665674e+03,3.447695521368870253e+00
9.896137170415116998e+03,3.447695521393621121e+00
9.896137193271570140e+03,3.447695521418373321e+00
9.896137216128021464e+03,3.447695521443128186e+00
9.896137238984474607e+03,3.447695521467883495e+00
9.896137261840925930e+03,3.447695521492641024e+00
9.896137284697379073e+03,3.447695521517400330e+00
9.896137307553832215e+03,3.447695521542160968e+00
9.896137330410283539e+03,3.447695521566923826e+00
9.896137353266736682e+03,3.447695521591687573e+00
9.896137376123188005e+03,3.447695521616453540e+00
9.896137398979641148e+03,3.447695521641221283e+00
9.896137421836092471e+03,3.447695521665990359e+00
9.896137444692545614e+03,3.447695521690761655e+00
9.896137467548996938e+03,3.447695521715533840e+00
9.896137490405450080e+03,3.447695521740308244e+00
9.896137513261901404e+03,3.447695521765084425e+00
9.896137536118354546e+03,3.447695521789861939e+00
9.896137558974807689e+03,3.447695521814641673e+00
9.896137581831259013e+03,3.447695521839423183e+00
9.896137604687712155e+03,3.447695521864205137e+00
9.896137627544163479e+03,3.447695521888989756e+00
9.896137650400616621e+03,3.447695521913776595e+00
