Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.882460428240709007e+03,3.447944477218980008e+00
9.882460446256400246e+03,3.447944477422235199e+00
9.882460464272089666e+03,3.447944477625479731e+00
9.882460482287780906e+03,3.447944477828714049e+00
9.882460500303470326e+03,3.447944478031938154e+00
9.882460518319161565e+03,3.447944478235152044e+00
9.882460536334850985e+03,3.447944478438355276e+00
9.882460554350542225e+03,3.447944478641548294e+00
9.882460572366233464e+03,3.447944478844731098e+00
9.882460590381922884e+03,3.447944479047902799e+00
9.882460608397614124e+03,3.447944479251064731e+00
9.882460626413303544e+03,3.447944479454216005e+00
9.882460644428994783e+03,3.447944479657357064e+00
9.882460662444684203e+03,3.447944479860488354e+00
9.882460680460375443e+03,3.447944480063608097e+00
9.882460698476066682e+03,3.447944480266718070e+00
9.882460716491756102e+03,3.447944480469817830e+00
9.882460734507447341e+03,3.447944480672906931e+00
9.882460752523136762e+03,3.447944480875986262e+00
9.882460770538828001e+03,3.447944481079054491e+00
9.882460788554517421e+03,3.447944481282112505e+00
9.882460806570208661e+03,3.447944481485160306e+00
9.882460824585899900e+03,3.447944481688197449e+00
9.882460842601589320e+03,3.447944481891224378e+00
9.882460860617280559e+03,3.447944482094240648e+00
9.882460878632969980e+03,3.447944482297247148e+00
9.882460896648661219e+03,3.447944482500242991e+00
9.882460914664350639e+03,3.447944482703228175e+00
9.882460932680041878e+03,3.447944482906203145e+00
9.882460950695733118e+03,3.447944483109168345e+00
9.882460968711422538e+03,3.447944483312122887e+00
9.882460986727113777e+03,3.447944483515066327e+00
9.882461004742803198e+03,3.447944483717999997e+00
9.882461022758494437e+03,3.447944483920923009e+00
9.882461040774183857e+03,3.447944484123836251e+00
9.882461058789875096e+03,3.447944484326738390e+00
9.882461076805566336e+03,3.447944484529630316e+00
9.882461094821255756e+03,3.447944484732512027e+00
9.882461112836946995e+03,3.447944484935383525e+00
9.882461130852636416e+03,3.447944485138243920e+00
9.882461148868327655e+03,3.447944485341094989e+00
9.882461166884017075e+03,3.447944485543935400e+00
9.882461184899708314e+03,3.447944485746764709e+00
9.882461202915399554e+03,3.447944485949583804e+00
9.882461220931088974e+03,3.447944486152393573e+00
9.882461238946780213e+03,3.447944486355191795e+00
9.882461256962469633e+03,3.447944486557980248e+00
9.882461274978160873e+03,3.447944486760758487e+00
9.882461292993850293e+03,3.447944486963525179e+00
9.882461311009541532e+03,3.447944487166282990e+00
9.882461329025232772e+03,3.447944487369029698e+00
9.882461347040922192e+03,3.447944487571766192e+00
9.882461365056613431e+03,3.447944487774491584e+00
9.882461383072302851e+03,3.447944487977207206e+00
9.882461401087994091e+03,3.447944488179912614e+00
9.882461419103683511e+03,3.447944488382607808e+00
9.882461437119374750e+03,3.447944488585291900e+00
9.882461455135065989e+03,3.447944488787966222e+00
9.882461473150755410e+03,3.447944488990630330e+00
9.882461491166446649e+03,3.447944489193283779e+00
9.882461509182136069e+03,3.447944489395926571e+00
9.882461527197827309e+03,3.447944489598558704e+00
9.882461545213516729e+03,3.447944489801181067e+00
9.882461563229207968e+03,3.447944490003793216e+00
9.882461581244899207e+03,3.447944490206394708e+00
9.882461599260588628e+03,3.447944490408986429e+00
9.882461617276279867e+03,3.447944490611566160e+00
9.882461635291969287e+03,3.447944490814137009e+00
9.882461653307660526e+03,3.447944491016697199e+00
9.882461671323349947e+03,3.447944491219246732e+00
9.882461689339041186e+03,3.447944491421785607e+00
9.882461707354732425e+03,3.447944491624315155e+00
9.882461725370421846e+03,3.447944491826833158e+00
9.882461743386113085e+03,3.447944492029341390e+00
9.882461761401802505e+03,3.447944492231839408e+00
