Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.880038437500130385e+03,9.934337342227066756e+02
9.880038456059855889e+03,9.934074071628529055e+02
9.880038474619583212e+03,9.933810794438140874e+02
9.880038493179308716e+03,9.933547510709092876e+02
9.880038511739036039e+03,9.933284220391369672e+02
9.880038530298761543e+03,9.933020923538168745e+02
9.880038548858488866e+03,9.932757620099469023e+02
9.880038567418214370e+03,9.932494310128472534e+02
9.880038585977941693e+03,9.932230993575151388e+02
9.880038604537667197e+03,9.931967670492715570e+02
9.880038623097394520e+03,9.931704340831139461e+02
9.880038641657120024e+03,9.931441004643622819e+02
9.880038660216847347e+03,9.931177661880144569e+02
9.880038678776572851e+03,9.930914312593906743e+02
9.880038697336298355e+03,9.930650956760692907e+02
9.880038715896025678e+03,9.930387594356283216e+02
9.880038734455751182e+03,9.930124225433888796e+02
9.880038753015478505e+03,9.929860849943471521e+02
9.880038771575204009e+03,9.929597467938249338e+02
9.880038790134931332e+03,9.929334079368188668e+02
9.880038808694656836e+03,9.929070684286501773e+02
9.880038827254384159e+03,9.928807282643150529e+02
9.880038845814109663e+03,9.928543874491358565e+02
9.880038864373836986e+03,9.928280459781079799e+02
9.880038882933562491e+03,9.928017038565540133e+02
9.880038901493289814e+03,9.927753610794693486e+02
9.880038920053015318e+03,9.927490176521762351e+02
9.880038938612740822e+03,9.927226735722525746e+02
9.880038957172468145e+03,9.926963288372752459e+02
9.880038975732193649e+03,9.926699834525666120e+02
9.880038994291920972e+03,9.926436374131222919e+02
9.880039012851646476e+03,9.926172907242646488e+02
9.880039031411373799e+03,9.925909433809891880e+02
9.880039049971099303e+03,9.925645953886191819e+02
9.880039068530826626e+03,9.925382467421485444e+02
9.880039087090552130e+03,9.925118974469016848e+02
9.880039105650279453e+03,9.924855474978721759e+02
9.880039124210004957e+03,9.924591969003846543e+02
9.880039142769732280e+03,9.924328456494324655e+02
9.880039161329457784e+03,9.924064937503399051e+02
9.880039179889183288e+03,9.923801412006838518e+02
9.880039198448910611e+03,9.923537879980400476e+02
9.880039217008636115e+03,9.923274341477332428e+02
9.880039235568363438e+03,9.923010796447567827e+02
9.880039254128088942e+03,9.922747244944354179e+02
9.880039272687816265e+03,9.922483686917624937e+02
9.880039291247541769e+03,9.922220122420629878e+02
9.880039309807269092e+03,9.921956551403296771e+02
9.880039328366994596e+03,9.921692973918879943e+02
9.880039346926721919e+03,9.921429389917301478e+02
9.880039365486447423e+03,9.921165799451823659e+02
9.880039384046174746e+03,9.920902202472366298e+02
9.880039402605900250e+03,9.920638599032190541e+02
9.880039421165625754e+03,9.920374989107049259e+02
9.880039439725353077e+03,9.920111372672699872e+02
9.880039458285078581e+03,9.919847749782402389e+02
9.880039476844805904e+03,9.919584120386077757e+02
9.880039495404531408e+03,9.919320484536985987e+02
9.880039513964258731e+03,9.919056842185046889e+02
9.880039532523984235e+03,9.918793193383526159e+02
9.880039551083711558e+03,9.918529538082336785e+02
9.880039569643437062e+03,9.918265876334743325e+02
9.880039588203164385e+03,9.918002208090663316e+02
9.880039606762889889e+03,9.917738533403368137e+02
9.880039625322617212e+03,9.917474852222761683e+02
9.880039643882342716e+03,9.917211164602123290e+02
9.880039662442068220e+03,9.916947470517197871e+02
9.880039681001795543e+03,9.916683769943730340e+02
9.880039699561521047e+03,9.916420062935009128e+02
9.880039718121248370e+03,9.916156349440926761e+02
9.880039736680973874e+03,9.915892629514765986e+02
9.880039755240701197e+03,9.915628903106429561e+02
9.880039773800426701e+03,9.915365170269196824e+02
9.880039792360154024e+03,9.915101430952968258e+02
9.880039810919879528e+03,9.914837685211026610e+02
9.880039829479606851e+03,9.914573932993270091e+02
9.880039848039332355e+03,9.914310174352983722e+02
9.880039866599059678e+03,9.914046409240063440e+02
9.880039885158785182e+03,9.913782637707797676e+02
9.880039903718510686e+03,9.913518859731927932e+02
9.880039922278238009e+03,9.913255075288193439e+02
9.880039940837963513e+03,9.912991284429890584e+02
9.880039959397690836e+03,9.912727487106901663e+02
9.880039977957416340e+03,9.912463683372528749e+02
9.880039996517143663e+03,9.912199873176651863e+02
9.880040015076869167e+03,9.911936056572568532e+02
9.880040033636596490e+03,9.911672233510167871e+02
9.880040052196321994e+03,9.911408404042747406e+02
9.880040070756049317e+03,9.911144568120186022e+02
9.880040089315774821e+03,9.910880725795786930e+02
9.880040107875502144e+03,9.910616877019429012e+02
9.880040126435227648e+03,9.910353021844423438e+02
9.880040144994953152e+03,9.910089160246494657e+02
9.880040163554680475e+03,9.909825292201379625e+02
9.880040182114405980e+03,9.909561417762389510e+02
9.880040200674133303e+03,9.909297536879394102e+02
9.880040219233858807e+03,9.909033649605706842e+02
9.880040237793586130e+03,9.908769755891194109e+02
9.880040256353311634e+03,9.908505855789172756e+02
9.880040274913038957e+03,9.908241949249509162e+02
9.880040293472764461e+03,9.907978036325524727e+02
9.880040312032491784e+03,9.907714116967076734e+02
9.880040330592217288e+03,9.907450191227487721e+02
9.880040349151944611e+03,9.907186259056620656e+02
9.880040367711670115e+03,9.906922320507800350e+02
9.880040386271395619e+03,9.906658375556750116e+02
9.880040404831122942e+03,9.906394424179192129e+02
9.880040423390848446e+03,9.906130466428455748e+02
9.880040441950575769e+03,9.905866502254395982e+02
9.880040460510301273e+03,9.905602531710342191e+02
9.880040479070028596e+03,9.905338554746142563e+02
9.880040497629754100e+03,9.905074571415137825e+02
9.880040516189481423e+03,9.904810581667170482e+02
9.880040534749206927e+03,9.904546585555582396e+02
9.880040553308934250e+03,9.904282583030209253e+02
9.880040571868659754e+03,9.904018574144402010e+02
9.880040590428387077e+03,9.903754558847998624e+02
9.880040608988112581e+03,9.903490537194339822e+02
9.880040627547838085e+03,9.903226509159146644e+02
9.880040646107565408e+03,9.902962474718126487e+02
9.880040664667290912e+03,9.902698433924629171e+02
9.880040683227018235e+03,9.902434386728494928e+02
9.880040701786743739e+03,9.902170333183067896e+02
9.880040720346471062e+03,9.901906273238181484e+02
9.880040738906196566e+03,9.901642206947190061e+02
9.880040757465923889e+03,9.901378134259923627e+02
9.880040776025649393e+03,9.901114055229737687e+02
9.880040794585376716e+03,9.900849969806458830e+02
9.880040813145102220e+03,9.900585878043441426e+02
9.880040831704829543e+03,9.900321779890515472e+02
9.880040850264555047e+03,9.900057675401038750e+02
9.880040868824280551e+03,9.899793564550724341e+02
9.880040887384007874e+03,9.899529447315272819e+02
9.880040905943733378e+03,9.899265323748048786e+02
9.880040924503460701e+03,9.899001193798872009e+02
9.880040943063186205e+03,9.898737057521112774e+02
9.880040961622913528e+03,9.898472914864581753e+02
9.880040980182639032e+03,9.898208765882651505e+02
9.880040998742366355e+03,9.897944610525131566e+02
9.880041017302091859e+03,9.897680448845400178e+02
9.880041035861819182e+03,9.897416280793265742e+02
9.880041054421544686e+03,9.897152106422105362e+02
9.880041072981270190e+03,9.896887925707612794e+02
9.880041091540997513e+03,9.896623738625497708e+02
9.880041110100723017e+03,9.896359545229130390e+02
9.880041128660450340e+03,9.896095345468318101e+02
9.880041147220175844e+03,9.895831139396441358e+02
9.880041165779903167e+03,9.895566926963308561e+02
9.880041184339628671e+03,9.895302708222296815e+02
9.880041202899355994e+03,9.895038483123208835e+02
9.880041221459081498e+03,9.894774251719424001e+02
9.880041240018808821e+03,9.894510013960750712e+02
9.880041258578534325e+03,9.894245769900572895e+02
9.880041277138261648e+03,9.893981519488685308e+02
9.880041295697987152e+03,9.893717262778479835e+02
9.880041314257712656e+03,9.893452999745645684e+02
9.880041332817439979e+03,9.893188730365884567e+02
9.880041351377165483e+03,9.892924454692581548e+02
9.880041369936892806e+03,9.892660172675527974e+02
9.880041388496618310e+03,9.892395884368125962e+02
9.880041407056345633e+03,9.892131589720156626e+02
9.880041425616071137e+03,9.891867288785020946e+02
9.880041444175798460e+03,9.891602981512504584e+02
9.880041462735523965e+03,9.891338667956014206e+02
9.880041481295251288e+03,9.891074348065321828e+02
9.880041499854976792e+03,9.890810021893837529e+02
9.880041518414704115e+03,9.890545689391343558e+02
9.880041536974429619e+03,9.890281350611244306e+02
9.880041555534155123e+03,9.890017005529224434e+02
