Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.903683680555783212e+03,4.511611765909935343e+02
9.903683703452748887e+03,4.511589205040650086e+02
9.903683726349714561e+03,4.511566643026518477e+02
9.903683749246680236e+03,4.511544079867568939e+02
9.903683772143645911e+03,4.511521515563820799e+02
9.903683795040611585e+03,4.511498950115303614e+02
9.903683817937577260e+03,4.511476383522040692e+02
9.903683840834542934e+03,4.511453815784056474e+02
9.903683863731508609e+03,4.511431246901377108e+02
9.903683886628474283e+03,4.511408676874025332e+02
9.903683909525439958e+03,4.511386105702028999e+02
9.903683932422405633e+03,4.511363533385411984e+02
9.903683955319371307e+03,4.511340959924198160e+02
9.903683978216336982e+03,4.511318385318413107e+02
9.903684001113302656e+03,4.511295809568081836e+02
9.903684024010268331e+03,4.511273232673230495e+02
9.903684046907234006e+03,4.511250654633881823e+02
9.903684069804199680e+03,4.511228075450063670e+02
9.903684092701163536e+03,4.511205495123592186e+02
9.903684115598129210e+03,4.511182913650906130e+02
9.903684138495094885e+03,4.511160331033822217e+02
9.903684161392060560e+03,4.511137747272368870e+02
9.903684184289026234e+03,4.511115162366567688e+02
9.903684207185991909e+03,4.511092576316445957e+02
9.903684230082957583e+03,4.511069989122028687e+02
9.903684252979923258e+03,4.511047400783339185e+02
9.903684275876888933e+03,4.511024811300403030e+02
9.903684298773854607e+03,4.511002220673246370e+02
9.903684321670820282e+03,4.510979628901891942e+02
9.903684344567785956e+03,4.510957035986367032e+02
9.903684367464751631e+03,4.510934441926695513e+02
9.903684390361717305e+03,4.510911846722901828e+02
9.903684413258682980e+03,4.510889250375013262e+02
9.903684436155648655e+03,4.510866652883050847e+02
9.903684459052614329e+03,4.510844054247043573e+02
9.903684481949580004e+03,4.510821454467015315e+02
9.903684504846545678e+03,4.510798853542989377e+02
9.903684527743511353e+03,4.510776251474992478e+02
9.903684550640477028e+03,4.510753648263047921e+02
9.903684573537442702e+03,4.510731043907183562e+02
9.903684596434408377e+03,4.510708438407421568e+02
9.903684619331374051e+03,4.510685831763788656e+02
9.903684642228339726e+03,4.510663223976309268e+02
9.903684665125305401e+03,4.510640615045007848e+02
9.903684688022271075e+03,4.510618004969909975e+02
9.903684710919236750e+03,4.510595393751040092e+02
9.903684733816202424e+03,4.510572781388424914e+02
9.903684756713168099e+03,4.510550167882087749e+02
9.903684779610133774e+03,4.510527553232053037e+02
9.903684802507099448e+03,4.510504937438348634e+02
9.903684825404065123e+03,4.510482320500996138e+02
9.903684848301030797e+03,4.510459702420022836e+02
9.903684871197996472e+03,4.510437083195454306e+02
9.903684894094960327e+03,4.510414462829110107e+02
9.903684916991926002e+03,4.510391841317422177e+02
9.903684939888891677e+03,4.510369218662214621e+02
9.903684962785857351e+03,4.510346594863507903e+02
9.903684985682823026e+03,4.510323969921332719e+02
9.903685008579788700e+03,4.510301343835708963e+02
9.903685031476754375e+03,4.510278716606665057e+02
9.903685054373720050e+03,4.510256088234226013e+02
9.903685077270685724e+03,4.510233458718413999e+02
9.903685100167651399e+03,4.510210828059256301e+02
9.903685123064617073e+03,4.510188196256777360e+02
9.903685145961582748e+03,4.510165563311002757e+02
9.903685168858548423e+03,4.510142929221956365e+02
9.903685191755514097e+03,4.510120293989664901e+02
9.903685214652479772e+03,4.510097657614151103e+02
