Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.891595520833507180e+03,2.310512638145806648e+02
9.891595543725843527e+03,2.310496726370881504e+02
9.891595566618178054e+03,2.310480813985244595e+02
9.891595589510514401e+03,2.310464900986389409e+02
9.891595612402848928e+03,2.310448987376863954e+02
9.891595635295185275e+03,2.310433073154160297e+02
9.891595658187519803e+03,2.310417158320827298e+02
9.891595681079856149e+03,2.310401242874356740e+02
9.891595703972190677e+03,2.310385326817296914e+02
9.891595726864527023e+03,2.310369410147140741e+02
9.891595749756863370e+03,2.310353492865170040e+02
9.891595772649197897e+03,2.310337574972673451e+02
9.891595795541534244e+03,2.310321656467139064e+02
9.891595818433868772e+03,2.310305737351118012e+02
9.891595841326205118e+03,2.310289817622100657e+02
9.891595864218539646e+03,2.310273897282637563e+02
9.891595887110875992e+03,2.310257976330217957e+02
9.891595910003210520e+03,2.310242054767393256e+02
9.891595932895546866e+03,2.310226132591652970e+02
9.891595955787881394e+03,2.310210209805548232e+02
9.891595978680217740e+03,2.310194286406568267e+02
9.891596001572554087e+03,2.310178362395999159e+02
9.891596024464888615e+03,2.310162437775125852e+02
9.891596047357224961e+03,2.310146512541438995e+02
9.891596070249559489e+03,2.310130586697488582e+02
9.891596093141895835e+03,2.310114660240765545e+02
9.891596116034230363e+03,2.310098733173819028e+02
9.891596138926566709e+03,2.310082805494140246e+02
9.891596161818901237e+03,2.310066877204278910e+02
9.891596184711237584e+03,2.310050948301725384e+02
9.891596207603573930e+03,2.310035018787765466e+02
9.891596230495908458e+03,2.310019088663684386e+02
9.891596253388244804e+03,2.310003157926972222e+02
9.891596276280579332e+03,2.309987226580180391e+02
9.891596299172915678e+03,2.309971294620796414e+02
9.891596322065250206e+03,2.309955362051373982e+02
9.891596344957586552e+03,2.309939428869400615e+02
9.891596367849921080e+03,2.309923495077428868e+02
9.891596390742257427e+03,2.309907560672946545e+02
9.891596413634591954e+03,2.309891625658506484e+02
9.891596436526928301e+03,2.309875690031597344e+02
9.891596459419264647e+03,2.309859753793504922e+02
9.891596482311599175e+03,2.309843816945515869e+02
9.891596505203935521e+03,2.309827879485118558e+02
9.891596528096270049e+03,2.309811941414864407e+02
9.891596550988606396e+03,2.309796002732242357e+02
9.891596573880940923e+03,2.309780063439804962e+02
9.891596596773277270e+03,2.309764123535039460e+02
9.891596619665611797e+03,2.309748183020500107e+02
9.891596642557948144e+03,2.309732241893673574e+02
9.891596665450284490e+03,2.309716300155846511e+02
9.891596688342619018e+03,2.309700357808306990e+02
9.891596711234955364e+03,2.309684414848540541e+02
9.891596734127289892e+03,2.309668471279101709e+02
9.891596757019626239e+03,2.309652527097476877e+02
9.891596779911960766e+03,2.309636582306220305e+02
9.891596802804297113e+03,2.309620636902818944e+02
9.891596825696631640e+03,2.309604690889825918e+02
9.891596848588967987e+03,2.309588744264728746e+02
9.891596871481304333e+03,2.309572797028814364e+02
9.891596894373638861e+03,2.309556849183370275e+02
9.891596917265975208e+03,2.309540900725882295e+02
9.891596940158309735e+03,2.309524951658904683e+02
9.891596963050646082e+03,2.309509001979924676e+02
