Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.014846018518507481e+04,1.143591636001122652e+03
1.014846020605984813e+04,1.143629071928321537e+03
1.014846022693461964e+04,1.143666505303774329e+03
1.014846024780939297e+04,1.143703936133789966e+03
1.014846026868416629e+04,1.143741364414893496e+03
1.014846028955893780e+04,1.143778790143608376e+03
1.014846031043371113e+04,1.143816213326242178e+03
1.014846033130848264e+04,1.143853633956059866e+03
1.014846035218325596e+04,1.143891052039367423e+03
1.014846037305802929e+04,1.143928467572691034e+03
1.014846039393280080e+04,1.143965880552554609e+03
1.014846041480757413e+04,1.144003290985265494e+03
1.014846043568234745e+04,1.144040698867348738e+03
1.014846045655711896e+04,1.144078104195330980e+03
1.014846047743189229e+04,1.144115506975516610e+03
1.014846049830666561e+04,1.144152907204431585e+03
1.014846051918143712e+04,1.144190304878603456e+03
1.014846054005621045e+04,1.144227700004336157e+03
1.014846056093098196e+04,1.144265092574897608e+03
1.014846058180575528e+04,1.144302482596590835e+03
1.014846060268052861e+04,1.144339870065942932e+03
1.014846062355530012e+04,1.144377254979482586e+03
1.014846064443007344e+04,1.144414637343510776e+03
1.014846066530484677e+04,1.144452017154556188e+03
1.014846068617961828e+04,1.144489394409146826e+03
1.014846070705439161e+04,1.144526769113583896e+03
1.014846072792916493e+04,1.144564141264395857e+03
1.014846074880393644e+04,1.144601510858112533e+03
1.014846076967870977e+04,1.144638877901032401e+03
1.014846079055348127e+04,1.144676242386429749e+03
1.014846081142825460e+04,1.144713604320602144e+03
1.014846083230302793e+04,1.144750963700080092e+03
1.014846085317779944e+04,1.144788320521394098e+03
1.014846087405257276e+04,1.144825674790841049e+03
1.014846089492734609e+04,1.144863026504951677e+03
1.014846091580211760e+04,1.144900375660257623e+03
1.014846093667689092e+04,1.144937722263055093e+03
1.014846095755166243e+04,1.144975066306620192e+03
1.014846097842643576e+04,1.145012407797248898e+03
1.014846099930120909e+04,1.145049746731472169e+03
1.014846102017598059e+04,1.145087083105823467e+03
1.014846104105075392e+04,1.145124416926595586e+03
1.014846106192552725e+04,1.145161748190321987e+03
1.014846108280029875e+04,1.145199076893535903e+03
1.014846110367507208e+04,1.145236403042528991e+03
1.014846112454984541e+04,1.145273726633835167e+03
1.014846114542461692e+04,1.145311047663989029e+03
1.014846116629939024e+04,1.145348366139281097e+03
1.014846118717416175e+04,1.145385682052993616e+03
1.014846120804893508e+04,1.145422995411416878e+03
1.014846122892370840e+04,1.145460306211085253e+03
1.014846124979847991e+04,1.145497614448534478e+03
1.014846127067325324e+04,1.145534920130053479e+03
1.014846129154802657e+04,1.145572223252177082e+03
1.014846131242279807e+04,1.145609523811442159e+03
1.014846133329757140e+04,1.145646821814135592e+03
1.014846135417234473e+04,1.145684117256793797e+03
1.014846137504711623e+04,1.145721410135954329e+03
1.014846139592188956e+04,1.145758700457901568e+03
1.014846141679666107e+04,1.145795988215925036e+03
1.014846143767143440e+04,1.145833273416309112e+03
1.014846145854620772e+04,1.145870556055591123e+03
1.014846147942097923e+04,1.145907836130309533e+03
1.014846150029575256e+04,1.145945113646747586e+03
1.014846152117052588e+04,1.145982388601444654e+03
1.014846154204529739e+04,1.146019660990939201e+03
1.014846156292007072e+04,1.146056930821513106e+03
1.014846158379484405e+04,1.146094198089706197e+03
1.014846160466961555e+04,1.146131462792056936e+03
1.014846162554438888e+04,1.146168724934848342e+03
1.014846164641916039e+04,1.146205984511372208e+03
1.014846166729393371e+04,1.146243241527908822e+03
1.014846168816870704e+04,1.146280495980999149e+03
1.014846170904347855e+04,1.146317747867183243e+03
1.014846172991825188e+04,1.146354997192741166e+03
1.014846175079302520e+04,1.146392243954212745e+03
1.014846177166779671e+04,1.146429488148140308e+03
1.014846179254257004e+04,1.146466729780801643e+03
1.014846181341734336e+04,1.146503968848737941e+03
1.014846183429211487e+04,1.146541205348491985e+03
1.014846185516688820e+04,1.146578439286339972e+03
1.014846187604165971e+04,1.146615670655580743e+03
1.014846189691643303e+04,1.146652899462488904e+03
1.014846191779120636e+04,1.146690125703608601e+03
1.014846193866597787e+04,1.146727349375482390e+03
1.014846195954075120e+04,1.146764570484384649e+03
1.014846198041552452e+04,1.146801789026859296e+03
1.014846200129029603e+04,1.146839004999450708e+03
1.014846202216506936e+04,1.146876218408432351e+03
1.014846204303984086e+04,1.146913429247105114e+03
1.014846206391461419e+04,1.146950637521742465e+03
1.014846208478938752e+04,1.146987843228887641e+03
1.014846210566415903e+04,1.147025046365087519e+03
1.014846212653893235e+04,1.147062246936612610e+03
1.014846214741370568e+04,1.147099444940008425e+03
1.014846216828847719e+04,1.147136640371821159e+03
1.014846218916325051e+04,1.147173833238320640e+03
1.014846221003802384e+04,1.147211023536053290e+03
1.014846223091279535e+04,1.147248211261565757e+03
1.014846225178756868e+04,1.147285396421126507e+03
1.014846227266234018e+04,1.147322579008043022e+03
1.014846229353711351e+04,1.147359759028582175e+03
1.014846231441188684e+04,1.147396936479291526e+03
1.014846233528665834e+04,1.147434111356719768e+03
1.014846235616143167e+04,1.147471283667132639e+03
1.014846237703620500e+04,1.147508453407079060e+03
1.014846239791097651e+04,1.147545620573107044e+03
1.014846241878574983e+04,1.147582785171482328e+03
1.014846243966052316e+04,1.147619947198753380e+03
1.014846246053529467e+04,1.147657106651470031e+03
1.014846248141006799e+04,1.147694263535896653e+03
1.014846250228483950e+04,1.147731417845344140e+03
1.014846252315961283e+04,1.147768569586075955e+03
1.014846254403438616e+04,1.147805718754642839e+03
1.014846256490915766e+04,1.147842865347594852e+03
1.014846258578393099e+04,1.147880009371193182e+03
1.014846260665870432e+04,1.147917150821990163e+03
1.014846262753347582e+04,1.147954289696536080e+03
1.014846264840824915e+04,1.147991426001092577e+03
1.014846266928302248e+04,1.148028559732209487e+03
1.014846269015779399e+04,1.148065690886440507e+03
1.014846271103256731e+04,1.148102819470044324e+03
1.014846273190733882e+04,1.148139945476337743e+03
1.014846275278211215e+04,1.148177068911580363e+03
1.014846277365688547e+04,1.148214189772322925e+03
1.014846279453165698e+04,1.148251308055120717e+03
1.014846281540643031e+04,1.148288423766229243e+03
1.014846283628120364e+04,1.148325536902203567e+03
1.014846285715597514e+04,1.148362647459596474e+03
1.014846287803074847e+04,1.148399755444664834e+03
1.014846289890552180e+04,1.148436860853962116e+03
1.014846291978029330e+04,1.148473963684043611e+03
1.014846294065506663e+04,1.148511063941163911e+03
1.014846296152983814e+04,1.148548161618644826e+03
1.014846298240461147e+04,1.148585256722740269e+03
1.014846300327938479e+04,1.148622349250005527e+03
1.014846302415415630e+04,1.148659439196997027e+03
1.014846304502892963e+04,1.148696526569966636e+03
1.014846306590370295e+04,1.148733611365471006e+03
1.014846308677847446e+04,1.148770693580066791e+03
1.014846310765324779e+04,1.148807773220004947e+03
1.014846312852802112e+04,1.148844850281842810e+03
1.014846314940279262e+04,1.148881924762137714e+03
1.014846317027756595e+04,1.148918996667139027e+03
1.014846319115233746e+04,1.148956065990175148e+03
1.014846321202711079e+04,1.148993132737494079e+03
1.014846323290188411e+04,1.149030196905654066e+03
1.014846325377665562e+04,1.149067258491214261e+03
1.014846327465142895e+04,1.149104317500422212e+03
1.014846329552620227e+04,1.149141373929836845e+03
1.014846331640097378e+04,1.149178427776017088e+03
1.014846333727574711e+04,1.149215479045209804e+03
