Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.027292596064833924e+04,3.957961721901148735e+02
1.027292604692779969e+04,3.957896883826408612e+02
1.027292613320726196e+04,3.957832040089902534e+02
1.027292621948672240e+04,3.957767190696247326e+02
1.027292630576618467e+04,3.957702335644589766e+02
1.027292639204564512e+04,3.957637474939544973e+02
1.027292647832510738e+04,3.957572608580262568e+02
1.027292656460456783e+04,3.957507736571357668e+02
1.027292665088403010e+04,3.957442858911978192e+02
1.027292673716349054e+04,3.957377975606741529e+02
1.027292682344295281e+04,3.957313086654791618e+02
1.027292690972241326e+04,3.957248192060751535e+02
1.027292699600187370e+04,3.957183291825131732e+02
1.027292708228133597e+04,3.957118385948445507e+02
1.027292716856079642e+04,3.957053474435315366e+02
1.027292725484025868e+04,3.956988557284883541e+02
1.027292734111971913e+04,3.956923634501771403e+02
1.027292742739918140e+04,3.956858706085123458e+02
1.027292751367864184e+04,3.956793772039559371e+02
1.027292759995810411e+04,3.956728832364225923e+02
1.027292768623756456e+04,3.956663887063741640e+02
1.027292777251702682e+04,3.956598936137251030e+02
1.027292785879648727e+04,3.956533979589376600e+02
1.027292794507594954e+04,3.956469017419262855e+02
1.027292803135540998e+04,3.956404049631527755e+02
1.027292811763487043e+04,3.956339076226689144e+02
1.027292820391433270e+04,3.956274097205258613e+02
1.027292829019379315e+04,3.956209112571858668e+02
1.027292837647325541e+04,3.956144122325631542e+02
1.027292846275271586e+04,3.956079126471202585e+02
1.027292854903217813e+04,3.956014125007712892e+02
1.027292863531163857e+04,3.955949117939787243e+02
1.027292872159110084e+04,3.955884105266566735e+02
1.027292880787056129e+04,3.955819086992676716e+02
1.027292889415002355e+04,3.955754063117259420e+02
1.027292898042948400e+04,3.955689033644941333e+02
1.027292906670894445e+04,3.955623998576231202e+02
1.027292915298840671e+04,3.955558957911644598e+02
1.027292923926786716e+04,3.955493911655805732e+02
1.027292932554732943e+04,3.955428859807856270e+02
1.027292941182678987e+04,3.955363802372422697e+02
1.027292949810625214e+04,3.955298739348646677e+02
1.027292958438571259e+04,3.955233670741153560e+02
1.027292967066517485e+04,3.955168596549084441e+02
1.027292975694463530e+04,3.955103516777066943e+02
1.027292984322409757e+04,3.955038431424240457e+02
1.027292992950355801e+04,3.954973340495234879e+02
1.027293001578302028e+04,3.954908243989187895e+02
1.027293010206248073e+04,3.954843141910727695e+02
1.027293018834194118e+04,3.954778034260369282e+02
1.027293027462140344e+04,3.954712921038621403e+02
1.027293036090086389e+04,3.954647802250115660e+02
1.027293044718032615e+04,3.954582677893988034e+02
1.027293053345978660e+04,3.954517547974870695e+02
1.027293061973924887e+04,3.954452412491901327e+02
1.027293070601870932e+04,3.954387271449710965e+02
1.027293079229817158e+04,3.954322124847437863e+02
1.027293087857763203e+04,3.954256972689713052e+02
1.027293096485709430e+04,3.954191814975673651e+02
1.027293105113655474e+04,3.954126651709951261e+02
1.027293113741601519e+04,3.954061482893058042e+02
1.027293122369547746e+04,3.953996308525503878e+02
1.027293130997493790e+04,3.953931128611922645e+02
1.027293139625440017e+04,3.953865943151449187e+02
1.027293148253386062e+04,3.953800752148719084e+02
1.027293156881332288e+04,3.953735555602866611e+02
1.027293165509278333e+04,3.953670353518526781e+02
1.027293174137224560e+04,3.953605145894835005e+02
1.027293182765170604e+04,3.953539932736426294e+02
1.027293191393116831e+04,3.953474714042435494e+02
1.027293200021062876e+04,3.953409489817497615e+02
1.027293208649008920e+04,3.953344260062123681e+02
1.027293217276955147e+04,3.953279024776822439e+02
1.027293225904901192e+04,3.953213783966233450e+02
1.027293234532847418e+04,3.953148537629485304e+02
1.027293243160793463e+04,3.953083285771220403e+02
1.027293251788739690e+04,3.953018028390569043e+02
1.027293260416685735e+04,3.952952765492169078e+02
1.027293269044631961e+04,3.952887497075155352e+02
1.027293277672578006e+04,3.952822223144165150e+02
1.027293286300524233e+04,3.952756943698330474e+02
1.027293294928470277e+04,3.952691658742292589e+02
1.027293303556416504e+04,3.952626368275182358e+02
1.027293312184362549e+04,3.952561072301637637e+02
1.027293320812308593e+04,3.952495770822170584e+02
1.027293329440254820e+04,3.952430463837288812e+02
1.027293338068200865e+04,3.952365151351631880e+02
1.027293346696147091e+04,3.952299833364331789e+02
1.027293355324093136e+04,3.952234509880029236e+02
1.027293363952039363e+04,3.952169180897856222e+02
1.027293372579985407e+04,3.952103846422453444e+02
1.027293381207931634e+04,3.952038506452951765e+02
1.027293389835877679e+04,3.951973160993992451e+02
1.027293398463823905e+04,3.951907810044707503e+02
1.027293407091769950e+04,3.951842453609737049e+02
1.027293415719715995e+04,3.951777091689592680e+02
1.027293424347662221e+04,3.951711724284779734e+02
1.027293432975608266e+04,3.951646351399942887e+02
1.027293441603554493e+04,3.951580973034211866e+02
1.027293450231500537e+04,3.951515589192229641e+02
1.027293458859446764e+04,3.951450199873125939e+02
1.027293467487392809e+04,3.951384805081544300e+02
1.027293476115339035e+04,3.951319404816615588e+02
1.027293484743285080e+04,3.951253999082982205e+02
1.027293493371231307e+04,3.951188587879776151e+02
1.027293501999177352e+04,3.951123171211638123e+02
1.027293510627123396e+04,3.951057749079079144e+02
1.027293519255069623e+04,3.950992321482606826e+02
1.027293527883015668e+04,3.950926888426866412e+02
1.027293536510961894e+04,3.950861449910985357e+02
1.027293545138907939e+04,3.950796005939611177e+02
1.027293553766854166e+04,3.950730556511870759e+02
1.027293562394800210e+04,3.950665101632412188e+02
1.027293571022746437e+04,3.950599641300360645e+02
1.027293579650692482e+04,3.950534175520367057e+02
1.027293588278638708e+04,3.950468704291554900e+02
1.027293596906584753e+04,3.950403227618573965e+02
1.027293605534530980e+04,3.950337745500551137e+02
1.027293614162477024e+04,3.950272257942134502e+02
1.027293622790423069e+04,3.950206764943831672e+02
1.027293631418369296e+04,3.950141266506148554e+02
1.027293640046315340e+04,3.950075762633734939e+02
1.027293648674261567e+04,3.950010253325717144e+02
1.027293657302207612e+04,3.949944738586744961e+02
1.027293665930153838e+04,3.949879218415943001e+02
1.027293674558099883e+04,3.949813692817962760e+02
1.027293683186046110e+04,3.949748161791929419e+02
1.027293691813992154e+04,3.949682625342491633e+02
1.027293700441938381e+04,3.949617083468777992e+02
1.027293709069884426e+04,3.949551536175437718e+02
1.027293717697830471e+04,3.949485983462977856e+02
1.027293726325776697e+04,3.949420425331904312e+02
1.027293734953722742e+04,3.949354861786870856e+02
1.027293743581668969e+04,3.949289292826997553e+02
1.027293752209615013e+04,3.949223718456940446e+02
1.027293760837561240e+04,3.949158138675823011e+02
1.027293769465507285e+04,3.949092553488297312e+02
1.027293778093453511e+04,3.949026962893488530e+02
1.027293786721399556e+04,3.948961366896047593e+02
1.027293795349345783e+04,3.948895765495100250e+02
1.027293803977291827e+04,3.948830158695300838e+02
1.027293812605238054e+04,3.948764546495770560e+02
1.027293821233184099e+04,3.948698928901164322e+02
1.027293829861130143e+04,3.948633305911988600e+02
1.027293838489076370e+04,3.948567677528748732e+02
1.027293847117022415e+04,3.948502043756100193e+02
1.027293855744968641e+04,3.948436404593164184e+02
1.027293864372914686e+04,3.948370760044599024e+02
1.027293873000860913e+04,3.948305110109523071e+02
1.027293881628806957e+04,3.948239454792595780e+02
1.027293890256753184e+04,3.948173794092936078e+02
1.027293898884699229e+04,3.948108128015202851e+02
1.027293907512645455e+04,3.948042456558516733e+02
1.027293916140591500e+04,3.947976779727534904e+02
1.027293924768537545e+04,3.947911097522762702e+02
1.027293933396483772e+04,3.947845409944704897e+02
1.027293942024429816e+04,3.947779716998020376e+02
1.027293950652376043e+04,3.947714018681826929e+02
1.027293959280322088e+04,3.947648315000788557e+02
1.027293967908268314e+04,3.947582605954019073e+02
1.027293976536214359e+04,3.947516891546181910e+02
1.027293985164160586e+04,3.947451171776395427e+02
1.027293993792106630e+04,3.947385446649317942e+02
1.027294002420052857e+04,3.947319716164071792e+02
1.027294011047998902e+04,3.947253980325315297e+02
1.027294019675944946e+04,3.947188239133553793e+02
1.027294028303891173e+04,3.947122492589290914e+02
1.027294036931837218e+04,3.947056740697187251e+02
1.027294045559783444e+04,3.946990983456362869e+02
1.027294054187729489e+04,3.946925220871477791e+02
1.027294062815675716e+04,3.946859452941651512e+02
1.027294071443621760e+04,3.946793679671544623e+02
1.027294080071567987e+04,3.946727901060275485e+02
1.027294088699514032e+04,3.946662117112508668e+02
1.027294097327460258e+04,3.946596327827358550e+02
1.027294105955406303e+04,3.946530533209491409e+02
