Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.013184277777792886e+04,8.866410412574013833e+01
1.013184279854968190e+04,8.866359605476611705e+01
1.013184281932143494e+04,8.866308798029972138e+01
1.013184284009318799e+04,8.866257990234103659e+01
1.013184286086494103e+04,8.866207182089007688e+01
1.013184288163669407e+04,8.866156373594692752e+01
1.013184290240844712e+04,8.866105564751163115e+01
1.013184292318020016e+04,8.866054755558423039e+01
1.013184294395195320e+04,8.866003946016481052e+01
1.013184296472370625e+04,8.865953136125341416e+01
1.013184298549545929e+04,8.865902325885008395e+01
1.013184300626721233e+04,8.865851515295490515e+01
1.013184302703896537e+04,8.865800704356790618e+01
1.013184304781071842e+04,8.865749893068915810e+01
1.013184306858247146e+04,8.865699081431874617e+01
1.013184308935422450e+04,8.865648269445667040e+01
1.013184311012597936e+04,8.865597457105852186e+01
1.013184313089773241e+04,8.865546644421337419e+01
1.013184315166948545e+04,8.865495831387671899e+01
1.013184317244123849e+04,8.865445018004868416e+01
1.013184319321299154e+04,8.865394204272929812e+01
1.013184321398474458e+04,8.865343390191860351e+01
1.013184323475649762e+04,8.865292575761665717e+01
1.013184325552825067e+04,8.865241760982355856e+01
1.013184327630000371e+04,8.865190945853930771e+01
1.013184329707175675e+04,8.865140130376401828e+01
1.013184331784350979e+04,8.865089314549769028e+01
1.013184333861526284e+04,8.865038498374042319e+01
1.013184335938701588e+04,8.864987681849225964e+01
1.013184338015876892e+04,8.864936864975325648e+01
1.013184340093052197e+04,8.864886047752344211e+01
1.013184342170227501e+04,8.864835230180293024e+01
1.013184344247402805e+04,8.864784412259173507e+01
1.013184346324578109e+04,8.864733593988991345e+01
1.013184348401753414e+04,8.864682775369755063e+01
1.013184350478928718e+04,8.864631956401468926e+01
1.013184352556104022e+04,8.864581137084135776e+01
1.013184354633279327e+04,8.864530317417766980e+01
1.013184356710454631e+04,8.864479497402362540e+01
1.013184358787629935e+04,8.864428677037929560e+01
1.013184360864805240e+04,8.864377856324479410e+01
1.013184362941980544e+04,8.864327035262009247e+01
1.013184365019155848e+04,8.864276213850530439e+01
1.013184367096331152e+04,8.864225392090047251e+01
1.013184369173506457e+04,8.864174569980565366e+01
1.013184371250681761e+04,8.864123747522087626e+01
1.013184373327857065e+04,8.864072924714625401e+01
