Time (BJD_TBD - 2450000), F_star + F_h (mJy)
1.065014266203716397e+04,2.557544596783432489e+00
1.065014268332748725e+04,2.557544597050614321e+00
1.065014270461781052e+04,2.557544597317796597e+00
1.065014272590813380e+04,2.557544597584979762e+00
1.065014274719845707e+04,2.557544597852162926e+00
1.065014276848878217e+04,2.557544598119347423e+00
1.065014278977910544e+04,2.557544598386532364e+00
1.065014281106942872e+04,2.557544598653718193e+00
1.065014283235975199e+04,2.557544598920904466e+00
1.065014285365007527e+04,2.557544599188091627e+00
1.065014287494039854e+04,2.557544599455279233e+00
1.065014289623072182e+04,2.557544599722467726e+00
1.065014291752104509e+04,2.557544599989656664e+00
1.065014293881136837e+04,2.557544600256846490e+00
1.065014296010169346e+04,2.557544600524036760e+00
1.065014298139201674e+04,2.557544600791227918e+00
1.065014300268234001e+04,2.557544601058419520e+00
1.065014302397266329e+04,2.557544601325612010e+00
1.065014304526298656e+04,2.557544601592804945e+00
1.065014306655330984e+04,2.557544601859998767e+00
1.065014308784363311e+04,2.557544602127193034e+00
1.065014310913395639e+04,2.557544602394387745e+00
1.065014313042427966e+04,2.557544602661583788e+00
1.065014315171460476e+04,2.557544602928780275e+00
1.065014317300492803e+04,2.557544603195977651e+00
1.065014319429525131e+04,2.557544603463175026e+00
1.065014321558557458e+04,2.557544603730373733e+00
1.065014323687589786e+04,2.557544603997572885e+00
1.065014325816622113e+04,2.557544604264772925e+00
1.065014327945654441e+04,2.557544604531972965e+00
1.065014330074686768e+04,2.557544604799173893e+00
1.065014332203719096e+04,2.557544605066376153e+00
1.065014334332751605e+04,2.557544605333577969e+00
1.065014336461783932e+04,2.557544605600781118e+00
1.065014338590816260e+04,2.557544605867985155e+00
1.065014340719848587e+04,2.557544606135190079e+00
1.065014342848880915e+04,2.557544606402395004e+00
1.065014344977913242e+04,2.557544606669600817e+00
1.065014347106945570e+04,2.557544606936807075e+00
1.065014349235977897e+04,2.557544607204014220e+00
1.065014351365010225e+04,2.557544607471222253e+00
1.065014353494042734e+04,2.557544607738430731e+00
1.065014355623075062e+04,2.557544608005640097e+00
1.065014357752107389e+04,2.557544608272849462e+00
1.065014359881139717e+04,2.557544608540060160e+00
1.065014362010172044e+04,2.557544608807271302e+00
1.065014364139204372e+04,2.557544609074483777e+00
1.065014366268236699e+04,2.557544609341695807e+00
1.065014368397269027e+04,2.557544609608909170e+00
1.065014370526301354e+04,2.557544609876123420e+00
1.065014372655333864e+04,2.557544610143337671e+00
1.065014374784366191e+04,2.557544610410552810e+00
1.065014376913398519e+04,2.557544610677768393e+00
1.065014379042430846e+04,2.557544610944985308e+00
1.065014381171463174e+04,2.557544611212202224e+00
1.065014383300495501e+04,2.557544611479420027e+00
1.065014385429527829e+04,2.557544611746638719e+00
1.065014387558560156e+04,2.557544612013858298e+00
1.065014389687592484e+04,2.557544612281077878e+00
1.065014391816624993e+04,2.557544612548298790e+00
1.065014393945657321e+04,2.557544612815520146e+00
1.065014396074689648e+04,2.557544613082741947e+00
1.065014398203721976e+04,2.557544613349964635e+00
1.065014400332754303e+04,2.557544613617187768e+00
1.065014402461786631e+04,2.557544613884411788e+00
1.065014404590818958e+04,2.557544614151636253e+00
1.065014406719851286e+04,2.557544614418861606e+00
1.065014408848883613e+04,2.557544614686087403e+00
1.065014410977916123e+04,2.557544614953314532e+00
1.065014413106948450e+04,2.557544615220541218e+00
1.065014415235980778e+04,2.557544615487769679e+00
1.065014417365013105e+04,2.557544615754998141e+00
1.065014419494045433e+04,2.557544616022227491e+00
1.065014421623077760e+04,2.557544616289457728e+00
1.065014423752110088e+04,2.557544616556687966e+00
1.065014425881142415e+04,2.557544616823919537e+00
1.065014428010174743e+04,2.557544617091151551e+00
1.065014430139207252e+04,2.557544617358384009e+00
1.065014432268239580e+04,2.557544617625617800e+00
1.065014434397271907e+04,2.557544617892851591e+00
1.065014436526304235e+04,2.557544618160085825e+00
1.065014438655336562e+04,2.557544618427321392e+00
1.065014440784368890e+04,2.557544618694557848e+00
1.065014442913401217e+04,2.557544618961794303e+00
1.065014445042433545e+04,2.557544619229031646e+00
1.065014447171465872e+04,2.557544619496269434e+00
1.065014449300498381e+04,2.557544619763508553e+00
1.065014451429530709e+04,2.557544620030748117e+00
1.065014453558563036e+04,2.557544620297987681e+00
1.065014455687595364e+04,2.557544620565228577e+00
1.065014457816627691e+04,2.557544620832469917e+00
1.065014459945660019e+04,2.557544621099711701e+00
1.065014462074692347e+04,2.557544621366954818e+00
1.065014464203724674e+04,2.557544621634198379e+00
1.065014466332757002e+04,2.557544621901442383e+00
1.065014468461789511e+04,2.557544622168686832e+00
1.065014470590821838e+04,2.557544622435932169e+00
1.065014472719854166e+04,2.557544622703178394e+00
1.065014474848886493e+04,2.557544622970425507e+00
1.065014476977918821e+04,2.557544623237672621e+00
1.065014479106951148e+04,2.557544623504921066e+00
1.065014481235983476e+04,2.557544623772169512e+00
1.065014483365015803e+04,2.557544624039418846e+00
1.065014485494048131e+04,2.557544624306669068e+00
1.065014487623080640e+04,2.557544624573920178e+00
1.065014489752112968e+04,2.557544624841171732e+00
1.065014491881145295e+04,2.557544625108423730e+00
1.065014494010177623e+04,2.557544625375676173e+00
1.065014496139209950e+04,2.557544625642929947e+00
1.065014498268242278e+04,2.557544625910183722e+00
1.065014500397274605e+04,2.557544626177438385e+00
1.065014502526306933e+04,2.557544626444693936e+00
1.065014504655339260e+04,2.557544626711950375e+00
1.065014506784371770e+04,2.557544626979207258e+00
1.065014508913404097e+04,2.557544627246464586e+00
1.065014511042436425e+04,2.557544627513723245e+00
1.065014513171468752e+04,2.557544627780981905e+00
1.065014515300501080e+04,2.557544628048241453e+00
1.065014517429533407e+04,2.557544628315501445e+00
1.065014519558565735e+04,2.557544628582762325e+00
1.065014521687598062e+04,2.557544628850023649e+00
1.065014523816630390e+04,2.557544629117285861e+00
1.065014525945662899e+04,2.557544629384548518e+00
1.065014528074695227e+04,2.557544629651812063e+00
1.065014530203727554e+04,2.557544629919076495e+00
1.065014532332759882e+04,2.557544630186340928e+00
1.065014534461792209e+04,2.557544630453606693e+00
1.065014536590824537e+04,2.557544630720872902e+00
1.065014538719856864e+04,2.557544630988139556e+00
1.065014540848889192e+04,2.557544631255407541e+00
1.065014542977921519e+04,2.557544631522675527e+00
1.065014545106954029e+04,2.557544631789944845e+00
1.065014547235986356e+04,2.557544632057214162e+00
1.065014549365018684e+04,2.557544632324484368e+00
1.065014551494051011e+04,2.557544632591755018e+00
1.065014553623083339e+04,2.557544632859026557e+00
1.065014555752115666e+04,2.557544633126298983e+00
1.065014557881147994e+04,2.557544633393572298e+00
1.065014560010180321e+04,2.557544633660845612e+00
1.065014562139212649e+04,2.557544633928119815e+00
1.065014564268245158e+04,2.557544634195394462e+00
1.065014566397277486e+04,2.557544634462670441e+00
1.065014568526309813e+04,2.557544634729946420e+00
1.065014570655342141e+04,2.557544634997223287e+00
1.065014572784374468e+04,2.557544635264501043e+00
1.065014574913406796e+04,2.557544635531779242e+00
1.065014577042439123e+04,2.557544635799058330e+00
1.065014579171471451e+04,2.557544636066337862e+00
1.065014581300503778e+04,2.557544636333618282e+00
1.065014583429536287e+04,2.557544636600899146e+00
1.065014585558568615e+04,2.557544636868180454e+00
1.065014587687600942e+04,2.557544637135462651e+00
1.065014589816633270e+04,2.557544637402746179e+00
1.065014591945665597e+04,2.557544637670029264e+00
1.065014594074697925e+04,2.557544637937313681e+00
1.065014596203730252e+04,2.557544638204598542e+00
1.065014598332762580e+04,2.557544638471884291e+00
1.065014600461794907e+04,2.557544638739170928e+00
1.065014602590827417e+04,2.557544639006457565e+00
1.065014604719859744e+04,2.557544639273745535e+00
1.065014606848892072e+04,2.557544639541033948e+00
1.065014608977924399e+04,2.557544639808322806e+00
1.065014611106956727e+04,2.557544640075612108e+00
1.065014613235989054e+04,2.557544640342902742e+00
1.065014615365021382e+04,2.557544640610193376e+00
1.065014617494053709e+04,2.557544640877485342e+00
1.065014619623086037e+04,2.557544641144777753e+00
1.065014621752118546e+04,2.557544641412070607e+00
1.065014623881150874e+04,2.557544641679364794e+00
1.065014626010183201e+04,2.557544641946658537e+00
1.065014628139215529e+04,2.557544642213953612e+00
1.065014630268247856e+04,2.557544642481249575e+00
1.065014632397280184e+04,2.557544642748545982e+00
1.065014634526312511e+04,2.557544643015842833e+00
1.065014636655344839e+04,2.557544643283140129e+00
1.065014638784377166e+04,2.557544643550438757e+00
1.065014640913409676e+04,2.557544643817737828e+00
1.065014643042442003e+04,2.557544644085037788e+00
1.065014645171474331e+04,2.557544644352338192e+00
1.065014647300506658e+04,2.557544644619639040e+00
1.065014649429538986e+04,2.557544644886940777e+00
1.065014651558571313e+04,2.557544645154242957e+00
1.065014653687603641e+04,2.557544645421546026e+00
1.065014655816635968e+04,2.557544645688849982e+00
1.065014657945668296e+04,2.557544645956153939e+00
1.065014660074700805e+04,2.557544646223459228e+00
1.065014662203733133e+04,2.557544646490764961e+00
1.065014664332765460e+04,2.557544646758071583e+00
1.065014666461797788e+04,2.557544647025378648e+00
1.065014668590830115e+04,2.557544647292686157e+00
1.065014670719862443e+04,2.557544647559994555e+00
