Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.896128576389048249e+03,4.983747019538535550e-02
9.896128599245501391e+03,4.984446559769743768e-02
9.896128622101952715e+03,4.985146148891030776e-02
9.896128644958405857e+03,4.985845787013861580e-02
9.896128667814857181e+03,4.986545474026770480e-02
9.896128690671310324e+03,4.987245210041130195e-02
9.896128713527761647e+03,4.987944994945382043e-02
9.896128736384214790e+03,4.988644828851084012e-02
9.896128759240666113e+03,4.989344711646584440e-02
9.896128782097119256e+03,4.990044643443441313e-02
9.896128804953570580e+03,4.990744624130004359e-02
9.896128827810023722e+03,4.991444653817830174e-02
9.896128850666476865e+03,4.992144732451094663e-02
9.896128873522928188e+03,4.992844859974063937e-02
9.896128896379381331e+03,4.993545036498016343e-02
9.896128919235832655e+03,4.994245261911581246e-02
9.896128942092285797e+03,4.994945536326222957e-02
9.896128964948737121e+03,4.995645859630289121e-02
9.896128987805190263e+03,4.996346231935339804e-02
9.896129010661641587e+03,4.997046653129814942e-02
9.896129033518094730e+03,4.997747123325087248e-02
9.896129056374546053e+03,4.998447642409691721e-02
9.896129079230999196e+03,4.999148210495091976e-02
9.896129102087450519e+03,4.999848827469731416e-02
9.896129124943903662e+03,5.000549493444981369e-02
9.896129147800356805e+03,5.001250208365294603e-02
9.896129170656808128e+03,5.001950972174567384e-02
9.896129193513261271e+03,5.002651784984542965e-02
9.896129216369712594e+03,5.003352646683383725e-02
9.896129239226165737e+03,5.004053557382834305e-02
9.896129262082617061e+03,5.004754516971243739e-02
9.896129284939070203e+03,5.005455525560076335e-02
9.896129307795521527e+03,5.006156583037681129e-02
9.896129330651974669e+03,5.006857689515708393e-02
9.896129353508425993e+03,5.007558844882414872e-02
9.896129376364879136e+03,5.008260049249450840e-02
9.896129399221332278e+03,5.008961302560897833e-02
9.896129422077783602e+03,5.009662604761023347e-02
9.896129444934236744e+03,5.010363955961291693e-02
9.896129467790688068e+03,5.011065356050145581e-02
9.896129490647141211e+03,5.011766805138956338e-02
9.896129513503592534e+03,5.012468303116351248e-02
9.896129536360045677e+03,5.013169850093703722e-02
9.896129559216497000e+03,5.013871445959360712e-02
9.896129582072950143e+03,5.014573090824973878e-02
9.896129604929401467e+03,5.015274784578892253e-02
9.896129627785854609e+03,5.015976527332673823e-02
9.896129650642307752e+03,5.016678319030493105e-02
9.896129673498759075e+03,5.017380159616337265e-02
9.896129696355212218e+03,5.018082049202044620e-02
9.896129719211663542e+03,5.018783987675683872e-02
9.896129742068116684e+03,5.019485975149092644e-02
9.896129764924568008e+03,5.020188011510339637e-02
9.896129787781021150e+03,5.020890096871356151e-02
9.896129810637472474e+03,5.021592231120117905e-02
9.896129833493925616e+03,5.022294414368369542e-02
9.896129856350376940e+03,5.022996646504459400e-02
9.896129879206830083e+03,5.023698927640038447e-02
9.896129902063283225e+03,5.024401257719095237e-02
9.896129924919734549e+03,5.025103636685804287e-02
9.896129947776187691e+03,5.025806064651908850e-02
9.896129970632639015e+03,5.026508541505478322e-02
9.896129993489092158e+03,5.027211067358444696e-02
9.896130016345543481e+03,5.027913642098782304e-02
9.896130039201996624e+03,5.028616265838235788e-02
9.896130062058447947e+03,5.029318938465154876e-02
9.896130084914901090e+03,5.030021660091189839e-02
9.896130107771352414e+03,5.030724430604503056e-02
9.896130130627805556e+03,5.031427250116839167e-02
9.896130153484256880e+03,5.032130118516266876e-02
9.896130176340710022e+03,5.032833035914811154e-02
9.896130199197163165e+03,5.033536002256271819e-02
9.896130222053614489e+03,5.034239017484824774e-02
9.896130244910067631e+03,5.034942081712306949e-02
9.896130267766518955e+03,5.035645194826694065e-02
9.896130290622972097e+03,5.036348356939823745e-02
9.896130313479423421e+03,5.037051567939858365e-02
9.896130336335876564e+03,5.037754827938542568e-02
9.896130359192327887e+03,5.038458136824038036e-02
9.896130382048781030e+03,5.039161494708183781e-02
9.896130404905232353e+03,5.039864901479046422e-02
9.896130427761685496e+03,5.040568357248466358e-02
9.896130450618138639e+03,5.041271861960429368e-02
9.896130473474589962e+03,5.041975415558924006e-02
9.896130496331043105e+03,5.042679018155880877e-02
9.896130519187494428e+03,5.043382669639369376e-02
9.896130542043947571e+03,5.044086370121134144e-02
9.896130564900398895e+03,5.044790119489243885e-02
9.896130587756852037e+03,5.045493917855815857e-02
9.896130610613303361e+03,5.046197765108546146e-02
9.896130633469756503e+03,5.046901661359459029e-02
9.896130656326207827e+03,5.047605606496623210e-02
9.896130679182660970e+03,5.048309600631970678e-02
9.896130702039114112e+03,5.049013643709487908e-02
9.896130724895565436e+03,5.049717735672883123e-02
9.896130747752018578e+03,5.050421876634460933e-02
9.896130770608469902e+03,5.051126066481916727e-02
9.896130793464923045e+03,5.051830305327369153e-02
9.896130816321374368e+03,5.052534593058698870e-02
9.896130839177827511e+03,5.053238929787930850e-02
9.896130862034278834e+03,5.053943315402947833e-02
9.896130884890731977e+03,5.054647750015774793e-02
9.896130907747183301e+03,5.055352233514291693e-02
9.896130930603636443e+03,5.056056766010618569e-02
9.896130953460089586e+03,5.056761347448462951e-02
9.896130976316540909e+03,5.057465977771997273e-02
9.896130999172994052e+03,5.058170657093061934e-02
9.896131022029445376e+03,5.058875385299630573e-02
9.896131044885898518e+03,5.059580162503821837e-02
9.896131067742349842e+03,5.060284988593330424e-02
9.896131090598802984e+03,5.060989863680275674e-02
9.896131113455254308e+03,5.061694787652538247e-02
9.896131136311707451e+03,5.062399760622236788e-02
9.896131159168158774e+03,5.063104782477066690e-02
9.896131182024611917e+03,5.063809853329332561e-02
9.896131204881063240e+03,5.064514973066635423e-02
9.896131227737516383e+03,5.065220141801188292e-02
9.896131250593969526e+03,5.065925359476883966e-02
9.896131273450420849e+03,5.066630626037524343e-02
9.896131296306873992e+03,5.067335941595320359e-02
9.896131319163325315e+03,5.068041306038061078e-02
9.896131342019778458e+03,5.068746719477770779e-02
9.896131364876229782e+03,5.069452181802331509e-02
9.896131387732682924e+03,5.070157693123861220e-02
9.896131410589134248e+03,5.070863253330055304e-02
9.896131433445587390e+03,5.071568862533218369e-02
9.896131456302038714e+03,5.072274520621045807e-02
9.896131479158491857e+03,5.072980227705655570e-02
9.896131502014944999e+03,5.073685983730942539e-02
9.896131524871396323e+03,5.074391788640613549e-02
9.896131547727849465e+03,5.075097642547159865e-02
9.896131570584300789e+03,5.075803545337997241e-02
9.896131593440753932e+03,5.076509497125523962e-02
9.896131616297205255e+03,5.077215497797341742e-02
9.896131639153658398e+03,5.077921547465754498e-02
9.896131662010109721e+03,5.078627646018272351e-02
9.896131684866562864e+03,5.079333793567478855e-02
9.896131707723014188e+03,5.080039990000602412e-02
9.896131730579467330e+03,5.080746235430322333e-02
9.896131753435920473e+03,5.081452529800158102e-02
9.896131776292371796e+03,5.082158873054005294e-02
9.896131799148824939e+03,5.082865265304167823e-02
9.896131822005276263e+03,5.083571706438154425e-02
9.896131844861729405e+03,5.084278196568457059e-02
9.896131867718180729e+03,5.084984735582583765e-02
9.896131890574633871e+03,5.085691323592839153e-02
9.896131913431085195e+03,5.086397960486731956e-02
9.896131936287538338e+03,5.087104646376847117e-02
9.896131959143989661e+03,5.087811381150506018e-02
9.896131982000442804e+03,5.088518164920201314e-02
9.896132004856895946e+03,5.089224997629639147e-02
9.896132027713347270e+03,5.089931879222527739e-02
9.896132050569800413e+03,5.090638809811358356e-02
9.896132073426251736e+03,5.091345789283546752e-02
9.896132096282704879e+03,5.092052817751677174e-02
9.896132119139156202e+03,5.092759895102978024e-02
9.896132141995609345e+03,5.093467021450128612e-02
9.896132164852060669e+03,5.094174196680355260e-02
9.896132187708513811e+03,5.094881420906431646e-02
9.896132210564965135e+03,5.095588694015491804e-02
9.896132233421418277e+03,5.096296016120213657e-02
9.896132256277869601e+03,5.097003387107919975e-02
9.896132279134322744e+03,5.097710807091195007e-02
9.896132301990775886e+03,5.098418276013746281e-02
9.896132324847227210e+03,5.099125793819095365e-02
9.896132347703680352e+03,5.099833360619919487e-02
9.896132370560131676e+03,5.100540976303540724e-02
9.896132393416584819e+03,5.101248640982450344e-02
9.896132416273036142e+03,5.101956354544064098e-02
9.896132439129489285e+03,5.102664117101060604e-02
9.896132461985940608e+03,5.103371928540573199e-02
9.896132484842393751e+03,5.104079788975281889e-02
9.896132507698845075e+03,5.104787698292507364e-02
9.896132530555298217e+03,5.105495656604928933e-02
9.896132553411751360e+03,5.106203663856066083e-02
9.896132576268202683e+03,5.106911719989627035e-02
9.896132599124655826e+03,5.107619825118103751e-02
9.896132621981107150e+03,5.108327979129004270e-02
9.896132644837560292e+03,5.109036182134726184e-02
9.896132667694011616e+03,5.109744434022685938e-02
9.896132690550464758e+03,5.110452734905560762e-02
9.896132713406916082e+03,5.111161084670485383e-02
9.896132736263369225e+03,5.111869483430232786e-02
9.896132759119820548e+03,5.112577931072029985e-02
9.896132781976273691e+03,5.113286427708463311e-02
9.896132804832726833e+03,5.113994973283238904e-02
9.896132827689178157e+03,5.114703567739971313e-02
9.896132850545631300e+03,5.115412211191152497e-02
9.896132873402082623e+03,5.116120903524197516e-02
9.896132896258535766e+03,5.116829644851877273e-02
9.896132919114987089e+03,5.117538435061141228e-02
9.896132941971440232e+03,5.118247274264853958e-02
9.896132964827891556e+03,5.118956162350149497e-02
9.896132987684344698e+03,5.119665099429894506e-02
9.896133010540796022e+03,5.120374085391128649e-02
9.896133033397249164e+03,5.121083120346719281e-02
9.896133056253700488e+03,5.121792204183706065e-02
9.896133079110153631e+03,5.122501337014861295e-02
9.896133101966606773e+03,5.123210518783799516e-02
9.896133124823058097e+03,5.123919749434040910e-02
9.896133147679511239e+03,5.124629029078451442e-02
9.896133170535962563e+03,5.125338357604071471e-02
9.896133193392415706e+03,5.126047735123673982e-02
9.896133216248867029e+03,5.126757161524393008e-02
9.896133239105320172e+03,5.127466636919000842e-02
9.896133261961771495e+03,5.128176161194725191e-02
9.896133284818224638e+03,5.128885734464337653e-02
9.896133307674675962e+03,5.129595356614880669e-02
9.896133330531129104e+03,5.130305027759125142e-02
9.896133353387582247e+03,5.131014747840779294e-02
9.896133376244033570e+03,5.131724516803269631e-02
9.896133399100486713e+03,5.132434334759369138e-02
9.896133421956938037e+03,5.133144201596211847e-02
9.896133444813391179e+03,5.133854117426662339e-02
