Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.013335255787055939e+04,2.396701188072261957e+01
1.013335257878931770e+04,2.396692041128859074e+01
1.013335259970807601e+04,2.396682894144133513e+01
1.013335262062683432e+04,2.396673747118084918e+01
1.013335264154559445e+04,2.396664600049919613e+01
1.013335266246435276e+04,2.396655452941227438e+01
1.013335268338311107e+04,2.396646305791214004e+01
1.013335270430186938e+04,2.396637158599881445e+01
1.013335272522062769e+04,2.396628011367227629e+01
1.013335274613938600e+04,2.396618864093253976e+01
1.013335276705814431e+04,2.396609716777961552e+01
1.013335278797690262e+04,2.396600569421350713e+01
1.013335280889566275e+04,2.396591422022624585e+01
1.013335282981442106e+04,2.396582274583377625e+01
1.013335285073317937e+04,2.396573127102811540e+01
1.013335287165193768e+04,2.396563979580929526e+01
1.013335289257069599e+04,2.396554832017730874e+01
1.013335291348945429e+04,2.396545684413215582e+01
1.013335293440821260e+04,2.396536536767384717e+01
1.013335295532697091e+04,2.396527389080239345e+01
1.013335297624573104e+04,2.396518241350983303e+01
1.013335299716448935e+04,2.396509093581208205e+01
1.013335301808324766e+04,2.396499945770120021e+01
1.013335303900200597e+04,2.396490797917716975e+01
1.013335305992076428e+04,2.396481650024001198e+01
1.013335308083952259e+04,2.396472502088974110e+01
1.013335310175828090e+04,2.396463354112633226e+01
1.013335312267703921e+04,2.396454206094982453e+01
1.013335314359579934e+04,2.396445058035223852e+01
1.013335316451455765e+04,2.396435909934950104e+01
1.013335318543331596e+04,2.396426761793366822e+01
1.013335320635207427e+04,2.396417613610472586e+01
1.013335322727083258e+04,2.396408465386269526e+01
1.013335324818959089e+04,2.396399317120757999e+01
1.013335326910834920e+04,2.396390168813936938e+01
1.013335329002710751e+04,2.396381020465808120e+01
1.013335331094586763e+04,2.396371872075576448e+01
1.013335333186462594e+04,2.396362723644833181e+01
1.013335335278338425e+04,2.396353575172782868e+01
1.013335337370214256e+04,2.396344426659426929e+01
1.013335339462090087e+04,2.396335278104764299e+01
1.013335341553965918e+04,2.396326129508796754e+01
1.013335343645841749e+04,2.396316980871525004e+01
1.013335345737717762e+04,2.396307832192152176e+01
1.013335347829593593e+04,2.396298683472271307e+01
1.013335349921469424e+04,2.396289534711086944e+01
1.013335352013345255e+04,2.396280385908599087e+01
1.013335354105221086e+04,2.396271237064808801e+01
1.013335356197096917e+04,2.396262088179716088e+01
1.013335358288972748e+04,2.396252939253322012e+01
1.013335360380848579e+04,2.396243790285626218e+01
1.013335362472724591e+04,2.396234641275834321e+01
1.013335364564600422e+04,2.396225492225537224e+01
1.013335366656476253e+04,2.396216343133940541e+01
1.013335368748352084e+04,2.396207194001044272e+01
1.013335370840227915e+04,2.396198044826848417e+01
1.013335372932103746e+04,2.396188895611354397e+01
1.013335375023979577e+04,2.396179746354562212e+01
1.013335377115855408e+04,2.396170597056472218e+01
1.013335379207731421e+04,2.396161447716289317e+01
1.013335381299607252e+04,2.396152298335605124e+01
1.013335383391483083e+04,2.396143148913624188e+01
1.013335385483358914e+04,2.396133999450347929e+01
1.013335387575234745e+04,2.396124849945775992e+01
1.013335389667110576e+04,2.396115700399908732e+01
1.013335391758986407e+04,2.396106550812747216e+01
1.013335393850862238e+04,2.396097401184291442e+01
1.013335395942738251e+04,2.396088251513746670e+01
1.013335398034614082e+04,2.396079101802703804e+01
1.013335400126489913e+04,2.396069952050368101e+01
1.013335402218365743e+04,2.396060802256739919e+01
1.013335404310241574e+04,2.396051652421820677e+01
1.013335406402117405e+04,2.396042502545609310e+01
1.013335408493993236e+04,2.396033352628106883e+01
1.013335410585869067e+04,2.396024202669314107e+01
1.013335412677745080e+04,2.396015052668435530e+01
1.013335414769620911e+04,2.396005902627062767e+01
1.013335416861496742e+04,2.395996752544401431e+01
1.013335418953372573e+04,2.395987602420451168e+01
1.013335421045248404e+04,2.395978452255212332e+01
1.013335423137124235e+04,2.395969302048685279e+01
1.013335425229000066e+04,2.395960151800871429e+01
1.013335427320876079e+04,2.395951001510974265e+01
1.013335429412751910e+04,2.395941851180587179e+01
1.013335431504627741e+04,2.395932700808913651e+01
1.013335433596503572e+04,2.395923550395953683e+01
1.013335435688379403e+04,2.395914399941709760e+01
1.013335437780255234e+04,2.395905249446180818e+01
1.013335439872131064e+04,2.395896098909367211e+01
1.013335441964006895e+04,2.395886948331270005e+01
1.013335444055882908e+04,2.395877797711093038e+01
1.013335446147758739e+04,2.395868647050430411e+01
1.013335448239634570e+04,2.395859496348484186e+01
1.013335450331510401e+04,2.395850345605255782e+01
1.013335452423386232e+04,2.395841194820746622e+01
