Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.880038437500130385e+03,2.558705823713515404e+00
9.880038456059855889e+03,2.558705739058636297e+00
9.880038474619583212e+03,2.558705654403227836e+00
9.880038493179308716e+03,2.558705569747307784e+00
9.880038511739036039e+03,2.558705485090860154e+00
9.880038530298761543e+03,2.558705400433901378e+00
9.880038548858488866e+03,2.558705315776415912e+00
9.880038567418214370e+03,2.558705231118421075e+00
9.880038585977941693e+03,2.558705146459899993e+00
9.880038604537667197e+03,2.558705061800870872e+00
9.880038623097394520e+03,2.558704977141316839e+00
9.880038641657120024e+03,2.558704892481254323e+00
9.880038660216847347e+03,2.558704807820668670e+00
9.880038678776572851e+03,2.558704723159576755e+00
9.880038697336298355e+03,2.558704638497970141e+00
9.880038715896025678e+03,2.558704553835840834e+00
9.880038734455751182e+03,2.558704469173206597e+00
9.880038753015478505e+03,2.558704384510051000e+00
9.880038771575204009e+03,2.558704299846391361e+00
9.880038790134931332e+03,2.558704215182211694e+00
9.880038808694656836e+03,2.558704130517528874e+00
9.880038827254384159e+03,2.558704045852326470e+00
9.880038845814109663e+03,2.558703961186622688e+00
9.880038864373836986e+03,2.558703876520399767e+00
9.880038882933562491e+03,2.558703791853675913e+00
9.880038901493289814e+03,2.558703707186435139e+00
9.880038920053015318e+03,2.558703622518694321e+00
9.880038938612740822e+03,2.558703537850445464e+00
9.880038957172468145e+03,2.558703453181681020e+00
9.880038975732193649e+03,2.558703368512417420e+00
9.880038994291920972e+03,2.558703283842640008e+00
9.880039012851646476e+03,2.558703199172364329e+00
9.880039031411373799e+03,2.558703114501575282e+00
9.880039049971099303e+03,2.558703029830289299e+00
9.880039068530826626e+03,2.558702945158491282e+00
9.880039087090552130e+03,2.558702860486197217e+00
9.880039105650279453e+03,2.558702775813392005e+00
9.880039124210004957e+03,2.558702691140091634e+00
9.880039142769732280e+03,2.558702606466280560e+00
9.880039161329457784e+03,2.558702521791976103e+00
9.880039179889183288e+03,2.558702437117170714e+00
9.880039198448910611e+03,2.558702352441855510e+00
9.880039217008636115e+03,2.558702267766048699e+00
9.880039235568363438e+03,2.558702183089733850e+00
9.880039254128088942e+03,2.558702098412928283e+00
9.880039272687816265e+03,2.558702013735614678e+00
9.880039291247541769e+03,2.558701929057811686e+00
9.880039309807269092e+03,2.558701844379502433e+00
9.880039328366994596e+03,2.558701759700703793e+00
9.880039346926721919e+03,2.558701675021400668e+00
9.880039365486447423e+03,2.558701590341609045e+00
9.880039384046174746e+03,2.558701505661313824e+00
9.880039402605900250e+03,2.558701420980530994e+00
9.880039421165625754e+03,2.558701336299253892e+00
9.880039439725353077e+03,2.558701251617474082e+00
9.880039458285078581e+03,2.558701166935208882e+00
9.880039476844805904e+03,2.558701082252442305e+00
9.880039495404531408e+03,2.558700997569190339e+00
9.880039513964258731e+03,2.558700912885438772e+00
9.880039532523984235e+03,2.558700828201203148e+00
9.880039551083711558e+03,2.558700743516468368e+00
9.880039569643437062e+03,2.558700658831250863e+00
9.880039588203164385e+03,2.558700574145535089e+00
