Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.905193796296138316e+03,2.557539619486715488e+00
9.905193817625817246e+03,2.557539616182631370e+00
9.905193838955496176e+03,2.557539612878788393e+00
9.905193860285176925e+03,2.557539609575187889e+00
9.905193881614855854e+03,2.557539606271828525e+00
9.905193902944534784e+03,2.557539602968710302e+00
9.905193924274213714e+03,2.557539599665834107e+00
9.905193945603892644e+03,2.557539596363199497e+00
9.905193966933571573e+03,2.557539593060806915e+00
9.905193988263252322e+03,2.557539589758655030e+00
9.905194009592931252e+03,2.557539586456745173e+00
9.905194030922610182e+03,2.557539583155077345e+00
9.905194052252289111e+03,2.557539579853650213e+00
9.905194073581968041e+03,2.557539576552465999e+00
9.905194094911648790e+03,2.557539573251522036e+00
9.905194116241327720e+03,2.557539569950820102e+00
9.905194137571006650e+03,2.557539566650360641e+00
9.905194158900685579e+03,2.557539563350141876e+00
9.905194180230364509e+03,2.557539560050164695e+00
9.905194201560043439e+03,2.557539556750429988e+00
9.905194222889724188e+03,2.557539553450936420e+00
9.905194244219403117e+03,2.557539550151684438e+00
9.905194265549082047e+03,2.557539546852674039e+00
9.905194286878760977e+03,2.557539543553905670e+00
9.905194308208439907e+03,2.557539540255378885e+00
9.905194329538120655e+03,2.557539536957093240e+00
9.905194350867799585e+03,2.557539533659049624e+00
9.905194372197478515e+03,2.557539530361247593e+00
9.905194393527157445e+03,2.557539527063687146e+00
9.905194414856836374e+03,2.557539523766369172e+00
9.905194436186517123e+03,2.557539520469291450e+00
9.905194457516196053e+03,2.557539517172456645e+00
9.905194478845874983e+03,2.557539513875862536e+00
9.905194500175553912e+03,2.557539510579510900e+00
9.905194521505232842e+03,2.557539507283400848e+00
9.905194542834911772e+03,2.557539503987532381e+00
9.905194564164592521e+03,2.557539500691905943e+00
9.905194585494271450e+03,2.557539497396520645e+00
9.905194606823950380e+03,2.557539494101377375e+00
9.905194628153629310e+03,2.557539490806476135e+00
9.905194649483308240e+03,2.557539487511816034e+00
9.905194670812988988e+03,2.557539484217397519e+00
9.905194692142667918e+03,2.557539480923221031e+00
9.905194713472346848e+03,2.557539477629286129e+00
9.905194734802025778e+03,2.557539474335593255e+00
9.905194756131704708e+03,2.557539471042141965e+00
9.905194777461383637e+03,2.557539467748932260e+00
9.905194798791064386e+03,2.557539464455964584e+00
9.905194820120743316e+03,2.557539461163238492e+00
9.905194841450422246e+03,2.557539457870753985e+00
9.905194862780101175e+03,2.557539454578511506e+00
9.905194884109780105e+03,2.557539451286511056e+00
9.905194905439460854e+03,2.557539447994751747e+00
9.905194926769139784e+03,2.557539444703234022e+00
9.905194948098818713e+03,2.557539441411958769e+00
9.905194969428497643e+03,2.557539438120925102e+00
9.905194990758176573e+03,2.557539434830133462e+00
9.905195012087855503e+03,2.557539431539583408e+00
9.905195033417536251e+03,2.557539428249274049e+00
9.905195054747215181e+03,2.557539424959207608e+00
9.905195076076894111e+03,2.557539421669383195e+00
