Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.891595520833507180e+03,1.791592239600111611e+02
9.891595543725843527e+03,1.791577061776987421e+02
9.891595566618178054e+03,1.791561882889354536e+02
9.891595589510514401e+03,1.791546702934819848e+02
9.891595612402848928e+03,1.791531521915815119e+02
9.891595635295185275e+03,1.791516339829947526e+02
9.891595658187519803e+03,1.791501156679647977e+02
9.891595681079856149e+03,1.791485972462523364e+02
9.891595703972190677e+03,1.791470787181005733e+02
9.891595726864527023e+03,1.791455600832700839e+02
9.891595749756863370e+03,1.791440413418834225e+02
9.891595772649197897e+03,1.791425224940632575e+02
9.891595795541534244e+03,1.791410035395700788e+02
9.891595818433868772e+03,1.791394844786472049e+02
9.891595841326205118e+03,1.791379653110552113e+02
9.891595864218539646e+03,1.791364460370373308e+02
9.891595887110875992e+03,1.791349266563541107e+02
9.891595910003210520e+03,1.791334071692489260e+02
9.891595932895546866e+03,1.791318875754821534e+02
9.891595955787881394e+03,1.791303678752972530e+02
9.891595978680217740e+03,1.791288480684546300e+02
9.891596001572554087e+03,1.791273281550769525e+02
9.891596024464888615e+03,1.791258081352868885e+02
9.891596047357224961e+03,1.791242880088448715e+02
9.891596070249559489e+03,1.791227677759943333e+02
9.891596093141895835e+03,1.791212474364956222e+02
9.891596116034230363e+03,1.791197269905922269e+02
9.891596138926566709e+03,1.791182064380444956e+02
9.891596161818901237e+03,1.791166857790959170e+02
9.891596184711237584e+03,1.791151650135068394e+02
9.891596207603573930e+03,1.791136441413999307e+02
9.891596230495908458e+03,1.791121231628980297e+02
9.891596253388244804e+03,1.791106020777612855e+02
9.891596276280579332e+03,1.791090808862334427e+02
9.891596299172915678e+03,1.791075595880745368e+02
9.891596322065250206e+03,1.791060381835283692e+02
9.891596344957586552e+03,1.791045166723550039e+02
9.891596367849921080e+03,1.791029950547981286e+02
9.891596390742257427e+03,1.791014733306179778e+02
9.891596413634591954e+03,1.790999515000581823e+02
9.891596436526928301e+03,1.790984295628788914e+02
9.891596459419264647e+03,1.790969075192029152e+02
9.891596482311599175e+03,1.790953853691531208e+02
9.891596505203935521e+03,1.790938631124895153e+02
9.891596528096270049e+03,1.790923407494559854e+02
9.891596550988606396e+03,1.790908182798124813e+02
9.891596573880940923e+03,1.790892957038028044e+02
9.891596596773277270e+03,1.790877730211870755e+02
9.891596619665611797e+03,1.790862502322090393e+02
9.891596642557948144e+03,1.790847273366287027e+02
9.891596665450284490e+03,1.790832043345689897e+02
9.891596688342619018e+03,1.790816812261527957e+02
9.891596711234955364e+03,1.790801580111400710e+02
9.891596734127289892e+03,1.790786346897747023e+02
9.891596757019626239e+03,1.790771112618166114e+02
9.891596779911960766e+03,1.790755877275097134e+02
9.891596802804297113e+03,1.790740640866139586e+02
9.891596825696631640e+03,1.790725403393733188e+02
9.891596848588967987e+03,1.790710164855475739e+02
9.891596871481304333e+03,1.790694925252597045e+02
9.891596894373638861e+03,1.790679684586328051e+02
9.891596917265975208e+03,1.790664442854264848e+02
9.891596940158309735e+03,1.790649200058849715e+02
9.891596963050646082e+03,1.790633956197679879e+02
9.891596985942980609e+03,1.790618711273195061e+02
9.891597008835316956e+03,1.790603465282994478e+02
9.891597031727651483e+03,1.790588218229518702e+02
