Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.027292596064833924e+04,3.607173373792829096e+00
1.027292604692779969e+04,3.607172771287565638e+00
1.027292613320726196e+04,3.607172168788032707e+00
1.027292621948672240e+04,3.607171566294308462e+00
1.027292630576618467e+04,3.607170963806431985e+00
1.027292639204564512e+04,3.607170361324502750e+00
1.027292647832510738e+04,3.607169758848545627e+00
1.027292656460456783e+04,3.607169156378660091e+00
1.027292665088403010e+04,3.607168553914885223e+00
1.027292673716349054e+04,3.607167951457299182e+00
1.027292682344295281e+04,3.607167349005948154e+00
1.027292690972241326e+04,3.607166746560928061e+00
1.027292699600187370e+04,3.607166144122281537e+00
1.027292708228133597e+04,3.607165541690058319e+00
1.027292716856079642e+04,3.607164939264354331e+00
1.027292725484025868e+04,3.607164336845205099e+00
1.027292734111971913e+04,3.607163734432699442e+00
1.027292742739918140e+04,3.607163132026872887e+00
1.027292751367864184e+04,3.607162529627817804e+00
1.027292759995810411e+04,3.607161927235573273e+00
1.027292768623756456e+04,3.607161324850235218e+00
1.027292777251702682e+04,3.607160722471832059e+00
1.027292785879648727e+04,3.607160120100449063e+00
1.027292794507594954e+04,3.607159517736139520e+00
1.027292803135540998e+04,3.607158915378981590e+00
1.027292811763487043e+04,3.607158313029032115e+00
1.027292820391433270e+04,3.607157710686340835e+00
1.027292829019379315e+04,3.607157108350996566e+00
1.027292837647325541e+04,3.607156506023034837e+00
1.027292846275271586e+04,3.607155903702544464e+00
1.027292854903217813e+04,3.607155301389575186e+00
1.027292863531163857e+04,3.607154699084208715e+00
1.027292872159110084e+04,3.607154096786480579e+00
1.027292880787056129e+04,3.607153494496479595e+00
1.027292889415002355e+04,3.607152892214248396e+00
1.027292898042948400e+04,3.607152289939879353e+00
1.027292906670894445e+04,3.607151687673415097e+00
1.027292915298840671e+04,3.607151085414916025e+00
1.027292923926786716e+04,3.607150483164460297e+00
1.027292932554732943e+04,3.607149880922101204e+00
1.027292941182678987e+04,3.607149278687909799e+00
1.027292949810625214e+04,3.607148676461939374e+00
1.027292958438571259e+04,3.607148074244271641e+00
1.027292967066517485e+04,3.607147472034952784e+00
1.027292975694463530e+04,3.607146869834064518e+00
1.027292984322409757e+04,3.607146267641645920e+00
1.027292992950355801e+04,3.607145665457789363e+00
1.027293001578302028e+04,3.607145063282530373e+00
1.027293010206248073e+04,3.607144461115957768e+00
1.027293018834194118e+04,3.607143858958128391e+00
1.027293027462140344e+04,3.607143256809088427e+00
1.027293036090086389e+04,3.607142654668926696e+00
1.027293044718032615e+04,3.607142052537689381e+00
1.027293053345978660e+04,3.607141450415451089e+00
1.027293061973924887e+04,3.607140848302258007e+00
1.027293070601870932e+04,3.607140246198209610e+00
