Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.903683680555783212e+03,3.604252159919593801e+00
9.903683703452748887e+03,3.604252154791045548e+00
9.903683726349714561e+03,3.604252149662525273e+00
9.903683749246680236e+03,3.604252144534035640e+00
9.903683772143645911e+03,3.604252139405575761e+00
9.903683795040611585e+03,3.604252134277144304e+00
9.903683817937577260e+03,3.604252129148742601e+00
9.903683840834542934e+03,3.604252124020369763e+00
9.903683863731508609e+03,3.604252118892027124e+00
9.903683886628474283e+03,3.604252113763713350e+00
9.903683909525439958e+03,3.604252108635429330e+00
9.903683932422405633e+03,3.604252103507175065e+00
9.903683955319371307e+03,3.604252098378950109e+00
9.903683978216336982e+03,3.604252093250754019e+00
9.903684001113302656e+03,3.604252088122587683e+00
9.903684024010268331e+03,3.604252082994450657e+00
9.903684046907234006e+03,3.604252077866343384e+00
9.903684069804199680e+03,3.604252072738264978e+00
9.903684092701163536e+03,3.604252067610217214e+00
9.903684115598129210e+03,3.604252062482197871e+00
9.903684138495094885e+03,3.604252057354208283e+00
9.903684161392060560e+03,3.604252052226247560e+00
9.903684184289026234e+03,3.604252047098317036e+00
9.903684207185991909e+03,3.604252041970415821e+00
9.903684230082957583e+03,3.604252036842543916e+00
9.903684252979923258e+03,3.604252031714701321e+00
9.903684275876888933e+03,3.604252026586888480e+00
9.903684298773854607e+03,3.604252021459105393e+00
9.903684321670820282e+03,3.604252016331351172e+00
9.903684344567785956e+03,3.604252011203627148e+00
9.903684367464751631e+03,3.604252006075932435e+00
9.903684390361717305e+03,3.604252000948266588e+00
9.903684413258682980e+03,3.604251995820630050e+00
9.903684436155648655e+03,3.604251990693023711e+00
9.903684459052614329e+03,3.604251985565447125e+00
9.903684481949580004e+03,3.604251980437899405e+00
9.903684504846545678e+03,3.604251975310380995e+00
9.903684527743511353e+03,3.604251970182892784e+00
9.903684550640477028e+03,3.604251965055433438e+00
9.903684573537442702e+03,3.604251959928004290e+00
9.903684596434408377e+03,3.604251954800604452e+00
9.903684619331374051e+03,3.604251949673234368e+00
9.903684642228339726e+03,3.604251944545892705e+00
9.903684665125305401e+03,3.604251939418581241e+00
9.903684688022271075e+03,3.604251934291299975e+00
9.903684710919236750e+03,3.604251929164047130e+00
9.903684733816202424e+03,3.604251924036824484e+00
9.903684756713168099e+03,3.604251918909631147e+00
9.903684779610133774e+03,3.604251913782467120e+00
9.903684802507099448e+03,3.604251908655332404e+00
9.903684825404065123e+03,3.604251903528227885e+00
9.903684848301030797e+03,3.604251898401153120e+00
9.903684871197996472e+03,3.604251893274106777e+00
9.903684894094960327e+03,3.604251888147091520e+00
9.903684916991926002e+03,3.604251883020105129e+00
9.903684939888891677e+03,3.604251877893148048e+00
9.903684962785857351e+03,3.604251872766220277e+00
9.903684985682823026e+03,3.604251867639322260e+00
9.903685008579788700e+03,3.604251862512453997e+00
9.903685031476754375e+03,3.604251857385615043e+00
9.903685054373720050e+03,3.604251852258805844e+00
9.903685077270685724e+03,3.604251847132026398e+00
9.903685100167651399e+03,3.604251842005276263e+00
9.903685123064617073e+03,3.604251836878555881e+00
9.903685145961582748e+03,3.604251831751865254e+00
9.903685168858548423e+03,3.604251826625204380e+00
9.903685191755514097e+03,3.604251821498571928e+00
9.903685214652479772e+03,3.604251816371970119e+00
9.903685237549445446e+03,3.604251811245397619e+00
9.903685260446411121e+03,3.604251806118853985e+00
9.903685283343376796e+03,3.604251800992340993e+00
9.903685306240342470e+03,3.604251795865857755e+00
9.903685329137308145e+03,3.604251790739402939e+00
9.903685352034273819e+03,3.604251785612978765e+00
9.903685374931239494e+03,3.604251780486583900e+00
9.903685397828205168e+03,3.604251775360218346e+00
9.903685420725170843e+03,3.604251770233882546e+00
9.903685443622136518e+03,3.604251765107576055e+00
9.903685466519102192e+03,3.604251759981299763e+00
9.903685489416067867e+03,3.604251754855053225e+00
9.903685512313033541e+03,3.604251749728835552e+00
9.903685535209999216e+03,3.604251744602648078e+00
9.903685558106964891e+03,3.604251739476490357e+00
9.903685581003930565e+03,3.604251734350362391e+00
9.903685603900896240e+03,3.604251729224262846e+00
9.903685626797861914e+03,3.604251724098193943e+00
9.903685649694827589e+03,3.604251718972154794e+00
9.903685672591793264e+03,3.604251713846144956e+00
9.903685695488757119e+03,3.604251708720164871e+00
9.903685718385722794e+03,3.604251703594214096e+00
9.903685741282688468e+03,3.604251698468293519e+00
9.903685764179654143e+03,3.604251693342403140e+00
9.903685787076619818e+03,3.604251688216541183e+00
9.903685809973585492e+03,3.604251683090708980e+00
9.903685832870551167e+03,3.604251677964906531e+00
9.903685855767516841e+03,3.604251672839134724e+00
9.903685878664482516e+03,3.604251667713391338e+00
9.903685901561448190e+03,3.604251662587678595e+00
9.903685924458413865e+03,3.604251657461994718e+00
9.903685947355379540e+03,3.604251652336341039e+00
9.903685970252345214e+03,3.604251647210717113e+00
9.903685993149310889e+03,3.604251642085122498e+00
9.903686016046276563e+03,3.604251636959558081e+00
9.903686038943242238e+03,3.604251631834022529e+00
9.903686061840207913e+03,3.604251626708517176e+00
9.903686084737173587e+03,3.604251621583041132e+00
9.903686107634139262e+03,3.604251616457595730e+00
9.903686130531104936e+03,3.604251611332179195e+00
9.903686153428070611e+03,3.604251606206792857e+00
9.903686176325036286e+03,3.604251601081435386e+00
9.903686199222001960e+03,3.604251595956108112e+00
9.903686222118967635e+03,3.604251590830810592e+00
9.903686245015933309e+03,3.604251585705542826e+00
9.903686267912898984e+03,3.604251580580305259e+00
9.903686290809864659e+03,3.604251575455096557e+00
9.903686313706830333e+03,3.604251570329918497e+00
9.903686336603796008e+03,3.604251565204768859e+00
9.903686359500761682e+03,3.604251560079649863e+00
9.903686382397727357e+03,3.604251554954560621e+00
9.903686405294693031e+03,3.604251549829500689e+00
9.903686428191658706e+03,3.604251544704471399e+00
9.903686451088624381e+03,3.604251539579470531e+00
9.903686473985590055e+03,3.604251534454500749e+00
9.903686496882553911e+03,3.604251529329559833e+00
9.903686519779519585e+03,3.604251524204649115e+00
9.903686542676485260e+03,3.604251519079767707e+00
9.903686565573450935e+03,3.604251513954916941e+00
9.903686588470416609e+03,3.604251508830094597e+00
9.903686611367382284e+03,3.604251503705302895e+00
9.903686634264347958e+03,3.604251498580540947e+00
9.903686657161313633e+03,3.604251493455808308e+00
9.903686680058279308e+03,3.604251488331106312e+00
9.903686702955244982e+03,3.604251483206432738e+00
9.903686725852210657e+03,3.604251478081790250e+00
9.903686748749176331e+03,3.604251472957176627e+00
9.903686771646142006e+03,3.604251467832593203e+00
9.903686794543107681e+03,3.604251462708039089e+00
9.903686817440073355e+03,3.604251457583515617e+00
9.903686840337039030e+03,3.604251452459021454e+00
9.903686863234004704e+03,3.604251447334557046e+00
9.903686886130970379e+03,3.604251442210122391e+00
9.903686909027936053e+03,3.604251437085717935e+00
9.903686931924901728e+03,3.604251431961342345e+00
9.903686954821867403e+03,3.604251426836997396e+00
9.903686977718833077e+03,3.604251421712682646e+00
9.903687000615798752e+03,3.604251416588396317e+00
9.903687023512764426e+03,3.604251411464141075e+00
9.903687046409730101e+03,3.604251406339915142e+00
9.903687069306695776e+03,3.604251401215718520e+00
9.903687092203661450e+03,3.604251396091552984e+00
9.903687115100627125e+03,3.604251390967416313e+00
9.903687137997592799e+03,3.604251385843309841e+00
9.903687160894558474e+03,3.604251380719232678e+00
9.903687183791524149e+03,3.604251375595186158e+00
9.903687206688489823e+03,3.604251370471168059e+00
9.903687229585455498e+03,3.604251365347181491e+00
9.903687252482421172e+03,3.604251360223223788e+00
9.903687275379386847e+03,3.604251355099296283e+00
9.903687298276350703e+03,3.604251349975399421e+00
9.903687321173316377e+03,3.604251344851530980e+00
9.903687344070282052e+03,3.604251339727693182e+00
9.903687366967247726e+03,3.604251334603885137e+00
9.903687389864213401e+03,3.604251329480106403e+00
9.903687412761179075e+03,3.604251324356357422e+00
9.903687435658144750e+03,3.604251319232639084e+00
9.903687458555110425e+03,3.604251314108950943e+00
9.903687481452076099e+03,3.604251308985291669e+00
9.903687504349041774e+03,3.604251303861662592e+00
9.903687527246007448e+03,3.604251298738063269e+00
9.903687550142973123e+03,3.604251293614494589e+00
9.903687573039938798e+03,3.604251288490955218e+00
9.903687595936904472e+03,3.604251283367445602e+00
9.903687618833870147e+03,3.604251278243966183e+00
9.903687641730835821e+03,3.604251273120516519e+00
9.903687664627801496e+03,3.604251267997096608e+00
9.903687687524767171e+03,3.604251262873706896e+00
9.903687710421732845e+03,3.604251257750346937e+00
9.903687733318698520e+03,3.604251252627016289e+00
9.903687756215664194e+03,3.604251247503716282e+00
