Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.027292596064833924e+04,3.604383765387899619e+00
1.027292604692779969e+04,3.604383782017692273e+00
1.027292613320726196e+04,3.604383798646747294e+00
1.027292621948672240e+04,3.604383815275063796e+00
1.027292630576618467e+04,3.604383831902643109e+00
1.027292639204564512e+04,3.604383848529483014e+00
1.027292647832510738e+04,3.604383865155584843e+00
1.027292656460456783e+04,3.604383881780948595e+00
1.027292665088403010e+04,3.604383898405573383e+00
1.027292673716349054e+04,3.604383915029459207e+00
1.027292682344295281e+04,3.604383931652606954e+00
1.027292690972241326e+04,3.604383948275013960e+00
1.027292699600187370e+04,3.604383964896682446e+00
1.027292708228133597e+04,3.604383981517612412e+00
1.027292716856079642e+04,3.604383998137802081e+00
1.027292725484025868e+04,3.604384014757252341e+00
1.027292734111971913e+04,3.604384031375963193e+00
1.027292742739918140e+04,3.604384047993933748e+00
1.027292751367864184e+04,3.604384064611164895e+00
1.027292759995810411e+04,3.604384081227655745e+00
1.027292768623756456e+04,3.604384097843405410e+00
1.027292777251702682e+04,3.604384114458415667e+00
1.027292785879648727e+04,3.604384131072685182e+00
1.027292794507594954e+04,3.604384147686213957e+00
1.027292803135540998e+04,3.604384164299001991e+00
1.027292811763487043e+04,3.604384180911049285e+00
1.027292820391433270e+04,3.604384197522354949e+00
1.027292829019379315e+04,3.604384214132919872e+00
1.027292837647325541e+04,3.604384230742743611e+00
1.027292846275271586e+04,3.604384247351825721e+00
1.027292854903217813e+04,3.604384263960166646e+00
1.027292863531163857e+04,3.604384280567765497e+00
1.027292872159110084e+04,3.604384297174622720e+00
1.027292880787056129e+04,3.604384313780737426e+00
1.027292889415002355e+04,3.604384330386110946e+00
1.027292898042948400e+04,3.604384346990741950e+00
1.027292906670894445e+04,3.604384363594629992e+00
1.027292915298840671e+04,3.604384380197776405e+00
1.027292923926786716e+04,3.604384396800179413e+00
1.027292932554732943e+04,3.604384413401840348e+00
1.027292941182678987e+04,3.604384430002757433e+00
1.027292949810625214e+04,3.604384446602932446e+00
1.027292958438571259e+04,3.604384463202364053e+00
1.027292967066517485e+04,3.604384479801052699e+00
1.027292975694463530e+04,3.604384496398997495e+00
1.027292984322409757e+04,3.604384512996198886e+00
1.027292992950355801e+04,3.604384529592656428e+00
1.027293001578302028e+04,3.604384546188370564e+00
1.027293010206248073e+04,3.604384562783340851e+00
1.027293018834194118e+04,3.604384579377566844e+00
1.027293027462140344e+04,3.604384595971048100e+00
1.027293036090086389e+04,3.604384612563785506e+00
1.027293044718032615e+04,3.604384629155778619e+00
1.027293053345978660e+04,3.604384645747026550e+00
1.027293061973924887e+04,3.604384662337530632e+00
1.027293070601870932e+04,3.604384678927289087e+00
1.027293079229817158e+04,3.604384695516303694e+00
1.027293087857763203e+04,3.604384712104572230e+00
1.027293096485709430e+04,3.604384728692096029e+00
1.027293105113655474e+04,3.604384745278873758e+00
1.027293113741601519e+04,3.604384761864906306e+00
1.027293122369547746e+04,3.604384778450194116e+00
1.027293130997493790e+04,3.604384795034734967e+00
1.027293139625440017e+04,3.604384811618530193e+00
1.027293148253386062e+04,3.604384828201579349e+00
1.027293156881332288e+04,3.604384844783882880e+00
1.027293165509278333e+04,3.604384861365439452e+00
1.027293174137224560e+04,3.604384877946250398e+00
1.027293182765170604e+04,3.604384894526313943e+00
1.027293191393116831e+04,3.604384911105631861e+00
1.027293200021062876e+04,3.604384927684201934e+00
1.027293208649008920e+04,3.604384944262025492e+00
1.027293217276955147e+04,3.604384960839102092e+00
1.027293225904901192e+04,3.604384977415430846e+00
1.027293234532847418e+04,3.604384993991013086e+00
1.027293243160793463e+04,3.604385010565847480e+00
1.027293251788739690e+04,3.604385027139934472e+00
1.027293260416685735e+04,3.604385043713273618e+00
1.027293269044631961e+04,3.604385060285864917e+00
1.027293277672578006e+04,3.604385076857707926e+00
1.027293286300524233e+04,3.604385093428803533e+00
1.027293294928470277e+04,3.604385109999150405e+00
1.027293303556416504e+04,3.604385126568748987e+00
1.027293312184362549e+04,3.604385143137598835e+00
1.027293320812308593e+04,3.604385159705699948e+00
1.027293329440254820e+04,3.604385176273052771e+00
1.027293338068200865e+04,3.604385192839656860e+00
1.027293346696147091e+04,3.604385209405511326e+00
1.027293355324093136e+04,3.604385225970616613e+00
1.027293363952039363e+04,3.604385242534973166e+00
1.027293372579985407e+04,3.604385259098579652e+00
1.027293381207931634e+04,3.604385275661437849e+00
1.027293389835877679e+04,3.604385292223544646e+00
1.027293398463823905e+04,3.604385308784902708e+00
1.027293407091769950e+04,3.604385325345510260e+00
1.027293415719715995e+04,3.604385341905367746e+00
1.027293424347662221e+04,3.604385358464475608e+00
1.027293432975608266e+04,3.604385375022832516e+00
1.027293441603554493e+04,3.604385391580438913e+00
1.027293450231500537e+04,3.604385408137295688e+00
1.027293458859446764e+04,3.604385424693400619e+00
1.027293467487392809e+04,3.604385441248755040e+00
1.027293476115339035e+04,3.604385457803358950e+00
1.027293484743285080e+04,3.604385474357211017e+00
1.027293493371231307e+04,3.604385490910312129e+00
1.027293501999177352e+04,3.604385507462661398e+00
1.027293510627123396e+04,3.604385524014259712e+00
1.027293519255069623e+04,3.604385540565106183e+00
1.027293527883015668e+04,3.604385557115201255e+00
1.027293536510961894e+04,3.604385573664544040e+00
1.027293545138907939e+04,3.604385590213134538e+00
1.027293553766854166e+04,3.604385606760973193e+00
1.027293562394800210e+04,3.604385623308060005e+00
1.027293571022746437e+04,3.604385639854393641e+00
1.027293579650692482e+04,3.604385656399974547e+00
1.027293588278638708e+04,3.604385672944804053e+00
1.027293596906584753e+04,3.604385689488879496e+00
1.027293605534530980e+04,3.604385706032201764e+00
1.027293614162477024e+04,3.604385722574772188e+00
1.027293622790423069e+04,3.604385739116588550e+00
1.027293631418369296e+04,3.604385755657651735e+00
1.027293640046315340e+04,3.604385772197961302e+00
1.027293648674261567e+04,3.604385788737517693e+00
1.027293657302207612e+04,3.604385805276319132e+00
1.027293665930153838e+04,3.604385821814367841e+00
1.027293674558099883e+04,3.604385838351662930e+00
1.027293683186046110e+04,3.604385854888203067e+00
1.027293691813992154e+04,3.604385871423989585e+00
1.027293700441938381e+04,3.604385887959021151e+00
1.027293709069884426e+04,3.604385904493298209e+00
1.027293717697830471e+04,3.604385921026820316e+00
1.027293726325776697e+04,3.604385937559588360e+00
1.027293734953722742e+04,3.604385954091600563e+00
