Time (BJD_TBD - 2450000), L_g/L_star (ppm)
1.014093855324061587e+04,4.464892276370343183e+01
1.014093857208740883e+04,4.464907007450538856e+01
1.014093859093419996e+04,4.464921738348479607e+01
1.014093860978099292e+04,4.464936469067010449e+01
1.014093862862778406e+04,4.464951199603286369e+01
1.014093864747457701e+04,4.464965929960148827e+01
1.014093866632136815e+04,4.464980660134752810e+01
1.014093868516816110e+04,4.464995390129941200e+01
1.014093870401495224e+04,4.465010119942868982e+01
1.014093872286174519e+04,4.465024849576376909e+01
1.014093874170853633e+04,4.465039579027622807e+01
1.014093876055532928e+04,4.465054308299445296e+01
1.014093877940212042e+04,4.465069037389003626e+01
1.014093879824891337e+04,4.465083766299136414e+01
1.014093881709570451e+04,4.465098495027001491e+01
1.014093883594249746e+04,4.465113223575438184e+01
1.014093885478928860e+04,4.465127951941603612e+01
1.014093887363608155e+04,4.465142680128339947e+01
1.014093889248287269e+04,4.465157408132802885e+01
1.014093891132966564e+04,4.465172135957832467e+01
1.014093893017645678e+04,4.465186863600583678e+01
1.014093894902324973e+04,4.465201591063901532e+01
1.014093896787004269e+04,4.465216318346361390e+01
1.014093898671683382e+04,4.465231045446539326e+01
1.014093900556362678e+04,4.465245772367278221e+01
1.014093902441041791e+04,4.465260499105734482e+01
1.014093904325721087e+04,4.465275225664747438e+01
1.014093906210400201e+04,4.465289952041474208e+01
1.014093908095079496e+04,4.465304678238757674e+01
1.014093909979758610e+04,4.465319404253749980e+01
1.014093911864437905e+04,4.465334130089296139e+01
1.014093913749117019e+04,4.465348855742549716e+01
1.014093915633796314e+04,4.465363581216354305e+01
1.014093917518475428e+04,4.465378306507864181e+01
1.014093919403154723e+04,4.465393031619921516e+01
1.014093921287833837e+04,4.465407756549681295e+01
1.014093923172513132e+04,4.465422481299985691e+01
1.014093925057192246e+04,4.465437205867989690e+01
1.014093926941871541e+04,4.465451930256535462e+01
1.014093928826550655e+04,4.465466654462779417e+01
1.014093930711229950e+04,4.465481378489563014e+01
1.014093932595909064e+04,4.465496102334039819e+01
1.014093934480588359e+04,4.465510825999052713e+01
1.014093936365267473e+04,4.465525549481759526e+01
1.014093938249946768e+04,4.465540272784998166e+01
1.014093940134626064e+04,4.465554995907348967e+01
1.014093942019305177e+04,4.465569718847388003e+01
1.014093943903984473e+04,4.465584441607956023e+01
1.014093945788663586e+04,4.465599164186208725e+01
1.014093947673342882e+04,4.465613886584987569e+01
1.014093949558021995e+04,4.465628608801452515e+01
1.014093951442701291e+04,4.465643330838438629e+01
