Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.908226643518544734e+03,9.579676848184062976e+01
9.908226666740774817e+03,9.579456006057903039e+01
9.908226689963004901e+03,9.579235160259905513e+01
9.908226713185233166e+03,9.579014310807657751e+01
9.908226736407463250e+03,9.578793457666846223e+01
9.908226759629693333e+03,9.578572600855059704e+01
9.908226782851923417e+03,9.578351740372579570e+01
9.908226806074151682e+03,9.578130876237000280e+01
9.908226829296381766e+03,9.577910008414002618e+01
9.908226852518611850e+03,9.577689136921176782e+01
9.908226875740841933e+03,9.577468261758804147e+01
9.908226898963070198e+03,9.577247382944480592e+01
9.908226922185300282e+03,9.577026500443884061e+01
9.908226945407530366e+03,9.576805614274603329e+01
9.908226968629760449e+03,9.576584724436926876e+01
9.908226991851988714e+03,9.576363830948444900e+01
9.908227015074218798e+03,9.576142933774835342e+01
9.908227038296448882e+03,9.575922032933689820e+01
9.908227061518678966e+03,9.575701128425296815e+01
9.908227084740907230e+03,9.575480220267243681e+01
9.908227107963137314e+03,9.575259308425211202e+01
9.908227131185367398e+03,9.575038392916788155e+01
9.908227154407597482e+03,9.574817473742267282e+01
9.908227177629825746e+03,9.574596550919233096e+01
9.908227200852055830e+03,9.574375624413360697e+01
9.908227224074285914e+03,9.574154694242251651e+01
9.908227247296515998e+03,9.573933760406188753e+01
9.908227270518744263e+03,9.573712822922760779e+01
9.908227293740974346e+03,9.573491881757645672e+01
9.908227316963204430e+03,9.573270936928435049e+01
9.908227340185434514e+03,9.573049988435417390e+01
9.908227363407662779e+03,9.572829036296185734e+01
9.908227386629892862e+03,9.572608080476410919e+01
9.908227409852122946e+03,9.572387120993690246e+01
9.908227433074353030e+03,9.572166157848307932e+01
9.908227456296581295e+03,9.571945191057861280e+01
9.908227479518811379e+03,9.571724220588016863e+01
9.908227502741041462e+03,9.571503246456374825e+01
9.908227525963271546e+03,9.571282268663219384e+01
9.908227549185499811e+03,9.571061287226144998e+01
9.908227572407729895e+03,9.570840302110825348e+01
9.908227595629959978e+03,9.570619313334847789e+01
9.908227618852190062e+03,9.570398320898507905e+01
9.908227642074418327e+03,9.570177324819397313e+01
9.908227665296648411e+03,9.569956325063186853e+01
9.908227688518878495e+03,9.569735321647468140e+01
9.908227711741108578e+03,9.569514314572532498e+01
9.908227734963336843e+03,9.569293303855974386e+01
9.908227758185566927e+03,9.569072289463463221e+01
9.908227781407797011e+03,9.568851271412593462e+01
9.908227804630027094e+03,9.568630249703652169e+01
9.908227827852255359e+03,9.568409224354240905e+01
9.908227851074485443e+03,9.568188195330017720e+01
9.908227874296715527e+03,9.567967162648588442e+01
9.908227897518945610e+03,9.567746126310228760e+01
9.908227920741173875e+03,9.567525086332551609e+01
9.908227943963403959e+03,9.567304042681210774e+01
9.908227967185634043e+03,9.567082995373810661e+01
9.908227990407864127e+03,9.566861944410626961e+01
9.908228013630092391e+03,9.566640889809278292e+01
9.908228036852322475e+03,9.566419831535407070e+01
9.908228060074552559e+03,9.566198769606624808e+01
9.908228083296782643e+03,9.565977704023214301e+01
9.908228106519010908e+03,9.565756634802778535e+01
9.908228129741240991e+03,9.565535561910974138e+01
9.908228152963471075e+03,9.565314485365399833e+01
9.908228176185701159e+03,9.565093405166348361e+01
9.908228199407929424e+03,9.564872321331419869e+01
9.908228222630159507e+03,9.564651233826268140e+01
9.908228245852389591e+03,9.564430142668499002e+01
9.908228269074619675e+03,9.564209047858399515e+01
9.908228292296847940e+03,9.563987949413568401e+01
9.908228315519078023e+03,9.563766847299663709e+01
9.908228338741308107e+03,9.563545741534289846e+01
9.908228361963538191e+03,9.563324632117732449e+01
9.908228385185766456e+03,9.563103519067597347e+01
9.908228408407996540e+03,9.562882402349531219e+01
9.908228431630226623e+03,9.562661281981139894e+01
9.908228454852456707e+03,9.562440157962717535e+01
9.908228478074684972e+03,9.562219030311867130e+01
9.908228501296915056e+03,9.561997898994233935e+01
9.908228524519145139e+03,9.561776764027423781e+01
9.908228547741375223e+03,9.561555625411726567e+01
9.908228570963603488e+03,9.561334483164752385e+01
9.908228594185833572e+03,9.561113337252142230e+01
9.908228617408063656e+03,9.560892187691506194e+01
9.908228640630293739e+03,9.560671034483129915e+01
9.908228663852522004e+03,9.560449877644626326e+01
9.908228687074752088e+03,9.560228717141630739e+01
9.908228710296982172e+03,9.560007552991763191e+01
9.908228733519212255e+03,9.559786385195299374e+01
9.908228756741440520e+03,9.559565213769856484e+01
9.908228779963670604e+03,9.559344038681076938e+01
9.908228803185900688e+03,9.559122859946562301e+01
9.908228826408130772e+03,9.558901677566609578e+01
9.908228849630359036e+03,9.558680491558824599e+01
9.908228872852589120e+03,9.558459301888846937e+01
9.908228896074819204e+03,9.558238108574286684e+01
9.908228919297049288e+03,9.558016911615432321e+01
9.908228942519277552e+03,9.557795711029896779e+01
9.908228965741507636e+03,9.557574506783319634e+01
9.908228988963737720e+03,9.557353298893303872e+01
9.908229012185967804e+03,9.557132087360150763e+01
9.908229035408196069e+03,9.556910872201460450e+01
9.908229058630426152e+03,9.556689653382872507e+01
9.908229081852656236e+03,9.556468430921999868e+01
9.908229105074886320e+03,9.556247204819131014e+01
9.908229128297114585e+03,9.556025975091884561e+01
9.908229151519344668e+03,9.555804741705884453e+01
9.908229174741574752e+03,9.555583504678747886e+01
9.908229197963804836e+03,9.555362264010764761e+01
9.908229221186033101e+03,9.555141019719546591e+01
9.908229244408263185e+03,9.554919771770727266e+01
9.908229267630493268e+03,9.554698520181925403e+01
9.908229290852723352e+03,9.554477264953416693e+01
9.908229314074951617e+03,9.554256006102835386e+01
9.908229337297181701e+03,9.554034743595792634e+01
9.908229360519411784e+03,9.553813477449912739e+01
9.908229383741641868e+03,9.553592207665484182e+01
9.908229406963870133e+03,9.553370934260122738e+01
9.908229430186100217e+03,9.553149657199456612e+01
9.908229453408330301e+03,9.552928376501097318e+01
9.908229476630560384e+03,9.552707092165340441e+01
9.908229499852788649e+03,9.552485804209797493e+01
9.908229523075018733e+03,9.552264512600098101e+01
9.908229546297248817e+03,9.552043217353856619e+01
9.908229569519478900e+03,9.551821918471362949e+01
9.908229592741707165e+03,9.551600615970242814e+01
9.908229615963937249e+03,9.551379309816105945e+01
9.908229639186167333e+03,9.551158000026579487e+01
9.908229662408397417e+03,9.550936686601950498e+01
9.908229685630625681e+03,9.550715369559839019e+01
9.908229708852855765e+03,9.550494048865861885e+01
9.908229732075085849e+03,9.550272724537650504e+01
9.908229755297315933e+03,9.550051396575476303e+01
9.908229778519544197e+03,9.549830064996976375e+01
9.908229801741774281e+03,9.549608729767759030e+01
9.908229824964004365e+03,9.549387390905448569e+01
9.908229848186234449e+03,9.549166048410333474e+01
9.908229871408462714e+03,9.548944702300042309e+01
9.908229894630692797e+03,9.548723352540177700e+01
9.908229917852922881e+03,9.548501999148373898e+01
9.908229941075152965e+03,9.548280642124909434e+01
9.908229964297381230e+03,9.548059281487418559e+01
9.908229987519611313e+03,9.547837917201511004e+01
9.908230010741841397e+03,9.547616549284802545e+01
9.908230033964071481e+03,9.547395177737594452e+01
9.908230057186299746e+03,9.547173802577506763e+01
9.908230080408529830e+03,9.546952423770143525e+01
9.908230103630759913e+03,9.546731041333138990e+01
9.908230126852989997e+03,9.546509655266777372e+01
9.908230150075218262e+03,9.546288265588682975e+01
9.908230173297448346e+03,9.546066872264472636e+01
9.908230196519678429e+03,9.545845475311763551e+01
9.908230219741908513e+03,9.545624074730851305e+01
9.908230242964136778e+03,9.545402670539355938e+01
9.908230266186366862e+03,9.545181262702887182e+01
9.908230289408596946e+03,9.544959851239075022e+01
9.908230312630827029e+03,9.544738436148203675e+01
9.908230335853055294e+03,9.544517017447908813e+01
9.908230359075285378e+03,9.544295595103784535e+01
9.908230382297515462e+03,9.544074169133466512e+01
9.908230405519745545e+03,9.543852739537238961e+01
9.908230428741973810e+03,9.543631306332736131e+01
9.908230451964203894e+03,9.543409869485552122e+01
9.908230475186433978e+03,9.543188429013329710e+01
9.908230498408664062e+03,9.542966984916341744e+01
9.908230521630892326e+03,9.542745537212235263e+01
9.908230544853122410e+03,9.542524085866595840e+01
9.908230568075352494e+03,9.542302630897060567e+01
9.908230591297582578e+03,9.542081172303917924e+01
9.908230614519810842e+03,9.541859710104802161e+01
9.908230637742040926e+03,9.541638244265308799e+01
9.908230660964271010e+03,9.541416774803060719e+01
9.908230684186501094e+03,9.541195301718362032e+01
9.908230707408729359e+03,9.540973825028835620e+01
9.908230730630959442e+03,9.540752344700079846e+01
9.908230753853189526e+03,9.540530860749728959e+01
9.908230777075419610e+03,9.540309373178071439e+01
9.908230800297647875e+03,9.540087882002737274e+01
9.908230823519877958e+03,9.539866387189326247e+01
9.908230846742108042e+03,9.539644888755465502e+01
9.908230869964338126e+03,9.539423386701444940e+01
9.908230893186566391e+03,9.539201881044905917e+01
9.908230916408796475e+03,9.538980371751434006e+01
9.908230939631026558e+03,9.538758858838667720e+01
9.908230962853256642e+03,9.538537342306888434e+01
9.908230986075484907e+03,9.538315822173741765e+01
9.908231009297714991e+03,9.538094298404811866e+01
9.908231032519945074e+03,9.537872771017735829e+01
9.908231055742175158e+03,9.537651240012802134e+01
9.908231078964403423e+03,9.537429705407652136e+01
9.908231102186633507e+03,9.537208167167861461e+01
9.908231125408863591e+03,9.536986625311082832e+01
9.908231148631093674e+03,9.536765079837591941e+01
9.908231171853321939e+03,9.536543530765031562e+01
9.908231195075552023e+03,9.536321978058991533e+01
9.908231218297782107e+03,9.536100421737100419e+01
9.908231241520012190e+03,9.535878861799655226e+01
9.908231264742240455e+03,9.535657298264298731e+01
9.908231287964470539e+03,9.535435731096600875e+01
9.908231311186700623e+03,9.535214160314210119e+01
9.908231334408930707e+03,9.534992585917410679e+01
9.908231357631158971e+03,9.534771007923846753e+01
9.908231380853389055e+03,9.534549426299101071e+01
9.908231404075619139e+03,9.534327841060806463e+01
9.908231427297849223e+03,9.534106252209258514e+01
9.908231450520077487e+03,9.533884659762094316e+01
9.908231473742307571e+03,9.533663063684896599e+01
9.908231496964537655e+03,9.533441463995303877e+01
9.908231520186767739e+03,9.533219860693603209e+01
9.908231543408996004e+03,9.532998253797448740e+01
9.908231566631226087e+03,9.532776643272400463e+01
9.908231589853456171e+03,9.532555029136111102e+01
9.908231613075686255e+03,9.532333411388864874e+01
9.908231636297914520e+03,9.532111790048313082e+01
9.908231659520144603e+03,9.531890165080017141e+01
9.908231682742374687e+03,9.531668536501636879e+01
9.908231705964604771e+03,9.531446904313447988e+01
9.908231729186833036e+03,9.531225268533103190e+01
9.908231752409063120e+03,9.531003629126168164e+01
9.908231775631293203e+03,9.530781986110292792e+01
9.908231798853523287e+03,9.530560339485764132e+01
9.908231822075751552e+03,9.530338689270232067e+01
9.908231845297981636e+03,9.530117035429262273e+01
9.908231868520211719e+03,9.529895377980497528e+01
9.908231891742441803e+03,9.529673716924231996e+01
9.908231914964670068e+03,9.529452052278111296e+01
9.908231938186900152e+03,9.529230384007705368e+01
9.908231961409130236e+03,9.529008712130656988e+01
9.908231984631360319e+03,9.528787036647260322e+01
9.908232007853588584e+03,9.528565357575160988e+01
9.908232031075818668e+03,9.528343674879923242e+01
9.908232054298048752e+03,9.528121988579195545e+01
9.908232077520278835e+03,9.527900298673266377e+01
9.908232100742507100e+03,9.527678605179792726e+01
9.908232123964737184e+03,9.527456908064326058e+01
9.908232147186967268e+03,9.527235207344526202e+01
9.908232170409197352e+03,9.527013503020670271e+01
9.908232193631425616e+03,9.526791795110422356e+01
9.908232216853655700e+03,9.526570083579335346e+01
9.908232240075885784e+03,9.526348368445060544e+01
9.908232263298115868e+03,9.526126649707887850e+01
9.908232286520344132e+03,9.525904927385474252e+01
9.908232309742574216e+03,9.525683201443366954e+01
9.908232332964804300e+03,9.525461471899228627e+01
9.908232356187034384e+03,9.525239738753340646e+01
9.908232379409262649e+03,9.525018002023361419e+01
9.908232402631492732e+03,9.524796261674845255e+01
9.908232425853722816e+03,9.524574517725443457e+01
9.908232449075952900e+03,9.524352770175443084e+01
9.908232472298181165e+03,9.524131019042511070e+01
9.908232495520411248e+03,9.523909264292186094e+01
9.908232518742641332e+03,9.523687505942127984e+01
9.908232541964871416e+03,9.523465743992628063e+01
9.908232565187099681e+03,9.523243978461340475e+01
9.908232588409329765e+03,9.523022209313816688e+01
9.908232611631559848e+03,9.522800436567708005e+01
9.908232634853789932e+03,9.522578660223310010e+01
9.908232658076018197e+03,9.522356880298274007e+01
9.908232681298248281e+03,9.522135096758154305e+01
9.908232704520478364e+03,9.521913309620602206e+01
9.908232727742708448e+03,9.521691518885910455e+01
9.908232750964936713e+03,9.521469724571741722e+01
9.908232774187166797e+03,9.521247926643631843e+01
9.908232797409396881e+03,9.521026125119243488e+01
9.908232820631626964e+03,9.520804319998866561e+01
9.908232843853855229e+03,9.520582511300162309e+01
9.908232867076085313e+03,9.520360698988665149e+01
9.908232890298315397e+03,9.520138883082050540e+01
9.908232913520545480e+03,9.519917063580592753e+01
9.908232936742773745e+03,9.519695240501961564e+01
9.908232959965003829e+03,9.519473413811694229e+01
9.908232983187233913e+03,9.519251583527451999e+01
9.908233006409463997e+03,9.519029749649524774e+01
9.908233029631692261e+03,9.518807912195575227e+01
9.908233052853922345e+03,9.518586071131142035e+01
9.908233076076152429e+03,9.518364226473882184e+01
9.908233099298382513e+03,9.518142378224089839e+01
9.908233122520610777e+03,9.517920526399426251e+01
9.908233145742840861e+03,9.517698670965431518e+01
9.908233168965070945e+03,9.517476811939762626e+01
9.908233192187301029e+03,9.517254949322715163e+01
9.908233215409529294e+03,9.517033083131950377e+01
9.908233238631759377e+03,9.516811213332999841e+01
9.908233261853989461e+03,9.516589339943531911e+01
9.908233285076219545e+03,9.516367462963833646e+01
9.908233308298447810e+03,9.516145582411576243e+01
9.908233331520677893e+03,9.515923698252278484e+01
9.908233354742907977e+03,9.515701810503621516e+01
9.908233377965138061e+03,9.515479919165882450e+01
9.908233401187366326e+03,9.515258024256732483e+01
9.908233424409596410e+03,9.515036125741701767e+01
9.908233447631826493e+03,9.514814223638455815e+01
9.908233470854056577e+03,9.514592317947285949e+01
9.908233494076284842e+03,9.514370408685860525e+01
9.908233517298514926e+03,9.514148495819702589e+01
9.908233540520745009e+03,9.513926579366481917e+01
9.908233563742975093e+03,9.513704659326488411e+01
9.908233586965203358e+03,9.513482735717389005e+01
9.908233610187433442e+03,9.513260808504715271e+01
9.908233633409663526e+03,9.513038877706128460e+01
9.908233656631893609e+03,9.512816943321917051e+01
9.908233679854121874e+03,9.512595005369763612e+01
9.908233703076351958e+03,9.512373063815176977e+01
9.908233726298582042e+03,9.512151118675834027e+01
9.908233749520812125e+03,9.511929169952020402e+01
9.908233772743040390e+03,9.511707217661412983e+01
9.908233795965270474e+03,9.511485261769530553e+01
9.908233819187500558e+03,9.511263302294037203e+01
9.908233842409730642e+03,9.511041339235231362e+01
9.908233865631958906e+03,9.510819372610781386e+01
9.908233888854188990e+03,9.510597402386203214e+01
9.908233912076419074e+03,9.510375428579175150e+01
9.908233935298649158e+03,9.510153451189987095e+01
9.908233958520877422e+03,9.509931470236304563e+01
9.908233981743107506e+03,9.509709485683650598e+01
9.908234004965337590e+03,9.509487497549694979e+01
9.908234028187567674e+03,9.509265505834729026e+01
9.908234051409795939e+03,9.509043510556428203e+01
9.908234074632026022e+03,9.508821511680302763e+01
9.908234097854256106e+03,9.508599509224033852e+01
9.908234121076486190e+03,9.508377503187901425e+01
9.908234144298716274e+03,9.508155493572202488e+01
9.908234167520944538e+03,9.507933480394606818e+01
9.908234190743174622e+03,9.507711463620630354e+01
9.908234213965404706e+03,9.507489443267947138e+01
9.908234237187634790e+03,9.507267419336847070e+01
9.908234260409863055e+03,9.507045391845009874e+01
9.908234283632093138e+03,9.506823360757938701e+01
9.908234306854323222e+03,9.506601326093313276e+01
9.908234330076553306e+03,9.506379287851423499e+01
9.908234353298781571e+03,9.506157246049950515e+01
9.908234376521011654e+03,9.505935200654393213e+01
9.908234399743241738e+03,9.505713151682439843e+01
9.908234422965471822e+03,9.505491099134373201e+01
9.908234446187700087e+03,9.505269043027877274e+01
9.908234469409930171e+03,9.505046983328450949e+01
9.908234492632160254e+03,9.504824920053778214e+01
9.908234515854390338e+03,9.504602853204146129e+01
9.908234539076618603e+03,9.504380782797238680e+01
9.908234562298848687e+03,9.504158708798556177e+01
9.908234585521078770e+03,9.503936631225775500e+01
9.908234608743308854e+03,9.503714550079187973e+01
9.908234631965537119e+03,9.503492465376481846e+01
9.908234655187767203e+03,9.503270377083153164e+01
9.908234678409997287e+03,9.503048285216877389e+01
9.908234701632227370e+03,9.502826189777954369e+01
9.908234724854455635e+03,9.502604090784062407e+01
9.908234748076685719e+03,9.502381988200696128e+01
9.908234771298915803e+03,9.502159882045540940e+01
9.908234794521145886e+03,9.501937772318886744e+01
9.908234817743374151e+03,9.501715659038424633e+01
9.908234840965604235e+03,9.501493542169635020e+01
9.908234864187834319e+03,9.501271421730210420e+01
9.908234887410064403e+03,9.501049297720444997e+01
9.908234910632292667e+03,9.500827170158019896e+01
