Time (BJD_TBD - 2450000), F_h/L_star (ppm)
1.014093855324061587e+04,1.124403187279261918e+00
1.014093857208740883e+04,1.124438545188704008e+00
1.014093859093419996e+04,1.124473903628272264e+00
1.014093860978099292e+04,1.124509262604789450e+00
1.014093862862778406e+04,1.124544622111429693e+00
1.014093864747457701e+04,1.124579982155015534e+00
1.014093866632136815e+04,1.124615342728722656e+00
1.014093868516816110e+04,1.124650703839372490e+00
1.014093870401495224e+04,1.124686065480138497e+00
1.014093872286174519e+04,1.124721427657847217e+00
1.014093874170853633e+04,1.124756790365669001e+00
1.014093876055532928e+04,1.124792153610428613e+00
1.014093877940212042e+04,1.124827517385301290e+00
1.014093879824891337e+04,1.124862881697107131e+00
1.014093881709570451e+04,1.124898246539022706e+00
1.014093883594249746e+04,1.124933611917871223e+00
1.014093885478928860e+04,1.124968977826824812e+00
1.014093887363608155e+04,1.125004344272708234e+00
1.014093889248287269e+04,1.125039711248691621e+00
1.014093891132966564e+04,1.125075078761606617e+00
1.014093893017645678e+04,1.125110446804620024e+00
1.014093894902324973e+04,1.125145815384556824e+00
1.014093896787004269e+04,1.125181184498002862e+00
1.014093898671683382e+04,1.125216554141545977e+00
1.014093900556362678e+04,1.125251924322009156e+00
1.014093902441041791e+04,1.125287295032564527e+00
1.014093904325721087e+04,1.125322666280038186e+00
1.014093906210400201e+04,1.125358038057600929e+00
1.014093908095079496e+04,1.125393410372077296e+00
1.014093909979758610e+04,1.125428783216640749e+00
1.014093911864437905e+04,1.125464156598118048e+00
1.014093913749117019e+04,1.125499530509677770e+00
1.014093915633796314e+04,1.125534904958147786e+00
1.014093917518475428e+04,1.125570279936697116e+00
1.014093919403154723e+04,1.125605655452155185e+00
1.014093921287833837e+04,1.125641031497689237e+00
1.014093923172513132e+04,1.125676408080128921e+00
1.014093925057192246e+04,1.125711785192641257e+00
1.014093926941871541e+04,1.125747162842057669e+00
1.014093928826550655e+04,1.125782541021543626e+00
1.014093930711229950e+04,1.125817919737930328e+00
1.014093932595909064e+04,1.125853298984385020e+00
1.014093934480588359e+04,1.125888678767737128e+00
1.014093936365267473e+04,1.125924059081152340e+00
1.014093938249946768e+04,1.125959439931463413e+00
1.014093940134626064e+04,1.125994821315251526e+00
1.014093942019305177e+04,1.126030203229101190e+00
1.014093943903984473e+04,1.126065585679840275e+00
1.014093945788663586e+04,1.126100968660637580e+00
1.014093947673342882e+04,1.126136352178321198e+00
1.014093949558021995e+04,1.126171736226061482e+00
1.014093951442701291e+04,1.126207120810686302e+00
1.014093953327380405e+04,1.126242505925362902e+00
1.014093955212059700e+04,1.126277891576919377e+00
1.014093957096738814e+04,1.126313277758526077e+00
1.014093958981418109e+04,1.126348664477013983e+00
1.014093960866097223e+04,1.126384051725547231e+00
1.014093962750776518e+04,1.126419439510955689e+00
1.014093964635455632e+04,1.126454827826407712e+00
1.014093966520134927e+04,1.126490216678734502e+00
1.014093968404814041e+04,1.126525606061101970e+00
1.014093970289493336e+04,1.126560995980339541e+00
1.014093972174172450e+04,1.126596386429614460e+00
1.014093974058851745e+04,1.126631777415759483e+00
1.014093975943530859e+04,1.126667168931936747e+00
1.014093977828210154e+04,1.126702560984981005e+00
1.014093979712889450e+04,1.126737953571473438e+00
1.014093981597568563e+04,1.126773346687993449e+00
1.014093983482247859e+04,1.126808740341378456e+00
1.014093985366926972e+04,1.126844134524789709e+00
1.014093987251606268e+04,1.126879529245059741e+00
1.014093989136285381e+04,1.126914924495352688e+00
1.014093991020964677e+04,1.126950320282504192e+00
1.014093992905643790e+04,1.126985716599675280e+00
1.014093994790323086e+04,1.127021113453700485e+00
1.014093996675002199e+04,1.127056510837743497e+00
1.014093998559681495e+04,1.127091908758638850e+00
1.014094000444360609e+04,1.127127307209547347e+00
1.014094002329039904e+04,1.127162706197305075e+00
1.014094004213719018e+04,1.127198105715075949e+00
1.014094006098398313e+04,1.127233505769692501e+00
1.014094007983077427e+04,1.127268906354317535e+00
1.014094009867756722e+04,1.127304307475784917e+00
1.014094011752435836e+04,1.127339709127261003e+00
1.014094013637115131e+04,1.127375111315576106e+00
1.014094015521794245e+04,1.127410514033895028e+00
1.014094017406473540e+04,1.127445917289049859e+00
1.014094019291152654e+04,1.127481321074206733e+00
1.014094021175831949e+04,1.127516725396198183e+00
1.014094023060511245e+04,1.127552130251605389e+00
1.014094024945190358e+04,1.127587535637007976e+00
1.014094026829869654e+04,1.127622941559241809e+00
1.014094028714548767e+04,1.127658348011467915e+00
1.014094030599228063e+04,1.127693755000523934e+00
1.014094032483907176e+04,1.127729162519568673e+00
1.014094034368586472e+04,1.127764570575439995e+00
1.014094036253265585e+04,1.127799979161298705e+00
1.014094038137944881e+04,1.127835388283978890e+00
1.014094040022623994e+04,1.127870797936645131e+00
1.014094041907303290e+04,1.127906208126127963e+00
1.014094043791982403e+04,1.127941618845596627e+00
1.014094045676661699e+04,1.127977030101880551e+00
1.014094047561340813e+04,1.128012441888142092e+00
1.014094049446020108e+04,1.128047854211218670e+00
1.014094051330699222e+04,1.128083267064271533e+00
1.014094053215378517e+04,1.128118680454136324e+00
1.014094055100057631e+04,1.128154094373974070e+00
1.014094056984736926e+04,1.128189508830618859e+00
1.014094058869416040e+04,1.128224923817236380e+00
1.014094060754095335e+04,1.128260339340657836e+00
1.014094062638774631e+04,1.128295755397464628e+00
1.014094064523453744e+04,1.128331171984239267e+00
