Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.891095520833507180e+03,1.439170005558764664e+01
9.891098214161867872e+03,1.437879168703267752e+01
9.891100907490228565e+03,1.436588326699784623e+01
9.891103600818589257e+03,1.435297480597890996e+01
9.891106294146949949e+03,1.434006631447167379e+01
9.891108987475310641e+03,1.432715780297198371e+01
9.891111680803671334e+03,1.431424928197566260e+01
9.891114374132032026e+03,1.430134076197857951e+01
9.891117067460392718e+03,1.428843225347658930e+01
9.891119760788751591e+03,1.427552376697424563e+01
9.891122454117112284e+03,1.426261531294995066e+01
9.891125147445472976e+03,1.424970690190820655e+01
9.891127840773833668e+03,1.423679854434478464e+01
9.891130534102194360e+03,1.422389025075542079e+01
9.891133227430555053e+03,1.421098203163575846e+01
9.891135920758915745e+03,1.419807389748143223e+01
9.891138614087276437e+03,1.418516585878795588e+01
9.891141307415637129e+03,1.417225792605081125e+01
9.891144000743997822e+03,1.415935010976537178e+01
9.891146694072358514e+03,1.414644242042690969e+01
9.891149387400719206e+03,1.413353486853061192e+01
9.891152080729079898e+03,1.412062746457153395e+01
9.891154774057440591e+03,1.410772021904463713e+01
9.891157467385801283e+03,1.409481314244473182e+01
9.891160160714161975e+03,1.408190624526648627e+01
9.891162854042522667e+03,1.406899953800446212e+01
9.891165547370883360e+03,1.405609303115300790e+01
9.891168240699242233e+03,1.404318673521507499e+01
9.891170934027602925e+03,1.403028066066727853e+01
9.891173627355963617e+03,1.401737481801218266e+01
9.891176320684324310e+03,1.400446921774348397e+01
9.891179014012685002e+03,1.399156387035464277e+01
9.891181707341045694e+03,1.397865878633894532e+01
9.891184400669406386e+03,1.396575397618945225e+01
9.891187093997767079e+03,1.395284945039898794e+01
9.891189787326127771e+03,1.393994521946017962e+01
9.891192480654488463e+03,1.392704129386537204e+01
9.891195173982849155e+03,1.391413768410669860e+01
9.891197867311209848e+03,1.390123440067600491e+01
9.891200560639570540e+03,1.388833145406490033e+01
9.891203253967931232e+03,1.387542885476470111e+01
9.891205947296291924e+03,1.386252661326644819e+01
9.891208640624652617e+03,1.384962474006088762e+01
9.891211333953013309e+03,1.383672324563846523e+01
9.891214027281374001e+03,1.382382214048933200e+01
9.891216720609732874e+03,1.381092143511202330e+01
9.891219413938093567e+03,1.379802113997859969e+01
9.891222107266454259e+03,1.378512126558696060e+01
9.891224800594814951e+03,1.377222182242590698e+01
9.891227493923175643e+03,1.375932282098393244e+01
9.891230187251536336e+03,1.374642427174913983e+01
9.891232880579897028e+03,1.373352618520927493e+01
9.891235573908257720e+03,1.372062857185172291e+01
9.891238267236618412e+03,1.370773144216344441e+01
9.891240960564979105e+03,1.369483480663104835e+01
9.891243653893339797e+03,1.368193867574072264e+01
9.891246347221700489e+03,1.366904305997824132e+01
9.891249040550061181e+03,1.365614796982898049e+01
9.891251733878421874e+03,1.364325341577785267e+01
9.891254427206782566e+03,1.363035940830937776e+01
9.891257120535143258e+03,1.361746595790758541e+01
9.891259813863503950e+03,1.360457307505609315e+01
9.891262507191864643e+03,1.359168077023803889e+01
9.891265200520223516e+03,1.357878905394479041e+01
9.891267893848584208e+03,1.356589793664113230e+01
9.891270587176944900e+03,1.355300742881747134e+01
9.891273280505305593e+03,1.354011754095500741e+01
9.891275973833666285e+03,1.352722828353446438e+01
9.891278667162026977e+03,1.351433966703601364e+01
9.891281360490387669e+03,1.350145170193934341e+01
9.891284053818748362e+03,1.348856439872357171e+01
9.891286747147109054e+03,1.347567776786732097e+01
9.891289440475469746e+03,1.346279181984863804e+01
9.891292133803830438e+03,1.344990656514501559e+01
9.891294827132191131e+03,1.343702201423341158e+01
9.891297520460551823e+03,1.342413817759016581e+01
9.891300213788912515e+03,1.341125506569108161e+01
9.891302907117273207e+03,1.339837268901134237e+01
9.891305600445633900e+03,1.338549105802555061e+01
9.891308293773994592e+03,1.337261018320769068e+01
9.891310987102353465e+03,1.335973007503983645e+01
9.891313680430714157e+03,1.334685074397734894e+01
9.891316373759074850e+03,1.333397220050104437e+01
9.891319067087435542e+03,1.332109445508239354e+01
9.891321760415796234e+03,1.330821751819224197e+01
9.891324453744156926e+03,1.329534140030075662e+01
9.891327147072517619e+03,1.328246611187744364e+01
9.891329840400878311e+03,1.326959166339113771e+01
9.891332533729239003e+03,1.325671806530998253e+01
9.891335227057599695e+03,1.324384532810145387e+01
9.891337920385960388e+03,1.323097346223228854e+01
9.891340613714321080e+03,1.321810247816856076e+01
9.891343307042681772e+03,1.320523238637557384e+01
9.891346000371042464e+03,1.319236319731796314e+01
9.891348693699403157e+03,1.317949492145958779e+01
9.891351387027763849e+03,1.316662756926357680e+01
9.891354080356124541e+03,1.315376115119232914e+01
9.891356773684485233e+03,1.314089567770744083e+01
9.891359467012844107e+03,1.312803115927846775e+01
9.891362160341204799e+03,1.311516760634811263e+01
9.891364853669565491e+03,1.310230502938433794e+01
9.891367546997926183e+03,1.308944343884565953e+01
9.891370240326286876e+03,1.307658284518975300e+01
9.891372933654647568e+03,1.306372325887352481e+01
9.891375626983008260e+03,1.305086469035302699e+01
9.891378320311368952e+03,1.303800715008349442e+01
9.891381013639729645e+03,1.302515064851935200e+01
9.891383706968090337e+03,1.301229519611412577e+01
9.891386400296451029e+03,1.299944080332054419e+01
9.891389093624811721e+03,1.298658748059043866e+01
9.891391786953172414e+03,1.297373523837478970e+01
9.891394480281533106e+03,1.296088408712368611e+01
9.891397173609893798e+03,1.294803403728632851e+01
9.891399866938254490e+03,1.293518509931104887e+01
9.891402560266615183e+03,1.292233728364522882e+01
9.891405253594975875e+03,1.290949060073538668e+01
9.891407946923334748e+03,1.289664506103575903e+01
9.891410640251695440e+03,1.288380067497364223e+01
9.891413333580056133e+03,1.287095745300142013e+01
9.891416026908416825e+03,1.285811540556184873e+01
9.891418720236777517e+03,1.284527454309673544e+01
9.891421413565138209e+03,1.283243487604692845e+01
9.891424106893498902e+03,1.281959641485228296e+01
9.891426800221859594e+03,1.280675916995169850e+01
9.891429493550220286e+03,1.279392315178307271e+01
9.891432186878580978e+03,1.278108837078331028e+01
9.891434880206941671e+03,1.276825483738830336e+01
9.891437573535302363e+03,1.275542256203292979e+01
9.891440266863663055e+03,1.274259155515106912e+01
9.891442960192023747e+03,1.272976182717552263e+01
9.891445653520384440e+03,1.271693338853810573e+01
9.891448346848745132e+03,1.270410624966952895e+01
9.891451040177105824e+03,1.269128042099950271e+01
9.891453733505466516e+03,1.267845591295662544e+01
9.891456426833825390e+03,1.266563273597710726e+01
9.891459120162186082e+03,1.265281090047009194e+01
9.891461813490546774e+03,1.263999041686960645e+01
9.891464506818907466e+03,1.262717129559992379e+01
9.891467200147268159e+03,1.261435354708421563e+01
9.891469893475628851e+03,1.260153718174450965e+01
9.891472586803989543e+03,1.258872221000174818e+01
9.891475280132350235e+03,1.257590864227571714e+01
9.891477973460710928e+03,1.256309648898506026e+01
9.891480666789071620e+03,1.255028576054727552e+01
9.891483360117432312e+03,1.253747646737870092e+01
9.891486053445793004e+03,1.252466861989451807e+01
9.891488746774153697e+03,1.251186222850871843e+01
9.891491440102514389e+03,1.249905730363411571e+01
9.891494133430875081e+03,1.248625385568233348e+01
9.891496826759235773e+03,1.247345189506378027e+01
9.891499520087596466e+03,1.246065143218768689e+01
9.891502213415955339e+03,1.244785247747067203e+01
