Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.014846018518507481e+04,8.857159267750297431e+02
1.014846020605984813e+04,8.857450987873672830e+02
1.014846022693461964e+04,8.857742687661522041e+02
1.014846024780939297e+04,8.858034367163000979e+02
1.014846026868416629e+04,8.858326026350999882e+02
1.014846028955893780e+04,8.858617665198430586e+02
1.014846031043371113e+04,8.858909283754430817e+02
1.014846033130848264e+04,8.859200881966494308e+02
1.014846035218325596e+04,8.859492459883762194e+02
1.014846037305802929e+04,8.859784017479134945e+02
1.014846039393280080e+04,8.860075554725532356e+02
1.014846041480757413e+04,8.860367071672075099e+02
1.014846043568234745e+04,8.860658568291678421e+02
1.014846045655711896e+04,8.860950044557260981e+02
1.014846047743189229e+04,8.861241500517943450e+02
1.014846049830666561e+04,8.861532936146635393e+02
1.014846051918143712e+04,8.861824351416270247e+02
1.014846054005621045e+04,8.862115746375948220e+02
1.014846056093098196e+04,8.862407120973207384e+02
1.014846058180575528e+04,8.862698475257146811e+02
1.014846060268052861e+04,8.862989809200688569e+02
1.014846062355530012e+04,8.863281122776779739e+02
1.014846064443007344e+04,8.863572416034495518e+02
1.014846066530484677e+04,8.863863688946777302e+02
1.014846068617961828e+04,8.864154941486566486e+02
1.014846070705439161e+04,8.864446173702939404e+02
1.014846072792916493e+04,8.864737385568832906e+02
1.014846074880393644e+04,8.865028577057202028e+02
1.014846076967870977e+04,8.865319748217102642e+02
1.014846079055348127e+04,8.865610898996122842e+02
1.014846081142825460e+04,8.865902029443315087e+02
1.014846083230302793e+04,8.866193139531635552e+02
1.014846085317779944e+04,8.866484229234035865e+02
1.014846087405257276e+04,8.866775298599568487e+02
1.014846089492734609e+04,8.867066347601189591e+02
1.014846091580211760e+04,8.867357376211858764e+02
1.014846093667689092e+04,8.867648384480620507e+02
1.014846095755166243e+04,8.867939372355079968e+02
1.014846097842643576e+04,8.868230339884269142e+02
1.014846099930120909e+04,8.868521287041149890e+02
1.014846102017598059e+04,8.868812213798702260e+02
1.014846104105075392e+04,8.869103120205945743e+02
1.014846106192552725e+04,8.869394006235852430e+02
1.014846108280029875e+04,8.869684871861394413e+02
1.014846110367507208e+04,8.869975717131592319e+02
1.014846112454984541e+04,8.870266542019418239e+02
1.014846114542461692e+04,8.870557346497856770e+02
1.014846116629939024e+04,8.870848130615916034e+02
1.014846118717416175e+04,8.871138894321236421e+02
1.014846120804893508e+04,8.871429637662816958e+02
1.014846122892370840e+04,8.871720360613644516e+02
1.014846124979847991e+04,8.872011063146709375e+02
1.014846127067325324e+04,8.872301745311000332e+02
1.014846129154802657e+04,8.872592407079512213e+02
1.014846131242279807e+04,8.872883048425236439e+02
1.014846133329757140e+04,8.873173669397153844e+02
1.014846135417234473e+04,8.873464269968266080e+02
1.014846137504711623e+04,8.873754850111572523e+02
1.014846139592188956e+04,8.874045409876039230e+02
1.014846141679666107e+04,8.874335949209357750e+02
1.014846143767143440e+04,8.874626468160482773e+02
1.014846145854620772e+04,8.874916966702421632e+02
1.014846147942097923e+04,8.875207444808194168e+02
1.014846150029575256e+04,8.875497902526743701e+02
1.014846152117052588e+04,8.875788339831086660e+02
1.014846154204529739e+04,8.876078756694244021e+02
1.014846156292007072e+04,8.876369153165151147e+02
1.014846158379484405e+04,8.876659529216831288e+02
1.014846160466961555e+04,8.876949884822304284e+02
1.014846162554438888e+04,8.877240220030506634e+02
1.014846164641916039e+04,8.877530534789162857e+02
1.014846166729393371e+04,8.877820829147192399e+02
1.014846168816870704e+04,8.878111103077628741e+02
1.014846170904347855e+04,8.878401356553501955e+02
1.014846172991825188e+04,8.878691589623729215e+02
1.014846175079302520e+04,8.878981802261345138e+02
1.014846177166779671e+04,8.879271994439385480e+02
1.014846179254257004e+04,8.879562166206758320e+02
1.014846181341734336e+04,8.879852317536500550e+02
1.014846183429211487e+04,8.880142448401659294e+02
1.014846185516688820e+04,8.880432558851125577e+02
1.014846187604165971e+04,8.880722648832668256e+02
1.014846189691643303e+04,8.881012718395176080e+02
1.014846191779120636e+04,8.881302767511697311e+02
1.014846193866597787e+04,8.881592796155284759e+02
1.014846195954075120e+04,8.881882804374816942e+02
1.014846198041552452e+04,8.882172792143345532e+02
1.014846200129029603e+04,8.882462759433940391e+02
1.014846202216506936e+04,8.882752706295459575e+02
1.014846204303984086e+04,8.883042632675702635e+02
1.014846206391461419e+04,8.883332538623529899e+02
1.014846208478938752e+04,8.883622424112006684e+02
1.014846210566415903e+04,8.883912289114201712e+02
1.014846212653893235e+04,8.884202133678961673e+02
1.014846214741370568e+04,8.884491957779363247e+02
1.014846216828847719e+04,8.884781761388483119e+02
1.014846218916325051e+04,8.885071544555156606e+02
1.014846221003802384e+04,8.885361307252458118e+02
1.014846223091279535e+04,8.885651049453476844e+02
1.014846225178756868e+04,8.885940771207036732e+02
1.014846227266234018e+04,8.886230472460981673e+02
1.014846229353711351e+04,8.886520153264125383e+02
1.014846231441188684e+04,8.886809813589555915e+02
1.014846233528665834e+04,8.887099453410370415e+02
1.014846235616143167e+04,8.887389072775375780e+02
1.014846237703620500e+04,8.887678671657668019e+02
1.014846239791097651e+04,8.887968250030344279e+02
1.014846241878574983e+04,8.888257807942202362e+02
1.014846243966052316e+04,8.888547345366342824e+02
1.014846246053529467e+04,8.888836862275870772e+02
1.014846248141006799e+04,8.889126358719576046e+02
1.014846250228483950e+04,8.889415834645338919e+02
1.014846252315961283e+04,8.889705290101941273e+02
1.014846254403438616e+04,8.889994725062490488e+02
1.014846256490915766e+04,8.890284139500103038e+02
1.014846258578393099e+04,8.890573533463551712e+02
1.014846260665870432e+04,8.890862906925950711e+02
1.014846262753347582e+04,8.891152259860417644e+02
1.014846264840824915e+04,8.891441592315718481e+02
1.014846266928302248e+04,8.891730904264968558e+02
1.014846269015779399e+04,8.892020195681297992e+02
1.014846271103256731e+04,8.892309466613462519e+02
1.014846273190733882e+04,8.892598717009375378e+02
1.014846275278211215e+04,8.892887946917787758e+02
