Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.013184277777792886e+04,1.564055328301080408e+03
1.013184279854968190e+04,1.564086146995629633e+03
1.013184281932143494e+04,1.564116962493112624e+03
1.013184284009318799e+04,1.564147774793341114e+03
1.013184286086494103e+04,1.564178583896126156e+03
1.013184288163669407e+04,1.564209389801280622e+03
1.013184290240844712e+04,1.564240192508616474e+03
1.013184292318020016e+04,1.564270992017945446e+03
1.013184294395195320e+04,1.564301788329080182e+03
1.013184296472370625e+04,1.564332581441832190e+03
1.013184298549545929e+04,1.564363371356013658e+03
1.013184300626721233e+04,1.564394158071437232e+03
1.013184302703896537e+04,1.564424941587914418e+03
1.013184304781071842e+04,1.564455721905257633e+03
1.013184306858247146e+04,1.564486499023278611e+03
1.013184308935422450e+04,1.564517272941790452e+03
1.013184311012597936e+04,1.564548043663299495e+03
1.013184313089773241e+04,1.564578811182228264e+03
1.013184315166948545e+04,1.564609575501084919e+03
1.013184317244123849e+04,1.564640336619680511e+03
1.013184319321299154e+04,1.564671094537828139e+03
1.013184321398474458e+04,1.564701849255339766e+03
1.013184323475649762e+04,1.564732600772027808e+03
1.013184325552825067e+04,1.564763349087705365e+03
1.013184327630000371e+04,1.564794094202183260e+03
1.013184329707175675e+04,1.564824836115275502e+03
1.013184331784350979e+04,1.564855574826793600e+03
1.013184333861526284e+04,1.564886310336550423e+03
1.013184335938701588e+04,1.564917042644358389e+03
1.013184338015876892e+04,1.564947771750030142e+03
1.013184340093052197e+04,1.564978497653377644e+03
1.013184342170227501e+04,1.565009220354213767e+03
1.013184344247402805e+04,1.565039939852351381e+03
1.013184346324578109e+04,1.565070656147602904e+03
1.013184348401753414e+04,1.565101369239780979e+03
1.013184350478928718e+04,1.565132079128697796e+03
1.013184352556104022e+04,1.565162785814166682e+03
1.013184354633279327e+04,1.565193489296000280e+03
1.013184356710454631e+04,1.565224189574010325e+03
1.013184358787629935e+04,1.565254886648010825e+03
1.013184360864805240e+04,1.565285580517813742e+03
1.013184362941980544e+04,1.565316271183232175e+03
1.013184365019155848e+04,1.565346958644078768e+03
1.013184367096331152e+04,1.565377642900166165e+03
1.013184369173506457e+04,1.565408323951307239e+03
1.013184371250681761e+04,1.565439001797315314e+03
1.013184373327857065e+04,1.565469676438002580e+03
1.013184375405032551e+04,1.565500347875868556e+03
1.013184377482207856e+04,1.565531016105353274e+03
1.013184379559383160e+04,1.565561681128956252e+03
1.013184381636558464e+04,1.565592342946490589e+03
1.013184383713733769e+04,1.565623001557769157e+03
1.013184385790909073e+04,1.565653656962605055e+03
1.013184387868084377e+04,1.565684309160810926e+03
1.013184389945259682e+04,1.565714958152200779e+03
1.013184392022434986e+04,1.565745603936585894e+03
1.013184394099610290e+04,1.565776246513780734e+03
1.013184396176785594e+04,1.565806885883598170e+03
1.013184398253960899e+04,1.565837522045851301e+03
1.013184400331136203e+04,1.565868155000353454e+03
1.013184402408311507e+04,1.565898784746917045e+03
1.013184404485486812e+04,1.565929411285356309e+03
1.013184406562662116e+04,1.565960034615483664e+03
1.013184408639837420e+04,1.565990654737112436e+03
1.013184410717012724e+04,1.566021271650056406e+03
1.013184412794188029e+04,1.566051885354127990e+03
1.013184414871363333e+04,1.566082495849141196e+03
1.013184416948538637e+04,1.566113103134909124e+03
1.013184419025713942e+04,1.566143707211245783e+03
1.013184421102889246e+04,1.566174308077962678e+03
1.013184423180064550e+04,1.566204905734874728e+03
1.013184425257239855e+04,1.566235500181795715e+03
1.013184427334415159e+04,1.566266091418537826e+03
1.013184429411590463e+04,1.566296679444915071e+03
1.013184431488765767e+04,1.566327264260740776e+03
1.013184433565941072e+04,1.566357845865828722e+03
1.013184435643116376e+04,1.566388424259992462e+03
1.013184437720291680e+04,1.566418999443044413e+03
1.013184439797466985e+04,1.566449571414799948e+03
1.013184441874642471e+04,1.566480140177747899e+03
1.013184443951817775e+04,1.566510705726348533e+03
1.013184446028993079e+04,1.566541268063092730e+03
1.013184448106168384e+04,1.566571827187794270e+03
1.013184450183343688e+04,1.566602383100266707e+03
1.013184452260518992e+04,1.566632935800322684e+03
1.013184454337694297e+04,1.566663485287777348e+03
1.013184456414869601e+04,1.566694031562443797e+03
1.013184458492044905e+04,1.566724574624135585e+03
1.013184460569220209e+04,1.566755114472666719e+03
1.013184462646395514e+04,1.566785651107851436e+03
1.013184464723570818e+04,1.566816184529502607e+03
1.013184466800746122e+04,1.566846714737434468e+03
1.013184468877921427e+04,1.566877241731461481e+03
1.013184470955096731e+04,1.566907765511396519e+03
1.013184473032272035e+04,1.566938286077053817e+03
1.013184475109447339e+04,1.566968803428247838e+03
