Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.063802708333311602e+04,7.810248722198841733e+02
1.063802710516863226e+04,7.810412345641121874e+02
1.063802712700415032e+04,7.810575938609702007e+02
1.063802714883966655e+04,7.810739501075976250e+02
1.063802717067518279e+04,7.810903033052225055e+02
1.063802719251070084e+04,7.811066534550719780e+02
1.063802721434621708e+04,7.811230005542871595e+02
1.063802723618173331e+04,7.811393446040956405e+02
1.063802725801725137e+04,7.811556856057231926e+02
1.063802727985276761e+04,7.811720235563130927e+02
1.063802730168828566e+04,7.811883584584522850e+02
1.063802732352380190e+04,7.812046903092850698e+02
1.063802734535931813e+04,7.812210191100369912e+02
1.063802736719483619e+04,7.812373448619339342e+02
1.063802738903035242e+04,7.812536675621206541e+02
1.063802741086586866e+04,7.812699872118232634e+02
1.063802743270138672e+04,7.812863038122659418e+02
1.063802745453690295e+04,7.813026173605958320e+02
1.063802747637241919e+04,7.813189278580373411e+02
1.063802749820793724e+04,7.813352353058153312e+02
1.063802752004345348e+04,7.813515397010772858e+02
1.063802754187896971e+04,7.813678410450480669e+02
1.063802756371448777e+04,7.813841393389506038e+02
1.063802758555000401e+04,7.814004345799351086e+02
1.063802760738552206e+04,7.814167267705820450e+02
1.063802762922103830e+04,7.814330159080428757e+02
1.063802765105655453e+04,7.814493019935403026e+02
1.063802767289207259e+04,7.814655850282966867e+02
1.063802769472758882e+04,7.814818650094647410e+02
1.063802771656310506e+04,7.814981419382668264e+02
1.063802773839862311e+04,7.815144158159239396e+02
1.063802776023413935e+04,7.815306866395911811e+02
1.063802778206965559e+04,7.815469544104897750e+02
1.063802780390517364e+04,7.815632191298403768e+02
1.063802782574068988e+04,7.815794807947991103e+02
1.063802784757620611e+04,7.815957394065868584e+02
1.063802786941172417e+04,7.816119949664238220e+02
1.063802789124724040e+04,7.816282474714676027e+02
1.063802791308275846e+04,7.816444969242916159e+02
1.063802793491827470e+04,7.816607433220549410e+02
1.063802795675379093e+04,7.816769866659772106e+02
1.063802797858930899e+04,7.816932269572776022e+02
1.063802800042482522e+04,7.817094641931158776e+02
1.063802802226034146e+04,7.817256983747116692e+02
1.063802804409585951e+04,7.817419295032826767e+02
1.063802806593137575e+04,7.817581575759910493e+02
1.063802808776689199e+04,7.817743825940553961e+02
1.063802810960241004e+04,7.817906045586927348e+02
1.063802813143792628e+04,7.818068234670670336e+02
1.063802815327344251e+04,7.818230393203956510e+02
1.063802817510896057e+04,7.818392521198956047e+02
1.063802819694447680e+04,7.818554618627319996e+02
1.063802821877999486e+04,7.818716685514717710e+02
1.063802824061551109e+04,7.818878721832810470e+02
1.063802826245102733e+04,7.819040727593768452e+02
1.063802828428654539e+04,7.819202702809739094e+02
1.063802830612206162e+04,7.819364647452409827e+02
1.063802832795757786e+04,7.819526561533937183e+02
1.063802834979309591e+04,7.819688445066464055e+02
1.063802837162861215e+04,7.819850298021693789e+02
1.063802839346412838e+04,7.820012120411772685e+02
1.063802841529964644e+04,7.820173912248845909e+02
1.063802843713516268e+04,7.820335673504621354e+02
1.063802845897067891e+04,7.820497404191244186e+02
1.063802848080619697e+04,7.820659104320852748e+02
1.063802850264171320e+04,7.820820773865169713e+02
1.063802852447723126e+04,7.820982412849799630e+02
1.063802854631274749e+04,7.821144021246481088e+02
1.063802856814826373e+04,7.821305599067343337e+02
1.063802858998378179e+04,7.821467146324513351e+02
1.063802861181929802e+04,7.821628662989743361e+02
1.063802863365481426e+04,7.821790149075161480e+02
1.063802865549033231e+04,7.821951604592882177e+02
1.063802867732584855e+04,7.822113029514677010e+02
1.063802869916136478e+04,7.822274423852664995e+02
1.063802872099688284e+04,7.822435787618956056e+02
1.063802874283239908e+04,7.822597120785334255e+02
1.063802876466791531e+04,7.822758423363914062e+02
1.063802878650343337e+04,7.822919695366800852e+02
1.063802880833894960e+04,7.823080936765792330e+02
1.063802883017446766e+04,7.823242147586422561e+02
1.063802885200998389e+04,7.823403327800506304e+02
1.063802887384550013e+04,7.823564477420143248e+02
1.063802889568101818e+04,7.823725596457426263e+02
1.063802891751653442e+04,7.823886684884182614e+02
1.063802893935205066e+04,7.824047742712507443e+02
1.063802896118756871e+04,7.824208769954484524e+02
1.063802898302308495e+04,7.824369766581959311e+02
1.063802900485860118e+04,7.824530732607017853e+02
1.063802902669411924e+04,7.824691668041740513e+02
1.063802904852963547e+04,7.824852572857985251e+02
1.063802907036515171e+04,7.825013447067834704e+02
1.063802909220066977e+04,7.825174290683357867e+02
1.063802911403618600e+04,7.825335103676434301e+02
1.063802913587170406e+04,7.825495886072525309e+02
1.063802915770722029e+04,7.825656637843520684e+02
1.063802917954273653e+04,7.825817359001491695e+02
1.063802920137825458e+04,7.825978049558494831e+02
1.063802922321377082e+04,7.826138709486436937e+02
1.063802924504928706e+04,7.826299338797374503e+02
1.063802926688480511e+04,7.826459937503366291e+02
1.063802928872032135e+04,7.826620505576324831e+02
1.063802931055583758e+04,7.826781043028313434e+02
1.063802933239135564e+04,7.826941549871371535e+02
1.063802935422687187e+04,7.827102026077435539e+02
1.063802937606238811e+04,7.827262471658557388e+02
1.063802939789790616e+04,7.827422886626774243e+02
1.063802941973342240e+04,7.827583270954033878e+02
1.063802944156894046e+04,7.827743624665739617e+02
1.063802946340445669e+04,7.827903947733851737e+02
1.063802948523997293e+04,7.828064240170406265e+02
1.063802950707549098e+04,7.828224501987431267e+02
1.063802952891100722e+04,7.828384733156905213e+02
1.063802955074652346e+04,7.828544933690857306e+02
1.063802957258204151e+04,7.828705103601311066e+02
1.063802959441755775e+04,7.828865242860257467e+02
1.063802961625307398e+04,7.829025351479718893e+02
1.063802963808859204e+04,7.829185429471710904e+02
1.063802965992410827e+04,7.829345476808242665e+02
1.063802968175962451e+04,7.829505493501335422e+02
1.063802970359514256e+04,7.829665479562989958e+02
1.063802972543065880e+04,7.829825434965230215e+02
1.063802974726617686e+04,7.829985359733395853e+02
1.063802976910169309e+04,7.830145253839516499e+02
1.063802979093720933e+04,7.830305117295602031e+02
1.063802981277272738e+04,7.830464950113641862e+02
1.063802983460824362e+04,7.830624752265692905e+02
1.063802985644375985e+04,7.830784523763751395e+02
1.063802987827927791e+04,7.830944264619810156e+02
1.063802990011479415e+04,7.831103974805931784e+02
1.063802992195031038e+04,7.831263654334112516e+02
1.063802994378582844e+04,7.831423303216329259e+02
1.063802996562134467e+04,7.831582921424669621e+02
1.063802998745686091e+04,7.831742508971117331e+02
1.063803000929237896e+04,7.831902065867649299e+02
1.063803003112789520e+04,7.832061592086364499e+02
1.063803005296341325e+04,7.832221087652524147e+02
1.063803007479892949e+04,7.832380552538244274e+02
1.063803009663444573e+04,7.832539986755492691e+02
1.063803011846996378e+04,7.832699390316237213e+02
