Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.062594821759266779e+04,1.545134511908047216e+03
1.062594823627046208e+04,1.545153186415918299e+03
1.062594825494825454e+04,1.545171858024152243e+03
1.062594827362604883e+04,1.545190526736290167e+03
1.062594829230384312e+04,1.545209192550419630e+03
1.062594831098163559e+04,1.545227855464627055e+03
1.062594832965942987e+04,1.545246515482452878e+03
1.062594834833722416e+04,1.545265172601984204e+03
1.062594836701501663e+04,1.545283826821309503e+03
1.062594838569281092e+04,1.545302478143967164e+03
1.062594840437060520e+04,1.545321126568044747e+03
1.062594842304839767e+04,1.545339772091632540e+03
1.062594844172619196e+04,1.545358414718266204e+03
1.062594846040398625e+04,1.545377054446036027e+03
1.062594847908178053e+04,1.545395691274845376e+03
1.062594849775957300e+04,1.545414325202785903e+03
1.062594851643736729e+04,1.545432956233391678e+03
1.062594853511516158e+04,1.545451584364753444e+03
1.062594855379295404e+04,1.545470209594961489e+03
1.062594857247074833e+04,1.545488831927549654e+03
1.062594859114854262e+04,1.545507451360608684e+03
1.062594860982633509e+04,1.545526067892230685e+03
1.062594862850412937e+04,1.545544681525946771e+03
1.062594864718192366e+04,1.545563292259849732e+03
1.062594866585971613e+04,1.545581900092031219e+03
1.062594868453751042e+04,1.545600505026022120e+03
1.062594870321530470e+04,1.545619107059915223e+03
1.062594872189309717e+04,1.545637706191804000e+03
1.062594874057089146e+04,1.545656302425216609e+03
1.062594875924868575e+04,1.545674895758246748e+03
1.062594877792647821e+04,1.545693486188990164e+03
1.062594879660427250e+04,1.545712073720971375e+03
1.062594881528206679e+04,1.545730658352286582e+03
1.062594883395985926e+04,1.545749240081031076e+03
1.062594885263765354e+04,1.545767818910729147e+03
1.062594887131544783e+04,1.545786394839476998e+03
1.062594888999324030e+04,1.545804967865371054e+03
1.062594890867103459e+04,1.545823537991934245e+03
1.062594892734882887e+04,1.545842105217262997e+03
1.062594894602662316e+04,1.545860669541262723e+03
1.062594896470441563e+04,1.545879230962031670e+03
1.062594898338220992e+04,1.545897789483090492e+03
1.062594900206000420e+04,1.545916345102536525e+03
1.062594902073779667e+04,1.545934897818468244e+03
1.062594903941559096e+04,1.545953447634405848e+03
1.062594905809338525e+04,1.545971994548447128e+03
1.062594907677117772e+04,1.545990538558692606e+03
1.062594909544897200e+04,1.546009079668658387e+03
1.062594911412676629e+04,1.546027617876444765e+03
1.062594913280455876e+04,1.546046153180152487e+03
1.062594915148235305e+04,1.546064685583297205e+03
1.062594917016014733e+04,1.546083215083978757e+03
1.062594918883793980e+04,1.546101741680299256e+03
1.062594920751573409e+04,1.546120265375772760e+03
1.062594922619352838e+04,1.546138786168500246e+03
1.062594924487132084e+04,1.546157304056584735e+03
1.062594926354911513e+04,1.546175819043538013e+03
1.062594928222690942e+04,1.546194331127462647e+03
1.062594930090470189e+04,1.546212840306461658e+03
1.062594931958249617e+04,1.546231346584046150e+03
1.062594933826029046e+04,1.546249849958318919e+03
1.062594935693808293e+04,1.546268350427384803e+03
1.062594937561587722e+04,1.546286847994751497e+03
1.062594939429367150e+04,1.546305342658524523e+03
1.062594941297146579e+04,1.546323834418608840e+03
1.062594943164925826e+04,1.546342323273110424e+03
1.062594945032705255e+04,1.546360809225535832e+03
1.062594946900484683e+04,1.546379292273989904e+03
1.062594948768263930e+04,1.546397772416580210e+03
1.062594950636043359e+04,1.546416249656810351e+03
1.062594952503822788e+04,1.546434723992787212e+03
1.062594954371602034e+04,1.546453195422619046e+03
1.062594956239381463e+04,1.546471663949807180e+03
1.062594958107160892e+04,1.546490129572460319e+03
1.062594959974940139e+04,1.546508592288686486e+03
1.062594961842719567e+04,1.546527052101986783e+03
1.062594963710498996e+04,1.546545509010469914e+03
1.062594965578278243e+04,1.546563963012244358e+03
1.062594967446057672e+04,1.546582414110809623e+03
1.062594969313837100e+04,1.546600862304276689e+03
1.062594971181616347e+04,1.546619307590753806e+03
1.062594973049395776e+04,1.546637749973740029e+03
1.062594974917175205e+04,1.546656189451345199e+03
1.062594976784954451e+04,1.546674626021679842e+03
1.062594978652733880e+04,1.546693059688240737e+03
1.062594980520513309e+04,1.546711490449139546e+03
1.062594982388292556e+04,1.546729918302486340e+03
1.062594984256071984e+04,1.546748343251777897e+03
1.062594986123851413e+04,1.546766765295124969e+03
1.062594987991630842e+04,1.546785184432433880e+03
1.062594989859410089e+04,1.546803600661817654e+03
1.062594991727189517e+04,1.546822013986768980e+03
1.062594993594968946e+04,1.546840424405401336e+03
1.062594995462748193e+04,1.546858831915827523e+03
1.062594997330527622e+04,1.546877236521539999e+03
1.062594999198307050e+04,1.546895638220651563e+03
1.062595001066086297e+04,1.546914037011277514e+03
1.062595002933865726e+04,1.546932432896907130e+03
1.062595004801645155e+04,1.546950825875655255e+03
1.062595006669424401e+04,1.546969215945637188e+03
1.062595008537203830e+04,1.546987603110341297e+03
1.062595010404983259e+04,1.547005987367882881e+03
1.062595012272762506e+04,1.547024368716378149e+03
1.062595014140541934e+04,1.547042747159314331e+03
1.062595016008321363e+04,1.547061122694807409e+03
1.062595017876100610e+04,1.547079495320974274e+03
1.062595019743880039e+04,1.547097865041300565e+03
1.062595021611659467e+04,1.547116231853902946e+03
1.062595023479438714e+04,1.547134595756898989e+03
1.062595025347218143e+04,1.547152956753773651e+03
1.062595027214997572e+04,1.547171314842643596e+03
1.062595029082776819e+04,1.547189670021628899e+03
1.062595030950556247e+04,1.547208022294209968e+03
1.062595032818335676e+04,1.547226371658506650e+03
1.062595034686115105e+04,1.547244718114425496e+03
1.062595036553894352e+04,1.547263061660086805e+03
1.062595038421673780e+04,1.547281402298969169e+03
1.062595040289453209e+04,1.547299740029193799e+03
1.062595042157232456e+04,1.547318074848882134e+03
1.062595044025011885e+04,1.547336406761510489e+03
1.062595045892791313e+04,1.547354735765201212e+03
1.062595047760570560e+04,1.547373061858075971e+03
1.062595049628349989e+04,1.547391385043610626e+03
1.062595051496129418e+04,1.547409705319927525e+03
1.062595053363908664e+04,1.547428022685149472e+03
1.062595055231688093e+04,1.547446337142750735e+03
1.062595057099467522e+04,1.547464648690854574e+03
