Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.917309675925876945e+03,6.135441773670235222e+01
9.917309697571559809e+03,6.135367324342679751e+01
9.917309719217242673e+03,6.135292886185339967e+01
9.917309740862925537e+03,6.135218459198328134e+01
9.917309762508608401e+03,6.135144043381768597e+01
9.917309784154293084e+03,6.135069638729518715e+01
9.917309805799975948e+03,6.134995245254205543e+01
9.917309827445658811e+03,6.134920862949689990e+01
9.917309849091341675e+03,6.134846491816085745e+01
9.917309870737024539e+03,6.134772131853513599e+01
9.917309892382707403e+03,6.134697783062091503e+01
9.917309914028390267e+03,6.134623445441931011e+01
9.917309935674073131e+03,6.134549118993152206e+01
9.917309957319757814e+03,6.134474803709626656e+01
9.917309978965440678e+03,6.134400499603958679e+01
9.917310000611123542e+03,6.134326206670021264e+01
9.917310022256806405e+03,6.134251924907929521e+01
9.917310043902489269e+03,6.134177654317804240e+01
9.917310065548172133e+03,6.134103394899756267e+01
9.917310087193854997e+03,6.134029146653904974e+01
9.917310108839537861e+03,6.133954909580364756e+01
9.917310130485222544e+03,6.133880683673018552e+01
9.917310152130905408e+03,6.133806468944454338e+01
9.917310173776588272e+03,6.133732265388553628e+01
9.917310195422271136e+03,6.133658073005428690e+01
9.917310217067954000e+03,6.133583891795198895e+01
9.917310238713636863e+03,6.133509721757982192e+01
9.917310260359319727e+03,6.133435562893892978e+01
9.917310282005002591e+03,6.133361415203045652e+01
9.917310303650687274e+03,6.133287278679330967e+01
9.917310325296370138e+03,6.133213153335322687e+01
9.917310346942053002e+03,6.133139039164907302e+01
9.917310368587735866e+03,6.133064936168199210e+01
9.917310390233418730e+03,6.132990844345318493e+01
9.917310411879101594e+03,6.132916763696380968e+01
9.917310433524784457e+03,6.132842694221500324e+01
9.917310455170467321e+03,6.132768635920793798e+01
9.917310476816152004e+03,6.132694588788157120e+01
9.917310498461834868e+03,6.132620552836151262e+01
9.917310520107517732e+03,6.132546528058668400e+01
9.917310541753200596e+03,6.132472514455824353e+01
9.917310563398883460e+03,6.132398512027737070e+01
9.917310585044566324e+03,6.132324520774521659e+01
9.917310606690249188e+03,6.132250540696293939e+01
9.917310628335932051e+03,6.132176571793173281e+01
9.917310649981616734e+03,6.132102614059056123e+01
9.917310671627299598e+03,6.132028667506492781e+01
9.917310693272982462e+03,6.131954732129383956e+01
9.917310714918665326e+03,6.131880807927841914e+01
9.917310736564348190e+03,6.131806894901986027e+01
9.917310758210031054e+03,6.131732993051932112e+01
9.917310779855713918e+03,6.131659102377797410e+01
9.917310801501396782e+03,6.131585222879695607e+01
9.917310823147079645e+03,6.131511354557744653e+01
9.917310844792764328e+03,6.131437497405853065e+01
9.917310866438447192e+03,6.131363651436551265e+01
9.917310888084130056e+03,6.131289816643749191e+01
9.917310909729812920e+03,6.131215993027561240e+01
9.917310931375495784e+03,6.131142180588101809e+01
9.917310953021178648e+03,6.131068379325490980e+01
9.917310974666861512e+03,6.130994589239843151e+01
9.917310996312544376e+03,6.130920810331275561e+01
9.917311017958229058e+03,6.130847042593700280e+01
9.917311039603911922e+03,6.130773286039639913e+01
9.917311061249594786e+03,6.130699540663005820e+01
9.917311082895277650e+03,6.130625806463910976e+01
9.917311104540960514e+03,6.130552083442477596e+01
9.917311126186643378e+03,6.130478371598820075e+01
9.917311147832326242e+03,6.130404670933055655e+01
9.917311169478009106e+03,6.130330981445293759e+01
9.917311191123693789e+03,6.130257303129467061e+01
9.917311212769376652e+03,6.130183635998066904e+01
9.917311234415059516e+03,6.130109980045024543e+01
9.917311256060742380e+03,6.130036335270455794e+01
9.917311277706425244e+03,6.129962701674469372e+01
9.917311299352108108e+03,6.129889079257186069e+01
9.917311320997790972e+03,6.129815468018723124e+01
9.917311342643473836e+03,6.129741867959194934e+01
9.917311364289158519e+03,6.129668279072532755e+01
9.917311385934841383e+03,6.129594701371220822e+01
9.917311407580524246e+03,6.129521134849191810e+01
9.917311429226207110e+03,6.129447579506559407e+01
9.917311450871889974e+03,6.129374035343440852e+01
9.917311472517572838e+03,6.129300502359952674e+01
9.917311494163255702e+03,6.129226980556209980e+01
9.917311515808938566e+03,6.129153469932329301e+01
9.917311537454623249e+03,6.129079970482248996e+01
9.917311559100306113e+03,6.129006482218436247e+01
9.917311580745988977e+03,6.128933005134833678e+01
9.917311602391671840e+03,6.128859539231556397e+01
9.917311624037354704e+03,6.128786084508719512e+01
9.917311645683037568e+03,6.128712640966438130e+01
9.917311667328720432e+03,6.128639208604828781e+01
9.917311688974403296e+03,6.128565787424005862e+01
9.917311710620087979e+03,6.128492377417917680e+01
9.917311732265770843e+03,6.128418978599018629e+01
9.917311753911453707e+03,6.128345590961254175e+01
9.917311775557136571e+03,6.128272214504740134e+01
9.917311797202819434e+03,6.128198849229590905e+01
9.917311818848502298e+03,6.128125495135921597e+01
9.917311840494185162e+03,6.128052152223854421e+01
9.917311862139868026e+03,6.127978820493498802e+01
9.917311883785550890e+03,6.127905499944970558e+01
9.917311905431235573e+03,6.127832190572227233e+01
9.917311927076918437e+03,6.127758892387704037e+01
9.917311948722601301e+03,6.127685605385357093e+01
9.917311970368284165e+03,6.127612329565301508e+01
9.917311992013967028e+03,6.127539064927652390e+01
9.917312013659649892e+03,6.127465811472524138e+01
9.917312035305332756e+03,6.127392569200035410e+01
9.917312056951015620e+03,6.127319338110300606e+01
9.917312078596700303e+03,6.127246118197281533e+01
9.917312100242383167e+03,6.127172909473398477e+01
9.917312121888066031e+03,6.127099711932618220e+01
9.917312143533748895e+03,6.127026525575053029e+01
9.917312165179431759e+03,6.126953350400818721e+01
9.917312186825114622e+03,6.126880186410031115e+01
9.917312208470797486e+03,6.126807033602807451e+01
9.917312230116480350e+03,6.126733891979260704e+01
9.917312251762165033e+03,6.126660761533360500e+01
9.917312273407847897e+03,6.126587642277517176e+01
9.917312295053530761e+03,6.126514534205694673e+01
9.917312316699213625e+03,6.126441437318013783e+01
9.917312338344896489e+03,6.126368351614588192e+01
9.917312359990579353e+03,6.126295277095532299e+01
9.917312381636262216e+03,6.126222213760961921e+01
9.917312403281945080e+03,6.126149161610992877e+01
9.917312424927629763e+03,6.126076120639605449e+01
9.917312446573312627e+03,6.126003090859182976e+01
9.917312468218995491e+03,6.125930072263712844e+01
9.917312489864678355e+03,6.125857064853304479e+01
9.917312511510361219e+03,6.125784068628075119e+01
9.917312533156044083e+03,6.125711083588137740e+01
9.917312554801726947e+03,6.125638109733606029e+01
9.917312576447409810e+03,6.125565147064603622e+01
9.917312598093094493e+03,6.125492195575109378e+01
9.917312619738777357e+03,6.125419255277500952e+01
9.917312641384460221e+03,6.125346326165762889e+01
9.917312663030143085e+03,6.125273408240008166e+01
9.917312684675825949e+03,6.125200501500356154e+01
9.917312706321508813e+03,6.125127605946919829e+01
9.917312727967191677e+03,6.125054721579814299e+01
9.917312749612874541e+03,6.124981848399154671e+01
9.917312771258559223e+03,6.124908986398935440e+01
9.917312792904242087e+03,6.124836135591517206e+01
9.917312814549924951e+03,6.124763295970888066e+01
9.917312836195607815e+03,6.124690467537168814e+01
9.917312857841290679e+03,6.124617650290472426e+01
9.917312879486973543e+03,6.124544844230914720e+01
9.917312901132656407e+03,6.124472049358606540e+01
9.917312922778339271e+03,6.124399265673667969e+01
9.917312944424022135e+03,6.124326493176214115e+01
9.917312966069706818e+03,6.124253731860243022e+01
9.917312987715389681e+03,6.124180981738101792e+01
9.917313009361072545e+03,6.124108242803787050e+01
9.917313031006755409e+03,6.124035515057420298e+01
9.917313052652438273e+03,6.123962798499108828e+01
9.917313074298121137e+03,6.123890093128974144e+01
9.917313095943804001e+03,6.123817398947127799e+01
9.917313117589486865e+03,6.123744715953681350e+01
9.917313139235171548e+03,6.123672044142653448e+01
9.917313160880854412e+03,6.123599383526365614e+01
9.917313182526537275e+03,6.123526734098827262e+01
9.917313204172220139e+03,6.123454095860152790e+01
9.917313225817903003e+03,6.123381468810460149e+01
9.917313247463585867e+03,6.123308852949858050e+01
9.917313269109268731e+03,6.123236248278469418e+01
9.917313290754951595e+03,6.123163654796401545e+01
9.917313312400636278e+03,6.123091072497678056e+01
9.917313334046319142e+03,6.123018501394606972e+01
9.917313355692002006e+03,6.122945941481208365e+01
9.917313377337684869e+03,6.122873392757590238e+01
9.917313398983367733e+03,6.122800855223872674e+01
9.917313420629050597e+03,6.122728328880170068e+01
9.917313442274733461e+03,6.122655813726596108e+01
9.917313463920416325e+03,6.122583309763268034e+01
9.917313485566101008e+03,6.122510816984205917e+01
9.917313507211783872e+03,6.122438335401712095e+01
9.917313528857466736e+03,6.122365865009805930e+01
9.917313550503149600e+03,6.122293405808603239e+01
9.917313572148832463e+03,6.122220957798221264e+01
9.917313593794515327e+03,6.122148520978771558e+01
9.917313615440198191e+03,6.122076095350370650e+01
9.917313637085881055e+03,6.122003680913132229e+01
9.917313658731565738e+03,6.121931277661089155e+01
9.917313680377248602e+03,6.121858885606525291e+01
9.917313702022931466e+03,6.121786504743466395e+01
9.917313723668614330e+03,6.121714135072031837e+01
9.917313745314297194e+03,6.121641776592333173e+01
9.917313766959980057e+03,6.121569429304489063e+01
9.917313788605662921e+03,6.121497093208609641e+01
9.917313810251345785e+03,6.121424768304812858e+01
9.917313831897030468e+03,6.121352454587135838e+01
9.917313853542713332e+03,6.121280152067848235e+01
9.917313875188396196e+03,6.121207860740986462e+01
9.917313896834079060e+03,6.121135580606665627e+01
9.917313918479761924e+03,6.121063311664999418e+01
9.917313940125444788e+03,6.120991053916103652e+01
9.917313961771127651e+03,6.120918807360093439e+01
9.917313983416810515e+03,6.120846571997081043e+01
9.917314005062495198e+03,6.120774347821115668e+01
9.917314026708178062e+03,6.120702134844447073e+01
9.917314048353860926e+03,6.120629933061123751e+01
9.917314069999543790e+03,6.120557742471258678e+01
9.917314091645226654e+03,6.120485563074966251e+01
9.917314113290909518e+03,6.120413394872359447e+01
9.917314134936592382e+03,6.120341237863556216e+01
9.917314156582275245e+03,6.120269092048670245e+01
9.917314178227958109e+03,6.120196957427815221e+01
9.917314199873642792e+03,6.120124833995044611e+01
9.917314221519325656e+03,6.120052721762597514e+01
9.917314243165008520e+03,6.119980620724525266e+01
9.917314264810691384e+03,6.119908530880940845e+01
9.917314286456374248e+03,6.119836452231962198e+01
9.917314308102057112e+03,6.119764384777701594e+01
9.917314329747739976e+03,6.119692328518275559e+01
9.917314351393422839e+03,6.119620283453792098e+01
9.917314373039107522e+03,6.119548249578324572e+01
9.917314394684790386e+03,6.119476226904084371e+01
9.917314416330473250e+03,6.119404215425135618e+01
9.917314437976156114e+03,6.119332215141593423e+01
9.917314459621838978e+03,6.119260226053570761e+01
9.917314481267521842e+03,6.119188248161182031e+01
9.917314502913204706e+03,6.119116281464543761e+01
9.917314524558887570e+03,6.119044325963766795e+01
9.917314546204572252e+03,6.118972381652923787e+01
9.917314567850255116e+03,6.118900448544220438e+01
9.917314589495937980e+03,6.118828526631723719e+01
9.917314611141620844e+03,6.118756615915545893e+01
9.917314632787303708e+03,6.118684716395807044e+01
9.917314654432986572e+03,6.118612828072615173e+01
9.917314676078669436e+03,6.118540950946089652e+01
9.917314697724352300e+03,6.118469085016342746e+01
9.917314719370036983e+03,6.118397230277448529e+01
9.917314741015719846e+03,6.118325386741603467e+01
9.917314762661402710e+03,6.118253554402879502e+01
9.917314784307085574e+03,6.118181733261389610e+01
9.917314805952768438e+03,6.118109923317251742e+01
9.917314827598451302e+03,6.118038124570579583e+01
9.917314849244134166e+03,6.117966337021483980e+01
9.917314870889817030e+03,6.117894560670082171e+01
