Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.889738090277649462e+03,3.604090963485534260e+00
9.889738107156652404e+03,3.604090962830892142e+00
9.889738124035655346e+03,3.604090962176271340e+00
9.889738140914658288e+03,3.604090961521671854e+00
9.889738157793661230e+03,3.604090960867093685e+00
9.889738174672662353e+03,3.604090960212536832e+00
9.889738191551665295e+03,3.604090959558001739e+00
9.889738208430668237e+03,3.604090958903487518e+00
9.889738225309671179e+03,3.604090958248995058e+00
9.889738242188674121e+03,3.604090957594523914e+00
9.889738259067677063e+03,3.604090956940074530e+00
9.889738275946680005e+03,3.604090956285646019e+00
9.889738292825682947e+03,3.604090955631239268e+00
9.889738309704684070e+03,3.604090954976853833e+00
9.889738326583687012e+03,3.604090954322489271e+00
9.889738343462689954e+03,3.604090953668146469e+00
9.889738360341692896e+03,3.604090953013824983e+00
9.889738377220695838e+03,3.604090952359525257e+00
9.889738394099698780e+03,3.604090951705246404e+00
9.889738410978701722e+03,3.604090951050988867e+00
9.889738427857704664e+03,3.604090950396753090e+00
9.889738444736705787e+03,3.604090949742539074e+00
9.889738461615708729e+03,3.604090949088345930e+00
9.889738478494711671e+03,3.604090948434174102e+00
9.889738495373714613e+03,3.604090947780024035e+00
9.889738512252717555e+03,3.604090947125894839e+00
9.889738529131720497e+03,3.604090946471786960e+00
9.889738546010723439e+03,3.604090945817701286e+00
9.889738562889726381e+03,3.604090945163636484e+00
9.889738579768727504e+03,3.604090944509592997e+00
9.889738596647730446e+03,3.604090943855570828e+00
9.889738613526733388e+03,3.604090943201570418e+00
9.889738630405736330e+03,3.604090942547591769e+00
9.889738647284739272e+03,3.604090941893633548e+00
9.889738664163742214e+03,3.604090941239697088e+00
9.889738681042745156e+03,3.604090940585782388e+00
9.889738697921748098e+03,3.604090939931888560e+00
9.889738714800749221e+03,3.604090939278016048e+00
9.889738731679752163e+03,3.604090938624165297e+00
9.889738748558755105e+03,3.604090937970336306e+00
9.889738765437758047e+03,3.604090937316527743e+00
9.889738782316760989e+03,3.604090936662740940e+00
9.889738799195763931e+03,3.604090936008975898e+00
9.889738816074766873e+03,3.604090935355232173e+00
9.889738832953769816e+03,3.604090934701509319e+00
9.889738849832770939e+03,3.604090934047808226e+00
9.889738866711773881e+03,3.604090933394128893e+00
9.889738883590776823e+03,3.604090932740470876e+00
9.889738900469779765e+03,3.604090932086833732e+00
9.889738917348782707e+03,3.604090931433218348e+00
9.889738934227785649e+03,3.604090930779623836e+00
9.889738951106788591e+03,3.604090930126051529e+00
9.889738967985791533e+03,3.604090929472500093e+00
9.889738984864792656e+03,3.604090928818969974e+00
9.889739001743795598e+03,3.604090928165461616e+00
9.889739018622798540e+03,3.604090927511974130e+00
9.889739035501801482e+03,3.604090926858508404e+00
9.889739052380804424e+03,3.604090926205063994e+00
9.889739069259807366e+03,3.604090925551641345e+00
9.889739086138810308e+03,3.604090924898239567e+00
9.889739103017813250e+03,3.604090924244859551e+00
9.889739119896814373e+03,3.604090923591500850e+00
9.889739136775817315e+03,3.604090922938163022e+00
9.889739153654820257e+03,3.604090922284846954e+00
9.889739170533823199e+03,3.604090921631552202e+00
9.889739187412826141e+03,3.604090920978279211e+00
9.889739204291829083e+03,3.604090920325027092e+00
9.889739221170832025e+03,3.604090919671797177e+00
9.889739238049834967e+03,3.604090919018587691e+00
9.889739254928836090e+03,3.604090918365399965e+00
9.889739271807839032e+03,3.604090917712233555e+00
9.889739288686841974e+03,3.604090917059089350e+00
9.889739305565844916e+03,3.604090916405965128e+00
9.889739322444847858e+03,3.604090915752863555e+00
9.889739339323850800e+03,3.604090915099782855e+00
9.889739356202853742e+03,3.604090914446723470e+00
9.889739373081856684e+03,3.604090913793685846e+00
9.889739389960857807e+03,3.604090913140669539e+00
9.889739406839860749e+03,3.604090912487674103e+00
9.889739423718863691e+03,3.604090911834700428e+00
9.889739440597866633e+03,3.604090911181747625e+00
9.889739457476869575e+03,3.604090910528817027e+00
9.889739474355872517e+03,3.604090909875907744e+00
9.889739491234875459e+03,3.604090909223019334e+00
9.889739508113878401e+03,3.604090908570153129e+00
9.889739524992879524e+03,3.604090907917307351e+00
9.889739541871882466e+03,3.604090907264483334e+00
9.889739558750885408e+03,3.604090906611681078e+00
9.889739575629888350e+03,3.604090905958900137e+00
9.889739592508891292e+03,3.604090905306140069e+00
9.889739609387894234e+03,3.604090904653401761e+00
9.889739626266897176e+03,3.604090904000684770e+00
9.889739643145900118e+03,3.604090903347988650e+00
9.889739660024901241e+03,3.604090902695315179e+00
9.889739676903904183e+03,3.604090902042662581e+00
9.889739693782907125e+03,3.604090901390030410e+00
9.889739710661910067e+03,3.604090900737420888e+00
9.889739727540913009e+03,3.604090900084832239e+00
9.889739744419915951e+03,3.604090899432264905e+00
9.889739761298918893e+03,3.604090898779719332e+00
9.889739778177921835e+03,3.604090898127194631e+00
9.889739795056922958e+03,3.604090897474691690e+00
9.889739811935925900e+03,3.604090896822210066e+00
9.889739828814928842e+03,3.604090896169750202e+00
9.889739845693931784e+03,3.604090895517311210e+00
9.889739862572934726e+03,3.604090894864893535e+00
9.889739879451937668e+03,3.604090894212497620e+00
9.889739896330940610e+03,3.604090893560123465e+00
9.889739913209943552e+03,3.604090892907769739e+00
9.889739930088944675e+03,3.604090892255437772e+00
9.889739946967947617e+03,3.604090891603127567e+00
9.889739963846950559e+03,3.604090890950838233e+00
9.889739980725953501e+03,3.604090890298571104e+00
9.889739997604956443e+03,3.604090889646324847e+00
9.889740014483959385e+03,3.604090888994099462e+00
9.889740031362962327e+03,3.604090888341896282e+00
9.889740048241965269e+03,3.604090887689714418e+00
9.889740065120966392e+03,3.604090887037553426e+00
9.889740081999969334e+03,3.604090886385414638e+00
9.889740098878972276e+03,3.604090885733296279e+00
9.889740115757975218e+03,3.604090885081199680e+00
9.889740132636978160e+03,3.604090884429124841e+00
9.889740149515981102e+03,3.604090883777071319e+00
9.889740166394984044e+03,3.604090883125038669e+00
9.889740183273986986e+03,3.604090882473027779e+00
9.889740200152988109e+03,3.604090881821038650e+00
9.889740217031991051e+03,3.604090881169070837e+00
9.889740233910993993e+03,3.604090880517123896e+00
9.889740250789996935e+03,3.604090879865198271e+00
9.889740267668999877e+03,3.604090879213294851e+00
9.889740284548002819e+03,3.604090878561412747e+00
9.889740301427005761e+03,3.604090877909551516e+00
9.889740318306008703e+03,3.604090877257711600e+00
9.889740335185009826e+03,3.604090876605893445e+00
9.889740352064012768e+03,3.604090875954097051e+00
9.889740368943015710e+03,3.604090875302321528e+00
9.889740385822018652e+03,3.604090874650567322e+00
9.889740402701021594e+03,3.604090873998834876e+00
9.889740419580024536e+03,3.604090873347123303e+00
9.889740436459027478e+03,3.604090872695433045e+00
9.889740453338030420e+03,3.604090872043764548e+00
9.889740470217031543e+03,3.604090871392117812e+00
9.889740487096034485e+03,3.604090870740492392e+00
9.889740503975037427e+03,3.604090870088887844e+00
9.889740520854040369e+03,3.604090869437305056e+00
9.889740537733043311e+03,3.604090868785743140e+00
9.889740554612046253e+03,3.604090868134203429e+00
9.889740571491049195e+03,3.604090867482684590e+00
9.889740588370052137e+03,3.604090866831187512e+00
9.889740605249053260e+03,3.604090866179712194e+00
9.889740622128056202e+03,3.604090865528257304e+00
9.889740639007059144e+03,3.604090864876824174e+00
9.889740655886062086e+03,3.604090864225412361e+00
9.889740672765065028e+03,3.604090863574022308e+00
9.889740689644067970e+03,3.604090862922653571e+00
9.889740706523070912e+03,3.604090862271305706e+00
9.889740723402073854e+03,3.604090861619980046e+00
9.889740740281074977e+03,3.604090860968675702e+00
9.889740757160077919e+03,3.604090860317391787e+00
9.889740774039080861e+03,3.604090859666130076e+00
9.889740790918083803e+03,3.604090859014889681e+00
9.889740807797086745e+03,3.604090858363670158e+00
9.889740824676089687e+03,3.604090857712473284e+00
9.889740841555092629e+03,3.604090857061296838e+00
9.889740858434095571e+03,3.604090856410142152e+00
9.889740875313096694e+03,3.604090855759008338e+00
9.889740892192099636e+03,3.604090855107896729e+00
9.889740909071102578e+03,3.604090854456805992e+00
9.889740925950105520e+03,3.604090853805736128e+00
9.889740942829108462e+03,3.604090853154688912e+00
9.889740959708111404e+03,3.604090852503662123e+00
9.889740976587114346e+03,3.604090851852657096e+00
9.889740993466117288e+03,3.604090851201673829e+00
9.889741010345118411e+03,3.604090850550710989e+00
9.889741027224121353e+03,3.604090849899770799e+00
9.889741044103124295e+03,3.604090849248851480e+00
9.889741060982127237e+03,3.604090848597953034e+00
9.889741077861130179e+03,3.604090847947076792e+00
9.889741094740133121e+03,3.604090847296221423e+00
9.889741111619136063e+03,3.604090846645387813e+00
9.889741128498139005e+03,3.604090845994575520e+00
9.889741145377140128e+03,3.604090845343784100e+00
9.889741162256143070e+03,3.604090844693015327e+00
9.889741179135146012e+03,3.604090844042266095e+00
9.889741196014148954e+03,3.604090843391539511e+00
9.889741212893151896e+03,3.604090842740834688e+00
9.889741229772154838e+03,3.604090842090150737e+00
9.889741246651157780e+03,3.604090841439488102e+00
9.889741263530160722e+03,3.604090840788846339e+00
9.889741280409161845e+03,3.604090840138227225e+00
9.889741297288164787e+03,3.604090839487628539e+00
9.889741314167167729e+03,3.604090838837051614e+00
9.889741331046170671e+03,3.604090838186496448e+00
9.889741347925173613e+03,3.604090837535961711e+00
9.889741364804176555e+03,3.604090836885449178e+00
9.889741381683179497e+03,3.604090836234957962e+00
9.889741398562182439e+03,3.604090835584488062e+00
9.889741415441183563e+03,3.604090834934039034e+00
9.889741432320186505e+03,3.604090834283612210e+00
9.889741449199189447e+03,3.604090833633206259e+00
9.889741466078192389e+03,3.604090832982822512e+00
9.889741482957195331e+03,3.604090832332459193e+00
9.889741499836198273e+03,3.604090831682118523e+00
9.889741516715201215e+03,3.604090831031797393e+00
9.889741533594204157e+03,3.604090830381498911e+00
9.889741550473205280e+03,3.604090829731222190e+00
9.889741567352208222e+03,3.604090829080966341e+00
9.889741584231211164e+03,3.604090828430731808e+00
9.889741601110214106e+03,3.604090827780518591e+00
9.889741617989217048e+03,3.604090827130327135e+00
9.889741634868219990e+03,3.604090826480156995e+00
9.889741651747222932e+03,3.604090825830008171e+00
9.889741668626225874e+03,3.604090825179880220e+00
9.889741685505226997e+03,3.604090824529774473e+00
9.889741702384229939e+03,3.604090823879690042e+00
9.889741719263232881e+03,3.604090823229626928e+00
9.889741736142235823e+03,3.604090822579584685e+00
9.889741753021238765e+03,3.604090821929564648e+00
9.889741769900241707e+03,3.604090821279565482e+00
9.889741786779244649e+03,3.604090820629588077e+00
9.889741803658247591e+03,3.604090819979631100e+00
9.889741820537248714e+03,3.604090819329697215e+00
9.889741837416251656e+03,3.604090818679783759e+00
9.889741854295254598e+03,3.604090818029891619e+00
9.889741871174257540e+03,3.604090817380020795e+00
9.889741888053260482e+03,3.604090816730172175e+00
9.889741904932263424e+03,3.604090816080343984e+00
9.889741921811266366e+03,3.604090815430537997e+00
9.889741938690269308e+03,3.604090814780752439e+00
9.889741955569270431e+03,3.604090814130989529e+00
9.889741972448273373e+03,3.604090813481247491e+00
9.889741989327276315e+03,3.604090812831526769e+00
9.889742006206279257e+03,3.604090812181826919e+00
9.889742023085282199e+03,3.604090811532149274e+00
9.889742039964285141e+03,3.604090810882492946e+00
9.889742056843288083e+03,3.604090810232857933e+00
9.889742073722291025e+03,3.604090809583244681e+00
9.889742090601292148e+03,3.604090808933651857e+00
9.889742107480295090e+03,3.604090808284081238e+00
9.889742124359298032e+03,3.604090807634531490e+00
9.889742141238300974e+03,3.604090806985003947e+00
9.889742158117303916e+03,3.604090806335496833e+00
9.889742174996306858e+03,3.604090805686011478e+00
9.889742191875309800e+03,3.604090805036547884e+00
9.889742208754312742e+03,3.604090804387106051e+00
9.889742225633313865e+03,3.604090803737684645e+00
9.889742242512316807e+03,3.604090803088285000e+00
9.889742259391319749e+03,3.604090802438906671e+00
9.889742276270322691e+03,3.604090801789550103e+00
9.889742293149325633e+03,3.604090801140214406e+00
9.889742310028328575e+03,3.604090800490901358e+00
9.889742326907331517e+03,3.604090799841607851e+00
9.889742343786334459e+03,3.604090799192336991e+00
9.889742360665335582e+03,3.604090798543087892e+00
9.889742377544338524e+03,3.604090797893859666e+00
9.889742394423341466e+03,3.604090797244652755e+00
9.889742411302344408e+03,3.604090796595466717e+00
9.889742428181347350e+03,3.604090795946302883e+00
9.889742445060350292e+03,3.604090795297160366e+00
9.889742461939353234e+03,3.604090794648039164e+00
9.889742478818356176e+03,3.604090793998939279e+00
9.889742495697357299e+03,3.604090793349860711e+00
9.889742512576360241e+03,3.604090792700804347e+00
9.889742529455363183e+03,3.604090792051767966e+00
9.889742546334366125e+03,3.604090791402753791e+00
9.889742563213369067e+03,3.604090790753761375e+00
9.889742580092372009e+03,3.604090790104789832e+00
9.889742596971374951e+03,3.604090789455840049e+00
9.889742613850377893e+03,3.604090788806911583e+00
9.889742630729379016e+03,3.604090788158003988e+00
9.889742647608381958e+03,3.604090787509118154e+00
9.889742664487384900e+03,3.604090786860254081e+00
9.889742681366387842e+03,3.604090786211411324e+00
9.889742698245390784e+03,3.604090785562589883e+00
9.889742715124393726e+03,3.604090784913789758e+00
9.889742732003396668e+03,3.604090784265010949e+00
9.889742748882399610e+03,3.604090783616253901e+00
9.889742765761400733e+03,3.604090782967517725e+00
9.889742782640403675e+03,3.604090782318803754e+00
9.889742799519406617e+03,3.604090781670110655e+00
9.889742816398409559e+03,3.604090781021439316e+00
9.889742833277412501e+03,3.604090780372788849e+00
9.889742850156415443e+03,3.604090779724160587e+00
9.889742867035418385e+03,3.604090779075553197e+00
9.889742883914421327e+03,3.604090778426966235e+00
9.889742900793422450e+03,3.604090777778402366e+00
9.889742917672425392e+03,3.604090777129858925e+00
9.889742934551428334e+03,3.604090776481337688e+00
9.889742951430431276e+03,3.604090775832836879e+00
9.889742968309434218e+03,3.604090775184358275e+00
9.889742985188437160e+03,3.604090774535900543e+00
9.889743002067440102e+03,3.604090773887465016e+00
9.889743018946443044e+03,3.604090773239050360e+00
9.889743035825444167e+03,3.604090772590656577e+00
9.889743052704447109e+03,3.604090771942285443e+00
9.889743069583450051e+03,3.604090771293934736e+00
9.889743086462452993e+03,3.604090770645605790e+00
9.889743103341455935e+03,3.604090769997297716e+00
9.889743120220458877e+03,3.604090769349011847e+00
9.889743137099461819e+03,3.604090768700746850e+00
9.889743153978464761e+03,3.604090768052503613e+00
9.889743170857465884e+03,3.604090767404282136e+00
9.889743187736468826e+03,3.604090766756081088e+00
9.889743204615471768e+03,3.604090766107902688e+00
9.889743221494474710e+03,3.604090765459745160e+00
9.889743238373477652e+03,3.604090764811608061e+00
9.889743255252480594e+03,3.604090764163493610e+00
9.889743272131483536e+03,3.604090763515400031e+00
9.889743289010486478e+03,3.604090762867327769e+00
9.889743305889487601e+03,3.604090762219277266e+00
9.889743322768490543e+03,3.604090761571248525e+00
9.889743339647493485e+03,3.604090760923240655e+00
9.889743356526496427e+03,3.604090760275254102e+00
9.889743373405499369e+03,3.604090759627289309e+00
9.889743390284502311e+03,3.604090758979345388e+00
9.889743407163505253e+03,3.604090758331423672e+00
9.889743424042508195e+03,3.604090757683522828e+00
9.889743440921509318e+03,3.604090757035643744e+00
9.889743457800512260e+03,3.604090756387785532e+00
9.889743474679515202e+03,3.604090755739949525e+00
9.889743491558518144e+03,3.604090755092134390e+00
9.889743508437521086e+03,3.604090754444340572e+00
9.889743525316524028e+03,3.604090753796568514e+00
9.889743542195526970e+03,3.604090753148817328e+00
9.889743559074529912e+03,3.604090752501087902e+00
9.889743575953531035e+03,3.604090751853380237e+00
9.889743592832533977e+03,3.604090751205693888e+00
