Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.889738090277649462e+03,2.558011841121019536e+00
9.889738107156652404e+03,2.558011905561559107e+00
9.889738124035655346e+03,2.558011970005086511e+00
9.889738140914658288e+03,2.558012034451602634e+00
9.889738157793661230e+03,2.558012098901105258e+00
9.889738174672662353e+03,2.558012163353587720e+00
9.889738191551665295e+03,2.558012227809064676e+00
9.889738208430668237e+03,2.558012292267528132e+00
9.889738225309671179e+03,2.558012356728977643e+00
9.889738242188674121e+03,2.558012421193412322e+00
9.889738259067677063e+03,2.558012485660833502e+00
9.889738275946680005e+03,2.558012550131238960e+00
9.889738292825682947e+03,2.558012614604630475e+00
9.889738309704684070e+03,2.558012679080998719e+00
9.889738326583687012e+03,2.558012743560358793e+00
9.889738343462689954e+03,2.558012808042702257e+00
9.889738360341692896e+03,2.558012872528029114e+00
9.889738377220695838e+03,2.558012937016340249e+00
9.889738394099698780e+03,2.558013001507633444e+00
9.889738410978701722e+03,2.558013066001910030e+00
9.889738427857704664e+03,2.558013130499168675e+00
9.889738444736705787e+03,2.558013194999402273e+00
9.889738461615708729e+03,2.558013259502624592e+00
9.889738478494711671e+03,2.558013324008828970e+00
9.889738495373714613e+03,2.558013388518013631e+00
9.889738512252717555e+03,2.558013453030179463e+00
9.889738529131720497e+03,2.558013517545325577e+00
9.889738546010723439e+03,2.558013582063451974e+00
9.889738562889726381e+03,2.558013646584557765e+00
9.889738579768727504e+03,2.558013711108636290e+00
9.889738596647730446e+03,2.558013775635701315e+00
9.889738613526733388e+03,2.558013840165744845e+00
9.889738630405736330e+03,2.558013904698767327e+00
9.889738647284739272e+03,2.558013969234766982e+00
9.889738664163742214e+03,2.558014033773745588e+00
9.889738681042745156e+03,2.558014098315701368e+00
9.889738697921748098e+03,2.558014162860634766e+00
9.889738714800749221e+03,2.558014227408537788e+00
9.889738731679752163e+03,2.558014291959424646e+00
9.889738748558755105e+03,2.558014356513287790e+00
9.889738765437758047e+03,2.558014421070126776e+00
9.889738782316760989e+03,2.558014485629941603e+00
9.889738799195763931e+03,2.558014550192731384e+00
9.889738816074766873e+03,2.558014614758497007e+00
9.889738832953769816e+03,2.558014679327236696e+00
9.889738849832770939e+03,2.558014743898943788e+00
9.889738866711773881e+03,2.558014808473632495e+00
9.889738883590776823e+03,2.558014873051294380e+00
9.889738900469779765e+03,2.558014937631930330e+00
9.889738917348782707e+03,2.558015002215539013e+00
9.889738934227785649e+03,2.558015066802120430e+00
9.889738951106788591e+03,2.558015131391674579e+00
9.889738967985791533e+03,2.558015195984201018e+00
9.889738984864792656e+03,2.558015260579691752e+00
9.889739001743795598e+03,2.558015325178161881e+00
9.889739018622798540e+03,2.558015389779602966e+00
