Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.062594821759266779e+04,3.452038117527198580e+00
1.062594823627046208e+04,3.452038171741964590e+00
1.062594825494825454e+04,3.452038225948310668e+00
1.062594827362604883e+04,3.452038280146233262e+00
1.062594829230384312e+04,3.452038334335743031e+00
1.062594831098163559e+04,3.452038388516822209e+00
1.062594832965942987e+04,3.452038442689477904e+00
1.062594834833722416e+04,3.452038496853713667e+00
1.062594836701501663e+04,3.452038551009525946e+00
1.062594838569281092e+04,3.452038605156918294e+00
1.062594840437060520e+04,3.452038659295883605e+00
1.062594842304839767e+04,3.452038713426421879e+00
1.062594844172619196e+04,3.452038767548543774e+00
1.062594846040398625e+04,3.452038821662238632e+00
1.062594847908178053e+04,3.452038875767506454e+00
1.062594849775957300e+04,3.452038929864347239e+00
1.062594851643736729e+04,3.452038983952768092e+00
1.062594853511516158e+04,3.452039038032761908e+00
1.062594855379295404e+04,3.452039092104325135e+00
1.062594857247074833e+04,3.452039146167468431e+00
1.062594859114854262e+04,3.452039200222184689e+00
1.062594860982633509e+04,3.452039254268466806e+00
1.062594862850412937e+04,3.452039308306328991e+00
1.062594864718192366e+04,3.452039362335764139e+00
1.062594866585971613e+04,3.452039416356765145e+00
1.062594868453751042e+04,3.452039470369346219e+00
1.062594870321530470e+04,3.452039524373496704e+00
1.062594872189309717e+04,3.452039578369213046e+00
1.062594874057089146e+04,3.452039632356509458e+00
1.062594875924868575e+04,3.452039686335378832e+00
1.062594877792647821e+04,3.452039740305806959e+00
1.062594879660427250e+04,3.452039794267818706e+00
1.062594881528206679e+04,3.452039848221392759e+00
1.062594883395985926e+04,3.452039902166532670e+00
1.062594885263765354e+04,3.452039956103252649e+00
1.062594887131544783e+04,3.452040010031542039e+00
1.062594888999324030e+04,3.452040063951390181e+00
1.062594890867103459e+04,3.452040117862814839e+00
1.062594892734882887e+04,3.452040171765808907e+00
1.062594894602662316e+04,3.452040225660372386e+00
1.062594896470441563e+04,3.452040279546498169e+00
1.062594898338220992e+04,3.452040333424196916e+00
1.062594900206000420e+04,3.452040387293457968e+00
1.062594902073779667e+04,3.452040441154288430e+00
1.062594903941559096e+04,3.452040495006688303e+00
1.062594905809338525e+04,3.452040548850654034e+00
1.062594907677117772e+04,3.452040602686182069e+00
1.062594909544897200e+04,3.452040656513279515e+00
1.062594911412676629e+04,3.452040710331946372e+00
1.062594913280455876e+04,3.452040764142171980e+00
1.062594915148235305e+04,3.452040817943966999e+00
1.062594917016014733e+04,3.452040871737331429e+00
1.062594918883793980e+04,3.452040925522251058e+00
1.062594920751573409e+04,3.452040979298740098e+00
1.062594922619352838e+04,3.452041033066794995e+00
1.062594924487132084e+04,3.452041086826408645e+00
1.062594926354911513e+04,3.452041140577591705e+00
1.062594928222690942e+04,3.452041194320340622e+00
1.062594930090470189e+04,3.452041248054637634e+00
1.062594931958249617e+04,3.452041301780511162e+00
1.062594933826029046e+04,3.452041355497946995e+00
1.062594935693808293e+04,3.452041409206938027e+00
1.062594937561587722e+04,3.452041462907498470e+00
1.062594939429367150e+04,3.452041516599617665e+00
1.062594941297146579e+04,3.452041570283302718e+00
1.062594943164925826e+04,3.452041623958539418e+00
1.062594945032705255e+04,3.452041677625341975e+00
1.062594946900484683e+04,3.452041731283710391e+00
1.062594948768263930e+04,3.452041784933626900e+00
1.062594950636043359e+04,3.452041838575116373e+00
1.062594952503822788e+04,3.452041892208157492e+00
1.062594954371602034e+04,3.452041945832760916e+00
1.062594956239381463e+04,3.452041999448923093e+00
1.062594958107160892e+04,3.452042053056647575e+00
1.062594959974940139e+04,3.452042106655923703e+00
1.062594961842719567e+04,3.452042160246765690e+00
1.062594963710498996e+04,3.452042213829162876e+00
1.062594965578278243e+04,3.452042267403115261e+00
1.062594967446057672e+04,3.452042320968629951e+00
1.062594969313837100e+04,3.452042374525703394e+00
1.062594971181616347e+04,3.452042428074328484e+00
1.062594973049395776e+04,3.452042481614512326e+00
1.062594974917175205e+04,3.452042535146258473e+00
1.062594976784954451e+04,3.452042588669549161e+00
1.062594978652733880e+04,3.452042642184405707e+00
1.062594980520513309e+04,3.452042695690817453e+00
1.062594982388292556e+04,3.452042749188777293e+00
1.062594984256071984e+04,3.452042802678295885e+00
1.062594986123851413e+04,3.452042856159373230e+00
1.062594987991630842e+04,3.452042909632009327e+00
1.062594989859410089e+04,3.452042963096186412e+00
1.062594991727189517e+04,3.452043016551929355e+00
1.062594993594968946e+04,3.452043069999223945e+00
1.062594995462748193e+04,3.452043123438063077e+00
1.062594997330527622e+04,3.452043176868468066e+00
1.062594999198307050e+04,3.452043230290417597e+00
1.062595001066086297e+04,3.452043283703918775e+00
1.062595002933865726e+04,3.452043337108978704e+00
1.062595004801645155e+04,3.452043390505593834e+00
1.062595006669424401e+04,3.452043443893749952e+00
1.062595008537203830e+04,3.452043497273461270e+00
1.062595010404983259e+04,3.452043550644727787e+00
1.062595012272762506e+04,3.452043604007538846e+00
1.062595014140541934e+04,3.452043657361908657e+00
1.062595016008321363e+04,3.452043710707830115e+00
1.062595017876100610e+04,3.452043764045292562e+00
1.062595019743880039e+04,3.452043817374310208e+00
1.062595021611659467e+04,3.452043870694879502e+00
1.062595023479438714e+04,3.452043924006993336e+00
1.062595025347218143e+04,3.452043977310662370e+00
1.062595027214997572e+04,3.452044030605879499e+00
1.062595029082776819e+04,3.452044083892641169e+00
1.062595030950556247e+04,3.452044137170958038e+00
1.062595032818335676e+04,3.452044190440819449e+00
1.062595034686115105e+04,3.452044243702228954e+00
1.062595036553894352e+04,3.452044296955175895e+00
1.062595038421673780e+04,3.452044350199685141e+00
1.062595040289453209e+04,3.452044403435731823e+00
1.062595042157232456e+04,3.452044456663326599e+00
1.062595044025011885e+04,3.452044509882480128e+00
1.062595045892791313e+04,3.452044563093167540e+00
1.062595047760570560e+04,3.452044616295399493e+00
1.062595049628349989e+04,3.452044669489183093e+00
1.062595051496129418e+04,3.452044722674511235e+00
1.062595053363908664e+04,3.452044775851380365e+00
1.062595055231688093e+04,3.452044829019797589e+00
1.062595057099467522e+04,3.452044882179759355e+00
1.062595058967246769e+04,3.452044935331265663e+00
1.062595060835026197e+04,3.452044988474323617e+00
1.062595062702805626e+04,3.452045041608908349e+00
1.062595064570584873e+04,3.452045094735044728e+00
1.062595066438364302e+04,3.452045147852729201e+00
1.062595068306143730e+04,3.452045200961954663e+00
1.062595070173922977e+04,3.452045254062721114e+00
1.062595072041702406e+04,3.452045307155028553e+00
1.062595073909481835e+04,3.452045360238880534e+00
1.062595075777261081e+04,3.452045413314269950e+00
1.062595077645040510e+04,3.452045466381211014e+00
1.062595079512819939e+04,3.452045519439682408e+00
1.062595081380599368e+04,3.452045572489705449e+00
1.062595083248378614e+04,3.452045625531262374e+00
1.062595085116158043e+04,3.452045678564360287e+00
1.062595086983937472e+04,3.452045731589002742e+00
1.062595088851716719e+04,3.452045784605179080e+00
1.062595090719496147e+04,3.452045837612896406e+00
1.062595092587275576e+04,3.452045890612158274e+00
1.062595094455054823e+04,3.452045943602957578e+00
1.062595096322834252e+04,3.452045996585290766e+00
1.062595098190613680e+04,3.452046049559168495e+00
1.062595100058392927e+04,3.452046102524580107e+00
1.062595101926172356e+04,3.452046155481532708e+00
1.062595103793951785e+04,3.452046208430026297e+00
1.062595105661731031e+04,3.452046261370043112e+00
1.062595107529510460e+04,3.452046314301615126e+00
1.062595109397289889e+04,3.452046367224717471e+00
1.062595111265069136e+04,3.452046420139353700e+00
1.062595113132848564e+04,3.452046473045530917e+00
1.062595115000627993e+04,3.452046525943238464e+00
1.062595116868407240e+04,3.452046578832490553e+00
1.062595118736186669e+04,3.452046631713272973e+00
1.062595120603966097e+04,3.452046684585589276e+00
1.062595122471745344e+04,3.452046737449443015e+00
1.062595124339524773e+04,3.452046790304830637e+00
1.062595126207304202e+04,3.452046843151759248e+00
1.062595128075083630e+04,3.452046895990214637e+00
1.062595129942862877e+04,3.452046948820200356e+00
1.062595131810642306e+04,3.452047001641727064e+00
1.062595133678421735e+04,3.452047054454791208e+00
1.062595135546200981e+04,3.452047107259378578e+00
1.062595137413980410e+04,3.452047160055503383e+00
1.062595139281759839e+04,3.452047212843165624e+00
1.062595141149539086e+04,3.452047265622351091e+00
1.062595143017318514e+04,3.452047318393081099e+00
1.062595144885097943e+04,3.452047371155337885e+00
1.062595146752877190e+04,3.452047423909121449e+00
1.062595148620656619e+04,3.452047476654438896e+00
1.062595150488436047e+04,3.452047529391290226e+00
1.062595152356215294e+04,3.452047582119661229e+00
1.062595154223994723e+04,3.452047634839580326e+00
1.062595156091774152e+04,3.452047687551019095e+00
1.062595157959553399e+04,3.452047740253991748e+00
1.062595159827332827e+04,3.452047792948487626e+00
1.062595161695112256e+04,3.452047845634524492e+00
1.062595163562891503e+04,3.452047898312073926e+00
1.062595165430670932e+04,3.452047950981164348e+00
1.062595167298450360e+04,3.452048003641788654e+00
1.062595169166229607e+04,3.452048056293929079e+00
1.062595171034009036e+04,3.452048108937606941e+00
1.062595172901788465e+04,3.452048161572811580e+00
1.062595174769567893e+04,3.452048214199542997e+00
1.062595176637347140e+04,3.452048266817794087e+00
1.062595178505126569e+04,3.452048319427579059e+00
1.062595180372905998e+04,3.452048372028887258e+00
1.062595182240685244e+04,3.452048424621729339e+00
1.062595184108464673e+04,3.452048477206094645e+00
1.062595185976244102e+04,3.452048529781983177e+00
1.062595187844023349e+04,3.452048582349394934e+00
1.062595189711802777e+04,3.452048634908340574e+00
1.062595191579582206e+04,3.452048687458809439e+00
1.062595193447361453e+04,3.452048740000794425e+00
1.062595195315140882e+04,3.452048792534313293e+00
1.062595197182920310e+04,3.452048845059351834e+00
1.062595199050699557e+04,3.452048897575913600e+00
1.062595200918478986e+04,3.452048950084009249e+00
1.062595202786258415e+04,3.452049002583621018e+00
1.062595204654037661e+04,3.452049055074756012e+00
1.062595206521817090e+04,3.452049107557410679e+00
1.062595208389596519e+04,3.452049160031595676e+00
1.062595210257375766e+04,3.452049212497300346e+00
1.062595212125155194e+04,3.452049264954521135e+00
1.062595213992934623e+04,3.452049317403272255e+00
1.062595215860713870e+04,3.452049369843543047e+00
1.062595217728493299e+04,3.452049422275337065e+00
1.062595219596272727e+04,3.452049474698647202e+00
1.062595221464052156e+04,3.452049527113480565e+00
1.062595223331831403e+04,3.452049579519833600e+00
1.062595225199610832e+04,3.452049631917713413e+00
1.062595227067390260e+04,3.452049684307112898e+00
1.062595228935169507e+04,3.452049736688024950e+00
1.062595230802948936e+04,3.452049789060460228e+00
1.062595232670728365e+04,3.452049841424415177e+00
1.062595234538507611e+04,3.452049893779882694e+00
1.062595236406287040e+04,3.452049946126876989e+00
1.062595238274066469e+04,3.452049998465394509e+00
1.062595240141845716e+04,3.452050050795413938e+00
1.062595242009625144e+04,3.452050103116967250e+00
1.062595243877404573e+04,3.452050155430029577e+00
1.062595245745183820e+04,3.452050207734611575e+00
1.062595247612963249e+04,3.452050260030709694e+00
1.062595249480742677e+04,3.452050312318327485e+00
1.062595251348521924e+04,3.452050364597461396e+00
1.062595253216301353e+04,3.452050416868111427e+00
1.062595255084080782e+04,3.452050469130281130e+00
1.062595256951860028e+04,3.452050521383956294e+00
1.062595258819639457e+04,3.452050573629154684e+00
1.062595260687418886e+04,3.452050625865872746e+00
1.062595262555198133e+04,3.452050678094099823e+00
1.062595264422977561e+04,3.452050730313839466e+00
1.062595266290756990e+04,3.452050782525098782e+00
1.062595268158536419e+04,3.452050834727874218e+00
1.062595270026315666e+04,3.452050886922158668e+00
1.062595271894095094e+04,3.452050939107955685e+00
1.062595273761874523e+04,3.452050991285272374e+00
1.062595275629653770e+04,3.452051043454094525e+00
1.062595277497433199e+04,3.452051095614436349e+00
1.062595279365212627e+04,3.452051147766287187e+00
1.062595281232991874e+04,3.452051199909647039e+00
1.062595283100771303e+04,3.452051252044533669e+00
1.062595284968550732e+04,3.452051304170915103e+00
1.062595286836329979e+04,3.452051356288816208e+00
1.062595288704109407e+04,3.452051408398229881e+00
1.062595290571888836e+04,3.452051460499152569e+00
1.062595292439668083e+04,3.452051512591580718e+00
1.062595294307447512e+04,3.452051564675532092e+00
1.062595296175226940e+04,3.452051616750985374e+00
1.062595298043006187e+04,3.452051668817944119e+00
1.062595299910785616e+04,3.452051720876422536e+00
1.062595301778565045e+04,3.452051772926406414e+00
1.062595303646344291e+04,3.452051824967895755e+00
1.062595305514123720e+04,3.452051877000897662e+00
1.062595307381903149e+04,3.452051929025412136e+00
1.062595309249682396e+04,3.452051981041428519e+00
1.062595311117461824e+04,3.452052033048957469e+00
1.062595312985241253e+04,3.452052085047995433e+00
1.062595314853020682e+04,3.452052137038538859e+00
1.062595316720799929e+04,3.452052189020587747e+00
1.062595318588579357e+04,3.452052240994149201e+00
1.062595320456358786e+04,3.452052292959216118e+00
1.062595322324138033e+04,3.452052344915781390e+00
1.062595324191917462e+04,3.452052396863866335e+00
1.062595326059696890e+04,3.452052448803446083e+00
1.062595327927476137e+04,3.452052500734534846e+00
1.062595329795255566e+04,3.452052552657129070e+00
1.062595331663034995e+04,3.452052604571235861e+00
1.062595333530814241e+04,3.452052656476833903e+00
1.062595335398593670e+04,3.452052708373948064e+00
1.062595337266373099e+04,3.452052760262564135e+00
1.062595339134152346e+04,3.452052812142678562e+00
1.062595341001931774e+04,3.452052864014305555e+00
1.062595342869711203e+04,3.452052915877434458e+00
1.062595344737490450e+04,3.452052967732054611e+00
1.062595346605269879e+04,3.452053019578197990e+00
1.062595348473049307e+04,3.452053071415829066e+00
1.062595350340828554e+04,3.452053123244969157e+00
1.062595352208607983e+04,3.452053175065611157e+00
1.062595354076387412e+04,3.452053226877758618e+00
1.062595355944166658e+04,3.452053278681400883e+00
1.062595357811946087e+04,3.452053330476548609e+00
1.062595359679725516e+04,3.452053382263201797e+00
1.062595361547504945e+04,3.452053434041349789e+00
1.062595363415284191e+04,3.452053485810996136e+00
1.062595365283063620e+04,3.452053537572147945e+00
1.062595367150843049e+04,3.452053589324805216e+00
1.062595369018622296e+04,3.452053641068946632e+00
1.062595370886401724e+04,3.452053692804604168e+00
1.062595372754181153e+04,3.452053744531756507e+00
1.062595374621960400e+04,3.452053796250400097e+00
1.062595376489739829e+04,3.452053847960549149e+00
1.062595378357519257e+04,3.452053899662200109e+00
1.062595380225298504e+04,3.452053951355342321e+00
1.062595382093077933e+04,3.452054003039989993e+00
1.062595383960857362e+04,3.452054054716136022e+00
1.062595385828636608e+04,3.452054106383769749e+00
1.062595387696416037e+04,3.452054158042908938e+00
1.062595389564195466e+04,3.452054209693546483e+00
1.062595391431974713e+04,3.452054261335671725e+00
1.062595393299754141e+04,3.452054312969298877e+00
1.062595395167533570e+04,3.452054364594427938e+00
1.062595397035312817e+04,3.452054416211048249e+00
1.062595398903092246e+04,3.452054467819163364e+00
1.062595400770871674e+04,3.452054519418780387e+00
1.062595402638651103e+04,3.452054571009881556e+00
1.062595404506430350e+04,3.452054622592481081e+00
1.062595406374209779e+04,3.452054674166578963e+00
1.062595408241989207e+04,3.452054725732171647e+00
1.062595410109768454e+04,3.452054777289255583e+00
1.062595411977547883e+04,3.452054828837837874e+00
1.062595413845327312e+04,3.452054880377907864e+00
1.062595415713106559e+04,3.452054931909476210e+00
1.062595417580885987e+04,3.452054983432535806e+00
1.062595419448665416e+04,3.452055034947090206e+00
1.062595421316444663e+04,3.452055086453132304e+00
1.062595423184224092e+04,3.452055137950672759e+00
1.062595425052003520e+04,3.452055189439704463e+00
1.062595426919782767e+04,3.452055240920220314e+00
1.062595428787562196e+04,3.452055292392241626e+00
