Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.891595520833507180e+03,2.557672695732428725e+00
9.891595543725843527e+03,2.557672690508497215e+00
9.891595566618178054e+03,2.557672685284611891e+00
9.891595589510514401e+03,2.557672680060770531e+00
9.891595612402848928e+03,2.557672674836975357e+00
9.891595635295185275e+03,2.557672669613225036e+00
9.891595658187519803e+03,2.557672664389520012e+00
9.891595681079856149e+03,2.557672659165859841e+00
9.891595703972190677e+03,2.557672653942245855e+00
9.891595726864527023e+03,2.557672648718675834e+00
9.891595749756863370e+03,2.557672643495151998e+00
9.891595772649197897e+03,2.557672638271673460e+00
9.891595795541534244e+03,2.557672633048240218e+00
9.891595818433868772e+03,2.557672627824851830e+00
9.891595841326205118e+03,2.557672622601509183e+00
9.891595864218539646e+03,2.557672617378211388e+00
9.891595887110875992e+03,2.557672612154959335e+00
9.891595910003210520e+03,2.557672606931752579e+00
9.891595932895546866e+03,2.557672601708590676e+00
9.891595955787881394e+03,2.557672596485474514e+00
9.891595978680217740e+03,2.557672591262403206e+00
9.891596001572554087e+03,2.557672586039377638e+00
9.891596024464888615e+03,2.557672580816397812e+00
9.891596047357224961e+03,2.557672575593462394e+00
9.891596070249559489e+03,2.557672570370572718e+00
9.891596093141895835e+03,2.557672565147728339e+00
9.891596116034230363e+03,2.557672559924929701e+00
9.891596138926566709e+03,2.557672554702175916e+00
9.891596161818901237e+03,2.557672549479467428e+00
9.891596184711237584e+03,2.557672544256803793e+00
9.891596207603573930e+03,2.557672539034186343e+00
9.891596230495908458e+03,2.557672533811614191e+00
9.891596253388244804e+03,2.557672528589087335e+00
9.891596276280579332e+03,2.557672523366605333e+00
9.891596299172915678e+03,2.557672518144169072e+00
9.891596322065250206e+03,2.557672512921778107e+00
9.891596344957586552e+03,2.557672507699431996e+00
9.891596367849921080e+03,2.557672502477132070e+00
9.891596390742257427e+03,2.557672497254877442e+00
9.891596413634591954e+03,2.557672492032667666e+00
9.891596436526928301e+03,2.557672486810503631e+00
9.891596459419264647e+03,2.557672481588384450e+00
9.891596482311599175e+03,2.557672476366311898e+00
9.891596505203935521e+03,2.557672471144283310e+00
9.891596528096270049e+03,2.557672465922300464e+00
9.891596550988606396e+03,2.557672460700363359e+00
9.891596573880940923e+03,2.557672455478471552e+00
9.891596596773277270e+03,2.557672450256625041e+00
9.891596619665611797e+03,2.557672445034823827e+00
9.891596642557948144e+03,2.557672439813068355e+00
9.891596665450284490e+03,2.557672434591358179e+00
9.891596688342619018e+03,2.557672429369692857e+00
9.891596711234955364e+03,2.557672424148073276e+00
9.891596734127289892e+03,2.557672418926499436e+00
9.891596757019626239e+03,2.557672413704970449e+00
9.891596779911960766e+03,2.557672408483487647e+00
9.891596802804297113e+03,2.557672403262049698e+00
9.891596825696631640e+03,2.557672398040657047e+00
9.891596848588967987e+03,2.557672392819310137e+00
9.891596871481304333e+03,2.557672387598008523e+00
9.891596894373638861e+03,2.557672382376752651e+00
9.891596917265975208e+03,2.557672377155541188e+00
9.891596940158309735e+03,2.557672371934376354e+00
9.891596963050646082e+03,2.557672366713256373e+00
9.891596985942980609e+03,2.557672361492181690e+00
9.891597008835316956e+03,2.557672356271152747e+00
9.891597031727651483e+03,2.557672351050169546e+00
9.891597054619987830e+03,2.557672345829231197e+00
9.891597077512322358e+03,2.557672340608338590e+00
9.891597100404658704e+03,2.557672335387491280e+00
9.891597123296995051e+03,2.557672330166689711e+00
9.891597146189329578e+03,2.557672324945933440e+00
9.891597169081665925e+03,2.557672319725222909e+00
9.891597191974000452e+03,2.557672314504557232e+00
9.891597214866336799e+03,2.557672309283937295e+00
9.891597237758671326e+03,2.557672304063363100e+00
9.891597260651007673e+03,2.557672298842833758e+00
9.891597283543342201e+03,2.557672293622350601e+00
9.891597306435678547e+03,2.557672288401912297e+00
9.891597329328014894e+03,2.557672283181520179e+00
9.891597352220349421e+03,2.557672277961172913e+00
9.891597375112685768e+03,2.557672272740871389e+00
9.891597398005020295e+03,2.557672267520615605e+00
9.891597420897356642e+03,2.557672262300404675e+00
9.891597443789691170e+03,2.557672257080239930e+00
9.891597466682027516e+03,2.557672251860120038e+00
9.891597489574362044e+03,2.557672246640046332e+00
9.891597512466698390e+03,2.557672241420017478e+00
9.891597535359032918e+03,2.557672236200034366e+00
9.891597558251369264e+03,2.557672230980096995e+00
9.891597581143705611e+03,2.557672225760204920e+00
9.891597604036040138e+03,2.557672220540358587e+00
9.891597626928376485e+03,2.557672215320557552e+00
9.891597649820711013e+03,2.557672210100802257e+00
9.891597672713047359e+03,2.557672204881091815e+00
9.891597695605381887e+03,2.557672199661428003e+00
9.891597718497718233e+03,2.557672194441809044e+00
9.891597741390052761e+03,2.557672189222235826e+00
9.891597764282389107e+03,2.557672184002707461e+00
9.891597787174725454e+03,2.557672178783225281e+00
9.891597810067059982e+03,2.557672173563788842e+00
9.891597832959396328e+03,2.557672168344397257e+00
9.891597855851730856e+03,2.557672163125051856e+00
9.891597878744067202e+03,2.557672157905752197e+00
9.891597901636401730e+03,2.557672152686497835e+00
9.891597924528738076e+03,2.557672147467288770e+00
9.891597947421072604e+03,2.557672142248125002e+00
9.891597970313408950e+03,2.557672137029007420e+00
9.891597993205745297e+03,2.557672131809934690e+00
9.891598016098079825e+03,2.557672126590908590e+00
9.891598038990416171e+03,2.557672121371926899e+00
