Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.882460428240709007e+03,6.753443750928980194e+01
9.882460446256400246e+03,6.753449260643070318e+01
9.882460464272089666e+03,6.753454770075337876e+01
9.882460482287780906e+03,6.753460279226897001e+01
9.882460500303470326e+03,6.753465788096632139e+01
9.882460518319161565e+03,6.753471296685657421e+01
9.882460536334850985e+03,6.753476804992858717e+01
9.882460554350542225e+03,6.753482313019347316e+01
9.882460572366233464e+03,6.753487820764567573e+01
9.882460590381922884e+03,6.753493328227962422e+01
9.882460608397614124e+03,6.753498835410644574e+01
9.882460626413303544e+03,6.753504342311498476e+01
9.882460644428994783e+03,6.753509848931641102e+01
9.882460662444684203e+03,6.753515355269954057e+01
9.882460680460375443e+03,6.753520861327554314e+01
9.882460698476066682e+03,6.753526367103880546e+01
9.882460716491756102e+03,6.753531872598381369e+01
9.882460734507447341e+03,6.753537377812162390e+01
9.882460752523136762e+03,6.753542882744116582e+01
9.882460770538828001e+03,6.753548387395350971e+01
9.882460788554517421e+03,6.753553891764757111e+01
9.882460806570208661e+03,6.753559395853443448e+01
9.882460824585899900e+03,6.753564899660855758e+01
9.882460842601589320e+03,6.753570403186436977e+01
9.882460860617280559e+03,6.753575906431296971e+01
9.882460878632969980e+03,6.753581409394324453e+01
9.882460896648661219e+03,6.753586912076632132e+01
9.882460914664350639e+03,6.753592414477105876e+01
9.882460932680041878e+03,6.753597916596856976e+01
9.882460950695733118e+03,6.753603418435331207e+01
9.882460968711422538e+03,6.753608919991970083e+01
9.882460986727113777e+03,6.753614421267886314e+01
9.882461004742803198e+03,6.753619922261965769e+01
9.882461022758494437e+03,6.753625422975322579e+01
9.882461040774183857e+03,6.753630923406842612e+01
9.882461058789875096e+03,6.753636423557635737e+01
9.882461076805566336e+03,6.753641923427149152e+01
9.882461094821255756e+03,6.753647423014824369e+01
9.882461112836946995e+03,6.753652922321772678e+01
9.882461130852636416e+03,6.753658421346882790e+01
9.882461148868327655e+03,6.753663920091264572e+01
9.882461166884017075e+03,6.753669418553808157e+01
9.882461184899708314e+03,6.753674916735621991e+01
9.882461202915399554e+03,6.753680414636151852e+01
9.882461220931088974e+03,6.753685912254840673e+01
9.882461238946780213e+03,6.753691409592798323e+01
9.882461256962469633e+03,6.753696906648916354e+01
9.882461274978160873e+03,6.753702403424301792e+01
9.882461292993850293e+03,6.753707899917844770e+01
9.882461311009541532e+03,6.753713396130656577e+01
9.882461329025232772e+03,6.753718892062180146e+01
9.882461347040922192e+03,6.753724387711859833e+01
9.882461365056613431e+03,6.753729883080804086e+01
9.882461383072302851e+03,6.753735378167907299e+01
9.882461401087994091e+03,6.753740872974273657e+01
9.882461419103683511e+03,6.753746367498794712e+01
9.882461437119374750e+03,6.753751861742580331e+01
9.882461455135065989e+03,6.753757355705074872e+01
9.882461473150755410e+03,6.753762849385722689e+01
9.882461491166446649e+03,6.753768342785633649e+01
9.882461509182136069e+03,6.753773835903697886e+01
9.882461527197827309e+03,6.753779328741022425e+01
9.882461545213516729e+03,6.753784821296498819e+01
9.882461563229207968e+03,6.753790313571236936e+01
9.882461581244899207e+03,6.753795805564679711e+01
9.882461599260588628e+03,6.753801297276274340e+01
9.882461617276279867e+03,6.753806788707127851e+01
9.882461635291969287e+03,6.753812279856130374e+01
9.882461653307660526e+03,6.753817770724390357e+01
9.882461671323349947e+03,6.753823261310800774e+01
9.882461689339041186e+03,6.753828751616467230e+01
9.882461707354732425e+03,6.753834241640836922e+01
9.882461725370421846e+03,6.753839731383352785e+01
9.882461743386113085e+03,6.753845220845126107e+01
9.882461761401802505e+03,6.753850710025045601e+01
9.882461779417493744e+03,6.753856198924219711e+01
9.882461797433183165e+03,6.753861687541538572e+01
9.882461815448874404e+03,6.753867175878113471e+01
9.882461833464563824e+03,6.753872663932831699e+01
9.882461851480255064e+03,6.753878151706803123e+01
9.882461869495946303e+03,6.753883639199473521e+01
9.882461887511635723e+03,6.753889126410285826e+01
9.882461905527326962e+03,6.753894613340351327e+01
9.882461923543016383e+03,6.753900099988558736e+01
9.882461941558707622e+03,6.753905586356016499e+01
9.882461959574397042e+03,6.753911072441616170e+01
9.882461977590088281e+03,6.753916558246466195e+01
9.882461995605779521e+03,6.753922043770009509e+01
9.882462013621468941e+03,6.753927529011694730e+01
9.882462031637160180e+03,6.753933013972627464e+01
9.882462049652849601e+03,6.753938498651700684e+01
9.882462067668540840e+03,6.753943983050018574e+01
9.882462085684230260e+03,6.753949467166478371e+01
9.882462103699921499e+03,6.753954951002182838e+01
9.882462121715612739e+03,6.753960434556577752e+01
9.882462139731302159e+03,6.753965917829111731e+01
9.882462157746993398e+03,6.753971400820890381e+01
9.882462175762682818e+03,6.753976883530805253e+01
9.882462193778374058e+03,6.753982365959963374e+01
9.882462211794063478e+03,6.753987848107259140e+01
9.882462229809754717e+03,6.753993329973795312e+01
9.882462247825445957e+03,6.753998811559020510e+01
9.882462265841135377e+03,6.754004292862380510e+01
9.882462283856826616e+03,6.754009773884982337e+01
9.882462301872516036e+03,6.754015254625716125e+01
9.882462319888207276e+03,6.754020735085691740e+01
9.882462337903896696e+03,6.754026215263799315e+01
9.882462355919587935e+03,6.754031695161147297e+01
9.882462373935279174e+03,6.754037174777178620e+01
9.882462391950968595e+03,6.754042654111343325e+01
9.882462409966659834e+03,6.754048133164744172e+01
9.882462427982349254e+03,6.754053611936276980e+01
9.882462445998040494e+03,6.754059090427045930e+01
