Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.903683680555783212e+03,1.121307299582503219e+03
9.903683703452748887e+03,1.121341313366572422e+03
9.903683726349714561e+03,1.121375324809498352e+03
9.903683749246680236e+03,1.121409333911031808e+03
9.903683772143645911e+03,1.121443340670922908e+03
9.903683795040611585e+03,1.121477345088922675e+03
9.903683817937577260e+03,1.121511347164781455e+03
9.903683840834542934e+03,1.121545346898250273e+03
9.903683863731508609e+03,1.121579344289079245e+03
9.903683886628474283e+03,1.121613339337019625e+03
9.903683909525439958e+03,1.121647332041821755e+03
9.903683932422405633e+03,1.121681322403236209e+03
9.903683955319371307e+03,1.121715310421014237e+03
9.903683978216336982e+03,1.121749296094906185e+03
9.903684001113302656e+03,1.121783279424663078e+03
9.903684024010268331e+03,1.121817260410036170e+03
9.903684046907234006e+03,1.121851239050775575e+03
9.903684069804199680e+03,1.121885215346632776e+03
9.903684092701163536e+03,1.121919189294658963e+03
9.903684115598129210e+03,1.121953160900003923e+03
9.903684138495094885e+03,1.121987130159718618e+03
9.903684161392060560e+03,1.122021097073554756e+03
9.903684184289026234e+03,1.122055061641263137e+03
9.903684207185991909e+03,1.122089023862594559e+03
9.903684230082957583e+03,1.122122983737300046e+03
9.903684252979923258e+03,1.122156941265130854e+03
9.903684275876888933e+03,1.122190896445838234e+03
9.903684298773854607e+03,1.122224849279172531e+03
9.903684321670820282e+03,1.122258799764885225e+03
9.903684344567785956e+03,1.122292747902728252e+03
9.903684367464751631e+03,1.122326693692451727e+03
9.903684390361717305e+03,1.122360637133806677e+03
9.903684413258682980e+03,1.122394578226545264e+03
9.903684436155648655e+03,1.122428516970418286e+03
9.903684459052614329e+03,1.122462453365176771e+03
9.903684481949580004e+03,1.122496387410571742e+03
9.903684504846545678e+03,1.122530319106355364e+03
9.903684527743511353e+03,1.122564248452278434e+03
9.903684550640477028e+03,1.122598175448091979e+03
9.903684573537442702e+03,1.122632100093547933e+03
9.903684596434408377e+03,1.122666022388397550e+03
9.903684619331374051e+03,1.122699942332391856e+03
9.903684642228339726e+03,1.122733859925282331e+03
9.903684665125305401e+03,1.122767775166821139e+03
9.903684688022271075e+03,1.122801688056759076e+03
9.903684710919236750e+03,1.122835598594847625e+03
9.903684733816202424e+03,1.122869506780838265e+03
9.903684756713168099e+03,1.122903412614483159e+03
9.903684779610133774e+03,1.122937316095532879e+03
9.903684802507099448e+03,1.122971217223739586e+03
9.903684825404065123e+03,1.123005115998854990e+03
9.903684848301030797e+03,1.123039012420630570e+03
9.903684871197996472e+03,1.123072906488817807e+03
9.903684894094960327e+03,1.123106798200476078e+03
9.903684916991926002e+03,1.123140687560741981e+03
9.903684939888891677e+03,1.123174574566674664e+03
9.903684962785857351e+03,1.123208459218025837e+03
9.903684985682823026e+03,1.123242341514547661e+03
9.903685008579788700e+03,1.123276221455991163e+03
9.903685031476754375e+03,1.123310099042108732e+03
9.903685054373720050e+03,1.123343974272651849e+03
9.903685077270685724e+03,1.123377847147372677e+03
9.903685100167651399e+03,1.123411717666022469e+03
9.903685123064617073e+03,1.123445585828353842e+03
9.903685145961582748e+03,1.123479451634118050e+03
9.903685168858548423e+03,1.123513315083067937e+03
9.903685191755514097e+03,1.123547176174954529e+03
9.903685214652479772e+03,1.123581034909530217e+03
9.903685237549445446e+03,1.123614891286546936e+03
9.903685260446411121e+03,1.123648745305756620e+03
9.903685283343376796e+03,1.123682596966911433e+03
9.903685306240342470e+03,1.123716446269763310e+03
9.903685329137308145e+03,1.123750293214064186e+03
