Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.027292596064833924e+04,9.585465555244217057e+02
1.027292604692779969e+04,9.583491242091478171e+02
1.027292613320726196e+04,9.581516959451462299e+02
1.027292621948672240e+04,9.579542707618026043e+02
1.027292630576618467e+04,9.577568486718530494e+02
1.027292639204564512e+04,9.575594297046816337e+02
1.027292647832510738e+04,9.573620138730225335e+02
1.027292656460456783e+04,9.571646012062577711e+02
1.027292665088403010e+04,9.569671917171201585e+02
1.027292673716349054e+04,9.567697854349894442e+02
1.027292682344295281e+04,9.565723823725977581e+02
1.027292690972241326e+04,9.563749825593217793e+02
1.027292699600187370e+04,9.561775860120536663e+02
1.027292708228133597e+04,9.559801927476843275e+02
1.027292716856079642e+04,9.557828027955879406e+02
1.027292725484025868e+04,9.555854161684919745e+02
1.027292734111971913e+04,9.553880328957692427e+02
1.027292742739918140e+04,9.551906529901459635e+02
1.027292751367864184e+04,9.549932764809923356e+02
1.027292759995810411e+04,9.547959033810323035e+02
1.027292768623756456e+04,9.545985337196347018e+02
1.027292777251702682e+04,9.544011675095223382e+02
1.027292785879648727e+04,9.542038047800612048e+02
1.027292794507594954e+04,9.540064455439720632e+02
1.027292803135540998e+04,9.538090898306201098e+02
1.027292811763487043e+04,9.536117376568846566e+02
1.027292820391433270e+04,9.534143890396455845e+02
1.027292829019379315e+04,9.532170440082639971e+02
1.027292837647325541e+04,9.530197025754570177e+02
1.027292846275271586e+04,9.528223647705830217e+02
1.027292854903217813e+04,9.526250306063576545e+02
1.027292863531163857e+04,9.524277001121374724e+02
1.027292872159110084e+04,9.522303733006366429e+02
1.027292880787056129e+04,9.520330502012087663e+02
1.027292889415002355e+04,9.518357308265668735e+02
1.027292898042948400e+04,9.516384152060622910e+02
1.027292906670894445e+04,9.514411033565661455e+02
1.027292915298840671e+04,9.512437952949483133e+02
1.027292923926786716e+04,9.510464910505570515e+02
1.027292932554732943e+04,9.508491906361017527e+02
1.027292941182678987e+04,9.506518940809271498e+02
1.027292949810625214e+04,9.504546013977410439e+02
1.027292958438571259e+04,9.502573126158870309e+02
1.027292967066517485e+04,9.500600277480702971e+02
1.027292975694463530e+04,9.498627468236328468e+02
1.027292984322409757e+04,9.496654698552775926e+02
1.027292992950355801e+04,9.494681968723435830e+02
1.027293001578302028e+04,9.492709278875336167e+02
1.027293010206248073e+04,9.490736629301840139e+02
1.027293018834194118e+04,9.488764020171544189e+02
1.027293027462140344e+04,9.486791451653023159e+02
1.027293036090086389e+04,9.484818924039617514e+02
1.027293044718032615e+04,9.482846437458298396e+02
1.027293053345978660e+04,9.480873992202382396e+02
1.027293061973924887e+04,9.478901588398830427e+02
1.027293070601870932e+04,9.476929226340923833e+02
1.027293079229817158e+04,9.474956906155614433e+02
1.027293087857763203e+04,9.472984628136154015e+02
1.027293096485709430e+04,9.471012392409481890e+02
1.027293105113655474e+04,9.469040199268830520e+02
1.027293113741601519e+04,9.467068048882688345e+02
1.027293122369547746e+04,9.465095941419538121e+02
1.027293130997493790e+04,9.463123877172578204e+02
1.027293139625440017e+04,9.461151856268700158e+02
1.027293148253386062e+04,9.459179879001076188e+02
1.027293156881332288e+04,9.457207945496579669e+02
1.027293165509278333e+04,9.455236056048361206e+02
