Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.014093855324061587e+04,3.775915651615142821e+01
1.014093857208740883e+04,3.776136879795938484e+01
1.014093859093419996e+04,3.776358112821624502e+01
1.014093860978099292e+04,3.776579350734716911e+01
1.014093862862778406e+04,3.776800593492321667e+01
1.014093864747457701e+04,3.777021841136954805e+01
1.014093866632136815e+04,3.777243093625721571e+01
1.014093868516816110e+04,3.777464351001138709e+01
1.014093870401495224e+04,3.777685613220309335e+01
1.014093872286174519e+04,3.777906880325753747e+01
1.014093874170853633e+04,3.778128152274572216e+01
1.014093876055532928e+04,3.778349429109287172e+01
1.014093877940212042e+04,3.778570710786998177e+01
1.014093879824891337e+04,3.778791997350226950e+01
1.014093881709570451e+04,3.779013288756070210e+01
1.014093883594249746e+04,3.779234585047056783e+01
1.014093885478928860e+04,3.779455886180277702e+01
1.014093887363608155e+04,3.779677192198263924e+01
1.014093889248287269e+04,3.779898503058107906e+01
1.014093891132966564e+04,3.780119818802337051e+01
1.014093893017645678e+04,3.780341139388042393e+01
1.014093894902324973e+04,3.780562464857759153e+01
1.014093896787004269e+04,3.780783795189933727e+01
1.014093898671683382e+04,3.781005130363016775e+01
1.014093900556362678e+04,3.781226470419542807e+01
1.014093902441041791e+04,3.781447815316599304e+01
1.014093904325721087e+04,3.781669165096716512e+01
1.014093906210400201e+04,3.781890519716986887e+01
1.014093908095079496e+04,3.782111879219944939e+01
1.014093909979758610e+04,3.782333243562671043e+01
1.014093911864437905e+04,3.782554612787706816e+01
1.014093913749117019e+04,3.782775986852134054e+01
1.014093915633796314e+04,3.782997365798493661e+01
1.014093917518475428e+04,3.783218749583864593e+01
1.014093919403154723e+04,3.783440138250789886e+01
1.014093921287833837e+04,3.783661531756346363e+01
1.014093923172513132e+04,3.783882930143079193e+01
1.014093925057192246e+04,3.784104333368064488e+01
1.014093926941871541e+04,3.784325741473849547e+01
1.014093928826550655e+04,3.784547154417506931e+01
1.014093930711229950e+04,3.784768572241586071e+01
1.014093932595909064e+04,3.784989994903157395e+01
1.014093934480588359e+04,3.785211422444773177e+01
1.014093936365267473e+04,3.785432854823500293e+01
1.014093938249946768e+04,3.785654292081895989e+01
1.014093940134626064e+04,3.785875734198397424e+01
1.014093942019305177e+04,3.786097181151442470e+01
1.014093943903984473e+04,3.786318632983587662e+01
1.014093945788663586e+04,3.786540089651894903e+01
1.014093947673342882e+04,3.786761551198927123e+01
1.014093949558021995e+04,3.786983017581741251e+01
1.014093951442701291e+04,3.787204488842900219e+01
1.014093953327380405e+04,3.787425964939465217e+01
1.014093955212059700e+04,3.787647445913997046e+01
1.014093957096738814e+04,3.787868931723552635e+01
1.014093958981418109e+04,3.788090422410696334e+01
1.014093960866097223e+04,3.788311917932485784e+01
1.014093962750776518e+04,3.788533418331486757e+01
1.014093964635455632e+04,3.788754923564753341e+01
1.014093966520134927e+04,3.788976433674853439e+01
1.014093968404814041e+04,3.789197948618838296e+01
1.014093970289493336e+04,3.789419468439279370e+01
1.014093972174172450e+04,3.789640993093225774e+01
1.014093974058851745e+04,3.789862522623249674e+01
1.014093975943530859e+04,3.790084056986401606e+01
1.014093977828210154e+04,3.790305596225250895e+01
1.014093979712889450e+04,3.790527140318229726e+01
1.014093981597568563e+04,3.790748689243766023e+01
