Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.014846018518507481e+04,2.644661778591565735e+02
1.014846020605984813e+04,2.644787068451325354e+02
1.014846022693461964e+04,2.644912357389054023e+02
1.014846024780939297e+04,2.645037645426218091e+02
1.014846026868416629e+04,2.645162932551532435e+02
1.014846028955893780e+04,2.645288218753713636e+02
1.014846031043371113e+04,2.645413504054227474e+02
1.014846033130848264e+04,2.645538788430872614e+02
1.014846035218325596e+04,2.645664071905116543e+02
1.014846037305802929e+04,2.645789354465672432e+02
1.014846039393280080e+04,2.645914636101258566e+02
1.014846041480757413e+04,2.646039916833339021e+02
1.014846043568234745e+04,2.646165196650631515e+02
1.014846045655711896e+04,2.646290475541850356e+02
1.014846047743189229e+04,2.646415753528463028e+02
1.014846049830666561e+04,2.646541030599182704e+02
1.014846051918143712e+04,2.646666306742728807e+02
1.014846054005621045e+04,2.646791581980564274e+02
1.014846056093098196e+04,2.646916856290489477e+02
1.014846058180575528e+04,2.647042129693970764e+02
1.014846060268052861e+04,2.647167402179723013e+02
1.014846062355530012e+04,2.647292673736463371e+02
1.014846064443007344e+04,2.647417944385655915e+02
1.014846066530484677e+04,2.647543214116018362e+02
1.014846068617961828e+04,2.647668482916265589e+02
1.014846070705439161e+04,2.647793750807863944e+02
1.014846072792916493e+04,2.647919017779528303e+02
1.014846074880393644e+04,2.648044283819977522e+02
1.014846076967870977e+04,2.648169548950672834e+02
1.014846079055348127e+04,2.648294813149419156e+02
1.014846081142825460e+04,2.648420076437677153e+02
1.014846083230302793e+04,2.648545338804165112e+02
1.014846085317779944e+04,2.648670600237599615e+02
1.014846087405257276e+04,2.648795860759445304e+02
1.014846089492734609e+04,2.648921120358417625e+02
1.014846091580211760e+04,2.649046379023235431e+02
1.014846093667689092e+04,2.649171636775361094e+02
1.014846095755166243e+04,2.649296893592597826e+02
1.014846097842643576e+04,2.649422149496406860e+02
1.014846099930120909e+04,2.649547404475505914e+02
1.014846102017598059e+04,2.649672658518613844e+02
1.014846104105075392e+04,2.649797911647193018e+02
1.014846106192552725e+04,2.649923163849959451e+02
1.014846108280029875e+04,2.650048415115633134e+02
1.014846110367507208e+04,2.650173665465674731e+02
1.014846112454984541e+04,2.650298914888803097e+02
1.014846114542461692e+04,2.650424163373735951e+02
1.014846116629939024e+04,2.650549410941933388e+02
1.014846118717416175e+04,2.650674657571202602e+02
1.014846120804893508e+04,2.650799903283001413e+02
1.014846122892370840e+04,2.650925148066050383e+02
1.014846124979847991e+04,2.651050391909067798e+02
1.014846127067325324e+04,2.651175634833514323e+02
1.014846129154802657e+04,2.651300876828105970e+02
1.014846131242279807e+04,2.651426117881566711e+02
1.014846133329757140e+04,2.651551358015352662e+02
1.014846135417234473e+04,2.651676597218183815e+02
1.014846137504711623e+04,2.651801835478780163e+02
1.014846139592188956e+04,2.651927072818599527e+02
1.014846141679666107e+04,2.652052309215450236e+02
1.014846143767143440e+04,2.652177544690788977e+02
1.014846145854620772e+04,2.652302779233336310e+02
1.014846147942097923e+04,2.652428012831813362e+02
1.014846150029575256e+04,2.652553245507677389e+02
1.014846152117052588e+04,2.652678477249646676e+02
1.014846154204529739e+04,2.652803708046444058e+02
1.014846156292007072e+04,2.652928937919525652e+02
1.014846158379484405e+04,2.653054166857612017e+02
1.014846160466961555e+04,2.653179394849423147e+02
1.014846162554438888e+04,2.653304621916416863e+02
1.014846164641916039e+04,2.653429848036402063e+02
1.014846166729393371e+04,2.653555073230833727e+02
1.014846168816870704e+04,2.653680297488434690e+02
1.014846170904347855e+04,2.653805520797923236e+02
1.014846172991825188e+04,2.653930743180759464e+02
1.014846175079302520e+04,2.654055964625660522e+02
1.014846177166779671e+04,2.654181185121349245e+02
1.014846179254257004e+04,2.654306404689281180e+02
1.014846181341734336e+04,2.654431623318178595e+02
1.014846183429211487e+04,2.654556840996760911e+02
1.014846185516688820e+04,2.654682057746484816e+02
1.014846187604165971e+04,2.654807273545159774e+02
1.014846189691643303e+04,2.654932488414241902e+02
1.014846191779120636e+04,2.655057702342452330e+02
1.014846193866597787e+04,2.655182915318511618e+02
1.014846195954075120e+04,2.655308127363876451e+02
1.014846198041552452e+04,2.655433338467267390e+02
1.014846200129029603e+04,2.655558548617406700e+02
1.014846202216506936e+04,2.655683757835747656e+02
1.014846204303984086e+04,2.655808966100103703e+02
1.014846206391461419e+04,2.655934173431927547e+02
1.014846208478938752e+04,2.656059379819941455e+02
1.014846210566415903e+04,2.656184585252867123e+02
1.014846212653893235e+04,2.656309789752158963e+02
1.014846214741370568e+04,2.656434993306539809e+02
1.014846216828847719e+04,2.656560195904730790e+02
1.014846218916325051e+04,2.656685397568185749e+02
1.014846221003802384e+04,2.656810598285628089e+02
1.014846223091279535e+04,2.656935798045779507e+02
1.014846225178756868e+04,2.657060996870092708e+02
1.014846227266234018e+04,2.657186194736381708e+02
1.014846229353711351e+04,2.657311391666098643e+02
1.014846231441188684e+04,2.657436587647964643e+02
1.014846233528665834e+04,2.657561782670705384e+02
1.014846235616143167e+04,2.657686976755771866e+02
1.014846237703620500e+04,2.657812169891886924e+02
1.014846239791097651e+04,2.657937362067773961e+02
1.014846241878574983e+04,2.658062553304885682e+02
1.014846243966052316e+04,2.658187743591944354e+02
1.014846246053529467e+04,2.658312932917673379e+02
1.014846248141006799e+04,2.658438121303524895e+02
1.014846250228483950e+04,2.658563308727313483e+02
1.014846252315961283e+04,2.658688495210489577e+02
1.014846254403438616e+04,2.658813680741775443e+02
