Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.913946643518749624e+03,8.259180381774687021e+02
9.913946661622412648e+03,8.259462375419933551e+02
9.913946679726073853e+03,8.259744373040008441e+02
9.913946697829736877e+03,8.260026374690163493e+02
9.913946715933398082e+03,8.260308380312317240e+02
9.913946734037061105e+03,8.260590389961730580e+02
9.913946752140722310e+03,8.260872403580318633e+02
9.913946770244385334e+03,8.261154421223341160e+02
9.913946788348046539e+03,8.261436442832717830e+02
9.913946806451709563e+03,8.261718468463703857e+02
9.913946824555372586e+03,8.262000498086551943e+02
9.913946842659033791e+03,8.262282531671512515e+02
9.913946860762696815e+03,8.262564569273849884e+02
9.913946878866358020e+03,8.262846610835474621e+02
9.913946896970021044e+03,8.263128656411648763e+02
9.913946915073682248e+03,8.263410705944289703e+02
9.913946933177345272e+03,8.263692759488657202e+02
9.913946951281006477e+03,8.263974816986659562e+02
9.913946969384669501e+03,8.264256878493565637e+02
9.913946987488332525e+03,8.264538943979626993e+02
9.913947005591993729e+03,8.264821013415083826e+02
9.913947023695656753e+03,8.265103086855207266e+02
9.913947041799317958e+03,8.265385164241904477e+02
9.913947059902980982e+03,8.265667245630443176e+02
9.913947078006642187e+03,8.265949330962728254e+02
9.913947096110305210e+03,8.266231420294031977e+02
9.913947114213966415e+03,8.266513513566254687e+02
9.913947132317629439e+03,8.266795610834673198e+02
9.913947150421292463e+03,8.267077712069526569e+02
9.913947168524953668e+03,8.267359817241060682e+02
9.913947186628616691e+03,8.267641926404550077e+02
9.913947204732277896e+03,8.267924039501896232e+02
9.913947222835940920e+03,8.268206156588370277e+02
9.913947240939602125e+03,8.268488277605870280e+02
9.913947259043265149e+03,8.268770402609677603e+02
9.913947277146926353e+03,8.269052531541683493e+02
9.913947295250589377e+03,8.269334664457170447e+02
9.913947313354252401e+03,8.269616801326376390e+02
9.913947331457913606e+03,8.269898942119542653e+02
9.913947349561576630e+03,8.270181086891949462e+02
9.913947367665237834e+03,8.270463235585489201e+02
9.913947385768900858e+03,8.270745388255444368e+02
9.913947403872562063e+03,8.271027544843705073e+02
9.913947421976225087e+03,8.271309705405553814e+02
9.913947440079888111e+03,8.271591869911229651e+02
9.913947458183549315e+03,8.271874038330968233e+02
9.913947476287212339e+03,8.272156210720057743e+02
9.913947494390873544e+03,8.272438387020382606e+02
9.913947512494536568e+03,8.272720567287231006e+02
9.913947530598197773e+03,8.273002751462487367e+02
9.913947548701860796e+03,8.273284939601442147e+02
9.913947566805522001e+03,8.273567131645974086e+02
9.913947584909185025e+03,8.273849327651379326e+02
9.913947603012848049e+03,8.274131527587890105e+02
9.913947621116509254e+03,8.274413731425732976e+02
9.913947639220172277e+03,8.274695939220208629e+02
