Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.061386530092591420e+04,5.935707158531304373e+00
1.061386531688121431e+04,5.934997332990588959e+00
1.061386533283651261e+04,5.934287548157479719e+00
1.061386534879181272e+04,5.933577803870582201e+00
1.061386536474711102e+04,5.932868100292164826e+00
1.061386538070241113e+04,5.932158437260826034e+00
1.061386539665770943e+04,5.931448814938825365e+00
1.061386541261300954e+04,5.930739233164801227e+00
1.061386542856830783e+04,5.930029692100957206e+00
1.061386544452360795e+04,5.929320191585971678e+00
1.061386546047890624e+04,5.928610731782040233e+00
1.061386547643420636e+04,5.927901312527826150e+00
1.061386549238950465e+04,5.927191933985540118e+00
1.061386550834480477e+04,5.926482595993845415e+00
1.061386552430010306e+04,5.925773298714936743e+00
1.061386554025540318e+04,5.925064041987502250e+00
1.061386555621070147e+04,5.924354825973710881e+00
1.061386557216600158e+04,5.923645650512275651e+00
1.061386558812129988e+04,5.922936515765342413e+00
1.061386560407659999e+04,5.922227421571639283e+00
1.061386562003189829e+04,5.921518368093297013e+00
1.061386563598719840e+04,5.920809355169073918e+00
1.061386565194249670e+04,5.920100382961061669e+00
1.061386566789779681e+04,5.919391451308058549e+00
1.061386568385309511e+04,5.918682560372109158e+00
1.061386569980839522e+04,5.917973709992051745e+00
1.061386571576369352e+04,5.917264900329920252e+00
1.061386573171899363e+04,5.916556131224539605e+00
1.061386574767429192e+04,5.915847402837959734e+00
1.061386576362959204e+04,5.915138715009004677e+00
1.061386577958489033e+04,5.914430067899708376e+00
1.061386579554019045e+04,5.913721461348909969e+00
1.061386581149549056e+04,5.913012895437856464e+00
1.061386582745078886e+04,5.912304370247737140e+00
1.061386584340608897e+04,5.911595885617439095e+00
1.061386585936138727e+04,5.910887441708949197e+00
1.061386587531668738e+04,5.910179038361155435e+00
1.061386589127198567e+04,5.909470675736028689e+00
1.061386590722728579e+04,5.908762353672479151e+00
1.061386592318258408e+04,5.908054072332445728e+00
1.061386593913788420e+04,5.907345831554872362e+00
1.061386595509318249e+04,5.906637631501673980e+00
1.061386597104848261e+04,5.905929472011802517e+00
1.061386598700378090e+04,5.905221353247178229e+00
1.061386600295908102e+04,5.904513275046763709e+00
1.061386601891437931e+04,5.903805237572439246e+00
1.061386603486967942e+04,5.903097240663204737e+00
1.061386605082497772e+04,5.902389284480920040e+00
1.061386606678027783e+04,5.901681368864607258e+00
1.061386608273557613e+04,5.900973493976101381e+00
1.061386609869087624e+04,5.900265659654434280e+00
1.061386611464617454e+04,5.899557866061440947e+00
1.061386613060147465e+04,5.898850113036167464e+00
1.061386614655677295e+04,5.898142400740417735e+00
1.061386616251207306e+04,5.897434729013262711e+00
1.061386617846737136e+04,5.896727098016497415e+00
1.061386619442267147e+04,5.896019507589208786e+00
1.061386621037796976e+04,5.895311957893158983e+00
1.061386622633326988e+04,5.894604448767445604e+00
1.061386624228856817e+04,5.893896980373845018e+00
1.061386625824386829e+04,5.893189552551469923e+00
1.061386627419916658e+04,5.892482165462058497e+00
1.061386629015446670e+04,5.891774818944737646e+00
1.061386630610976681e+04,5.891067513080603391e+00
1.061386632206506511e+04,5.890360247950714445e+00
1.061386633802036522e+04,5.889653023394249232e+00
1.061386635397566351e+04,5.888945839572880203e+00
1.061386636993096363e+04,5.888238696325799992e+00
1.061386638588626192e+04,5.887531593814682829e+00
1.061386640184156204e+04,5.886824531878728450e+00
1.061386641779686033e+04,5.886117510679595100e+00
1.061386643375216045e+04,5.885410530056499390e+00
1.061386644970745874e+04,5.884703590171090681e+00
1.061386646566275886e+04,5.883996690862592693e+00
1.061386648161805715e+04,5.883289832292631694e+00
1.061386649757335726e+04,5.882583014300456270e+00
1.061386651352865556e+04,5.881876237047675815e+00
1.061386652948395567e+04,5.881169500373571779e+00
1.061386654543925397e+04,5.880462804439695823e+00
1.061386656139455408e+04,5.879756149085378247e+00
1.061386657734985238e+04,5.879049534472164495e+00
1.061386659330515249e+04,5.878342960439365328e+00
1.061386660926045079e+04,5.877636427148528853e+00
1.061386662521575090e+04,5.876929934438989811e+00
1.061386664117104920e+04,5.876223482472261672e+00
1.061386665712634931e+04,5.875517071087705823e+00
1.061386667308164760e+04,5.874810700446828626e+00
1.061386668903694772e+04,5.874104370388988805e+00
1.061386670499224601e+04,5.873398081075676735e+00
1.061386672094754613e+04,5.872691832346292884e+00
1.061386673690284442e+04,5.871985624362295653e+00
1.061386675285814454e+04,5.871279456963083732e+00
1.061386676881344283e+04,5.870573330310124405e+00
1.061386678476874295e+04,5.869867244242833237e+00
1.061386680072404306e+04,5.869161198842144600e+00
1.061386681667934135e+04,5.868455194188982205e+00
1.061386683263464147e+04,5.867749230122796256e+00
1.061386684858993976e+04,5.867043306805002523e+00
1.061386686454523988e+04,5.866337424075060092e+00
1.061386688050053817e+04,5.865631582094359864e+00
1.061386689645583829e+04,5.864925780702384017e+00
1.061386691241113658e+04,5.864220020060509242e+00
1.061386692836643670e+04,5.863514300008232816e+00
1.061386694432173499e+04,5.862808620706907448e+00
1.061386696027703510e+04,5.862102981996062390e+00
1.061386697623233340e+04,5.861397384037011271e+00
1.061386699218763351e+04,5.860691826669330418e+00
1.061386700814293181e+04,5.859986310054300596e+00
1.061386702409823192e+04,5.859280834031491914e+00
1.061386704005353022e+04,5.858575398762209119e+00
1.061386705600883033e+04,5.857870004086028537e+00
1.061386707196412863e+04,5.857164650164215836e+00
1.061386708791942874e+04,5.856459336836372209e+00
1.061386710387472704e+04,5.855754064263761549e+00
1.061386711983002715e+04,5.855048832285994820e+00
1.061386713578532544e+04,5.854343641064311043e+00
1.061386715174062556e+04,5.853638490438345166e+00
1.061386716769592385e+04,5.852933380569313115e+00
1.061386718365122397e+04,5.852228311296888030e+00
1.061386719960652226e+04,5.851523282782246760e+00
1.061386721556182238e+04,5.850818294865071323e+00
1.061386723151712067e+04,5.850113347706545674e+00
1.061386724747242079e+04,5.849408441146367821e+00
1.061386726342771908e+04,5.848703575345673755e+00
1.061386727938301919e+04,5.847998750144209446e+00
1.061386729533831931e+04,5.847293965622747614e+00
1.061386731129361760e+04,5.846589221862069863e+00
1.061386732724891772e+04,5.845884518701912391e+00
1.061386734320421601e+04,5.845179856303396093e+00
1.061386735915951613e+04,5.844475234506274930e+00
1.061386737511481442e+04,5.843770653471644927e+00
1.061386739107011454e+04,5.843066113039284026e+00
1.061386740702541283e+04,5.842361613370273155e+00
1.061386742298071294e+04,5.841657154304397359e+00
1.061386743893601124e+04,5.840952736002721579e+00
1.061386745489131135e+04,5.840248358305061949e+00
1.061386747084660965e+04,5.839544021372461202e+00
1.061386748680190976e+04,5.838839725044751461e+00
1.061386750275720806e+04,5.838135469482941708e+00
1.061386751871250817e+04,5.837431254526888935e+00
1.061386753466780647e+04,5.836727080337603013e+00
1.061386755062310658e+04,5.836022946754948038e+00
1.061386756657840488e+04,5.835318853939909012e+00
1.061386758253370499e+04,5.834614801732375788e+00
1.061386759848900329e+04,5.833910790293309390e+00
1.061386761444430340e+04,5.833206819462614767e+00
1.061386763039960169e+04,5.832502889401251167e+00
1.061386764635490181e+04,5.831798999949135087e+00
1.061386766231020010e+04,5.831095151267192023e+00
1.061386767826550022e+04,5.830391343195370446e+00
1.061386769422079851e+04,5.829687575894571872e+00
1.061386771017609863e+04,5.828983849204776746e+00
1.061386772613139692e+04,5.828280163286847504e+00
1.061386774208669704e+04,5.827576517980801896e+00
1.061386775804199533e+04,5.826872913447473934e+00
1.061386777399729544e+04,5.826169349526896468e+00
1.061386778995259556e+04,5.825465826299697447e+00
1.061386780590789385e+04,5.824762343846514590e+00
1.061386782186319397e+04,5.824058902007372751e+00
1.061386783781849226e+04,5.823355500943089069e+00
1.061386785377379238e+04,5.822652140493737249e+00
1.061386786972909067e+04,5.821948820820093573e+00
1.061386788568439079e+04,5.821245541762238851e+00
1.061386790163968908e+04,5.820542303480959134e+00
1.061386791759498919e+04,5.819839105816334346e+00
1.061386793355028749e+04,5.819135948929134550e+00
1.061386794950558760e+04,5.818432832659464538e+00
1.061386796546088590e+04,5.817729757168076610e+00
1.061386798141618601e+04,5.817026722295084440e+00
1.061386799737148431e+04,5.816323728201217236e+00
1.061386801332678442e+04,5.815620774726619757e+00
1.061386802928208272e+04,5.814917862032013218e+00
1.061386804523738283e+04,5.814214989957543267e+00
1.061386806119268113e+04,5.813512158663904472e+00
1.061386807714798124e+04,5.812809367991285114e+00
1.061386809310327953e+04,5.812106618100348676e+00
1.061386810905857965e+04,5.811403908831287879e+00
1.061386812501387794e+04,5.810701240344775975e+00
1.061386814096917806e+04,5.809998612481007463e+00
1.061386815692447635e+04,5.809296025400628949e+00
1.061386817287977647e+04,5.808593478943874899e+00
1.061386818883507476e+04,5.807890973271370605e+00
1.061386820479037488e+04,5.807188508223356749e+00
1.061386822074567317e+04,5.806486083960433753e+00
1.061386823670097328e+04,5.805783700322876051e+00
1.061386825265627158e+04,5.805081357471259196e+00
1.061386826861157169e+04,5.804379055245881602e+00
1.061386828456687181e+04,5.803676793727243322e+00
1.061386830052217010e+04,5.802974572995813318e+00
1.061386831647747022e+04,5.802272392891937969e+00
1.061386833243276851e+04,5.801570253576127989e+00
1.061386834838806863e+04,5.800868154888723538e+00
1.061386836434336692e+04,5.800166096990250431e+00
1.061386838029866703e+04,5.799464079721056819e+00
1.061386839625396533e+04,5.798762103241636545e+00
1.061386841220926544e+04,5.798060167392361741e+00
1.061386842816456374e+04,5.797358272333718254e+00
1.061386844411986385e+04,5.796656417906078218e+00
1.061386846007516215e+04,5.795954604269937249e+00
1.061386847603046226e+04,5.795252831265664817e+00
1.061386849198576056e+04,5.794551099053732557e+00
1.061386850794106067e+04,5.793849407474551683e+00
1.061386852389635897e+04,5.793147756688552974e+00
1.061386853985165908e+04,5.792446146536171625e+00
1.061386855580695737e+04,5.791744577177823317e+00
1.061386857176225749e+04,5.791043048453982323e+00
1.061386858771755578e+04,5.790341560524999487e+00
1.061386860367285590e+04,5.789640113231398821e+00
1.061386861962815419e+04,5.788938706733522288e+00
1.061386863558345431e+04,5.788237340871877912e+00
1.061386865153875260e+04,5.787536015806815648e+00
1.061386866749405272e+04,5.786834731378851515e+00
1.061386868344935101e+04,5.786133487748328363e+00
