Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.013335255787055939e+04,8.310382958840661161e+01
1.013335257878931770e+04,8.310614724326676139e+01
1.013335259970807601e+04,8.310846488667439758e+01
1.013335262062683432e+04,8.311078251862721800e+01
1.013335264154559445e+04,8.311310013932424567e+01
1.013335266246435276e+04,8.311541774835998808e+01
1.013335268338311107e+04,8.311773534593352508e+01
1.013335270430186938e+04,8.312005293204244083e+01
1.013335272522062769e+04,8.312237050668430527e+01
1.013335274613938600e+04,8.312468806985660308e+01
1.013335276705814431e+04,8.312700562155698947e+01
1.013335278797690262e+04,8.312932316178293490e+01
1.013335280889566275e+04,8.313164069073357609e+01
1.013335282981442106e+04,8.313395820800342051e+01
1.013335285073317937e+04,8.313627571379154801e+01
1.013335287165193768e+04,8.313859320809550013e+01
1.013335289257069599e+04,8.314091069091284680e+01
1.013335291348945429e+04,8.314322816224115797e+01
1.013335293440821260e+04,8.314554562207796096e+01
1.013335295532697091e+04,8.314786307042085411e+01
1.013335297624573104e+04,8.315018050746888889e+01
1.013335299716448935e+04,8.315249793281661539e+01
1.013335301808324766e+04,8.315481534666305663e+01
1.013335303900200597e+04,8.315713274900582519e+01
1.013335305992076428e+04,8.315945013984246259e+01
1.013335308083952259e+04,8.316176751917051035e+01
1.013335310175828090e+04,8.316408488698755264e+01
1.013335312267703921e+04,8.316640224329115938e+01
1.013335314359579934e+04,8.316871958828036782e+01
1.013335316451455765e+04,8.317103692154967121e+01
1.013335318543331596e+04,8.317335424329826310e+01
1.013335320635207427e+04,8.317567155352359975e+01
1.013335322727083258e+04,8.317798885222329375e+01
1.013335324818959089e+04,8.318030613939488660e+01
1.013335326910834920e+04,8.318262341503593404e+01
1.013335329002710751e+04,8.318494067914397760e+01
1.013335331094586763e+04,8.318725793191811135e+01
1.013335333186462594e+04,8.318957517295288540e+01
1.013335335278338425e+04,8.319189240244733696e+01
1.013335337370214256e+04,8.319420962039905021e+01
1.013335339462090087e+04,8.319652682680560929e+01
1.013335341553965918e+04,8.319884402166447046e+01
1.013335343645841749e+04,8.320116120497331735e+01
1.013335345737717762e+04,8.320347837693113036e+01
1.013335347829593593e+04,8.320579553713250220e+01
1.013335349921469424e+04,8.320811268577645592e+01
1.013335352013345255e+04,8.321042982286060408e+01
1.013335354105221086e+04,8.321274694838250241e+01
1.013335356197096917e+04,8.321506406233962139e+01
1.013335358288972748e+04,8.321738116472963043e+01
1.013335360380848579e+04,8.321969825555005684e+01
1.013335362472724591e+04,8.322201533499989523e+01
1.013335364564600422e+04,8.322433240267376675e+01
1.013335366656476253e+04,8.322664945877075127e+01
1.013335368748352084e+04,8.322896650328837609e+01
1.013335370840227915e+04,8.323128353622418274e+01
1.013335372932103746e+04,8.323360055757576959e+01
1.013335375023979577e+04,8.323591756734066394e+01
1.013335377115855408e+04,8.323823456551642153e+01
1.013335379207731421e+04,8.324055155230212222e+01
1.013335381299607252e+04,8.324286852729234454e+01
1.013335383391483083e+04,8.324518549068608309e+01
1.013335385483358914e+04,8.324750244248100728e+01
1.013335387575234745e+04,8.324981938267455917e+01
1.013335389667110576e+04,8.325213631126435132e+01
1.013335391758986407e+04,8.325445322824793948e+01
1.013335393850862238e+04,8.325677013362290779e+01
1.013335395942738251e+04,8.325908702758823665e+01
1.013335398034614082e+04,8.326140390973856142e+01
1.013335400126489913e+04,8.326372078027294776e+01
1.013335402218365743e+04,8.326603763918892298e+01
1.013335404310241574e+04,8.326835448648402860e+01
1.013335406402117405e+04,8.327067132215584877e+01
1.013335408493993236e+04,8.327298814620196765e+01
1.013335410585869067e+04,8.327530495861989834e+01
1.013335412677745080e+04,8.327762175960866387e+01
1.013335414769620911e+04,8.327993854876295643e+01
1.013335416861496742e+04,8.328225532628174221e+01
1.013335418953372573e+04,8.328457209216257695e+01
1.013335421045248404e+04,8.328688884640305901e+01
1.013335423137124235e+04,8.328920558900075832e+01
1.013335425229000066e+04,8.329152231995317379e+01
1.013335427320876079e+04,8.329383903945934264e+01
1.013335429412751910e+04,8.329615574711395709e+01
1.013335431504627741e+04,8.329847244311596910e+01
1.013335433596503572e+04,8.330078912746299125e+01
1.013335435688379403e+04,8.330310580015255084e+01
1.013335437780255234e+04,8.330542246118220362e+01
1.013335439872131064e+04,8.330773911054956216e+01
1.013335441964006895e+04,8.331005574825212534e+01
1.013335444055882908e+04,8.331237237448893040e+01
1.013335446147758739e+04,8.331468898885459851e+01
1.013335448239634570e+04,8.331700559154820951e+01
1.013335450331510401e+04,8.331932218256730494e+01
1.013335452423386232e+04,8.332163876190936946e+01
1.013335454515262063e+04,8.332395532957205830e+01
1.013335456607137894e+04,8.332627188555288456e+01
1.013335458699013725e+04,8.332858842984940395e+01
1.013335460790889738e+04,8.333090496266063951e+01
1.013335462882765569e+04,8.333322148358126924e+01
1.013335464974641400e+04,8.333553799281028773e+01
1.013335467066517231e+04,8.333785449034522230e+01
1.013335469158393062e+04,8.334017097618367131e+01
1.013335471250268893e+04,8.334248745032320471e+01
1.013335473342144724e+04,8.334480391276133560e+01
1.013335475434020555e+04,8.334712036349569075e+01
1.013335477525896567e+04,8.334943680272519373e+01
1.013335479617772398e+04,8.335175323004455095e+01
1.013335481709648229e+04,8.335406964565279964e+01
1.013335483801524060e+04,8.335638604954749553e+01
1.013335485893399891e+04,8.335870244172613752e+01
1.013335487985275722e+04,8.336101882218633818e+01
1.013335490077151553e+04,8.336333519092566746e+01
1.013335492169027384e+04,8.336565154794161003e+01
1.013335494260903397e+04,8.336796789343323155e+01
1.013335496352779228e+04,8.337028422699521002e+01
1.013335498444655059e+04,8.337260054882655425e+01
1.013335500536530890e+04,8.337491685892476312e+01
1.013335502628406721e+04,8.337723315728747764e+01
1.013335504720282552e+04,8.337954944391222512e+01
1.013335506812158383e+04,8.338186571879650444e+01
1.013335508904034396e+04,8.338418198213936705e+01
1.013335510995910226e+04,8.338649823353556201e+01
1.013335513087786057e+04,8.338881447318398443e+01
1.013335515179661888e+04,8.339113070108223269e+01
1.013335517271537719e+04,8.339344691722786251e+01
1.013335519363413550e+04,8.339576312161848648e+01
1.013335521455289381e+04,8.339807931425157506e+01
1.013335523547165212e+04,8.340039549512474082e+01
1.013335525639041225e+04,8.340271166443693573e+01
1.013335527730917056e+04,8.340502782178292307e+01
1.013335529822792887e+04,8.340734396736165479e+01
1.013335531914668718e+04,8.340966010117070084e+01
1.013335534006544549e+04,8.341197622320758853e+01
1.013335536098420380e+04,8.341429233346994465e+01
1.013335538190296211e+04,8.341660843195528230e+01
1.013335540282172042e+04,8.341892451866114300e+01
1.013335542374048055e+04,8.342124059378653556e+01
1.013335544465923886e+04,8.342355665692619482e+01
1.013335546557799717e+04,8.342587270827910118e+01
1.013335548649675547e+04,8.342818874784276773e+01
1.013335550741551378e+04,8.343050477561482126e+01
1.013335552833427209e+04,8.343282079159278908e+01
1.013335554925303040e+04,8.343513679577418429e+01
