Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.905193796296138316e+03,1.217165440691973117e+02
9.905193817625817246e+03,1.217057158337481724e+02
9.905193838955496176e+03,1.216948878936310905e+02
9.905193860285176925e+03,1.216840602479555571e+02
9.905193881614855854e+03,1.216732328986017677e+02
9.905193902944534784e+03,1.216624058446793839e+02
9.905193924274213714e+03,1.216515790862214601e+02
9.905193945603892644e+03,1.216407526232612923e+02
9.905193966933571573e+03,1.216299264558319209e+02
9.905193988263252322e+03,1.216191005830433909e+02
9.905194009592931252e+03,1.216082750067752158e+02
9.905194030922610182e+03,1.215974497261374125e+02
9.905194052252289111e+03,1.215866247411630923e+02
9.905194073581968041e+03,1.215758000518852811e+02
9.905194094911648790e+03,1.215649756574142373e+02
9.905194116241327720e+03,1.215541515596291333e+02
9.905194137571006650e+03,1.215433277576400997e+02
9.905194158900685579e+03,1.215325042514803044e+02
9.905194180230364509e+03,1.215216810411829016e+02
9.905194201560043439e+03,1.215108581267808887e+02
9.905194222889724188e+03,1.215000355073846521e+02
9.905194244219403117e+03,1.214892131848730941e+02
9.905194265549082047e+03,1.214783911583565441e+02
9.905194286878760977e+03,1.214675694278679714e+02
9.905194308208439907e+03,1.214567479934406720e+02
9.905194329538120655e+03,1.214459268541847905e+02
9.905194350867799585e+03,1.214351060119793573e+02
9.905194372197478515e+03,1.214242854659345028e+02
9.905194393527157445e+03,1.214134652160833525e+02
9.905194414856836374e+03,1.214026452624590604e+02
9.905194436186517123e+03,1.213918256041721833e+02
9.905194457516196053e+03,1.213810062431011119e+02
9.905194478845874983e+03,1.213701871783563888e+02
9.905194500175553912e+03,1.213593684099711112e+02
9.905194521505232842e+03,1.213485499379782766e+02
9.905194542834911772e+03,1.213377317624112237e+02
9.905194564164592521e+03,1.213269138823804099e+02
9.905194585494271450e+03,1.213160962997640411e+02
9.905194606823950380e+03,1.213052790136727452e+02
9.905194628153629310e+03,1.212944620241397047e+02
9.905194649483308240e+03,1.212836453311979881e+02
9.905194670812988988e+03,1.212728289339581949e+02
9.905194692142667918e+03,1.212620128342985169e+02
9.905194713472346848e+03,1.212511970313294256e+02
9.905194734802025778e+03,1.212403815250842314e+02
9.905194756131704708e+03,1.212295663155958749e+02
9.905194777461383637e+03,1.212187514028976665e+02
9.905194798791064386e+03,1.212079367861002765e+02
9.905194820120743316e+03,1.211971224670815133e+02
9.905194841450422246e+03,1.211863084449521892e+02
9.905194862780101175e+03,1.211754947197452879e+02
9.905194884109780105e+03,1.211646812914940199e+02
9.905194905439460854e+03,1.211538681593094395e+02
9.905194926769139784e+03,1.211430553250688433e+02
9.905194948098818713e+03,1.211322427878832713e+02
9.905194969428497643e+03,1.211214305477857920e+02
9.905194990758176573e+03,1.211106186048094031e+02
9.905195012087855503e+03,1.210998069589873580e+02
9.905195033417536251e+03,1.210889956094308104e+02
9.905195054747215181e+03,1.210781845580168010e+02
9.905195076076894111e+03,1.210673738038563272e+02
9.905195097406573041e+03,1.210565633469826992e+02
9.905195118736251970e+03,1.210457531874289145e+02
9.905195140065932719e+03,1.210349433243061270e+02
9.905195161395611649e+03,1.210241337594913631e+02
9.905195182725290579e+03,1.210133244920956628e+02
9.905195204054969508e+03,1.210025155221522084e+02
9.905195225384648438e+03,1.209917068496942107e+02
9.905195246714329187e+03,1.209808984738328519e+02
9.905195268044008117e+03,1.209700903964448884e+02
9.905195289373687046e+03,1.209592826166415733e+02
9.905195310703365976e+03,1.209484751344559470e+02
9.905195332033044906e+03,1.209376679499212344e+02
9.905195353362723836e+03,1.209268610630703904e+02
9.905195374692404584e+03,1.209160544730150519e+02
9.905195396022083514e+03,1.209052481816313929e+02
9.905195417351762444e+03,1.208944421880310358e+02
9.905195438681441374e+03,1.208836364922469926e+02
9.905195460011120304e+03,1.208728310943122750e+02
9.905195481340801052e+03,1.208620259933386762e+02
9.905195502670479982e+03,1.208512211912020859e+02
9.905195524000158912e+03,1.208404166870141552e+02
9.905195545329837842e+03,1.208296124808080521e+02
9.905195566659516771e+03,1.208188085726167884e+02
9.905195587989195701e+03,1.208080049624733903e+02
9.905195609318876450e+03,1.207972016494897787e+02
9.905195630648555380e+03,1.207863986355415022e+02
9.905195651978234309e+03,1.207755959197405247e+02
9.905195673307913239e+03,1.207647935021196872e+02
9.905195694637592169e+03,1.207539913827123144e+02
9.905195715967272918e+03,1.207431895606300714e+02
9.905195737296951847e+03,1.207323880377486489e+02
9.905195758626630777e+03,1.207215868131798118e+02
9.905195779956309707e+03,1.207107858869564865e+02
9.905195801285988637e+03,1.206999852591119549e+02
9.905195822615667566e+03,1.206891849296792856e+02
9.905195843945348315e+03,1.206783848977704139e+02
9.905195865275027245e+03,1.206675851652606184e+02
9.905195886604706175e+03,1.206567857312618486e+02
9.905195907934385104e+03,1.206459865958071020e+02
9.905195929264064034e+03,1.206351877589296038e+02
9.905195950593744783e+03,1.206243892197414596e+02
9.905195971923423713e+03,1.206135909801174506e+02
9.905195993253102642e+03,1.206027930391698391e+02
9.905196014582781572e+03,1.205919953969317646e+02
9.905196035912460502e+03,1.205811980534361822e+02
9.905196057242139432e+03,1.205704010087160754e+02
9.905196078571820181e+03,1.205596042618839761e+02
9.905196099901499110e+03,1.205488078148142534e+02
9.905196121231178040e+03,1.205380116666193118e+02
9.905196142560856970e+03,1.205272158173322765e+02
9.905196163890535900e+03,1.205164202669861311e+02
9.905196185220216648e+03,1.205056250146932086e+02
9.905196206549895578e+03,1.204948300623280488e+02
9.905196227879574508e+03,1.204840354090029422e+02
9.905196249209253438e+03,1.204732410547508721e+02
9.905196270538932367e+03,1.204624469996049783e+02
9.905196291868613116e+03,1.204516532426779349e+02
9.905196313198292046e+03,1.204408597858435854e+02
9.905196334527970976e+03,1.204300666282146750e+02
9.905196355857649905e+03,1.204192737698241444e+02
9.905196377187328835e+03,1.204084812107049913e+02
9.905196398517007765e+03,1.203976889508903270e+02
9.905196419846688514e+03,1.203868969894930245e+02
9.905196441176367443e+03,1.203761053283865152e+02
9.905196462506046373e+03,1.203653139666836580e+02
9.905196483835725303e+03,1.203545229044175642e+02
9.905196505165404233e+03,1.203437321416212171e+02
9.905196526495084981e+03,1.203329416774073195e+02
9.905196547824763911e+03,1.203221515136496151e+02
9.905196569154442841e+03,1.203113616494606362e+02
9.905196590484121771e+03,1.203005720848736217e+02
9.905196611813800700e+03,1.202897828199215979e+02
9.905196633143479630e+03,1.202789938546376050e+02
9.905196654473160379e+03,1.202682051881344876e+02
9.905196675802839309e+03,1.202574168222856059e+02
9.905196697132518239e+03,1.202466287562037053e+02
9.905196718462197168e+03,1.202358409899220675e+02
9.905196739791876098e+03,1.202250535234735338e+02
9.905196761121556847e+03,1.202142663559713469e+02
9.905196782451235777e+03,1.202034794892883127e+02
9.905196803780914706e+03,1.201926929225375886e+02
9.905196825110593636e+03,1.201819066557522291e+02
9.905196846440272566e+03,1.201711206889651038e+02
9.905196867769951496e+03,1.201603350222093667e+02
9.905196889099632244e+03,1.201495496545983173e+02
9.905196910429311174e+03,1.201387645880044488e+02
9.905196931758990104e+03,1.201279798215411176e+02
9.905196953088669034e+03,1.201171953552412930e+02
9.905196974418347963e+03,1.201064111891378730e+02
9.905196995748028712e+03,1.200956273223444271e+02
9.905197017077707642e+03,1.200848437567332070e+02
9.905197038407386572e+03,1.200740604914174696e+02
9.905197059737065501e+03,1.200632775264303973e+02
9.905197081066744431e+03,1.200524948618049734e+02
9.905197102396425180e+03,1.200417124966546538e+02
9.905197123726104110e+03,1.200309304328515907e+02
9.905197145055783039e+03,1.200201486695092399e+02
9.905197166385461969e+03,1.200093672066604711e+02
9.905197187715140899e+03,1.199985860443384666e+02
9.905197209044819829e+03,1.199878051825762668e+02
9.905197230374500577e+03,1.199770246204873700e+02
