Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.917309675925876945e+03,1.560961386761657366e+02
9.917309697571559809e+03,1.560817622862836060e+02
9.917309719217242673e+03,1.560673863123512319e+02
9.917309740862925537e+03,1.560530107544138332e+02
9.917309762508608401e+03,1.560386356125167424e+02
9.917309784154293084e+03,1.560242608854974549e+02
9.917309805799975948e+03,1.560098865758172053e+02
9.917309827445658811e+03,1.559955126823133753e+02
9.917309849091341675e+03,1.559811392050310985e+02
9.917309870737024539e+03,1.559667661440161339e+02
9.917309892382707403e+03,1.559523934993132741e+02
9.917309914028390267e+03,1.559380212709682212e+02
9.917309935674073131e+03,1.559236494590261941e+02
9.917309957319757814e+03,1.559092780623248018e+02
9.917309978965440678e+03,1.558949070833247390e+02
9.917310000611123542e+03,1.558805365208638705e+02
9.917310022256806405e+03,1.558661663749871025e+02
9.917310043902489269e+03,1.558517966457400235e+02
9.917310065548172133e+03,1.558374273331679660e+02
9.917310087193854997e+03,1.558230584373160923e+02
9.917310108839537861e+03,1.558086899582298770e+02
9.917310130485222544e+03,1.557943218947470143e+02
9.917310152130905408e+03,1.557799542493279148e+02
9.917310173776588272e+03,1.557655870208103579e+02
9.917310195422271136e+03,1.557512202092396194e+02
9.917310217067954000e+03,1.557368538146609183e+02
9.917310238713636863e+03,1.557224878371198997e+02
9.917310260359319727e+03,1.557081222766614701e+02
9.917310282005002591e+03,1.556937571333311041e+02
9.917310303650687274e+03,1.556793924059670644e+02
9.917310325296370138e+03,1.556650280970287952e+02
9.917310346942053002e+03,1.556506642053544454e+02
9.917310368587735866e+03,1.556363007309895750e+02
9.917310390233418730e+03,1.556219376739790334e+02
9.917310411879101594e+03,1.556075750343685229e+02
9.917310433524784457e+03,1.555932128122031486e+02
9.917310455170467321e+03,1.555788510075281295e+02
9.917310476816152004e+03,1.555644896191821260e+02
9.917310498461834868e+03,1.555501286496240141e+02
9.917310520107517732e+03,1.555357680976923120e+02
9.917310541753200596e+03,1.555214079634322388e+02
9.917310563398883460e+03,1.555070482468890134e+02
9.917310585044566324e+03,1.554926889481079115e+02
9.917310606690249188e+03,1.554783300671344364e+02
9.917310628335932051e+03,1.554639716040136932e+02
9.917310649981616734e+03,1.554496135575844278e+02
9.917310671627299598e+03,1.554352559303050612e+02
9.917310693272982462e+03,1.554208987210145096e+02
9.917310714918665326e+03,1.554065419297576227e+02
9.917310736564348190e+03,1.553921855565799888e+02
9.917310758210031054e+03,1.553778296015268552e+02
9.917310779855713918e+03,1.553634740646432988e+02
9.917310801501396782e+03,1.553491189459750501e+02
9.917310823147079645e+03,1.553347642455667881e+02
9.917310844792764328e+03,1.553204099622579122e+02
9.917310866438447192e+03,1.553060560985061613e+02
9.917310888084130056e+03,1.552917026531504803e+02
9.917310909729812920e+03,1.552773496262362016e+02
9.917310931375495784e+03,1.552629970178084022e+02
9.917310953021178648e+03,1.552486448279125852e+02
9.917310974666861512e+03,1.552342930565939128e+02
9.917310996312544376e+03,1.552199417038976605e+02
9.917311017958229058e+03,1.552055907686630576e+02
9.917311039603911922e+03,1.551912402533473312e+02
9.917311061249594786e+03,1.551768901567900230e+02
9.917311082895277650e+03,1.551625404790358971e+02
9.917311104540960514e+03,1.551481912201305704e+02
9.917311126186643378e+03,1.551338423801192334e+02
9.917311147832326242e+03,1.551194939590469914e+02
9.917311169478009106e+03,1.551051459569593760e+02
9.917311191123693789e+03,1.550907983726956729e+02
9.917311212769376652e+03,1.550764512087125979e+02
9.917311234415059516e+03,1.550621044638498063e+02
9.917311256060742380e+03,1.550477581381524317e+02
9.917311277706425244e+03,1.550334122316656646e+02
9.917311299352108108e+03,1.550190667444349231e+02
9.917311320997790972e+03,1.550047216765053975e+02
9.917311342643473836e+03,1.549903770279222783e+02
9.917311364289158519e+03,1.549760327975253915e+02
9.917311385934841383e+03,1.549616889877708559e+02
9.917311407580524246e+03,1.549473455974983267e+02
9.917311429226207110e+03,1.549330026267533071e+02
9.917311450871889974e+03,1.549186600755809025e+02
9.917311472517572838e+03,1.549043179440261895e+02
9.917311494163255702e+03,1.548899762321347851e+02
9.917311515808938566e+03,1.548756349399514249e+02
9.917311537454623249e+03,1.548612940663166171e+02
9.917311559100306113e+03,1.548469536136857982e+02
9.917311580745988977e+03,1.548326135808987942e+02
9.917311602391671840e+03,1.548182739680009377e+02
9.917311624037354704e+03,1.548039347750377601e+02
9.917311645683037568e+03,1.547895960020540258e+02
9.917311667328720432e+03,1.547752576490952379e+02
9.917311688974403296e+03,1.547609197162065584e+02
9.917311710620087979e+03,1.547465822022283817e+02
9.917311732265770843e+03,1.547322451096155760e+02
9.917311753911453707e+03,1.547179084372083935e+02
9.917311775557136571e+03,1.547035721850523373e+02
9.917311797202819434e+03,1.546892363531923991e+02
9.917311818848502298e+03,1.546749009416738545e+02
9.917311840494185162e+03,1.546605659505418089e+02
9.917311862139868026e+03,1.546462313798417654e+02
9.917311883785550890e+03,1.546318972296185450e+02
9.917311905431235573e+03,1.546175634987130820e+02
9.917311927076918437e+03,1.546032301895795911e+02
9.917311948722601301e+03,1.545888973010587790e+02
9.917311970368284165e+03,1.545745648331956659e+02
9.917311992013967028e+03,1.545602327860357548e+02
9.917312013659649892e+03,1.545459011596239236e+02
9.917312035305332756e+03,1.545315699540056187e+02
9.917312056951015620e+03,1.545172391692259168e+02
9.917312078596700303e+03,1.545029088041257808e+02
9.917312100242383167e+03,1.544885788611588282e+02
9.917312121888066031e+03,1.544742493391662208e+02
9.917312143533748895e+03,1.544599202381930070e+02
9.917312165179431759e+03,1.544455915582843772e+02
9.917312186825114622e+03,1.544312632994854937e+02
9.917312208470797486e+03,1.544169354618415184e+02
