Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.062594821759266779e+04,3.449232060498984342e+00
1.062594823627046208e+04,3.449232076703103278e+00
1.062594825494825454e+04,3.449232092905502700e+00
1.062594827362604883e+04,3.449232109106184385e+00
1.062594829230384312e+04,3.449232125305147445e+00
1.062594831098163559e+04,3.449232141502390103e+00
1.062594832965942987e+04,3.449232157697915024e+00
1.062594834833722416e+04,3.449232173891720876e+00
1.062594836701501663e+04,3.449232190083805882e+00
1.062594838569281092e+04,3.449232206274173596e+00
1.062594840437060520e+04,3.449232222462822239e+00
1.062594842304839767e+04,3.449232238649749593e+00
1.062594844172619196e+04,3.449232254834959654e+00
1.062594846040398625e+04,3.449232271018450202e+00
1.062594847908178053e+04,3.449232287200222125e+00
1.062594849775957300e+04,3.449232303380272313e+00
1.062594851643736729e+04,3.449232319558604765e+00
1.062594853511516158e+04,3.449232335735218591e+00
1.062594855379295404e+04,3.449232351910110683e+00
1.062594857247074833e+04,3.449232368083284594e+00
1.062594859114854262e+04,3.449232384254739436e+00
1.062594860982633509e+04,3.449232400424472544e+00
1.062594862850412937e+04,3.449232416592488359e+00
1.062594864718192366e+04,3.449232432758784217e+00
1.062594866585971613e+04,3.449232448923358341e+00
1.062594868453751042e+04,3.449232465086215171e+00
1.062594870321530470e+04,3.449232481247351156e+00
1.062594872189309717e+04,3.449232497406766296e+00
1.062594874057089146e+04,3.449232513564463698e+00
1.062594875924868575e+04,3.449232529720440699e+00
1.062594877792647821e+04,3.449232545874695965e+00
1.062594879660427250e+04,3.449232562027233495e+00
1.062594881528206679e+04,3.449232578178050623e+00
1.062594883395985926e+04,3.449232594327146462e+00
1.062594885263765354e+04,3.449232610474523231e+00
1.062594887131544783e+04,3.449232626620180042e+00
1.062594888999324030e+04,3.449232642764115120e+00
1.062594890867103459e+04,3.449232658906331572e+00
1.062594892734882887e+04,3.449232675046827623e+00
1.062594894602662316e+04,3.449232691185603716e+00
1.062594896470441563e+04,3.449232707322658076e+00
1.062594898338220992e+04,3.449232723457992922e+00
1.062594900206000420e+04,3.449232739591608699e+00
1.062594902073779667e+04,3.449232755723501853e+00
1.062594903941559096e+04,3.449232771853675494e+00
1.062594905809338525e+04,3.449232787982128734e+00
1.062594907677117772e+04,3.449232804108860684e+00
1.062594909544897200e+04,3.449232820233873120e+00
1.062594911412676629e+04,3.449232836357165155e+00
1.062594913280455876e+04,3.449232852478734124e+00
1.062594915148235305e+04,3.449232868598585355e+00
1.062594917016014733e+04,3.449232884716714853e+00
1.062594918883793980e+04,3.449232900833122173e+00
1.062594920751573409e+04,3.449232916947810867e+00
1.062594922619352838e+04,3.449232933060777828e+00
1.062594924487132084e+04,3.449232949172023055e+00
1.062594926354911513e+04,3.449232965281548324e+00
1.062594928222690942e+04,3.449232981389353636e+00
1.062594930090470189e+04,3.449232997495435882e+00
1.062594931958249617e+04,3.449233013599798170e+00
1.062594933826029046e+04,3.449233029702440056e+00
1.062594935693808293e+04,3.449233045803358433e+00
1.062594937561587722e+04,3.449233061902557740e+00
1.062594939429367150e+04,3.449233078000036645e+00
1.062594941297146579e+04,3.449233094095792929e+00
1.062594943164925826e+04,3.449233110189827034e+00
1.062594945032705255e+04,3.449233126282141626e+00
1.062594946900484683e+04,3.449233142372734928e+00
1.062594948768263930e+04,3.449233158461604720e+00
1.062594950636043359e+04,3.449233174548754999e+00
1.062594952503822788e+04,3.449233190634183988e+00
1.062594954371602034e+04,3.449233206717889910e+00
1.062594956239381463e+04,3.449233222799875875e+00
1.062594958107160892e+04,3.449233238880140107e+00
1.062594959974940139e+04,3.449233254958680828e+00
1.062594961842719567e+04,3.449233271035501591e+00
1.062594963710498996e+04,3.449233287110601509e+00
1.062594965578278243e+04,3.449233303183977473e+00
1.062594967446057672e+04,3.449233319255633923e+00
1.062594969313837100e+04,3.449233335325567751e+00
1.062594971181616347e+04,3.449233351393778513e+00
1.062594973049395776e+04,3.449233367460268873e+00
1.062594974917175205e+04,3.449233383525037500e+00
1.062594976784954451e+04,3.449233399588082616e+00
1.062594978652733880e+04,3.449233415649407331e+00
1.062594980520513309e+04,3.449233431709009867e+00
1.062594982388292556e+04,3.449233447766888894e+00
1.062594984256071984e+04,3.449233463823047519e+00
1.062594986123851413e+04,3.449233479877483965e+00
1.062594987991630842e+04,3.449233495930198679e+00
1.062594989859410089e+04,3.449233511981188549e+00
1.062594991727189517e+04,3.449233528030458906e+00
1.062594993594968946e+04,3.449233544078006197e+00
1.062594995462748193e+04,3.449233560123829978e+00
1.062594997330527622e+04,3.449233576167932913e+00
1.062594999198307050e+04,3.449233592210313670e+00
1.062595001066086297e+04,3.449233608250970029e+00
1.062595002933865726e+04,3.449233624289905542e+00
1.062595004801645155e+04,3.449233640327118877e+00
1.062595006669424401e+04,3.449233656362606926e+00
1.062595008537203830e+04,3.449233672396375017e+00
1.062595010404983259e+04,3.449233688428420930e+00
1.062595012272762506e+04,3.449233704458742000e+00
1.062595014140541934e+04,3.449233720487341781e+00
1.062595016008321363e+04,3.449233736514219384e+00
1.062595017876100610e+04,3.449233752539372144e+00
1.062595019743880039e+04,3.449233768562804059e+00
1.062595021611659467e+04,3.449233784584512463e+00
1.062595023479438714e+04,3.449233800604497358e+00
1.062595025347218143e+04,3.449233816622760962e+00
1.062595027214997572e+04,3.449233832639300612e+00
1.062595029082776819e+04,3.449233848654116308e+00
1.062595030950556247e+04,3.449233864667210714e+00
1.062595032818335676e+04,3.449233880678581610e+00
1.062595034686115105e+04,3.449233896688229883e+00
1.062595036553894352e+04,3.449233912696152426e+00
1.062595038421673780e+04,3.449233928702354124e+00
1.062595040289453209e+04,3.449233944706832755e+00
1.062595042157232456e+04,3.449233960709586544e+00
1.062595044025011885e+04,3.449233976710618599e+00
1.062595045892791313e+04,3.449233992709927588e+00
1.062595047760570560e+04,3.449234008707510846e+00
1.062595049628349989e+04,3.449234024703372370e+00
1.062595051496129418e+04,3.449234040697510828e+00
1.062595053363908664e+04,3.449234056689924444e+00
1.062595055231688093e+04,3.449234072680615437e+00
1.062595057099467522e+04,3.449234088669583365e+00
1.062595058967246769e+04,3.449234104656826450e+00
1.062595060835026197e+04,3.449234120642346912e+00
1.062595062702805626e+04,3.449234136626143865e+00
1.062595064570584873e+04,3.449234152608215531e+00
1.062595066438364302e+04,3.449234168588565019e+00
1.062595068306143730e+04,3.449234184567191441e+00
1.062595070173922977e+04,3.449234200544091244e+00
1.062595072041702406e+04,3.449234216519269314e+00
1.062595073909481835e+04,3.449234232492723429e+00
1.062595075777261081e+04,3.449234248464452257e+00
1.062595077645040510e+04,3.449234264434458463e+00
1.062595079512819939e+04,3.449234280402740271e+00
1.062595081380599368e+04,3.449234296369299457e+00
1.062595083248378614e+04,3.449234312334131136e+00
1.062595085116158043e+04,3.449234328297241525e+00
1.062595086983937472e+04,3.449234344258627516e+00
1.062595088851716719e+04,3.449234360218287332e+00
1.062595090719496147e+04,3.449234376176224970e+00
1.062595092587275576e+04,3.449234392132438209e+00
1.062595094455054823e+04,3.449234408086926162e+00
1.062595096322834252e+04,3.449234424039690161e+00
1.062595098190613680e+04,3.449234439990730650e+00
1.062595100058392927e+04,3.449234455940044963e+00
1.062595101926172356e+04,3.449234471887636211e+00
1.062595103793951785e+04,3.449234487833503060e+00
1.062595105661731031e+04,3.449234503777644179e+00
1.062595107529510460e+04,3.449234519720061343e+00
1.062595109397289889e+04,3.449234535660754553e+00
1.062595111265069136e+04,3.449234551599721588e+00
1.062595113132848564e+04,3.449234567536965557e+00
1.062595115000627993e+04,3.449234583472484239e+00
1.062595116868407240e+04,3.449234599406277191e+00
1.062595118736186669e+04,3.449234615338346632e+00
1.062595120603966097e+04,3.449234631268691675e+00
1.062595122471745344e+04,3.449234647197309656e+00
1.062595124339524773e+04,3.449234663124205014e+00
1.062595126207304202e+04,3.449234679049375085e+00
1.062595128075083630e+04,3.449234694972820314e+00
1.062595129942862877e+04,3.449234710894538480e+00
1.062595131810642306e+04,3.449234726814533136e+00
1.062595133678421735e+04,3.449234742732802950e+00
1.062595135546200981e+04,3.449234758649346144e+00
1.062595137413980410e+04,3.449234774564165829e+00
1.062595139281759839e+04,3.449234790477260226e+00
1.062595141149539086e+04,3.449234806388628005e+00
1.062595143017318514e+04,3.449234822298272274e+00
1.062595144885097943e+04,3.449234838206190368e+00
1.062595146752877190e+04,3.449234854112382731e+00
1.062595148620656619e+04,3.449234870016849808e+00
1.062595150488436047e+04,3.449234885919592486e+00
1.062595152356215294e+04,3.449234901820608101e+00
1.062595154223994723e+04,3.449234917719899318e+00
1.062595156091774152e+04,3.449234933617465693e+00
1.062595157959553399e+04,3.449234949513304560e+00
1.062595159827332827e+04,3.449234965407418585e+00
1.062595161695112256e+04,3.449234981299807767e+00
1.062595163562891503e+04,3.449234997190469443e+00
1.062595165430670932e+04,3.449235013079408052e+00
1.062595167298450360e+04,3.449235028966619154e+00
1.062595169166229607e+04,3.449235044852104082e+00
1.062595171034009036e+04,3.449235060735864167e+00
1.062595172901788465e+04,3.449235076617898965e+00
1.062595174769567893e+04,3.449235092498207145e+00
1.062595176637347140e+04,3.449235108376788705e+00
1.062595178505126569e+04,3.449235124253644980e+00
1.062595180372905998e+04,3.449235140128775523e+00
1.062595182240685244e+04,3.449235156002178559e+00
1.062595184108464673e+04,3.449235171873856753e+00
1.062595185976244102e+04,3.449235187743809217e+00
1.062595187844023349e+04,3.449235203612033285e+00
1.062595189711802777e+04,3.449235219478533843e+00
1.062595191579582206e+04,3.449235235343306893e+00
1.062595193447361453e+04,3.449235251206352881e+00
1.062595195315140882e+04,3.449235267067673583e+00
1.062595197182920310e+04,3.449235282927268553e+00
1.062595199050699557e+04,3.449235298785135129e+00
1.062595200918478986e+04,3.449235314641276862e+00
1.062595202786258415e+04,3.449235330495692420e+00
1.062595204654037661e+04,3.449235346348380027e+00
1.062595206521817090e+04,3.449235362199341903e+00
1.062595208389596519e+04,3.449235378048577605e+00
1.062595210257375766e+04,3.449235393896085800e+00
1.062595212125155194e+04,3.449235409741868263e+00
1.062595213992934623e+04,3.449235425585923664e+00
1.062595215860713870e+04,3.449235441428251114e+00
1.062595217728493299e+04,3.449235457268853722e+00
1.062595219596272727e+04,3.449235473107728822e+00
1.062595221464052156e+04,3.449235488944877304e+00
1.062595223331831403e+04,3.449235504780298278e+00
1.062595225199610832e+04,3.449235520613992634e+00
1.062595227067390260e+04,3.449235536445960815e+00
1.062595228935169507e+04,3.449235552276199712e+00
1.062595230802948936e+04,3.449235568104713767e+00
1.062595232670728365e+04,3.449235583931500759e+00
1.062595234538507611e+04,3.449235599756558468e+00
1.062595236406287040e+04,3.449235615579891334e+00
1.062595238274066469e+04,3.449235631401496249e+00
1.062595240141845716e+04,3.449235647221373657e+00
1.062595242009625144e+04,3.449235663039524447e+00
1.062595243877404573e+04,3.449235678855947729e+00
1.062595245745183820e+04,3.449235694670643060e+00
1.062595247612963249e+04,3.449235710483611772e+00
1.062595249480742677e+04,3.449235726294852977e+00
1.062595251348521924e+04,3.449235742104365787e+00
1.062595253216301353e+04,3.449235757912152867e+00
1.062595255084080782e+04,3.449235773718211995e+00
1.062595256951860028e+04,3.449235789522541840e+00
1.062595258819639457e+04,3.449235805325145954e+00
1.062595260687418886e+04,3.449235821126022561e+00
1.062595262555198133e+04,3.449235836925169441e+00
1.062595264422977561e+04,3.449235852722590590e+00
1.062595266290756990e+04,3.449235868518283343e+00
1.062595268158536419e+04,3.449235884312249478e+00
1.062595270026315666e+04,3.449235900104484998e+00
1.062595271894095094e+04,3.449235915894995674e+00
1.062595273761874523e+04,3.449235931683777068e+00
1.062595275629653770e+04,3.449235947470830066e+00
1.062595277497433199e+04,3.449235963256156445e+00
1.062595279365212627e+04,3.449235979039754429e+00
1.062595281232991874e+04,3.449235994821622686e+00
1.062595283100771303e+04,3.449236010601765212e+00
1.062595284968550732e+04,3.449236026380178899e+00
1.062595286836329979e+04,3.449236042156862858e+00
1.062595288704109407e+04,3.449236057931820199e+00
1.062595290571888836e+04,3.449236073705050032e+00
1.062595292439668083e+04,3.449236089476549694e+00
1.062595294307447512e+04,3.449236105246322737e+00
1.062595296175226940e+04,3.449236121014366940e+00
1.062595298043006187e+04,3.449236136780681417e+00
1.062595299910785616e+04,3.449236152545269718e+00
1.062595301778565045e+04,3.449236168308128292e+00
1.062595303646344291e+04,3.449236184069258027e+00
1.062595305514123720e+04,3.449236199828660254e+00
1.062595307381903149e+04,3.449236215586334087e+00
1.062595309249682396e+04,3.449236231342278192e+00
1.062595311117461824e+04,3.449236247096494790e+00
1.062595312985241253e+04,3.449236262848982992e+00
1.062595314853020682e+04,3.449236278599741468e+00
1.062595316720799929e+04,3.449236294348771104e+00
1.062595318588579357e+04,3.449236310096072344e+00
1.062595320456358786e+04,3.449236325841645190e+00
1.062595322324138033e+04,3.449236341585488308e+00
1.062595324191917462e+04,3.449236357327603031e+00
1.062595326059696890e+04,3.449236373067989803e+00
1.062595327927476137e+04,3.449236388806645071e+00
1.062595329795255566e+04,3.449236404543573720e+00
1.062595331663034995e+04,3.449236420278772641e+00
1.062595333530814241e+04,3.449236436012241391e+00
1.062595335398593670e+04,3.449236451743982634e+00
1.062595337266373099e+04,3.449236467473995038e+00
1.062595339134152346e+04,3.449236483202275938e+00
1.062595341001931774e+04,3.449236498928829775e+00
1.062595342869711203e+04,3.449236514653654329e+00
1.062595344737490450e+04,3.449236530376747822e+00
1.062595346605269879e+04,3.449236546098113809e+00
1.062595348473049307e+04,3.449236561817750069e+00
1.062595350340828554e+04,3.449236577535655712e+00
1.062595352208607983e+04,3.449236593251833405e+00
1.062595354076387412e+04,3.449236608966280926e+00
1.062595355944166658e+04,3.449236624678998275e+00
1.062595357811946087e+04,3.449236640389986785e+00
1.062595359679725516e+04,3.449236656099246456e+00
1.062595361547504945e+04,3.449236671806776400e+00
1.062595363415284191e+04,3.449236687512574839e+00
1.062595365283063620e+04,3.449236703216645772e+00
1.062595367150843049e+04,3.449236718918986977e+00
1.062595369018622296e+04,3.449236734619595790e+00
1.062595370886401724e+04,3.449236750318477540e+00
1.062595372754181153e+04,3.449236766015628231e+00
