Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.065014266203716397e+04,1.689604934799245939e+03
1.065014268332748725e+04,1.689624036999734244e+03
1.065014270461781052e+04,1.689643135322630997e+03
1.065014272590813380e+04,1.689662229767816598e+03
1.065014274719845707e+04,1.689681320335172131e+03
1.065014276848878217e+04,1.689700407026209177e+03
1.065014278977910544e+04,1.689719489837546007e+03
1.065014281106942872e+04,1.689738568770694656e+03
1.065014283235975199e+04,1.689757643825536888e+03
1.065014285365007527e+04,1.689776715001951970e+03
1.065014287494039854e+04,1.689795782299822349e+03
1.065014289623072182e+04,1.689814845719027062e+03
1.065014291752104509e+04,1.689833905259448557e+03
1.065014293881136837e+04,1.689852960920966552e+03
1.065014296010169346e+04,1.689872012705090810e+03
1.065014298139201674e+04,1.689891060608445741e+03
1.065014300268234001e+04,1.689910104632540651e+03
1.065014302397266329e+04,1.689929144777256624e+03
1.065014304526298656e+04,1.689948181042474971e+03
1.065014306655330984e+04,1.689967213428076320e+03
1.065014308784363311e+04,1.689986241933941983e+03
1.065014310913395639e+04,1.690005266559953043e+03
1.065014313042427966e+04,1.690024287305990811e+03
1.065014315171460476e+04,1.690043304173560728e+03
1.065014317300492803e+04,1.690062317159294480e+03
1.065014319429525131e+04,1.690081326264698873e+03
1.065014321558557458e+04,1.690100331489654764e+03
1.065014323687589786e+04,1.690119332834043234e+03
1.065014325816622113e+04,1.690138330297745597e+03
1.065014327945654441e+04,1.690157323880643617e+03
1.065014330074686768e+04,1.690176313582618832e+03
1.065014332203719096e+04,1.690195299403552326e+03
1.065014334332751605e+04,1.690214281344946812e+03
1.065014336461783932e+04,1.690233259403440570e+03
1.065014338590816260e+04,1.690252233580537450e+03
1.065014340719848587e+04,1.690271203876117852e+03
1.065014342848880915e+04,1.690290170290063998e+03
1.065014344977913242e+04,1.690309132822257880e+03
1.065014347106945570e+04,1.690328091472580581e+03
1.065014349235977897e+04,1.690347046240913642e+03
1.065014351365010225e+04,1.690365997127139053e+03
1.065014353494042734e+04,1.690384944132756345e+03
1.065014355623075062e+04,1.690403887254410847e+03
1.065014357752107389e+04,1.690422826493602543e+03
1.065014359881139717e+04,1.690441761850212970e+03
1.065014362010172044e+04,1.690460693324124804e+03
1.065014364139204372e+04,1.690479620915218902e+03
1.065014366268236699e+04,1.690498544623377484e+03
1.065014368397269027e+04,1.690517464448482542e+03
1.065014370526301354e+04,1.690536380390416070e+03
1.065014372655333864e+04,1.690555292450675324e+03
1.065014374784366191e+04,1.690574200625910635e+03
1.065014376913398519e+04,1.690593104917620622e+03
1.065014379042430846e+04,1.690612005325686141e+03
1.065014381171463174e+04,1.690630901849989868e+03
1.065014383300495501e+04,1.690649794490414251e+03
1.065014385429527829e+04,1.690668683246840828e+03
1.065014387558560156e+04,1.690687568119151592e+03
1.065014389687592484e+04,1.690706449107229218e+03
1.065014391816624993e+04,1.690725326212568234e+03
1.065014393945657321e+04,1.690744199431825336e+03
1.065014396074689648e+04,1.690763068766495280e+03
1.065014398203721976e+04,1.690781934216461423e+03
1.065014400332754303e+04,1.690800795781604393e+03
1.065014402461786631e+04,1.690819653461808002e+03
1.065014404590818958e+04,1.690838507256953790e+03
1.065014406719851286e+04,1.690857357166924658e+03
1.065014408848883613e+04,1.690876203191602144e+03
1.065014410977916123e+04,1.690895045332479413e+03
1.065014413106948450e+04,1.690913883586218390e+03
1.065014415235980778e+04,1.690932717954312238e+03
1.065014417365013105e+04,1.690951548436642497e+03
1.065014419494045433e+04,1.690970375033092296e+03
1.065014421623077760e+04,1.690989197743544082e+03
1.065014423752110088e+04,1.691008016567880986e+03
1.065014425881142415e+04,1.691026831505984774e+03
1.065014428010174743e+04,1.691045642557738574e+03
1.065014430139207252e+04,1.691064449724631686e+03
1.065014432268239580e+04,1.691083253003333084e+03
1.065014434397271907e+04,1.691102052395331839e+03
1.065014436526304235e+04,1.691120847900512217e+03
1.065014438655336562e+04,1.691139639518755303e+03
1.065014440784368890e+04,1.691158427249944680e+03
1.065014442913401217e+04,1.691177211093963933e+03
1.065014445042433545e+04,1.691195991050694602e+03
1.065014447171465872e+04,1.691214767120019815e+03
1.065014449300498381e+04,1.691233539303427278e+03
1.065014451429530709e+04,1.691252307597590516e+03
1.065014453558563036e+04,1.691271072003998142e+03
1.065014455687595364e+04,1.691289832522531924e+03
1.065014457816627691e+04,1.691308589153075900e+03
1.065014459945660019e+04,1.691327341895512063e+03
1.065014462074692347e+04,1.691346090749724226e+03
1.065014464203724674e+04,1.691364835715595291e+03
1.065014466332757002e+04,1.691383576793008388e+03
1.065014468461789511e+04,1.691402313983446902e+03
1.065014470590821838e+04,1.691421047283593225e+03
1.065014472719854166e+04,1.691439776694930515e+03
1.065014474848886493e+04,1.691458502217343494e+03
1.065014476977918821e+04,1.691477223850713699e+03
1.065014479106951148e+04,1.691495941594925853e+03
1.065014481235983476e+04,1.691514655449862857e+03
1.065014483365015803e+04,1.691533365415407161e+03
1.065014485494048131e+04,1.691552071491443257e+03
1.065014487623080640e+04,1.691570773679452032e+03
1.065014489752112968e+04,1.691589471976120421e+03
1.065014491881145295e+04,1.691608166382930904e+03
1.065014494010177623e+04,1.691626856899766153e+03
1.065014496139209950e+04,1.691645543526510664e+03
1.065014498268242278e+04,1.691664226263046885e+03
1.065014500397274605e+04,1.691682905109259536e+03
1.065014502526306933e+04,1.691701580065031067e+03
1.065014504655339260e+04,1.691720251130245515e+03
1.065014506784371770e+04,1.691738918306381038e+03
1.065014508913404097e+04,1.691757581590132531e+03
1.065014511042436425e+04,1.691776240982977924e+03
1.065014513171468752e+04,1.691794896484800574e+03
1.065014515300501080e+04,1.691813548095485203e+03
1.065014517429533407e+04,1.691832195814914485e+03
1.065014519558565735e+04,1.691850839642973369e+03
1.065014521687598062e+04,1.691869479579544986e+03
1.065014523816630390e+04,1.691888115624513375e+03
1.065014525945662899e+04,1.691906747779354191e+03
1.065014528074695227e+04,1.691925376040768015e+03
1.065014530203727554e+04,1.691944000410230046e+03
1.065014532332759882e+04,1.691962620887624553e+03
1.065014534461792209e+04,1.691981237472835801e+03
1.065014536590824537e+04,1.691999850165746693e+03
1.065014538719856864e+04,1.692018458966243315e+03
1.065014540848889192e+04,1.692037063874208343e+03
1.065014542977921519e+04,1.692055664889525815e+03
1.065014545106954029e+04,1.692074262013669568e+03
1.065014547235986356e+04,1.692092855243344957e+03
1.065014549365018684e+04,1.692111444580026273e+03
1.065014551494051011e+04,1.692130030023596646e+03
