Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.062594821759266779e+04,2.559770341449495668e+00
1.062594823627046208e+04,2.559770378739657293e+00
1.062594825494825454e+04,2.559770416023328998e+00
1.062594827362604883e+04,2.559770453300518778e+00
1.062594829230384312e+04,2.559770490571222634e+00
1.062594831098163559e+04,2.559770527835436127e+00
1.062594832965942987e+04,2.559770565093166805e+00
1.062594834833722416e+04,2.559770602344410673e+00
1.062594836701501663e+04,2.559770639589163732e+00
1.062594838569281092e+04,2.559770676827433533e+00
1.062594840437060520e+04,2.559770714059215191e+00
1.062594842304839767e+04,2.559770751284506041e+00
1.062594844172619196e+04,2.559770788503312744e+00
1.062594846040398625e+04,2.559770825715630860e+00
1.062594847908178053e+04,2.559770862921461276e+00
1.062594849775957300e+04,2.559770900120799109e+00
1.062594851643736729e+04,2.559770937313651906e+00
1.062594853511516158e+04,2.559770974500015672e+00
1.062594855379295404e+04,2.559771011679885966e+00
1.062594857247074833e+04,2.559771048853271225e+00
1.062594859114854262e+04,2.559771086020166120e+00
1.062594860982633509e+04,2.559771123180567542e+00
1.062594862850412937e+04,2.559771160334482154e+00
1.062594864718192366e+04,2.559771197481907290e+00
1.062594866585971613e+04,2.559771234622837621e+00
1.062594868453751042e+04,2.559771271757280697e+00
1.062594870321530470e+04,2.559771308885232965e+00
1.062594872189309717e+04,2.559771346006690429e+00
1.062594874057089146e+04,2.559771383121659749e+00
1.062594875924868575e+04,2.559771420230136929e+00
1.062594877792647821e+04,2.559771457332118860e+00
1.062594879660427250e+04,2.559771494427612648e+00
1.062594881528206679e+04,2.559771531516613408e+00
1.062594883395985926e+04,2.559771568599118030e+00
1.062594885263765354e+04,2.559771605675134065e+00
1.062594887131544783e+04,2.559771642744656184e+00
1.062594888999324030e+04,2.559771679807682165e+00
1.062594890867103459e+04,2.559771716864217783e+00
1.062594892734882887e+04,2.559771753914259929e+00
1.062594894602662316e+04,2.559771790957807713e+00
1.062594896470441563e+04,2.559771827994857585e+00
1.062594898338220992e+04,2.559771865025417537e+00
1.062594900206000420e+04,2.559771902049481795e+00
1.062594902073779667e+04,2.559771939067048585e+00
1.062594903941559096e+04,2.559771976078122790e+00
1.062594905809338525e+04,2.559772013082702635e+00
1.062594907677117772e+04,2.559772050080782790e+00
1.062594909544897200e+04,2.559772087072371249e+00
1.062594911412676629e+04,2.559772124057463127e+00
1.062594913280455876e+04,2.559772161036056204e+00
1.062594915148235305e+04,2.559772198008155808e+00
1.062594917016014733e+04,2.559772234973758831e+00
1.062594918883793980e+04,2.559772271932861276e+00
1.062594920751573409e+04,2.559772308885469805e+00
1.062594922619352838e+04,2.559772345831581752e+00
1.062594924487132084e+04,2.559772382771192234e+00
1.062594926354911513e+04,2.559772419704308355e+00
1.062594928222690942e+04,2.559772456630927007e+00
1.062594930090470189e+04,2.559772493551043748e+00
1.062594931958249617e+04,2.559772530464665241e+00
1.062594933826029046e+04,2.559772567371788377e+00
1.062594935693808293e+04,2.559772604272409158e+00
1.062594937561587722e+04,2.559772641166534246e+00
1.062594939429367150e+04,2.559772678054160089e+00
1.062594941297146579e+04,2.559772714935286686e+00
1.062594943164925826e+04,2.559772751809909597e+00
1.062594945032705255e+04,2.559772788678035926e+00
1.062594946900484683e+04,2.559772825539662566e+00
1.062594948768263930e+04,2.559772862394784632e+00
1.062594950636043359e+04,2.559772899243409672e+00
1.062594952503822788e+04,2.559772936085534578e+00
1.062594954371602034e+04,2.559772972921154022e+00
1.062594956239381463e+04,2.559773009750275996e+00
1.062594958107160892e+04,2.559773046572896504e+00
1.062594959974940139e+04,2.559773083389011550e+00
1.062594961842719567e+04,2.559773120198627794e+00
1.062594963710498996e+04,2.559773157001742572e+00
1.062594965578278243e+04,2.559773193798350999e+00
1.062594967446057672e+04,2.559773230588460624e+00
1.062594969313837100e+04,2.559773267372066563e+00
1.062594971181616347e+04,2.559773304149166595e+00
1.062594973049395776e+04,2.559773340919766937e+00
1.062594974917175205e+04,2.559773377683863593e+00
1.062594976784954451e+04,2.559773414441452566e+00
1.062594978652733880e+04,2.559773451192540961e+00
1.062594980520513309e+04,2.559773487937125669e+00
1.062594982388292556e+04,2.559773524675202250e+00
1.062594984256071984e+04,2.559773561406777809e+00
1.062594986123851413e+04,2.559773598131848349e+00
1.062594987991630842e+04,2.559773634850413870e+00
1.062594989859410089e+04,2.559773671562470820e+00
1.062594991727189517e+04,2.559773708268024972e+00
1.062594993594968946e+04,2.559773744967074105e+00
1.062594995462748193e+04,2.559773781659613334e+00
1.062594997330527622e+04,2.559773818345650209e+00
1.062594999198307050e+04,2.559773855025180733e+00
1.062595001066086297e+04,2.559773891698200465e+00
1.062595002933865726e+04,2.559773928364717843e+00
1.062595004801645155e+04,2.559773965024727538e+00
1.062595006669424401e+04,2.559774001678225996e+00
1.062595008537203830e+04,2.559774038325220769e+00
1.062595010404983259e+04,2.559774074965707857e+00
1.062595012272762506e+04,2.559774111599683710e+00
1.062595014140541934e+04,2.559774148227154544e+00
1.062595016008321363e+04,2.559774184848117251e+00
1.062595017876100610e+04,2.559774221462567390e+00
1.062595019743880039e+04,2.559774258070512509e+00
1.062595021611659467e+04,2.559774294671948613e+00
1.062595023479438714e+04,2.559774331266872149e+00
1.062595025347218143e+04,2.559774367855288890e+00
1.062595027214997572e+04,2.559774404437196615e+00
1.062595029082776819e+04,2.559774441012590440e+00
1.062595030950556247e+04,2.559774477581477914e+00
1.062595032818335676e+04,2.559774514143855040e+00
1.062595034686115105e+04,2.559774550699721374e+00
1.062595036553894352e+04,2.559774587249072919e+00
1.062595038421673780e+04,2.559774623791917225e+00
1.062595040289453209e+04,2.559774660328250295e+00
1.062595042157232456e+04,2.559774696858068133e+00
1.062595044025011885e+04,2.559774733381378287e+00
1.062595045892791313e+04,2.559774769898176761e+00
1.062595047760570560e+04,2.559774806408458225e+00
1.062595049628349989e+04,2.559774842912232007e+00
1.062595051496129418e+04,2.559774879409492776e+00
1.062595053363908664e+04,2.559774915900236980e+00
1.062595055231688093e+04,2.559774952384472169e+00
1.062595057099467522e+04,2.559774988862193901e+00
1.062595058967246769e+04,2.559775025333398624e+00
1.062595060835026197e+04,2.559775061798092999e+00
1.062595062702805626e+04,2.559775098256273473e+00
1.062595064570584873e+04,2.559775134707936495e+00
1.062595066438364302e+04,2.559775171153088280e+00
1.062595068306143730e+04,2.559775207591726165e+00
1.062595070173922977e+04,2.559775244023844820e+00
1.062595072041702406e+04,2.559775280449452239e+00
1.062595073909481835e+04,2.559775316868545314e+00
1.062595075777261081e+04,2.559775353281118715e+00
1.062595077645040510e+04,2.559775389687179548e+00
1.062595079512819939e+04,2.559775426086725147e+00
1.062595081380599368e+04,2.559775462479754626e+00
1.062595083248378614e+04,2.559775498866263987e+00
1.062595085116158043e+04,2.559775535246259892e+00
1.062595086983937472e+04,2.559775571619739232e+00
1.062595088851716719e+04,2.559775607986698898e+00
1.062595090719496147e+04,2.559775644347143775e+00
1.062595092587275576e+04,2.559775680701071643e+00
1.062595094455054823e+04,2.559775717048478949e+00
1.062595096322834252e+04,2.559775753389370578e+00
1.062595098190613680e+04,2.559775789723744754e+00
1.062595100058392927e+04,2.559775826051597480e+00
1.062595101926172356e+04,2.559775862372934974e+00
1.062595103793951785e+04,2.559775898687753681e+00
1.062595105661731031e+04,2.559775934996049607e+00
1.062595107529510460e+04,2.559775971297830299e+00
1.062595109397289889e+04,2.559776007593091318e+00
1.062595111265069136e+04,2.559776043881829555e+00
1.062595113132848564e+04,2.559776080164051226e+00
1.062595115000627993e+04,2.559776116439752336e+00
1.062595116868407240e+04,2.559776152708930219e+00
1.062595118736186669e+04,2.559776188971591093e+00
1.062595120603966097e+04,2.559776225227730961e+00
1.062595122471745344e+04,2.559776261477346271e+00
1.062595124339524773e+04,2.559776297720444127e+00
1.062595126207304202e+04,2.559776333957020977e+00
1.062595128075083630e+04,2.559776370187075489e+00
1.062595129942862877e+04,2.559776406410605443e+00
1.062595131810642306e+04,2.559776442627616166e+00
1.062595133678421735e+04,2.559776478838104996e+00
1.062595135546200981e+04,2.559776515042067935e+00
1.062595137413980410e+04,2.559776551239512088e+00
1.062595139281759839e+04,2.559776587430432571e+00
1.062595141149539086e+04,2.559776623614826718e+00
1.062595143017318514e+04,2.559776659792700748e+00
1.062595144885097943e+04,2.559776695964051996e+00
1.062595146752877190e+04,2.559776732128875132e+00
1.062595148620656619e+04,2.559776768287178150e+00
1.062595150488436047e+04,2.559776804438956610e+00
1.062595152356215294e+04,2.559776840584207402e+00
1.062595154223994723e+04,2.559776876722937189e+00
1.062595156091774152e+04,2.559776912855141973e+00
1.062595157959553399e+04,2.559776948980818201e+00
1.062595159827332827e+04,2.559776985099972091e+00
1.062595161695112256e+04,2.559777021212600978e+00
1.062595163562891503e+04,2.559777057318700422e+00
1.062595165430670932e+04,2.559777093418277971e+00
1.062595167298450360e+04,2.559777129511328297e+00
1.062595169166229607e+04,2.559777165597849624e+00
1.062595171034009036e+04,2.559777201677847280e+00
1.062595172901788465e+04,2.559777237751318602e+00
1.062595174769567893e+04,2.559777273818262699e+00
1.062595176637347140e+04,2.559777309878675577e+00
1.062595178505126569e+04,2.559777345932565229e+00
1.062595180372905998e+04,2.559777381979926769e+00
1.062595182240685244e+04,2.559777418020757089e+00
1.062595184108464673e+04,2.559777454055062407e+00
1.062595185976244102e+04,2.559777490082839613e+00
1.062595187844023349e+04,2.559777526104084711e+00
1.062595189711802777e+04,2.559777562118804362e+00
1.062595191579582206e+04,2.559777598126995013e+00
1.062595193447361453e+04,2.559777634128653112e+00
1.062595195315140882e+04,2.559777670123785320e+00
1.062595197182920310e+04,2.559777706112387641e+00
1.062595199050699557e+04,2.559777742094456521e+00
1.062595200918478986e+04,2.559777778069999066e+00
1.062595202786258415e+04,2.559777814039011279e+00
1.062595204654037661e+04,2.559777850001489607e+00
1.062595206521817090e+04,2.559777885957440269e+00
1.062595208389596519e+04,2.559777921906860154e+00
1.062595210257375766e+04,2.559777957849745267e+00
1.062595212125155194e+04,2.559777993786103156e+00
1.062595213992934623e+04,2.559778029715928493e+00
1.062595215860713870e+04,2.559778065639219058e+00
1.062595217728493299e+04,2.559778101555980623e+00
1.062595219596272727e+04,2.559778137466210524e+00
1.062595221464052156e+04,2.559778173369907428e+00
1.062595223331831403e+04,2.559778209267068227e+00
1.062595225199610832e+04,2.559778245157700027e+00
1.062595227067390260e+04,2.559778281041798387e+00
1.062595228935169507e+04,2.559778316919359753e+00
1.062595230802948936e+04,2.559778352790391232e+00
1.062595232670728365e+04,2.559778388654888825e+00
1.062595234538507611e+04,2.559778424512848982e+00
1.062595236406287040e+04,2.559778460364278363e+00
1.062595238274066469e+04,2.559778496209173859e+00
1.062595240141845716e+04,2.559778532047530586e+00
1.062595242009625144e+04,2.559778567879356093e+00
1.062595243877404573e+04,2.559778603704646383e+00
1.062595245745183820e+04,2.559778639523398347e+00
1.062595247612963249e+04,2.559778675335618203e+00
1.062595249480742677e+04,2.559778711141301955e+00
1.062595251348521924e+04,2.559778746940446492e+00
1.062595253216301353e+04,2.559778782733058478e+00
1.062595255084080782e+04,2.559778818519133470e+00
1.062595256951860028e+04,2.559778854298668804e+00
1.062595258819639457e+04,2.559778890071671587e+00
1.062595260687418886e+04,2.559778925838136487e+00
1.062595262555198133e+04,2.559778961598060842e+00
1.062595264422977561e+04,2.559778997351450869e+00
1.062595266290756990e+04,2.559779033098303458e+00
1.062595268158536419e+04,2.559779068838618610e+00
1.062595270026315666e+04,2.559779104572391883e+00
1.062595271894095094e+04,2.559779140299630384e+00
1.062595273761874523e+04,2.559779176020330116e+00
1.062595275629653770e+04,2.559779211734487525e+00
1.062595277497433199e+04,2.559779247442109718e+00
