Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.903683680555783212e+03,2.558671927397716317e+00
9.903683703452748887e+03,2.558671921627732715e+00
9.903683726349714561e+03,2.558671915857456014e+00
9.903683749246680236e+03,2.558671910086887991e+00
9.903683772143645911e+03,2.558671904316028645e+00
9.903683795040611585e+03,2.558671898544872647e+00
9.903683817937577260e+03,2.558671892773425327e+00
9.903683840834542934e+03,2.558671887001686684e+00
9.903683863731508609e+03,2.558671881229653167e+00
9.903683886628474283e+03,2.558671875457328326e+00
9.903683909525439958e+03,2.558671869684710387e+00
9.903683932422405633e+03,2.558671863911797573e+00
9.903683955319371307e+03,2.558671858138596988e+00
9.903683978216336982e+03,2.558671852365097976e+00
9.903684001113302656e+03,2.558671846591309418e+00
9.903684024010268331e+03,2.558671840817229537e+00
9.903684046907234006e+03,2.558671835042854781e+00
9.903684069804199680e+03,2.558671829268186926e+00
9.903684092701163536e+03,2.558671823493227748e+00
9.903684115598129210e+03,2.558671817717975472e+00
9.903684138495094885e+03,2.558671811942428320e+00
9.903684161392060560e+03,2.558671806166593399e+00
9.903684184289026234e+03,2.558671800390461826e+00
9.903684207185991909e+03,2.558671794614038930e+00
9.903684230082957583e+03,2.558671788837322936e+00
9.903684252979923258e+03,2.558671783060315619e+00
9.903684275876888933e+03,2.558671777283015203e+00
9.903684298773854607e+03,2.558671771505419912e+00
9.903684321670820282e+03,2.558671765727535075e+00
9.903684344567785956e+03,2.558671759949355362e+00
9.903684367464751631e+03,2.558671754170882551e+00
9.903684390361717305e+03,2.558671748392120193e+00
9.903684413258682980e+03,2.558671742613062960e+00
9.903684436155648655e+03,2.558671736833712629e+00
9.903684459052614329e+03,2.558671731054069198e+00
9.903684481949580004e+03,2.558671725274136222e+00
9.903684504846545678e+03,2.558671719493908370e+00
9.903684527743511353e+03,2.558671713713387419e+00
9.903684550640477028e+03,2.558671707932575146e+00
9.903684573537442702e+03,2.558671702151471550e+00
9.903684596434408377e+03,2.558671696370076631e+00
9.903684619331374051e+03,2.558671690588386838e+00
9.903684642228339726e+03,2.558671684806402169e+00
9.903684665125305401e+03,2.558671679024127954e+00
9.903684688022271075e+03,2.558671673241558864e+00
9.903684710919236750e+03,2.558671667458700227e+00
9.903684733816202424e+03,2.558671661675546716e+00
9.903684756713168099e+03,2.558671655892101882e+00
9.903684779610133774e+03,2.558671650108363949e+00
9.903684802507099448e+03,2.558671644324334693e+00
9.903684825404065123e+03,2.558671638540010562e+00
9.903684848301030797e+03,2.558671632755395109e+00
9.903684871197996472e+03,2.558671626970488333e+00
9.903684894094960327e+03,2.558671621185288458e+00
9.903684916991926002e+03,2.558671615399795485e+00
9.903684939888891677e+03,2.558671609614011189e+00
9.903684962785857351e+03,2.558671603827932017e+00
9.903684985682823026e+03,2.558671598041563300e+00
9.903685008579788700e+03,2.558671592254903260e+00
9.903685031476754375e+03,2.558671586467946568e+00
9.903685054373720050e+03,2.558671580680700330e+00
9.903685077270685724e+03,2.558671574893160994e+00
9.903685100167651399e+03,2.558671569105326782e+00
9.903685123064617073e+03,2.558671563317204800e+00
9.903685145961582748e+03,2.558671557528789720e+00
9.903685168858548423e+03,2.558671551740077987e+00
9.903685191755514097e+03,2.558671545951076709e+00
9.903685214652479772e+03,2.558671540161782332e+00
9.903685237549445446e+03,2.558671534372196632e+00
9.903685260446411121e+03,2.558671528582316057e+00
9.903685283343376796e+03,2.558671522792145936e+00
9.903685306240342470e+03,2.558671517001684492e+00
9.903685329137308145e+03,2.558671511210926397e+00
9.903685352034273819e+03,2.558671505419878756e+00
9.903685374931239494e+03,2.558671499628538015e+00
9.903685397828205168e+03,2.558671493836904176e+00
9.903685420725170843e+03,2.558671488044980791e+00
9.903685443622136518e+03,2.558671482252762530e+00
9.903685466519102192e+03,2.558671476460254723e+00
9.903685489416067867e+03,2.558671470667450265e+00
9.903685512313033541e+03,2.558671464874356261e+00
9.903685535209999216e+03,2.558671459080972710e+00
9.903685558106964891e+03,2.558671453287292508e+00
9.903685581003930565e+03,2.558671447493322759e+00
9.903685603900896240e+03,2.558671441699058136e+00
9.903685626797861914e+03,2.558671435904500413e+00
9.903685649694827589e+03,2.558671430109653144e+00
9.903685672591793264e+03,2.558671424314514553e+00
9.903685695488757119e+03,2.558671418519081087e+00
9.903685718385722794e+03,2.558671412723356298e+00
9.903685741282688468e+03,2.558671406927340186e+00
9.903685764179654143e+03,2.558671401131030976e+00
9.903685787076619818e+03,2.558671395334428667e+00
9.903685809973585492e+03,2.558671389537535035e+00
9.903685832870551167e+03,2.558671383740350080e+00
9.903685855767516841e+03,2.558671377942872027e+00
9.903685878664482516e+03,2.558671372145102652e+00
9.903685901561448190e+03,2.558671366347038401e+00
9.903685924458413865e+03,2.558671360548682827e+00
9.903685947355379540e+03,2.558671354750035931e+00
9.903685970252345214e+03,2.558671348951097713e+00
9.903685993149310889e+03,2.558671343151866395e+00
9.903686016046276563e+03,2.558671337352345532e+00
9.903686038943242238e+03,2.558671331552528017e+00
9.903686061840207913e+03,2.558671325752422732e+00
9.903686084737173587e+03,2.558671319952020795e+00
9.903686107634139262e+03,2.558671314151329312e+00
9.903686130531104936e+03,2.558671308350348284e+00
9.903686153428070611e+03,2.558671302549068827e+00
9.903686176325036286e+03,2.558671296747501600e+00
9.903686199222001960e+03,2.558671290945643051e+00
9.903686222118967635e+03,2.558671285143489627e+00
9.903686245015933309e+03,2.558671279341044880e+00
9.903686267912898984e+03,2.558671273538308810e+00
9.903686290809864659e+03,2.558671267735281418e+00
9.903686313706830333e+03,2.558671261931959151e+00
9.903686336603796008e+03,2.558671256128345561e+00
9.903686359500761682e+03,2.558671250324442425e+00
9.903686382397727357e+03,2.558671244520244414e+00
9.903686405294693031e+03,2.558671238715755081e+00
9.903686428191658706e+03,2.558671232910974425e+00
9.903686451088624381e+03,2.558671227105904222e+00
9.903686473985590055e+03,2.558671221300535592e+00
9.903686496882553911e+03,2.558671215494879192e+00
9.903686519779519585e+03,2.558671209688931469e+00
9.903686542676485260e+03,2.558671203882690648e+00
9.903686565573450935e+03,2.558671198076158504e+00
9.903686588470416609e+03,2.558671192269331485e+00
9.903686611367382284e+03,2.558671186462214919e+00
9.903686634264347958e+03,2.558671180654805255e+00
9.903686657161313633e+03,2.558671174847102492e+00
9.903686680058279308e+03,2.558671169039111959e+00
9.903686702955244982e+03,2.558671163230826551e+00
9.903686725852210657e+03,2.558671157422249820e+00
9.903686748749176331e+03,2.558671151613381767e+00
9.903686771646142006e+03,2.558671145804220615e+00
9.903686794543107681e+03,2.558671139994764587e+00
9.903686817440073355e+03,2.558671134185022566e+00
9.903686840337039030e+03,2.558671128374985670e+00
9.903686863234004704e+03,2.558671122564657452e+00
9.903686886130970379e+03,2.558671116754036134e+00
9.903686909027936053e+03,2.558671110943125271e+00
9.903686931924901728e+03,2.558671105131921308e+00
9.903686954821867403e+03,2.558671099320424247e+00
9.903686977718833077e+03,2.558671093508637640e+00
9.903687000615798752e+03,2.558671087696557933e+00
9.903687023512764426e+03,2.558671081884185128e+00
9.903687046409730101e+03,2.558671076071521000e+00
9.903687069306695776e+03,2.558671070258565550e+00
9.903687092203661450e+03,2.558671064445317000e+00
9.903687115100627125e+03,2.558671058631777129e+00
9.903687137997592799e+03,2.558671052817949487e+00
9.903687160894558474e+03,2.558671047003826970e+00
9.903687183791524149e+03,2.558671041189409578e+00
9.903687206688489823e+03,2.558671035374704417e+00
9.903687229585455498e+03,2.558671029559704380e+00
9.903687252482421172e+03,2.558671023744416573e+00
9.903687275379386847e+03,2.558671017928833891e+00
9.903687298276350703e+03,2.558671012112959886e+00
9.903687321173316377e+03,2.558671006296794559e+00
9.903687344070282052e+03,2.558671000480337909e+00
9.903687366967247726e+03,2.558670994663589937e+00
9.903687389864213401e+03,2.558670988846547090e+00
9.903687412761179075e+03,2.558670983029214696e+00
9.903687435658144750e+03,2.558670977211590980e+00
