Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.063802708333311602e+04,5.876955157338078095e+01
1.063802710516863226e+04,5.877058849541238317e+01
1.063802712700415032e+04,5.877162542015230429e+01
1.063802714883966655e+04,5.877266234742757689e+01
1.063802717067518279e+04,5.877369927732434007e+01
1.063802719251070084e+04,5.877473620992874004e+01
1.063802721434621708e+04,5.877577314506774542e+01
1.063802723618173331e+04,5.877681008282758057e+01
1.063802725801725137e+04,5.877784702329432776e+01
1.063802727985276761e+04,5.877888396629504797e+01
1.063802730168828566e+04,5.877992091200224678e+01
1.063802732352380190e+04,5.878095786024292124e+01
1.063802734535931813e+04,5.878199481110325308e+01
1.063802736719483619e+04,5.878303176466936719e+01
1.063802738903035242e+04,5.878406872076828904e+01
1.063802741086586866e+04,5.878510567948615062e+01
1.063802743270138672e+04,5.878614264090913366e+01
1.063802745453690295e+04,5.878717960486419969e+01
1.063802747637241919e+04,5.878821657143754464e+01
1.063802749820793724e+04,5.878925354071530762e+01
1.063802752004345348e+04,5.879029051252446436e+01
1.063802754187896971e+04,5.879132748695120370e+01
1.063802756371448777e+04,5.879236446408165762e+01
1.063802758555000401e+04,5.879340144374283028e+01
1.063802760738552206e+04,5.879443842610727700e+01
1.063802762922103830e+04,5.879547541100197350e+01
1.063802765105655453e+04,5.879651239851310862e+01
1.063802767289207259e+04,5.879754938872680015e+01
1.063802769472758882e+04,5.879858638147007355e+01
1.063802771656310506e+04,5.879962337682905371e+01
1.063802773839862311e+04,5.880066037488994368e+01
1.063802776023413935e+04,5.880169737547970499e+01
1.063802778206965559e+04,5.880273437868448383e+01
1.063802780390517364e+04,5.880377138459046193e+01
1.063802782574068988e+04,5.880480839302464346e+01
1.063802784757620611e+04,5.880584540407316751e+01
1.063802786941172417e+04,5.880688241782217318e+01
1.063802789124724040e+04,5.880791943409867883e+01
1.063802791308275846e+04,5.880895645307524688e+01
1.063802793491827470e+04,5.880999347457882465e+01
1.063802795675379093e+04,5.881103049869562227e+01
1.063802797858930899e+04,5.881206752551176464e+01
1.063802800042482522e+04,5.881310455485423461e+01
1.063802802226034146e+04,5.881414158680922100e+01
1.063802804409585951e+04,5.881517862146286291e+01
1.063802806593137575e+04,5.881621565864216450e+01
1.063802808776689199e+04,5.881725269843326487e+01
1.063802810960241004e+04,5.881828974092233153e+01
1.063802813143792628e+04,5.881932678593638286e+01
1.063802815327344251e+04,5.882036383356155085e+01
1.063802817510896057e+04,5.882140088388398169e+01
1.063802819694447680e+04,5.882243793673067955e+01
1.063802821877999486e+04,5.882347499227422816e+01
1.063802824061551109e+04,5.882451205034156771e+01
1.063802826245102733e+04,5.882554911101887285e+01
1.063802828428654539e+04,5.882658617439232529e+01
1.063802830612206162e+04,5.882762324028887235e+01
1.063802832795757786e+04,5.882866030879470998e+01
