Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.908226643518544734e+03,1.343488149983973869e+02
9.908226666740774817e+03,1.343457178294195842e+02
9.908226689963004901e+03,1.343426206089466461e+02
9.908226713185233166e+03,1.343395233372251880e+02
9.908226736407463250e+03,1.343364260137740018e+02
9.908226759629693333e+03,1.343333286388397596e+02
9.908226782851923417e+03,1.343302312124263835e+02
9.908226806074151682e+03,1.343271337347806309e+02
9.908226829296381766e+03,1.343240362054212085e+02
9.908226852518611850e+03,1.343209386245948167e+02
9.908226875740841933e+03,1.343178409923053493e+02
9.908226898963070198e+03,1.343147433087996490e+02
9.908226922185300282e+03,1.343116455735963370e+02
9.908226945407530366e+03,1.343085477869420856e+02
9.908226968629760449e+03,1.343054499488409306e+02
9.908226991851988714e+03,1.343023520595395723e+02
9.908227015074218798e+03,1.342992541185566893e+02
9.908227038296448882e+03,1.342961561261389249e+02
9.908227061518678966e+03,1.342930580822904005e+02
9.908227084740907230e+03,1.342899599872577312e+02
9.908227107963137314e+03,1.342868618405596237e+02
9.908227131185367398e+03,1.342837636424427501e+02
9.908227154407597482e+03,1.342806653929112031e+02
9.908227177629825746e+03,1.342775670922115694e+02
9.908227200852055830e+03,1.342744687398625558e+02
9.908227224074285914e+03,1.342713703361108912e+02
9.908227247296515998e+03,1.342682718809606399e+02
9.908227270518744263e+03,1.342651733746584171e+02
9.908227293740974346e+03,1.342620748167229294e+02
9.908227316963204430e+03,1.342589762074008206e+02
9.908227340185434514e+03,1.342558775466961833e+02
9.908227363407662779e+03,1.342527788348557181e+02
9.908227386629892862e+03,1.342496800713980178e+02
9.908227409852122946e+03,1.342465812565698684e+02
9.908227433074353030e+03,1.342434823903752203e+02
9.908227456296581295e+03,1.342403834730608878e+02
9.908227479518811379e+03,1.342372845041453786e+02
9.908227502741041462e+03,1.342341854838755069e+02
9.908227525963271546e+03,1.342310864122552232e+02
9.908227549185499811e+03,1.342279872895313702e+02
9.908227572407729895e+03,1.342248881152224556e+02
9.908227595629959978e+03,1.342217888895751798e+02
9.908227618852190062e+03,1.342186896125936926e+02
9.908227642074418327e+03,1.342155902845246374e+02
9.908227665296648411e+03,1.342124909048866641e+02
9.908227688518878495e+03,1.342093914739264164e+02
9.908227711741108578e+03,1.342062919916479871e+02
9.908227734963336843e+03,1.342031924582981617e+02
9.908227758185566927e+03,1.342000928733954765e+02
9.908227781407797011e+03,1.341969932371866321e+02
9.908227804630027094e+03,1.341938935496756926e+02
9.908227827852255359e+03,1.341907938111094722e+02
9.908227851074485443e+03,1.341876940210063935e+02
9.908227874296715527e+03,1.341845941796133559e+02
9.908227897518945610e+03,1.341814942869342246e+02
9.908227920741173875e+03,1.341783943432160129e+02
9.908227943963403959e+03,1.341752943479770011e+02
9.908227967185634043e+03,1.341721943014641170e+02
9.908227990407864127e+03,1.341690942036812260e+02
9.908228013630092391e+03,1.341659940548753980e+02
9.908228036852322475e+03,1.341628938545647713e+02
9.908228060074552559e+03,1.341597936029963876e+02
9.908228083296782643e+03,1.341566933001741972e+02
9.908228106519010908e+03,1.341535929463450714e+02
9.908228129741240991e+03,1.341504925410273472e+02
9.908228152963471075e+03,1.341473920844678389e+02
9.908228176185701159e+03,1.341442915766706676e+02
9.908228199407929424e+03,1.341411910178826474e+02
9.908228222630159507e+03,1.341380904076221157e+02
9.908228245852389591e+03,1.341349897461359717e+02
9.908228269074619675e+03,1.341318890334282514e+02
9.908228292296847940e+03,1.341287882697457405e+02
9.908228315519078023e+03,1.341256874546068332e+02
9.908228338741308107e+03,1.341225865882584003e+02
9.908228361963538191e+03,1.341194856707044778e+02
9.908228385185766456e+03,1.341163847021919651e+02
9.908228408407996540e+03,1.341132836822390573e+02
9.908228431630226623e+03,1.341101826110926822e+02
9.908228454852456707e+03,1.341070814887569895e+02
9.908228478074684972e+03,1.341039803154788217e+02
9.908228501296915056e+03,1.341008790907763455e+02
9.908228524519145139e+03,1.340977778148965456e+02
9.908228547741375223e+03,1.340946764878434578e+02
9.908228570963603488e+03,1.340915751098640101e+02
9.908228594185833572e+03,1.340884736804763691e+02
9.908228617408063656e+03,1.340853721999275479e+02
9.908228640630293739e+03,1.340822706682214687e+02
9.908228663852522004e+03,1.340791690856052014e+02
9.908228687074752088e+03,1.340760674515968276e+02
9.908228710296982172e+03,1.340729657664433603e+02
9.908228733519212255e+03,1.340698640301487217e+02
9.908228756741440520e+03,1.340667622429600385e+02
9.908228779963670604e+03,1.340636604043953639e+02
9.908228803185900688e+03,1.340605585147015972e+02
9.908228826408130772e+03,1.340574565738829165e+02
9.908228849630359036e+03,1.340543545821862210e+02
9.908228872852589120e+03,1.340512525391296208e+02
9.908228896074819204e+03,1.340481504449601005e+02
9.908228919297049288e+03,1.340450482996816959e+02
9.908228942519277552e+03,1.340419461035413917e+02
9.908228965741507636e+03,1.340388438560573263e+02
9.908228988963737720e+03,1.340357415574764275e+02
9.908229012185967804e+03,1.340326392078028164e+02
9.908229035408196069e+03,1.340295368072833924e+02
9.908229058630426152e+03,1.340264343554362370e+02
9.908229081852656236e+03,1.340233318525084201e+02
9.908229105074886320e+03,1.340202292985039207e+02
9.908229128297114585e+03,1.340171266936698373e+02
9.908229151519344668e+03,1.340140240375241092e+02
9.908229174741574752e+03,1.340109213303137494e+02
9.908229197963804836e+03,1.340078185720428792e+02
9.908229221186033101e+03,1.340047157629584831e+02
9.908229244408263185e+03,1.340016129025785574e+02
9.908229267630493268e+03,1.339985099911502004e+02
9.908229290852723352e+03,1.339954070286773344e+02
9.908229314074951617e+03,1.339923040154071714e+02
9.908229337297181701e+03,1.339892009508575370e+02
9.908229360519411784e+03,1.339860978352755296e+02
9.908229383741641868e+03,1.339829946686651851e+02
9.908229406963870133e+03,1.339798914512736303e+02
9.908229430186100217e+03,1.339767881826187477e+02
9.908229453408330301e+03,1.339736848629475503e+02
9.908229476630560384e+03,1.339705814922642162e+02
9.908229499852788649e+03,1.339674780708157016e+02
9.908229523075018733e+03,1.339643745981199459e+02
9.908229546297248817e+03,1.339612710744240758e+02
9.908229569519478900e+03,1.339581674997320988e+02
9.908229592741707165e+03,1.339550638742911701e+02
