Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.065014266203716397e+04,2.558904302695595323e+00
1.065014268332748725e+04,2.558904321850386410e+00
1.065014270461781052e+04,2.558904341003195082e+00
1.065014272590813380e+04,2.558904360154021784e+00
1.065014274719845707e+04,2.558904379302865184e+00
1.065014276848878217e+04,2.558904398449727946e+00
1.065014278977910544e+04,2.558904417594606517e+00
1.065014281106942872e+04,2.558904436737502675e+00
1.065014283235975199e+04,2.558904455878415529e+00
1.065014285365007527e+04,2.558904475017345526e+00
1.065014287494039854e+04,2.558904494154292664e+00
1.065014289623072182e+04,2.558904513289257387e+00
1.065014291752104509e+04,2.558904532422237921e+00
1.065014293881136837e+04,2.558904551553236484e+00
1.065014296010169346e+04,2.558904570682253521e+00
1.065014298139201674e+04,2.558904589809285035e+00
1.065014300268234001e+04,2.558904608934333691e+00
1.065014302397266329e+04,2.558904628057398600e+00
1.065014304526298656e+04,2.558904647178480651e+00
1.065014306655330984e+04,2.558904666297579400e+00
1.065014308784363311e+04,2.558904685414693958e+00
1.065014310913395639e+04,2.558904704529825658e+00
1.065014313042427966e+04,2.558904723642973167e+00
1.065014315171460476e+04,2.558904742754139150e+00
1.065014317300492803e+04,2.558904761863319610e+00
1.065014319429525131e+04,2.558904780970516324e+00
1.065014321558557458e+04,2.558904800075729291e+00
1.065014323687589786e+04,2.558904819178958068e+00
1.065014325816622113e+04,2.558904838280203098e+00
1.065014327945654441e+04,2.558904857379464381e+00
1.065014330074686768e+04,2.558904876476741030e+00
1.065014332203719096e+04,2.558904895572033933e+00
1.065014334332751605e+04,2.558904914665344421e+00
1.065014336461783932e+04,2.558904933756668942e+00
1.065014338590816260e+04,2.558904952846008829e+00
1.065014340719848587e+04,2.558904971933364525e+00
1.065014342848880915e+04,2.558904991018735586e+00
1.065014344977913242e+04,2.558905010102122457e+00
1.065014347106945570e+04,2.558905029183524693e+00
1.065014349235977897e+04,2.558905048262942739e+00
1.065014351365010225e+04,2.558905067340375705e+00
1.065014353494042734e+04,2.558905086415825814e+00
1.065014355623075062e+04,2.558905105489289067e+00
1.065014357752107389e+04,2.558905124560768130e+00
1.065014359881139717e+04,2.558905143630261669e+00
1.065014362010172044e+04,2.558905162697771019e+00
1.065014364139204372e+04,2.558905181763294401e+00
