Time (BJD_TBD - 2450000), L_g/L_star (ppm)
1.027127336805546656e+04,1.485006645705090556e+00
1.027127353332662278e+04,1.484293693002271430e+00
1.027127369859778082e+04,1.483580906234536867e+00
1.027127386386893704e+04,1.482868285422614951e+00
1.027127402914009326e+04,1.482155830563693710e+00
1.027127419441124948e+04,1.481443541662811114e+00
1.027127435968240752e+04,1.480731418717155634e+00
1.027127452495356374e+04,1.480019461747443366e+00
1.027127469022471996e+04,1.479307670750858561e+00
1.027127485549587800e+04,1.478596045724606123e+00
1.027127502076703422e+04,1.477884586689371726e+00
1.027127518603819044e+04,1.477173293642356278e+00
1.027127535130934666e+04,1.476462166588582203e+00
1.027127551658050470e+04,1.475751205525249743e+00
1.027127568185166092e+04,1.475040410473033914e+00
1.027127584712281714e+04,1.474329781429128960e+00
1.027127601239397518e+04,1.473619318390743338e+00
1.027127617766513140e+04,1.472909021378529637e+00
1.027127634293628762e+04,1.472198890389687653e+00
1.027127650820744384e+04,1.471488925429238037e+00
1.027127667347860188e+04,1.470779126494383693e+00
1.027127683874975810e+04,1.470069493605765887e+00
1.027127700402091432e+04,1.469360026760584637e+00
1.027127716929207236e+04,1.468650725956045955e+00
1.027127733456322858e+04,1.467941591212777341e+00
1.027127749983438480e+04,1.467232622527984143e+00
1.027127766510554284e+04,1.466523819898869263e+00
1.027127783037669906e+04,1.465815183346049100e+00
1.027127799564785528e+04,1.465106712866724115e+00
1.027127816091901150e+04,1.464398408465906076e+00
1.027127832619016954e+04,1.463690270140798111e+00
1.027127849146132576e+04,1.462982297912002627e+00
1.027127865673248198e+04,1.462274491776719643e+00
1.027127882200364002e+04,1.461566851732163164e+00
1.027127898727479624e+04,1.460859377798913838e+00
1.027127915254595246e+04,1.460152069974177014e+00
1.027127931781710868e+04,1.459444928262956687e+00
1.027127948308826672e+04,1.458737952662463755e+00
1.027127964835942294e+04,1.458031143193256662e+00
1.027127981363057916e+04,1.457324499852549193e+00
1.027127997890173719e+04,1.456618022637561127e+00
1.027128014417289342e+04,1.455911711568834033e+00
1.027128030944404964e+04,1.455205566643578807e+00
1.027128047471520586e+04,1.454499587866791455e+00
1.027128063998636389e+04,1.453793775235684871e+00
1.027128080525752011e+04,1.453088128770790854e+00
1.027128097052867633e+04,1.452382648469322302e+00
1.027128113579983437e+04,1.451677334328505209e+00
1.027128130107099059e+04,1.450972186368844286e+00
1.027128146634214681e+04,1.450267204587562420e+00
1.027128163161330303e+04,1.449562388989635187e+00
1.027128179688446107e+04,1.448857739572296355e+00
1.027128196215561729e+04,1.448153256356028873e+00
1.027128212742677351e+04,1.447448939338058294e+00
1.027128229269793155e+04,1.446744788515609281e+00
1.027128245796908777e+04,1.446040803909162786e+00
1.027128262324024399e+04,1.445336985515935035e+00
1.027128278851140021e+04,1.444633333340902492e+00
1.027128295378255825e+04,1.443929847381295817e+00
1.027128311905371447e+04,1.443226527657572866e+00
1.027128328432487069e+04,1.442523374166956307e+00
1.027128344959602873e+04,1.441820386906679907e+00
1.027128361486718495e+04,1.441117565897184649e+00
1.027128378013834117e+04,1.440414911135696086e+00
1.027128394540949739e+04,1.439712422627187571e+00
1.027128411068065543e+04,1.439010100368883993e+00
1.027128427595181165e+04,1.438307944381213233e+00
1.027128444122296787e+04,1.437605954661403063e+00
1.027128460649412591e+04,1.436904131206692581e+00
1.027128477176528213e+04,1.436202474037490351e+00
1.027128493703643835e+04,1.435500983151023702e+00
1.027128510230759457e+04,1.434799658552255330e+00
1.027128526757875261e+04,1.434098500238421448e+00
1.027128543284990883e+04,1.433397508229913520e+00
1.027128559812106505e+04,1.432696682523962428e+00
1.027128576339222309e+04,1.431996023117809935e+00
1.027128592866337931e+04,1.431295530031833740e+00
1.027128609393453553e+04,1.430595203263267390e+00
1.027128625920569357e+04,1.429895042809358197e+00
1.027128642447684979e+04,1.429195048690459213e+00
1.027128658974800601e+04,1.428495220903817531e+00
1.027128675501916223e+04,1.427795559454370755e+00
1.027128692029032027e+04,1.427096064339371306e+00
1.027128708556147649e+04,1.426396735579155806e+00
1.027128725083263271e+04,1.425697573170962906e+00
1.027128741610379075e+04,1.424998577112045917e+00
1.027128758137494697e+04,1.424299747422729467e+00
1.027128774664610319e+04,1.423601084100253322e+00
1.027128791191725941e+04,1.422902587149559528e+00
1.027128807718841745e+04,1.422204256567892733e+00
1.027128824245957367e+04,1.421506092375564689e+00
1.027128840773072989e+04,1.420808094569819380e+00
1.027128857300188793e+04,1.420110263147912999e+00
1.027128873827304415e+04,1.419412598130126213e+00
1.027128890354420037e+04,1.418715099513722766e+00
1.027128906881535659e+04,1.418017767303617838e+00
1.027128923408651463e+04,1.417320601497072730e+00
1.027128939935767085e+04,1.416623602114359448e+00
1.027128956462882707e+04,1.415926769152729081e+00
1.027128972989998510e+04,1.415230102609438934e+00
1.027128989517114132e+04,1.414533602504742582e+00
1.027129006044229754e+04,1.413837268835898886e+00
1.027129022571345376e+04,1.413141101607827688e+00
1.027129039098461180e+04,1.412445100817784738e+00
1.027129055625576802e+04,1.411749266486009846e+00
1.027129072152692424e+04,1.411053598609755433e+00
1.027129088679808228e+04,1.410358097186291237e+00
1.027129105206923850e+04,1.409662762235836864e+00
1.027129121734039472e+04,1.408967593755648062e+00
1.027129138261155094e+04,1.408272591750636904e+00
1.027129154788270898e+04,1.407577756218070686e+00
1.027129171315386520e+04,1.406883087178154801e+00
1.027129187842502142e+04,1.406188584628144778e+00
1.027129204369617946e+04,1.405494248565307913e+00
1.027129220896733568e+04,1.404800079009838942e+00
1.027129237423849190e+04,1.404106075958993172e+00
1.027129253950964812e+04,1.403412239417680674e+00
1.027129270478080616e+04,1.402718569383167635e+00
1.027129287005196238e+04,1.402025065875621479e+00
1.027129303532311860e+04,1.401331728892311723e+00
1.027129320059427664e+04,1.400638558430507663e+00
1.027129336586543286e+04,1.399945554510365842e+00
1.027129353113658908e+04,1.399252717129149337e+00
1.027129369640774712e+04,1.398560046284136993e+00
1.027129386167890334e+04,1.397867541995467588e+00
1.027129402695005956e+04,1.397175204260408199e+00
1.027129419222121578e+04,1.396483033083854464e+00
1.027129435749237382e+04,1.395791028463078121e+00
1.027129452276353004e+04,1.395099190418202628e+00
1.027129468803468626e+04,1.394407518946500169e+00
1.027129485330584430e+04,1.393716014045245588e+00
1.027129501857700052e+04,1.393024675734550577e+00
1.027129518384815674e+04,1.392333504011687539e+00
1.027129534911931296e+04,1.391642498881535239e+00
1.027129551439047100e+04,1.390951660341383178e+00
1.027129567966162722e+04,1.390260988411309295e+00
1.027129584493278344e+04,1.389570483088596875e+00
1.027129601020394148e+04,1.388880144370524095e+00
1.027129617547509770e+04,1.388189972277169337e+00
1.027129634074625392e+04,1.387499966805801899e+00
1.027129650601741014e+04,1.386810127961306316e+00
1.027129667128856818e+04,1.386120455740960766e+00
1.027129683655972440e+04,1.385430950164826758e+00
1.027129700183088062e+04,1.384741611230176694e+00
1.027129716710203866e+04,1.384052438934302298e+00
1.027129733237319488e+04,1.383363433297240430e+00
1.027129749764435110e+04,1.382674594316277039e+00
1.027129766291550732e+04,1.381985921996277566e+00
1.027129782818666536e+04,1.381297416334530626e+00
1.027129799345782158e+04,1.380609077351059089e+00
