Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.027292596064833924e+04,8.579539716772919746e+02
1.027292604692779969e+04,8.577867986253208983e+02
1.027292613320726196e+04,8.576196271613173394e+02
1.027292621948672240e+04,8.574524573100779890e+02
1.027292630576618467e+04,8.572852890823012331e+02
1.027292639204564512e+04,8.571181225027822848e+02
1.027292647832510738e+04,8.569509575822182796e+02
1.027292656460456783e+04,8.567837943454029528e+02
1.027292665088403010e+04,8.566166328030321893e+02
1.027292673716349054e+04,8.564494729798980188e+02
1.027292682344295281e+04,8.562823148866949623e+02
1.027292690972241326e+04,8.561151585482140263e+02
1.027292699600187370e+04,8.559480039786724319e+02
1.027292708228133597e+04,8.557808511922869457e+02
1.027292716856079642e+04,8.556137002138455045e+02
1.027292725484025868e+04,8.554465510540404694e+02
1.027292734111971913e+04,8.552794037376577307e+02
1.027292742739918140e+04,8.551122582753881716e+02
1.027292751367864184e+04,8.549451146920158635e+02
1.027292759995810411e+04,8.547779729982307799e+02
1.027292768623756456e+04,8.546108332188157419e+02
1.027292777251702682e+04,8.544436953644585628e+02
1.027292785879648727e+04,8.542765594599413816e+02
1.027292794507594954e+04,8.541094255159499653e+02
1.027292803135540998e+04,8.539422935572653159e+02
1.027292811763487043e+04,8.537751635980953324e+02
1.027292820391433270e+04,8.536080356526483683e+02
1.027292829019379315e+04,8.534409097457021289e+02
1.027292837647325541e+04,8.532737858879397663e+02
1.027292846275271586e+04,8.531066641041373941e+02
1.027292854903217813e+04,8.529395444049769139e+02
1.027292863531163857e+04,8.527724268152323930e+02
1.027292872159110084e+04,8.526053113455850507e+02
1.027292880787056129e+04,8.524381980208069081e+02
1.027292889415002355e+04,8.522710868515774791e+02
1.027292898042948400e+04,8.521039778626681027e+02
1.027292906670894445e+04,8.519368710682791743e+02
1.027292915298840671e+04,8.517697664826113169e+02
1.027292923926786716e+04,8.516026641304331406e+02
1.027292932554732943e+04,8.514355640224201807e+02
1.027292941182678987e+04,8.512684661833396831e+02
1.027292949810625214e+04,8.511013706238658187e+02
1.027292958438571259e+04,8.509342773687636736e+02
1.027292967066517485e+04,8.507671864287068502e+02
1.027292975694463530e+04,8.506000978284580469e+02
1.027292984322409757e+04,8.504330115786898432e+02
1.027292992950355801e+04,8.502659277041633459e+02
1.027293001578302028e+04,8.500988462155494290e+02
1.027293010206248073e+04,8.499317671376074941e+02
1.027293018834194118e+04,8.497646904845289555e+02
1.027293027462140344e+04,8.495976162705055685e+02
1.027293036090086389e+04,8.494305445202934379e+02
1.027293044718032615e+04,8.492634752445605955e+02
1.027293053345978660e+04,8.490964084680620090e+02
1.027293061973924887e+04,8.489293442014635502e+02
1.027293070601870932e+04,8.487622824695185955e+02
1.027293079229817158e+04,8.485952232828911974e+02
1.027293087857763203e+04,8.484281666663335955e+02
1.027293096485709430e+04,8.482611126305089329e+02
1.027293105113655474e+04,8.480940612001667205e+02
1.027293113741601519e+04,8.479270123894901872e+02
1.027293122369547746e+04,8.477599662126626754e+02
1.027293130997493790e+04,8.475929226944310813e+02
1.027293139625440017e+04,8.474258818454546827e+02
1.027293148253386062e+04,8.472588436904790115e+02
1.027293156881332288e+04,8.470918082401624361e+02
1.027293165509278333e+04,8.469247755192477598e+02
1.027293174137224560e+04,8.467577455383921006e+02
1.027293182765170604e+04,8.465907183223372385e+02
1.027293191393116831e+04,8.464236938817379041e+02
1.027293200021062876e+04,8.462566722413339448e+02
1.027293208649008920e+04,8.460896534153006314e+02
1.027293217276955147e+04,8.459226374178119841e+02
1.027293225904901192e+04,8.457556242736053491e+02
1.027293234532847418e+04,8.455886139933322738e+02
1.027293243160793463e+04,8.454216066017272624e+02
1.027293251788739690e+04,8.452546021094408388e+02
1.027293260416685735e+04,8.450876005412060294e+02
1.027293269044631961e+04,8.449206019076719940e+02
1.027293277672578006e+04,8.447536062335694851e+02
1.027293286300524233e+04,8.445866135295457298e+02
1.027293294928470277e+04,8.444196238203303437e+02
1.027293303556416504e+04,8.442526371165688488e+02
1.027293312184362549e+04,8.440856534429885869e+02
1.027293320812308593e+04,8.439186728137542559e+02
1.027293329440254820e+04,8.437516952430300989e+02
1.027293338068200865e+04,8.435847207555408431e+02
1.027293346696147091e+04,8.434177493619279176e+02
1.027293355324093136e+04,8.432507810869142304e+02
1.027293363952039363e+04,8.430838159411403012e+02
1.027293372579985407e+04,8.429168539493260823e+02
1.027293381207931634e+04,8.427498951221116386e+02
1.027293389835877679e+04,8.425829394842146485e+02
1.027293398463823905e+04,8.424159870462732442e+02
1.027293407091769950e+04,8.422490378330033991e+02
1.027293415719715995e+04,8.420820918585611707e+02
1.027293424347662221e+04,8.419151491371021621e+02
1.027293432975608266e+04,8.417482096933393905e+02
1.027293441603554493e+04,8.415812735379065543e+02
1.027293450231500537e+04,8.414143406955157616e+02
1.027293458859446764e+04,8.412474111767988916e+02
1.027293467487392809e+04,8.410804850064649827e+02
1.027293476115339035e+04,8.409135621951453459e+02
1.027293484743285080e+04,8.407466427675469731e+02
