Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.913946643518749624e+03,3.447737294221994819e+00
9.913946661622412648e+03,3.447737298107540926e+00
9.913946679726073853e+03,3.447737301993249126e+00
9.913946697829736877e+03,3.447737305879121195e+00
9.913946715933398082e+03,3.447737309765156244e+00
9.913946734037061105e+03,3.447737313651355162e+00
9.913946752140722310e+03,3.447737317537717061e+00
9.913946770244385334e+03,3.447737321424242829e+00
9.913946788348046539e+03,3.447737325310932022e+00
9.913946806451709563e+03,3.447737329197783751e+00
9.913946824555372586e+03,3.447737333084799349e+00
9.913946842659033791e+03,3.447737336971978372e+00
9.913946860762696815e+03,3.447737340859320820e+00
9.913946878866358020e+03,3.447737344746825805e+00
9.913946896970021044e+03,3.447737348634495547e+00
9.913946915073682248e+03,3.447737352522327381e+00
9.913946933177345272e+03,3.447737356410323084e+00
9.913946951281006477e+03,3.447737360298481768e+00
9.913946969384669501e+03,3.447737364186804321e+00
9.913946987488332525e+03,3.447737368075289854e+00
9.913947005591993729e+03,3.447737371963938369e+00
9.913947023695656753e+03,3.447737375852751196e+00
9.913947041799317958e+03,3.447737379741725672e+00
9.913947059902980982e+03,3.447737383630865349e+00
9.913947078006642187e+03,3.447737387520166674e+00
9.913947096110305210e+03,3.447737391409632313e+00
9.913947114213966415e+03,3.447737395299260932e+00
9.913947132317629439e+03,3.447737399189053420e+00
9.913947150421292463e+03,3.447737403079008001e+00
9.913947168524953668e+03,3.447737406969126450e+00
9.913947186628616691e+03,3.447737410859408769e+00
9.913947204732277896e+03,3.447737414749853624e+00
9.913947222835940920e+03,3.447737418640461904e+00
9.913947240939602125e+03,3.447737422531233609e+00
9.913947259043265149e+03,3.447737426422168738e+00
9.913947277146926353e+03,3.447737430313266405e+00
9.913947295250589377e+03,3.447737434204527940e+00
9.913947313354252401e+03,3.447737438095953344e+00
9.913947331457913606e+03,3.447737441987540841e+00
9.913947349561576630e+03,3.447737445879292206e+00
9.913947367665237834e+03,3.447737449771206553e+00
9.913947385768900858e+03,3.447737453663284324e+00
9.913947403872562063e+03,3.447737457555525520e+00
9.913947421976225087e+03,3.447737461447930141e+00
9.913947440079888111e+03,3.447737465340497298e+00
9.913947458183549315e+03,3.447737469233227880e+00
9.913947476287212339e+03,3.447737473126121444e+00
9.913947494390873544e+03,3.447737477019178876e+00
9.913947512494536568e+03,3.447737480912399732e+00
9.913947530598197773e+03,3.447737484805783126e+00
9.913947548701860796e+03,3.447737488699329500e+00
9.913947566805522001e+03,3.447737492593040187e+00
9.913947584909185025e+03,3.447737496486913411e+00
9.913947603012848049e+03,3.447737500380950060e+00
9.913947621116509254e+03,3.447737504275149689e+00
9.913947639220172277e+03,3.447737508169512299e+00
9.913947657323833482e+03,3.447737512064038334e+00
9.913947675427496506e+03,3.447737515958727794e+00
9.913947693531157711e+03,3.447737519853580235e+00
9.913947711634820735e+03,3.447737523748596100e+00
9.913947729738481939e+03,3.447737527643774946e+00
9.913947747842144963e+03,3.447737531539117217e+00
9.913947765945807987e+03,3.447737535434622469e+00
9.913947784049469192e+03,3.447737539330291145e+00
9.913947802153132216e+03,3.447737543226122803e+00
9.913947820256793420e+03,3.447737547122117441e+00
9.913947838360456444e+03,3.447737551018275504e+00
9.913947856464117649e+03,3.447737554914596103e+00
9.913947874567780673e+03,3.447737558811081016e+00
9.913947892671441878e+03,3.447737562707728021e+00
9.913947910775104901e+03,3.447737566604538895e+00
