Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.908226643518544734e+03,2.595375316982512448e+00
9.908226666740774817e+03,2.595375388192709298e+00
9.908226689963004901e+03,2.595375459394150042e+00
9.908226713185233166e+03,2.595375530586829349e+00
9.908226736407463250e+03,2.595375601770756990e+00
9.908226759629693333e+03,2.595375672945926748e+00
9.908226782851923417e+03,2.595375744112338179e+00
9.908226806074151682e+03,2.595375815269985509e+00
9.908226829296381766e+03,2.595375886418878508e+00
9.908226852518611850e+03,2.595375957559010960e+00
9.908226875740841933e+03,2.595376028690382864e+00
9.908226898963070198e+03,2.595376099812987114e+00
9.908226922185300282e+03,2.595376170926834813e+00
9.908226945407530366e+03,2.595376242031919745e+00
9.908226968629760449e+03,2.595376313128240575e+00
9.908226991851988714e+03,2.595376384215791976e+00
9.908227015074218798e+03,2.595376455294584161e+00
9.908227038296448882e+03,2.595376526364610026e+00
9.908227061518678966e+03,2.595376597425870013e+00
9.908227084740907230e+03,2.595376668478357018e+00
9.908227107963137314e+03,2.595376739522082588e+00
9.908227131185367398e+03,2.595376810557039615e+00
9.908227154407597482e+03,2.595376881583228101e+00
9.908227177629825746e+03,2.595376952600640941e+00
9.908227200852055830e+03,2.595377023609288791e+00
9.908227224074285914e+03,2.595377094609166324e+00
9.908227247296515998e+03,2.595377165600272207e+00
9.908227270518744263e+03,2.595377236582600222e+00
9.908227293740974346e+03,2.595377307556160584e+00
9.908227316963204430e+03,2.595377378520947520e+00
9.908227340185434514e+03,2.595377449476960141e+00
9.908227363407662779e+03,2.595377520424192674e+00
9.908227386629892862e+03,2.595377591362655334e+00
9.908227409852122946e+03,2.595377662292341014e+00
9.908227433074353030e+03,2.595377733213250160e+00
9.908227456296581295e+03,2.595377804125376109e+00
9.908227479518811379e+03,2.595377875028729520e+00
9.908227502741041462e+03,2.595377945923304175e+00
9.908227525963271546e+03,2.595378016809099186e+00
9.908227549185499811e+03,2.595378087686108781e+00
9.908227572407729895e+03,2.595378158554342285e+00
9.908227595629959978e+03,2.595378229413794369e+00
9.908227618852190062e+03,2.595378300264465032e+00
9.908227642074418327e+03,2.595378371106347171e+00
9.908227665296648411e+03,2.595378441939450553e+00
9.908227688518878495e+03,2.595378512763770740e+00
9.908227711741108578e+03,2.595378583579305509e+00
9.908227734963336843e+03,2.595378654386049533e+00
9.908227758185566927e+03,2.595378725184013025e+00
9.908227781407797011e+03,2.595378795973189323e+00
9.908227804630027094e+03,2.595378866753578873e+00
9.908227827852255359e+03,2.595378937525173679e+00
9.908227851074485443e+03,2.595379008287986622e+00
9.908227874296715527e+03,2.595379079042008819e+00
9.908227897518945610e+03,2.595379149787241602e+00
9.908227920741173875e+03,2.595379220523677866e+00
9.908227943963403959e+03,2.595379291251328269e+00
9.908227967185634043e+03,2.595379361970187038e+00
9.908227990407864127e+03,2.595379432680252396e+00
9.908228013630092391e+03,2.595379503381519015e+00
9.908228036852322475e+03,2.595379574073997553e+00
9.908228060074552559e+03,2.595379644757680904e+00
9.908228083296782643e+03,2.595379715432569068e+00
9.908228106519010908e+03,2.595379786098655828e+00
9.908228129741240991e+03,2.595379856755951398e+00
9.908228152963471075e+03,2.595379927404449116e+00
9.908228176185701159e+03,2.595379998044149428e+00
9.908228199407929424e+03,2.595380068675044782e+00
9.908228222630159507e+03,2.595380139297146727e+00
9.908228245852389591e+03,2.595380209910449043e+00
9.908228269074619675e+03,2.595380280514950400e+00
9.908228292296847940e+03,2.595380351110645023e+00
9.908228315519078023e+03,2.595380421697543127e+00
9.908228338741308107e+03,2.595380492275638940e+00
9.908228361963538191e+03,2.595380562844930683e+00
9.908228385185766456e+03,2.595380633405413473e+00
