Time (BJD_TBD - 2450000), L_c/L_star (ppm)
9.896128576389048249e+03,2.701686997796046796e+01
9.896128599245501391e+03,2.702312287700927129e+01
9.896128622101952715e+03,2.702937645155865809e+01
9.896128644958405857e+03,2.703563070258197953e+01
9.896128667814857181e+03,2.704188562906179172e+01
9.896128690671310324e+03,2.704814123197166964e+01
9.896128713527761647e+03,2.705439751029395978e+01
9.896128736384214790e+03,2.706065446500239702e+01
9.896128759240666113e+03,2.706691209507910401e+01
9.896128782097119256e+03,2.707317040149809628e+01
9.896128804953570580e+03,2.707942938324125492e+01
9.896128827810023722e+03,2.708568904128280153e+01
9.896128850666476865e+03,2.709194937510259393e+01
9.896128873522928188e+03,2.709821038418037631e+01
9.896128896379381331e+03,2.710447206949063315e+01
9.896128919235832655e+03,2.711073443001474459e+01
9.896128942092285797e+03,2.711699746672739053e+01
9.896128964948737121e+03,2.712326117860973795e+01
9.896128987805190263e+03,2.712952556663666925e+01
9.896129010661641587e+03,2.713579062978912049e+01
9.896129033518094730e+03,2.714205636904226893e+01
9.896129056374546053e+03,2.714832278337673088e+01
9.896129079230999196e+03,2.715458987376791811e+01
9.896129102087450519e+03,2.716085763919623375e+01
9.896129124943903662e+03,2.716712608063734535e+01
9.896129147800356805e+03,2.717339519757034694e+01
9.896129170656808128e+03,2.717966498947425436e+01
9.896129193513261271e+03,2.718593545732485595e+01
9.896129216369712594e+03,2.719220660010219603e+01
9.896129239226165737e+03,2.719847841878231165e+01
9.896129262082617061e+03,2.720475091234487763e+01
9.896129284939070203e+03,2.721102408176621523e+01
9.896129307795521527e+03,2.721729792602578968e+01
9.896129330651974669e+03,2.722357244610011762e+01
9.896129353508425993e+03,2.722984764096842980e+01
9.896129376364879136e+03,2.723612351160753420e+01
9.896129399221332278e+03,2.724240005749589244e+01
9.896129422077783602e+03,2.724867727811189866e+01
9.896129444934236744e+03,2.725495517443262727e+01
9.896129467790688068e+03,2.726123374543672284e+01
9.896129490647141211e+03,2.726751299210147295e+01
9.896129513503592534e+03,2.727379291340533030e+01
9.896129536360045677e+03,2.728007351032579919e+01
9.896129559216497000e+03,2.728635478184106233e+01
9.896129582072950143e+03,2.729263672892888692e+01
9.896129604929401467e+03,2.729891935056725671e+01
9.896129627785854609e+03,2.730520264773410233e+01
9.896129650642307752e+03,2.731148661990732762e+01
9.896129673498759075e+03,2.731777126656463750e+01
9.896129696355212218e+03,2.732405658868430720e+01
9.896129719211663542e+03,2.733034258524380888e+01
9.896129742068116684e+03,2.733662925722150661e+01
9.896129764924568008e+03,2.734291660359470910e+01
9.896129787781021150e+03,2.734920462534199714e+01
9.896129810637472474e+03,2.735549332144048051e+01
9.896129833493925616e+03,2.736178269286896736e+01
9.896129856350376940e+03,2.736807273860426903e+01
9.896129879206830083e+03,2.737436345962546369e+01
9.896129902063283225e+03,2.738065485540984767e+01
