Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.065014266203716397e+04,2.557623819886400529e+00
1.065014268332748725e+04,2.557623824016562963e+00
1.065014270461781052e+04,2.557623828146780021e+00
1.065014272590813380e+04,2.557623832277053033e+00
1.065014274719845707e+04,2.557623836407380669e+00
1.065014276848878217e+04,2.557623840537764259e+00
1.065014278977910544e+04,2.557623844668202473e+00
1.065014281106942872e+04,2.557623848798695754e+00
1.065014283235975199e+04,2.557623852929244546e+00
1.065014285365007527e+04,2.557623857059848405e+00
1.065014287494039854e+04,2.557623861190507331e+00
1.065014289623072182e+04,2.557623865321222212e+00
1.065014291752104509e+04,2.557623869451991272e+00
1.065014293881136837e+04,2.557623873582815843e+00
1.065014296010169346e+04,2.557623877713696370e+00
1.065014298139201674e+04,2.557623881844631519e+00
1.065014300268234001e+04,2.557623885975621736e+00
1.065014302397266329e+04,2.557623890106667464e+00
1.065014304526298656e+04,2.557623894237768258e+00
1.065014306655330984e+04,2.557623898368924120e+00
1.065014308784363311e+04,2.557623902500135049e+00
1.065014310913395639e+04,2.557623906631401489e+00
1.065014313042427966e+04,2.557623910762722552e+00
1.065014315171460476e+04,2.557623914894100015e+00
1.065014317300492803e+04,2.557623919025531656e+00
1.065014319429525131e+04,2.557623923157018808e+00
1.065014321558557458e+04,2.557623927288560584e+00
1.065014323687589786e+04,2.557623931420158314e+00
1.065014325816622113e+04,2.557623935551810668e+00
1.065014327945654441e+04,2.557623939683518532e+00
1.065014330074686768e+04,2.557623943815281464e+00
1.065014332203719096e+04,2.557623947947099463e+00
1.065014334332751605e+04,2.557623952078972973e+00
1.065014336461783932e+04,2.557623956210901106e+00
1.065014338590816260e+04,2.557623960342884750e+00
1.065014340719848587e+04,2.557623964474923017e+00
1.065014342848880915e+04,2.557623968607017240e+00
1.065014344977913242e+04,2.557623972739166085e+00
1.065014347106945570e+04,2.557623976871370441e+00
1.065014349235977897e+04,2.557623981003629421e+00
1.065014351365010225e+04,2.557623985135943911e+00
1.065014353494042734e+04,2.557623989268313913e+00
1.065014355623075062e+04,2.557623993400738538e+00
1.065014357752107389e+04,2.557623997533218674e+00
1.065014359881139717e+04,2.557624001665752989e+00
1.065014362010172044e+04,2.557624005798343703e+00
1.065014364139204372e+04,2.557624009930989040e+00
1.065014366268236699e+04,2.557624014063689444e+00
1.065014368397269027e+04,2.557624018196444915e+00
1.065014370526301354e+04,2.557624022329255453e+00
1.065014372655333864e+04,2.557624026462121503e+00
1.065014374784366191e+04,2.557624030595042619e+00
1.065014376913398519e+04,2.557624034728018803e+00
1.065014379042430846e+04,2.557624038861049609e+00
1.065014381171463174e+04,2.557624042994135483e+00
1.065014383300495501e+04,2.557624047127277311e+00
1.065014385429527829e+04,2.557624051260473763e+00
1.065014387558560156e+04,2.557624055393725282e+00
1.065014389687592484e+04,2.557624059527032312e+00
1.065014391816624993e+04,2.557624063660394409e+00
1.065014393945657321e+04,2.557624067793811129e+00
1.065014396074689648e+04,2.557624071927283360e+00
1.065014398203721976e+04,2.557624076060810658e+00
1.065014400332754303e+04,2.557624080194393024e+00
1.065014402461786631e+04,2.557624084328030456e+00
1.065014404590818958e+04,2.557624088461722511e+00
1.065014406719851286e+04,2.557624092595470078e+00
1.065014408848883613e+04,2.557624096729272711e+00
1.065014410977916123e+04,2.557624100863131300e+00
1.065014413106948450e+04,2.557624104997043624e+00
1.065014415235980778e+04,2.557624109131011458e+00
1.065014417365013105e+04,2.557624113265034804e+00
1.065014419494045433e+04,2.557624117399112773e+00
1.065014421623077760e+04,2.557624121533246253e+00
1.065014423752110088e+04,2.557624125667434356e+00
1.065014425881142415e+04,2.557624129801677970e+00
1.065014428010174743e+04,2.557624133935976207e+00
1.065014430139207252e+04,2.557624138070329955e+00
1.065014432268239580e+04,2.557624142204738771e+00
1.065014434397271907e+04,2.557624146339202209e+00
1.065014436526304235e+04,2.557624150473721159e+00
1.065014438655336562e+04,2.557624154608294731e+00
1.065014440784368890e+04,2.557624158742923370e+00
1.065014442913401217e+04,2.557624162877607521e+00
1.065014445042433545e+04,2.557624167012346295e+00
1.065014447171465872e+04,2.557624171147140579e+00
1.065014449300498381e+04,2.557624175281989931e+00
1.065014451429530709e+04,2.557624179416894350e+00
1.065014453558563036e+04,2.557624183551853392e+00
1.065014455687595364e+04,2.557624187686867501e+00
1.065014457816627691e+04,2.557624191821937121e+00
1.065014459945660019e+04,2.557624195957061364e+00
1.065014462074692347e+04,2.557624200092240674e+00
1.065014464203724674e+04,2.557624204227475051e+00
1.065014466332757002e+04,2.557624208362764495e+00
1.065014468461789511e+04,2.557624212498109451e+00
1.065014470590821838e+04,2.557624216633508585e+00
1.065014472719854166e+04,2.557624220768963230e+00
1.065014474848886493e+04,2.557624224904472943e+00
1.065014476977918821e+04,2.557624229040037278e+00
1.065014479106951148e+04,2.557624233175657125e+00
1.065014481235983476e+04,2.557624237311331594e+00
1.065014483365015803e+04,2.557624241447061131e+00
1.065014485494048131e+04,2.557624245582846623e+00
1.065014487623080640e+04,2.557624249718686293e+00
1.065014489752112968e+04,2.557624253854581031e+00
1.065014491881145295e+04,2.557624257990530836e+00
1.065014494010177623e+04,2.557624262126536152e+00
1.065014496139209950e+04,2.557624266262595647e+00
1.065014498268242278e+04,2.557624270398710653e+00
1.065014500397274605e+04,2.557624274534880282e+00
1.065014502526306933e+04,2.557624278671104978e+00
1.065014504655339260e+04,2.557624282807384741e+00
1.065014506784371770e+04,2.557624286943720460e+00
1.065014508913404097e+04,2.557624291080109913e+00
1.065014511042436425e+04,2.557624295216554877e+00
1.065014513171468752e+04,2.557624299353054464e+00
1.065014515300501080e+04,2.557624303489609119e+00
1.065014517429533407e+04,2.557624307626219728e+00
1.065014519558565735e+04,2.557624311762884073e+00
1.065014521687598062e+04,2.557624315899603928e+00
1.065014523816630390e+04,2.557624320036378851e+00
1.065014525945662899e+04,2.557624324173208841e+00
1.065014528074695227e+04,2.557624328310093453e+00
1.065014530203727554e+04,2.557624332447033577e+00
1.065014532332759882e+04,2.557624336584028324e+00
1.065014534461792209e+04,2.557624340721078138e+00
1.065014536590824537e+04,2.557624344858182575e+00
1.065014538719856864e+04,2.557624348995342078e+00
1.065014540848889192e+04,2.557624353132556649e+00
1.065014542977921519e+04,2.557624357269826287e+00
1.065014545106954029e+04,2.557624361407151437e+00
1.065014547235986356e+04,2.557624365544530765e+00
1.065014549365018684e+04,2.557624369681965160e+00
1.065014551494051011e+04,2.557624373819454622e+00
1.065014553623083339e+04,2.557624377956999151e+00
1.065014555752115666e+04,2.557624382094598747e+00
1.065014557881147994e+04,2.557624386232252967e+00
1.065014560010180321e+04,2.557624390369962253e+00
1.065014562139212649e+04,2.557624394507726162e+00
1.065014564268245158e+04,2.557624398645545583e+00
1.065014566397277486e+04,2.557624402783420070e+00
1.065014568526309813e+04,2.557624406921349181e+00
1.065014570655342141e+04,2.557624411059333358e+00
1.065014572784374468e+04,2.557624415197371714e+00
1.065014574913406796e+04,2.557624419335466026e+00
1.065014577042439123e+04,2.557624423473614961e+00
1.065014579171471451e+04,2.557624427611818518e+00
1.065014581300503778e+04,2.557624431750077143e+00
1.065014583429536287e+04,2.557624435888390835e+00
1.065014585558568615e+04,2.557624440026759594e+00
1.065014587687600942e+04,2.557624444165182975e+00
1.065014589816633270e+04,2.557624448303661868e+00
1.065014591945665597e+04,2.557624452442194940e+00
1.065014594074697925e+04,2.557624456580783079e+00
1.065014596203730252e+04,2.557624460719426729e+00
1.065014598332762580e+04,2.557624464858124558e+00
1.065014600461794907e+04,2.557624468996877454e+00
1.065014602590827417e+04,2.557624473135685417e+00
1.065014604719859744e+04,2.557624477274548891e+00
1.065014606848892072e+04,2.557624481413466544e+00
1.065014608977924399e+04,2.557624485552439264e+00
1.065014611106956727e+04,2.557624489691466163e+00
1.065014613235989054e+04,2.557624493830548573e+00
1.065014615365021382e+04,2.557624497969686050e+00
1.065014617494053709e+04,2.557624502108878595e+00
1.065014619623086037e+04,2.557624506248125762e+00
1.065014621752118546e+04,2.557624510387427996e+00
1.065014623881150874e+04,2.557624514526784854e+00
1.065014626010183201e+04,2.557624518666196778e+00
1.065014628139215529e+04,2.557624522805663325e+00
1.065014630268247856e+04,2.557624526945184940e+00
1.065014632397280184e+04,2.557624531084761621e+00
1.065014634526312511e+04,2.557624535224392925e+00
1.065014636655344839e+04,2.557624539364079297e+00
1.065014638784377166e+04,2.557624543503820291e+00
1.065014640913409676e+04,2.557624547643616797e+00
1.065014643042442003e+04,2.557624551783467926e+00
1.065014645171474331e+04,2.557624555923373677e+00
1.065014647300506658e+04,2.557624560063334052e+00
1.065014649429538986e+04,2.557624564203349493e+00
1.065014651558571313e+04,2.557624568343419558e+00
1.065014653687603641e+04,2.557624572483545133e+00
1.065014655816635968e+04,2.557624576623725332e+00
1.065014657945668296e+04,2.557624580763960154e+00
1.065014660074700805e+04,2.557624584904250042e+00
1.065014662203733133e+04,2.557624589044594998e+00
1.065014664332765460e+04,2.557624593184994577e+00
1.065014666461797788e+04,2.557624597325449223e+00
1.065014668590830115e+04,2.557624601465958047e+00
1.065014670719862443e+04,2.557624605606522383e+00
1.065014672848894770e+04,2.557624609747140898e+00
1.065014674977927098e+04,2.557624613887814924e+00
1.065014677106959425e+04,2.557624618028543573e+00
1.065014679235991935e+04,2.557624622169327289e+00
1.065014681365024262e+04,2.557624626310165628e+00
1.065014683494056590e+04,2.557624630451059033e+00
1.065014685623088917e+04,2.557624634592007062e+00
1.065014687752121245e+04,2.557624638733009714e+00
1.065014689881153572e+04,2.557624642874067433e+00
1.065014692010185900e+04,2.557624647015179775e+00
1.065014694139218227e+04,2.557624651156346740e+00
1.065014696268250555e+04,2.557624655297568772e+00
1.065014698397283064e+04,2.557624659438846759e+00
1.065014700526315391e+04,2.557624663580178481e+00
1.065014702655347719e+04,2.557624667721564826e+00
1.065014704784380046e+04,2.557624671863006238e+00
1.065014706913412374e+04,2.557624676004502717e+00
1.065014709042444701e+04,2.557624680146053375e+00
1.065014711171477029e+04,2.557624684287659544e+00
1.065014713300509356e+04,2.557624688429319892e+00
1.065014715429541684e+04,2.557624692571035752e+00
1.065014717558574193e+04,2.557624696712806234e+00
1.065014719687606521e+04,2.557624700854630895e+00
1.065014721816638848e+04,2.557624704996511067e+00
1.065014723945671176e+04,2.557624709138445418e+00
1.065014726074703503e+04,2.557624713280435280e+00
1.065014728203735831e+04,2.557624717422479321e+00
1.065014730332768158e+04,2.557624721564578874e+00
1.065014732461800486e+04,2.557624725706732161e+00
1.065014734590832813e+04,2.557624729848940959e+00
1.065014736719865323e+04,2.557624733991204824e+00
1.065014738848897650e+04,2.557624738133523312e+00
1.065014740977929978e+04,2.557624742275895979e+00
1.065014743106962305e+04,2.557624746418323713e+00
1.065014745235994633e+04,2.557624750560806515e+00
1.065014747365026960e+04,2.557624754703343939e+00
1.065014749494059288e+04,2.557624758845935542e+00
1.065014751623091615e+04,2.557624762988582656e+00
1.065014753752123943e+04,2.557624767131284393e+00
1.065014755881156452e+04,2.557624771274041198e+00
1.065014758010188780e+04,2.557624775416852181e+00
1.065014760139221107e+04,2.557624779559718231e+00
1.065014762268253435e+04,2.557624783702638904e+00
1.065014764397285762e+04,2.557624787845614645e+00
1.065014766526318090e+04,2.557624791988645008e+00
1.065014768655350417e+04,2.557624796131729994e+00
1.065014770784382745e+04,2.557624800274869603e+00
1.065014772913415072e+04,2.557624804418064279e+00
1.065014775042447582e+04,2.557624808561313579e+00
1.065014777171479909e+04,2.557624812704617501e+00
1.065014779300512237e+04,2.557624816847976490e+00
1.065014781429544564e+04,2.557624820991390102e+00
1.065014783558576892e+04,2.557624825134858337e+00
1.065014785687609219e+04,2.557624829278381640e+00
