Time (BJD_TBD - 2450000), L_total/L_star (ppm)
9.913946643518749624e+03,8.739612329243184377e+02
9.913946661622412648e+03,8.739949585092872439e+02
9.913946679726073853e+03,8.740286846853206271e+02
9.913946697829736877e+03,8.740624114590274303e+02
9.913946715933398082e+03,8.740961388234607057e+02
9.913946734037061105e+03,8.741298667852295239e+02
9.913946752140722310e+03,8.741635953373869370e+02
9.913946770244385334e+03,8.741973244865419019e+02
9.913946788348046539e+03,8.742310542257478119e+02
9.913946806451709563e+03,8.742647845616129416e+02
9.913946824555372586e+03,8.742985154905802574e+02
9.913946842659033791e+03,8.743322470090907927e+02
9.913946860762696815e+03,8.743659791237544141e+02
9.913946878866358020e+03,8.743997118276234914e+02
9.913946896970021044e+03,8.744334451273074365e+02
9.913946915073682248e+03,8.744671790158589602e+02
9.913946933177345272e+03,8.745009134998877016e+02
9.913946951281006477e+03,8.745346485724453487e+02
9.913946969384669501e+03,8.745683842401425636e+02
9.913946987488332525e+03,8.746021204994202662e+02
9.913947005591993729e+03,8.746358573467198312e+02
9.913947023695656753e+03,8.746695947886518070e+02
9.913947041799317958e+03,8.747033328182676541e+02
9.913947059902980982e+03,8.747370714421776938e+02
9.913947078006642187e+03,8.747708106534335002e+02
9.913947096110305210e+03,8.748045504586455081e+02
9.913947114213966415e+03,8.748382908508649507e+02
9.913947132317629439e+03,8.748720318367028312e+02
9.913947150421292463e+03,8.749057734125999559e+02
9.913947168524953668e+03,8.749395155749972446e+02
9.913947186628616691e+03,8.749732583305055869e+02
9.913947204732277896e+03,8.750070016721759885e+02
9.913947222835940920e+03,8.750407456066192253e+02
9.913947240939602125e+03,8.750744901268861895e+02
9.913947259043265149e+03,8.751082352395883390e+02
9.913947277146926353e+03,8.751419809377755428e+02
9.913947295250589377e+03,8.751757272280598272e+02
9.913947313354252401e+03,8.752094741068817711e+02
9.913947331457913606e+03,8.752432215706813849e+02
9.913947349561576630e+03,8.752769696260709225e+02
9.913947367665237834e+03,8.753107182661000252e+02
9.913947385768900858e+03,8.753444674973807196e+02
9.913947403872562063e+03,8.753782173129624198e+02
9.913947421976225087e+03,8.754119677194576070e+02
9.913947440079888111e+03,8.754457187133065190e+02
9.913947458183549315e+03,8.754794702909488251e+02
9.913947476287212339e+03,8.755132224589975749e+02
9.913947494390873544e+03,8.755469752105013868e+02
9.913947512494536568e+03,8.755807285520730829e+02
9.913947530598197773e+03,8.756144824767616228e+02
9.913947548701860796e+03,8.756482369911800561e+02
9.913947566805522001e+03,8.756819920883764325e+02
9.913947584909185025e+03,8.757157477749648251e+02
9.913947603012848049e+03,8.757495040473844483e+02
9.913947621116509254e+03,8.757832609020737209e+02
9.913947639220172277e+03,8.758170183456483073e+02
9.913947657323833482e+03,8.758507763711540974e+02
9.913947675427496506e+03,8.758845349852061872e+02
9.913947693531157711e+03,8.759182941808516034e+02
9.913947711634820735e+03,8.759520539647051010e+02
9.913947729738481939e+03,8.759858143298129107e+02
9.913947747842144963e+03,8.760195752827904698e+02
9.913947765945807987e+03,8.760533368200764244e+02
9.913947784049469192e+03,8.760870989381094205e+02
9.913947802153132216e+03,8.761208616435042131e+02
9.913947820256793420e+03,8.761546249293071469e+02
9.913947838360456444e+03,8.761883888021339999e+02
9.913947856464117649e+03,8.762221532550304346e+02
9.913947874567780673e+03,8.762559182946123428e+02
9.913947892671441878e+03,8.762896839139251597e+02
9.913947910775104901e+03,8.763234501195851180e+02
9.913947928878767925e+03,8.763572169080301819e+02
9.913947946982429130e+03,8.763909842756979742e+02
9.913947965086092154e+03,8.764247522292056374e+02
9.913947983189753359e+03,8.764585207615972422e+02
9.913948001293416382e+03,8.764922898794899311e+02
9.913948019397077587e+03,8.765260595759281159e+02
9.913948037500740611e+03,8.765598298575288254e+02
9.913948055604401816e+03,8.765936007173365851e+02
9.913948073708064840e+03,8.766273721619683101e+02
9.913948091811727863e+03,8.766611441878612823e+02
9.913948109915389068e+03,8.766949167914535792e+02
9.913948128019052092e+03,8.767286899793620023e+02
9.913948146122713297e+03,8.767624637446305087e+02
9.913948164226376321e+03,8.767962380938766955e+02
9.913948182330037525e+03,8.768300130201440652e+02
9.913948200433700549e+03,8.768637885300506696e+02
9.913948218537361754e+03,8.768975646166396700e+02
9.913948236641024778e+03,8.769313412865296868e+02
9.913948254744687802e+03,8.769651185361569787e+02
9.913948272848349006e+03,8.769988963619586002e+02
9.913948290952012030e+03,8.770326747705529442e+02
9.913948309055673235e+03,8.770664537549828310e+02
9.913948327159336259e+03,8.771002333218668809e+02
9.913948345262997464e+03,8.771340134642473458e+02
9.913948363366660487e+03,8.771677941887435281e+02
9.913948381470321692e+03,8.772015754883974523e+02
9.913948399573984716e+03,8.772353573698280798e+02
9.913948417677647740e+03,8.772691398294720102e+02
9.913948435781308945e+03,8.773029228637653887e+02
9.913948453884971968e+03,8.773367064793274039e+02
9.913948471988633173e+03,8.773704906692001941e+02
9.913948490092296197e+03,8.774042754400031754e+02
9.913948508195957402e+03,8.774380607847773490e+02
9.913948526299620426e+03,8.774718467101433816e+02
9.913948544403281630e+03,8.775056332091415925e+02
9.913948562506944654e+03,8.775394202883926482e+02
9.913948580610607678e+03,8.775732079443324665e+02
9.913948598714268883e+03,8.776069961733962828e+02
9.913948616817931907e+03,8.776407849822045364e+02
9.913948634921593111e+03,8.776745743637981150e+02
9.913948653025256135e+03,8.777083643247974578e+02
9.913948671128917340e+03,8.777421548582428841e+02
9.913948689232580364e+03,8.777759459707551741e+02
9.913948707336243388e+03,8.778097376587699046e+02
9.913948725439904592e+03,8.778435299187223109e+02
9.913948743543567616e+03,8.778773227572334008e+02
9.913948761647228821e+03,8.779111161673426977e+02
9.913948779750891845e+03,8.779449101556724600e+02
9.913948797854553050e+03,8.779787047152616424e+02
9.913948815958216073e+03,8.780124998527317075e+02
9.913948834061877278e+03,8.780462955611220650e+02
9.913948852165540302e+03,8.780800918470544048e+02
9.913948870269203326e+03,8.781138887069639622e+02
9.913948888372864531e+03,8.781476861372851772e+02
9.913948906476527554e+03,8.781814841446403079e+02
9.913948924580188759e+03,8.782152827220678546e+02
9.913948942683851783e+03,8.782490818761899618e+02
9.913948960787512988e+03,8.782828816000459256e+02
9.913948978891176012e+03,8.783166819002577768e+02
9.913948996994837216e+03,8.783504827698633335e+02
9.913949015098500240e+03,8.783842842154863320e+02
9.913949033202163264e+03,8.784180862335604161e+02
9.913949051305824469e+03,8.784518888205199119e+02
9.913949069409487493e+03,8.784856919829882145e+02
9.913949087513148697e+03,8.785194957140020051e+02
9.913949105616811721e+03,8.785533000201855884e+02
9.913949123720472926e+03,8.785871048945761004e+02
9.913949141824135950e+03,8.786209103437971635e+02
9.913949159927797155e+03,8.786547163608859137e+02
9.913949178031460178e+03,8.786885229524657461e+02
9.913949196135123202e+03,8.787223301149712142e+02
9.913949214238784407e+03,8.787561378448349387e+02
9.913949232342447431e+03,8.787899461486817927e+02
9.913949250446108636e+03,8.788237550195478889e+02
9.913949268549771659e+03,8.788575644640577593e+02
9.913949286653432864e+03,8.788913744752477442e+02
9.913949304757095888e+03,8.789251850597422617e+02
9.913949322860757093e+03,8.789589962105774248e+02
9.913949340964420117e+03,8.789928079343783338e+02
9.913949359068083140e+03,8.790266202275774958e+02
9.913949377171744345e+03,8.790604330866088958e+02
9.913949395275407369e+03,8.790942465180968384e+02
9.913949413379068574e+03,8.791280605150766405e+02
9.913949431482731597e+03,8.791618750841745396e+02
9.913949449586392802e+03,8.791956902184253977e+02
9.913949467690055826e+03,8.792295059244544291e+02
9.913949485793717031e+03,8.792633221952968370e+02
9.913949503897380055e+03,8.792971390375785177e+02
9.913949522001043078e+03,8.793309564477320919e+02
9.913949540104704283e+03,8.793647744221899529e+02
9.913949558208367307e+03,8.793985929675779971e+02
9.913949576312028512e+03,8.794324120769309729e+02
9.913949594415691536e+03,8.794662317568750041e+02
9.913949612519352740e+03,8.795000520004443842e+02
9.913949630623015764e+03,8.795338728142654645e+02
9.913949648726676969e+03,8.795676941913724249e+02
9.913949666830339993e+03,8.796015161383919576e+02
9.913949684934003017e+03,8.796353386517560011e+02
9.913949703037664221e+03,8.796691617278969488e+02
9.913949721141327245e+03,8.797029853734410381e+02
9.913949739244988450e+03,8.797368095814222215e+02
9.913949757348651474e+03,8.797706343584677597e+02
9.913949775452312679e+03,8.798044596976104685e+02
9.913949793555975702e+03,8.798382856054779495e+02
9.913949811659636907e+03,8.798721120751031322e+02
9.913949829763299931e+03,8.799059391131141865e+02
9.913949847866962955e+03,8.799397667159421417e+02
9.913949865970624160e+03,8.799735948800185952e+02
9.913949884074287183e+03,8.800074236119712623e+02
9.913949902177948388e+03,8.800412529048328452e+02
9.913949920281611412e+03,8.800750827652312864e+02
9.913949938385272617e+03,8.801089131861986061e+02
9.913949956488935641e+03,8.801427441743637701e+02
9.913949974592596845e+03,8.801765757227582299e+02
9.913949992696259869e+03,8.802104078380109513e+02
9.913950010799922893e+03,8.802442405165526225e+02
9.913950028903584098e+03,8.802780737548139314e+02
9.913950047007247122e+03,8.803119075594245260e+02
9.913950065110908326e+03,8.803457419234149484e+02
9.913950083214571350e+03,8.803795768534149602e+02
9.913950101318232555e+03,8.804134123424553309e+02
9.913950119421895579e+03,8.804472483971657084e+02
9.913950137525558603e+03,8.804810850139763261e+02
9.913950155629219807e+03,8.805149221893177582e+02
9.913950173732882831e+03,8.805487599298198802e+02
9.913950191836544036e+03,8.805825982285127793e+02
9.913950209940207060e+03,8.806164370920268993e+02
9.913950228043868265e+03,8.806502765133919866e+02
9.913950246147531288e+03,8.806841164992385984e+02
9.913950264251192493e+03,8.807179570425967086e+02
9.913950282354855517e+03,8.807517981500961923e+02
9.913950300458518541e+03,8.807856398181680788e+02
9.913950318562179746e+03,8.808194820432412371e+02
9.913950336665842769e+03,8.808533248319469067e+02
9.913950354769503974e+03,8.808871681773142654e+02
9.913950372873166998e+03,8.809210120859743256e+02
9.913950390976828203e+03,8.809548565509566060e+02
9.913950409080491227e+03,8.809887015788916642e+02
9.913950427184152431e+03,8.810225471628086780e+02
9.913950445287815455e+03,8.810563933093392279e+02
9.913950463391478479e+03,8.810902400149127516e+02
9.913950481495139684e+03,8.811240872759578906e+02
9.913950499598802708e+03,8.811579350991072488e+02
9.913950517702463912e+03,8.811917834773888671e+02
9.913950535806126936e+03,8.812256324174344400e+02
9.913950553909788141e+03,8.812594819122722356e+02
9.913950572013451165e+03,8.812933319685344031e+02
9.913950590117112370e+03,8.813271825792488698e+02
9.913950608220775393e+03,8.813610337510478985e+02
9.913950626324438417e+03,8.813948854803605855e+02
9.913950644428099622e+03,8.814287377636152314e+02
9.913950662531762646e+03,8.814625906074450086e+02
9.913950680635423851e+03,8.814964440048769347e+02
9.913950698739086874e+03,8.815302979625440685e+02
9.913950716842748079e+03,8.815641524734730865e+02
9.913950734946411103e+03,8.815980075442977295e+02
9.913950753050072308e+03,8.816318631680445606e+02
9.913950771153735332e+03,8.816657193513465245e+02
9.913950789257398355e+03,8.816995760906324904e+02
9.913950807361059560e+03,8.817334333823305315e+02
9.913950825464722584e+03,8.817672912330740473e+02
9.913950843568383789e+03,8.818011496358896011e+02
9.913950861672046813e+03,8.818350085974111607e+02
9.913950879775708017e+03,8.818688681106641525e+02
9.913950897879371041e+03,8.819027281822828854e+02
9.913950915983032246e+03,8.819365888052933542e+02
9.913950934086695270e+03,8.819704499863298679e+02
9.913950952190358294e+03,8.820043117218202724e+02
9.913950970294019498e+03,8.820381740081920725e+02
9.913950988397682522e+03,8.820720368520796910e+02
9.913951006501343727e+03,8.821059002465087815e+02
9.913951024605006751e+03,8.821397641981135394e+02
9.913951042708667956e+03,8.821736286999196182e+02
9.913951060812330979e+03,8.822074937585616681e+02
9.913951078915992184e+03,8.822413593670645469e+02
9.913951097019655208e+03,8.822752255320632457e+02
9.913951115123318232e+03,8.823090922499856106e+02
9.913951133226979437e+03,8.823429595172585778e+02
9.913951151330642460e+03,8.823768273405170248e+02
9.913951169434303665e+03,8.824106957127860369e+02
9.913951187537966689e+03,8.824445646407009463e+02
9.913951205641627894e+03,8.824784341172858149e+02
9.913951223745290918e+03,8.825123041491764297e+02
9.913951241848952122e+03,8.825461747293968529e+02
9.913951259952615146e+03,8.825800458645827575e+02
9.913951278056278170e+03,8.826139175511614212e+02
9.913951296159939375e+03,8.826477897855590982e+02
9.913951314263602399e+03,8.826816625744128260e+02
9.913951332367263603e+03,8.827155359107450749e+02
9.913951350470926627e+03,8.827494098011926553e+02
9.913951368574587832e+03,8.827832842387789469e+02
9.913951386678250856e+03,8.828171592301405326e+02
9.913951404781913880e+03,8.828510347717038940e+02
9.913951422885575084e+03,8.828849108598950579e+02
9.913951440989238108e+03,8.829187875013512894e+02
9.913951459092899313e+03,8.829526646890948314e+02
9.913951477196562337e+03,8.829865424297635172e+02
9.913951495300223542e+03,8.830204207163790215e+02
9.913951513403886565e+03,8.830542995555794050e+02
9.913951531507547770e+03,8.830881789403862285e+02
9.913951549611210794e+03,8.831220588774377802e+02
9.913951567714873818e+03,8.831559393631595185e+02
9.913951585818535023e+03,8.831898203939771292e+02
9.913951603922198046e+03,8.832237019765287869e+02
9.913951622025859251e+03,8.832575841038359385e+02
9.913951640129522275e+03,8.832914667825368724e+02
9.913951658233183480e+03,8.833253500056525809e+02
9.913951676336846504e+03,8.833592337798219205e+02
9.913951694440507708e+03,8.833931180980659974e+02
9.913951712544170732e+03,8.834270029670230997e+02
9.913951730647833756e+03,8.834608883831184585e+02
9.913951748751494961e+03,8.834947743427776459e+02
9.913951766855157985e+03,8.835286608526394048e+02
9.913951784958819189e+03,8.835625479057242728e+02
9.913951803062482213e+03,8.835964355086715614e+02
9.913951821166143418e+03,8.836303236545013533e+02
9.913951839269806442e+03,8.836642123498528463e+02
9.913951857373467647e+03,8.836981015877464642e+02
9.913951875477130670e+03,8.837319913748216322e+02
9.913951893580793694e+03,8.837658817075032402e+02
9.913951911684454899e+03,8.837997725822156099e+02
9.913951929788117923e+03,8.838336640055991893e+02
9.913951947891779128e+03,8.838675559706726972e+02
9.913951965995442151e+03,8.839014484840768091e+02
9.913951984099103356e+03,8.839353415388308122e+02
9.913952002202766380e+03,8.839692351415746998e+02
9.913952020306427585e+03,8.840031292853277591e+02
9.913952038410090609e+03,8.840370239767303246e+02
9.913952056513753632e+03,8.840709192122067179e+02
9.913952074617414837e+03,8.841048149881809195e+02
9.913952092721077861e+03,8.841387113112941734e+02
9.913952110824739066e+03,8.841726081745645160e+02
9.913952128928402090e+03,8.842065055846333053e+02
9.913952147032063294e+03,8.842404035345184639e+02
9.913952165135726318e+03,8.842743020308615769e+02
9.913952183239387523e+03,8.843082010666801125e+02
9.913952201343050547e+03,8.843421006486162241e+02
9.913952219446713571e+03,8.843760007730933239e+02
9.913952237550374775e+03,8.844099014365345965e+02
9.913952255654037799e+03,8.844438026455829913e+02
9.913952273757699004e+03,8.844777043932546121e+02
9.913952291861362028e+03,8.845116066861921809e+02
9.913952309965023233e+03,8.845455095174123699e+02
9.913952328068686256e+03,8.845794128935582421e+02
9.913952346172347461e+03,8.846133168076457878e+02
9.913952364276010485e+03,8.846472212663181836e+02
9.913952382379673509e+03,8.846811262659983868e+02
9.913952400483334713e+03,8.847150318031092411e+02
9.913952418586997737e+03,8.847489378842939232e+02
9.913952436690658942e+03,8.847828445025681958e+02
9.913952454794321966e+03,8.848167516645755768e+02
9.913952472897983171e+03,8.848506593633319426e+02
9.913952491001646194e+03,8.848845676054806972e+02
9.913952509105307399e+03,8.849184763840371488e+02
9.913952527208970423e+03,8.849523857056456109e+02
9.913952545312633447e+03,8.849862955667280175e+02
9.913952563416294652e+03,8.850202059637074399e+02
9.913952581519957675e+03,8.850541169032269408e+02
9.913952599623618880e+03,8.850880283783023970e+02
9.913952617727281904e+03,8.851219403955774396e+02
9.913952635830943109e+03,8.851558529480672632e+02
9.913952653934606133e+03,8.851897660424160676e+02
9.913952672038267337e+03,8.852236796716383651e+02
9.913952690141930361e+03,8.852575938423791513e+02
9.913952708245593385e+03,8.852915085510602466e+02
9.913952726349254590e+03,8.853254237941033580e+02
9.913952744452917614e+03,8.853593395781534809e+02
9.913952762556578818e+03,8.853932558962249004e+02
9.913952780660241842e+03,8.854271727549624984e+02
9.913952798763903047e+03,8.854610901473799913e+02
9.913952816867566071e+03,8.854950080801228296e+02
9.913952834971229095e+03,8.855289265496126063e+02
9.913952853074890299e+03,8.855628455522709146e+02
9.913952871178553323e+03,8.855967650947432048e+02
9.913952889282214528e+03,8.856306851700429661e+02
9.913952907385877552e+03,8.856646057848157625e+02
