Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.905193796296138316e+03,2.559587525419910747e+00
9.905193817625817246e+03,2.559587593557767438e+00
9.905193838955496176e+03,2.559587661688604410e+00
9.905193860285176925e+03,2.559587729812426549e+00
9.905193881614855854e+03,2.559587797929222308e+00
9.905193902944534784e+03,2.559587866038996573e+00
9.905193924274213714e+03,2.559587934141748011e+00
9.905193945603892644e+03,2.559588002237477511e+00
9.905193966933571573e+03,2.559588070326183740e+00
9.905193988263252322e+03,2.559588138407872027e+00
9.905194009592931252e+03,2.559588206482530381e+00
9.905194030922610182e+03,2.559588274550163245e+00
9.905194052252289111e+03,2.559588342610771949e+00
9.905194073581968041e+03,2.559588410664354274e+00
9.905194094911648790e+03,2.559588478710915993e+00
9.905194116241327720e+03,2.559588546750445115e+00
9.905194137571006650e+03,2.559588614782946969e+00
9.905194158900685579e+03,2.559588682808420668e+00
9.905194180230364509e+03,2.559588750826865322e+00
9.905194201560043439e+03,2.559588818838282265e+00
9.905194222889724188e+03,2.559588886842674160e+00
9.905194244219403117e+03,2.559588954840031239e+00
9.905194265549082047e+03,2.559589022830356608e+00
9.905194286878760977e+03,2.559589090813651602e+00
9.905194308208439907e+03,2.559589158789914443e+00
9.905194329538120655e+03,2.559589226759150904e+00
9.905194350867799585e+03,2.559589294721348551e+00
9.905194372197478515e+03,2.559589362676513602e+00
9.905194393527157445e+03,2.559589430624644280e+00
9.905194414856836374e+03,2.559589498565740584e+00
9.905194436186517123e+03,2.559589566499808289e+00
9.905194457516196053e+03,2.559589634426834071e+00
9.905194478845874983e+03,2.559589702346824147e+00
9.905194500175553912e+03,2.559589770259777186e+00
9.905194521505232842e+03,2.559589838165693632e+00
9.905194542834911772e+03,2.559589906064573039e+00
9.905194564164592521e+03,2.559589973956419406e+00
9.905194585494271450e+03,2.559590041841221630e+00
9.905194606823950380e+03,2.559590109718984152e+00
9.905194628153629310e+03,2.559590177589707860e+00
9.905194649483308240e+03,2.559590245453390533e+00
9.905194670812988988e+03,2.559590313310037946e+00
9.905194692142667918e+03,2.559590381159639438e+00
9.905194713472346848e+03,2.559590449002198120e+00
9.905194734802025778e+03,2.559590516837713992e+00
9.905194756131704708e+03,2.559590584666187940e+00
9.905194777461383637e+03,2.559590652487618190e+00
9.905194798791064386e+03,2.559590720302010070e+00
9.905194820120743316e+03,2.559590788109351589e+00
9.905194841450422246e+03,2.559590855909648077e+00
9.905194862780101175e+03,2.559590923702899090e+00
9.905194884109780105e+03,2.559590991489103740e+00
9.905194905439460854e+03,2.559591059268267355e+00
9.905194926769139784e+03,2.559591127040378833e+00
9.905194948098818713e+03,2.559591194805442171e+00
9.905194969428497643e+03,2.559591262563456926e+00
9.905194990758176573e+03,2.559591330314422652e+00
9.905195012087855503e+03,2.559591398058339351e+00
9.905195033417536251e+03,2.559591465795212351e+00
9.905195054747215181e+03,2.559591533525028773e+00
9.905195076076894111e+03,2.559591601247794390e+00
9.905195097406573041e+03,2.559591668963508759e+00
9.905195118736251970e+03,2.559591736672170104e+00
9.905195140065932719e+03,2.559591804373785529e+00
9.905195161395611649e+03,2.559591872068342155e+00
9.905195182725290579e+03,2.559591939755845313e+00
9.905195204054969508e+03,2.559592007436294114e+00
9.905195225384648438e+03,2.559592075109688558e+00
9.905195246714329187e+03,2.559592142776033086e+00
9.905195268044008117e+03,2.559592210435316151e+00
9.905195289373687046e+03,2.559592278087543527e+00
9.905195310703365976e+03,2.559592345732713436e+00
9.905195332033044906e+03,2.559592413370826325e+00
9.905195353362723836e+03,2.559592481001881303e+00
9.905195374692404584e+03,2.559592548625883701e+00
9.905195396022083514e+03,2.559592616242821528e+00
9.905195417351762444e+03,2.559592683852699668e+00
9.905195438681441374e+03,2.559592751455518123e+00
9.905195460011120304e+03,2.559592819051275558e+00
9.905195481340801052e+03,2.559592886639978193e+00
9.905195502670479982e+03,2.559592954221613148e+00
9.905195524000158912e+03,2.559593021796186196e+00
9.905195545329837842e+03,2.559593089363696450e+00
9.905195566659516771e+03,2.559593156924144353e+00
9.905195587989195701e+03,2.559593224477527240e+00
9.905195609318876450e+03,2.559593292023852218e+00
9.905195630648555380e+03,2.559593359563107295e+00
9.905195651978234309e+03,2.559593427095296470e+00
9.905195673307913239e+03,2.559593494620419740e+00
9.905195694637592169e+03,2.559593562138476663e+00
9.905195715967272918e+03,2.559593629649472568e+00
9.905195737296951847e+03,2.559593697153395464e+00
9.905195758626630777e+03,2.559593764650250236e+00
9.905195779956309707e+03,2.559593832140035996e+00
9.905195801285988637e+03,2.559593899622753632e+00
9.905195822615667566e+03,2.559593967098401368e+00
9.905195843945348315e+03,2.559594034566984533e+00
9.905195865275027245e+03,2.559594102028491580e+00
9.905195886604706175e+03,2.559594169482927839e+00
9.905195907934385104e+03,2.559594236930291533e+00
9.905195929264064034e+03,2.559594304370583551e+00
9.905195950593744783e+03,2.559594371803808333e+00
9.905195971923423713e+03,2.559594439229954776e+00
9.905195993253102642e+03,2.559594506649027323e+00
9.905196014582781572e+03,2.559594574061025085e+00
9.905196035912460502e+03,2.559594641465947618e+00
9.905196057242139432e+03,2.559594708863795365e+00
9.905196078571820181e+03,2.559594776254572768e+00
9.905196099901499110e+03,2.559594843638268280e+00
