Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.908226643518544734e+03,2.370612206701332525e+01
9.908226666740774817e+03,2.370601924530641114e+01
9.908226689963004901e+03,2.370591642310602154e+01
9.908226713185233166e+03,2.370581360042021402e+01
9.908226736407463250e+03,2.370571077723289477e+01
9.908226759629693333e+03,2.370560795355211425e+01
9.908226782851923417e+03,2.370550512937789023e+01
9.908226806074151682e+03,2.370540230471828025e+01
9.908226829296381766e+03,2.370529947955717276e+01
9.908226852518611850e+03,2.370519665390263597e+01
9.908226875740841933e+03,2.370509382775467699e+01
9.908226898963070198e+03,2.370499100112135338e+01
9.908226922185300282e+03,2.370488817398655712e+01
9.908226945407530366e+03,2.370478534635836354e+01
9.908226968629760449e+03,2.370468251823676908e+01
9.908226991851988714e+03,2.370457968962982775e+01
9.908227015074218798e+03,2.370447686052145286e+01
9.908227038296448882e+03,2.370437403091969131e+01
9.908227061518678966e+03,2.370427120082456085e+01
9.908227084740907230e+03,2.370416837024410839e+01
9.908227107963137314e+03,2.370406553916224723e+01
9.908227131185367398e+03,2.370396270758702428e+01
9.908227154407597482e+03,2.370385987551845730e+01
9.908227177629825746e+03,2.370375704296459674e+01
9.908227200852055830e+03,2.370365420990934169e+01
9.908227224074285914e+03,2.370355137636076392e+01
9.908227247296515998e+03,2.370344854231885279e+01
9.908227270518744263e+03,2.370334570779168004e+01
9.908227293740974346e+03,2.370324287276314479e+01
9.908227316963204430e+03,2.370314003724129392e+01
9.908227340185434514e+03,2.370303720122615232e+01
9.908227363407662779e+03,2.370293436472576687e+01
9.908227386629892862e+03,2.370283152772404378e+01
9.908227409852122946e+03,2.370272869022902995e+01
9.908227433074353030e+03,2.370262585224074670e+01
9.908227456296581295e+03,2.370252301376724446e+01
9.908227479518811379e+03,2.370242017479243302e+01
9.908227502741041462e+03,2.370231733532435570e+01
9.908227525963271546e+03,2.370221449536303382e+01
9.908227549185499811e+03,2.370211165491652139e+01
9.908227572407729895e+03,2.370200881396871040e+01
9.908227595629959978e+03,2.370190597252767262e+01
9.908227618852190062e+03,2.370180313059341159e+01
9.908227642074418327e+03,2.370170028817398133e+01
9.908227665296648411e+03,2.370159744525328449e+01
9.908227688518878495e+03,2.370149460183938217e+01
9.908227711741108578e+03,2.370139175793228148e+01
9.908227734963336843e+03,2.370128891354003287e+01
9.908227758185566927e+03,2.370118606864654609e+01
9.908227781407797011e+03,2.370108322325987515e+01
9.908227804630027094e+03,2.370098037738003072e+01
9.908227827852255359e+03,2.370087753101507744e+01
9.908227851074485443e+03,2.370077468414890376e+01
9.908227874296715527e+03,2.370067183678956368e+01
9.908227897518945610e+03,2.370056898893707498e+01
9.908227920741173875e+03,2.370046614059950940e+01
9.908227943963403959e+03,2.370036329176073409e+01
9.908227967185634043e+03,2.370026044242883501e+01
9.908227990407864127e+03,2.370015759260380150e+01
9.908228013630092391e+03,2.370005474229370890e+01
9.908228036852322475e+03,2.369995189148244563e+01
9.908228060074552559e+03,2.369984904017807636e+01
9.908228083296782643e+03,2.369974618838061176e+01
9.908228106519010908e+03,2.369964333609809870e+01
9.908228129741240991e+03,2.369954048331444341e+01
9.908228152963471075e+03,2.369943763003770698e+01
9.908228176185701159e+03,2.369933477626789298e+01
9.908228199407929424e+03,2.369923192201306250e+01
9.908228222630159507e+03,2.369912906725711821e+01
9.908228245852389591e+03,2.369902621200810700e+01
9.908228269074619675e+03,2.369892335626605728e+01
9.908228292296847940e+03,2.369882050003900886e+01
9.908228315519078023e+03,2.369871764331086439e+01
9.908228338741308107e+03,2.369861478608969563e+01
9.908228361963538191e+03,2.369851192837548837e+01
9.908228385185766456e+03,2.369840907017632858e+01
9.908228408407996540e+03,2.369830621147609051e+01
9.908228431630226623e+03,2.369820335228284947e+01
9.908228454852456707e+03,2.369810049259660190e+01
9.908228478074684972e+03,2.369799763242541957e+01
9.908228501296915056e+03,2.369789477175319448e+01
9.908228524519145139e+03,2.369779191058796997e+01
9.908228547741375223e+03,2.369768904892978512e+01
9.908228570963603488e+03,2.369758618678667617e+01
9.908228594185833572e+03,2.369748332414255287e+01
9.908228617408063656e+03,2.369738046100546569e+01
9.908228640630293739e+03,2.369727759737543238e+01
9.908228663852522004e+03,2.369717473326051049e+01
9.908228687074752088e+03,2.369707186864458137e+01
9.908228710296982172e+03,2.369696900353573099e+01
9.908228733519212255e+03,2.369686613793394514e+01
9.908228756741440520e+03,2.369676327184729914e+01
9.908228779963670604e+03,2.369666040525968143e+01
