Time (BJD_TBD - 2450000), L_e/L_star (ppm)
9.908226643518544734e+03,1.268033537198055996e+02
9.908226666740774817e+03,1.268030404400926443e+02
9.908226689963004901e+03,1.268027271244880012e+02
9.908226713185233166e+03,1.268024137730164398e+02
9.908226736407463250e+03,1.268021003856290321e+02
9.908226759629693333e+03,1.268017869623505192e+02
9.908226782851923417e+03,1.268014735031810574e+02
9.908226806074151682e+03,1.268011600081454162e+02
9.908226829296381766e+03,1.268008464771946251e+02
9.908226852518611850e+03,1.268005329103534251e+02
9.908226875740841933e+03,1.268002193076220152e+02
9.908226898963070198e+03,1.267999056690251365e+02
9.908226922185300282e+03,1.267995919945138041e+02
9.908226945407530366e+03,1.267992782841128303e+02
9.908226968629760449e+03,1.267989645378223145e+02
9.908226991851988714e+03,1.267986507556670546e+02
9.908227015074218798e+03,1.267983369375981226e+02
9.908227038296448882e+03,1.267980230836401887e+02
9.908227061518678966e+03,1.267977091937934517e+02
9.908227084740907230e+03,1.267973952680827523e+02
9.908227107963137314e+03,1.267970813064589919e+02
9.908227131185367398e+03,1.267967673089469969e+02
9.908227154407597482e+03,1.267964532755469662e+02
9.908227177629825746e+03,1.267961392062836126e+02
9.908227200852055830e+03,1.267958251011079511e+02
9.908227224074285914e+03,1.267955109600448083e+02
9.908227247296515998e+03,1.267951967830942408e+02
9.908227270518744263e+03,1.267948825702811888e+02
9.908227293740974346e+03,1.267945683215565396e+02
9.908227316963204430e+03,1.267942540369450484e+02
9.908227340185434514e+03,1.267939397164469568e+02
9.908227363407662779e+03,1.267936253600870060e+02
9.908227386629892862e+03,1.267933109678162111e+02
9.908227409852122946e+03,1.267929965396592848e+02
9.908227433074353030e+03,1.267926820756164545e+02
9.908227456296581295e+03,1.267923675757125750e+02
9.908227479518811379e+03,1.267920530398984624e+02
9.908227502741041462e+03,1.267917384681989859e+02
9.908227525963271546e+03,1.267914238606143442e+02
9.908227549185499811e+03,1.267911092171693070e+02
9.908227572407729895e+03,1.267907945378148185e+02
9.908227595629959978e+03,1.267904798225756906e+02
9.908227618852190062e+03,1.267901650714521082e+02
9.908227642074418327e+03,1.267898502844688693e+02
9.908227665296648411e+03,1.267895354615768611e+02
9.908227688518878495e+03,1.267892206028009525e+02
9.908227711741108578e+03,1.267889057081412574e+02
9.908227734963336843e+03,1.267885907776227299e+02
9.908227758185566927e+03,1.267882758111960584e+02
9.908227781407797011e+03,1.267879608088862255e+02
9.908227804630027094e+03,1.267876457706933735e+02
9.908227827852255359e+03,1.267873306966423570e+02
9.908227851074485443e+03,1.267870155866839639e+02
9.908227874296715527e+03,1.267867004408431200e+02
9.908227897518945610e+03,1.267863852591199532e+02
9.908227920741173875e+03,1.267860700415393467e+02
9.908227943963403959e+03,1.267857547880521309e+02
9.908227967185634043e+03,1.267854394986831039e+02
9.908227990407864127e+03,1.267851241734325498e+02
9.908228013630092391e+03,1.267848088123252523e+02
9.908228036852322475e+03,1.267844934153120704e+02
9.908228060074552559e+03,1.267841779824178019e+02
9.908228083296782643e+03,1.267838625136427027e+02
9.908228106519010908e+03,1.267835470090116274e+02
9.908228129741240991e+03,1.267832314684753214e+02
9.908228152963471075e+03,1.267829158920587105e+02
9.908228176185701159e+03,1.267826002797619651e+02
9.908228199407929424e+03,1.267822846316099543e+02
9.908228222630159507e+03,1.267819689475534801e+02
9.908228245852389591e+03,1.267816532276173831e+02
9.908228269074619675e+03,1.267813374718018764e+02
9.908228292296847940e+03,1.267810216801318859e+02
9.908228315519078023e+03,1.267807058525580715e+02
9.908228338741308107e+03,1.267803899891054158e+02
9.908228361963538191e+03,1.267800740897740326e+02
9.908228385185766456e+03,1.267797581545889045e+02
9.908228408407996540e+03,1.267794421835007057e+02
9.908228431630226623e+03,1.267791261765343194e+02
9.908228454852456707e+03,1.267788101336899729e+02
9.908228478074684972e+03,1.267784940549926063e+02
9.908228501296915056e+03,1.267781779403928653e+02
9.908228524519145139e+03,1.267778617899157041e+02
9.908228547741375223e+03,1.267775456035612791e+02
9.908228570963603488e+03,1.267772293813546014e+02
9.908228594185833572e+03,1.267769131232462314e+02
9.908228617408063656e+03,1.267765968292611376e+02
9.908228640630293739e+03,1.267762804993995474e+02
9.908228663852522004e+03,1.267759641336863865e+02
9.908228687074752088e+03,1.267756477320723008e+02
9.908228710296982172e+03,1.267753312945822159e+02
9.908228733519212255e+03,1.267750148212163310e+02
9.908228756741440520e+03,1.267746983119996287e+02
9.908228779963670604e+03,1.267743817668826836e+02
9.908228803185900688e+03,1.267740651858904783e+02
9.908228826408130772e+03,1.267737485690232262e+02
9.908228849630359036e+03,1.267734319163058672e+02
9.908228872852589120e+03,1.267731152276889901e+02
9.908228896074819204e+03,1.267727985031975777e+02
9.908228919297049288e+03,1.267724817428318147e+02
9.908228942519277552e+03,1.267721649466167122e+02
9.908228965741507636e+03,1.267718481145027738e+02
9.908228988963737720e+03,1.267715312465150674e+02
9.908229012185967804e+03,1.267712143426537068e+02
9.908229035408196069e+03,1.267708974029437456e+02
9.908229058630426152e+03,1.267705804273356733e+02
9.908229081852656236e+03,1.267702634158545436e+02
9.908229105074886320e+03,1.267699463685005412e+02
9.908229128297114585e+03,1.267696292852986062e+02
9.908229151519344668e+03,1.267693121661993274e+02
9.908229174741574752e+03,1.267689950112276591e+02
9.908229197963804836e+03,1.267686778203838287e+02
9.908229221186033101e+03,1.267683605936928757e+02
9.908229244408263185e+03,1.267680433311052610e+02
9.908229267630493268e+03,1.267677260326460242e+02
9.908229290852723352e+03,1.267674086983153074e+02
9.908229314074951617e+03,1.267670913281381786e+02
9.908229337297181701e+03,1.267667739220651271e+02
9.908229360519411784e+03,1.267664564801211782e+02
9.908229383741641868e+03,1.267661390023064882e+02
9.908229406963870133e+03,1.267658214886461394e+02
9.908229430186100217e+03,1.267655039390905785e+02
9.908229453408330301e+03,1.267651863536648165e+02
9.908229476630560384e+03,1.267648687323690808e+02
9.908229499852788649e+03,1.267645510752283826e+02
9.908229523075018733e+03,1.267642333821932112e+02
9.908229546297248817e+03,1.267639156532885778e+02
9.908229569519478900e+03,1.267635978885146386e+02
9.908229592741707165e+03,1.267632800878965327e+02
9.908229615963937249e+03,1.267629622513846357e+02
9.908229639186167333e+03,1.267626443790040298e+02
9.908229662408397417e+03,1.267623264707548572e+02
9.908229685630625681e+03,1.267620085266622283e+02
9.908229708852855765e+03,1.267616905466765331e+02
9.908229732075085849e+03,1.267613725308228680e+02
9.908229755297315933e+03,1.267610544791013467e+02
9.908229778519544197e+03,1.267607363915371508e+02
9.908229801741774281e+03,1.267604182680805565e+02
9.908229824964004365e+03,1.267601001087566885e+02
9.908229848186234449e+03,1.267597819135657886e+02
9.908229871408462714e+03,1.267594636825328820e+02
9.908229894630692797e+03,1.267591454156083159e+02
9.908229917852922881e+03,1.267588271128172153e+02
9.908229941075152965e+03,1.267585087741597505e+02
9.908229964297381230e+03,1.267581903996610748e+02
9.908229987519611313e+03,1.267578719892714787e+02
9.908230010741841397e+03,1.267575535430160301e+02
9.908230033964071481e+03,1.267572350608949705e+02
9.908230057186299746e+03,1.267569165429334248e+02
9.908230080408529830e+03,1.267565979890816834e+02
9.908230103630759913e+03,1.267562793993648143e+02
9.908230126852989997e+03,1.267559607737830873e+02
9.908230150075218262e+03,1.267556421123615849e+02
9.908230173297448346e+03,1.267553234150506114e+02
9.908230196519678429e+03,1.267550046818752634e+02
9.908230219741908513e+03,1.267546859128357823e+02
9.908230242964136778e+03,1.267543671079572363e+02
9.908230266186366862e+03,1.267540482671899440e+02
9.908230289408596946e+03,1.267537293905590019e+02
9.908230312630827029e+03,1.267534104780646658e+02
9.908230335853055294e+03,1.267530915297320178e+02
9.908230359075285378e+03,1.267527725455113341e+02
9.908230382297515462e+03,1.267524535254277396e+02
9.908230405519745545e+03,1.267521344694814758e+02
9.908230428741973810e+03,1.267518153776976249e+02
9.908230451964203894e+03,1.267514962500264772e+02
9.908230475186433978e+03,1.267511770864931577e+02
9.908230498408664062e+03,1.267508578870978653e+02
9.908230521630892326e+03,1.267505386518657531e+02
9.908230544853122410e+03,1.267502193807470405e+02
