Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.882460428240709007e+03,1.779294574673869533e+01
9.882460446256400246e+03,1.779302950506272296e+01
9.882460464272089666e+03,1.779311326325177589e+01
9.882460482287780906e+03,1.779319702132277214e+01
9.882460500303470326e+03,1.779328077925879370e+01
9.882460518319161565e+03,1.779336453707675147e+01
9.882460536334850985e+03,1.779344829475972745e+01
9.882460554350542225e+03,1.779353205232462898e+01
9.882460572366233464e+03,1.779361580976300417e+01
9.882460590381922884e+03,1.779369956706638334e+01
9.882460608397614124e+03,1.779378332425168807e+01
9.882460626413303544e+03,1.779386708130199679e+01
9.882460644428994783e+03,1.779395083823421686e+01
9.882460662444684203e+03,1.779403459503143381e+01
9.882460680460375443e+03,1.779411835171056211e+01
9.882460698476066682e+03,1.779420210826313209e+01
9.882460716491756102e+03,1.779428586468069895e+01
9.882460734507447341e+03,1.779436962098015584e+01
9.882460752523136762e+03,1.779445337714460251e+01
9.882460770538828001e+03,1.779453713319093922e+01
9.882460788554517421e+03,1.779462088910225148e+01
9.882460806570208661e+03,1.779470464489544668e+01
9.882460824585899900e+03,1.779478840056207645e+01
9.882460842601589320e+03,1.779487215609366402e+01
9.882460860617280559e+03,1.779495591150713807e+01
9.882460878632969980e+03,1.779503966678556637e+01
9.882460896648661219e+03,1.779512342194587404e+01
9.882460914664350639e+03,1.779520717697112531e+01
9.882460932680041878e+03,1.779529093187825239e+01
9.882460950695733118e+03,1.779537468665877853e+01
9.882460968711422538e+03,1.779545844130425536e+01
9.882460986727113777e+03,1.779554219583158314e+01
9.882461004742803198e+03,1.779562595022385096e+01
9.882461022758494437e+03,1.779570970449796619e+01
9.882461040774183857e+03,1.779579345863701789e+01
9.882461058789875096e+03,1.779587721265791700e+01
9.882461076805566336e+03,1.779596096655219739e+01
9.882461094821255756e+03,1.779604472031140361e+01
9.882461112836946995e+03,1.779612847395243946e+01
9.882461130852636416e+03,1.779621222745840114e+01
9.882461148868327655e+03,1.779629598084618536e+01
9.882461166884017075e+03,1.779637973409888829e+01
9.882461184899708314e+03,1.779646348723340665e+01
9.882461202915399554e+03,1.779654724024129209e+01
9.882461220931088974e+03,1.779663099311407848e+01
9.882461238946780213e+03,1.779671474586868030e+01
9.882461256962469633e+03,1.779679849848817597e+01
9.882461274978160873e+03,1.779688225098948351e+01
9.882461292993850293e+03,1.779696600335567780e+01
9.882461311009541532e+03,1.779704975560368041e+01
9.882461329025232772e+03,1.779713350772501101e+01
9.882461347040922192e+03,1.779721725971123902e+01
9.882461365056613431e+03,1.779730101157924338e+01
9.882461383072302851e+03,1.779738476331213448e+01
9.882461401087994091e+03,1.779746851492680548e+01
9.882461419103683511e+03,1.779755226640635257e+01
9.882461437119374750e+03,1.779763601776766890e+01
9.882461455135065989e+03,1.779771976900231678e+01
9.882461473150755410e+03,1.779780352010181943e+01
9.882461491166446649e+03,1.779788727108309132e+01
9.882461509182136069e+03,1.779797102192922864e+01
9.882461527197827309e+03,1.779805477265711389e+01
9.882461545213516729e+03,1.779813852324985746e+01
9.882461563229207968e+03,1.779822227372435606e+01
9.882461581244899207e+03,1.779830602407215778e+01
9.882461599260588628e+03,1.779838977428479296e+01
9.882461617276279867e+03,1.779847352437918317e+01
9.882461635291969287e+03,1.779855727433839974e+01
9.882461653307660526e+03,1.779864102417937133e+01
9.882461671323349947e+03,1.779872477388515506e+01
9.882461689339041186e+03,1.779880852347268672e+01
9.882461707354732425e+03,1.779889227293348952e+01
9.882461725370421846e+03,1.779897602225911513e+01
9.882461743386113085e+03,1.779905977146646023e+01
9.882461761401802505e+03,1.779914352053863169e+01
9.882461779417493744e+03,1.779922726949250844e+01
9.882461797433183165e+03,1.779931101831120799e+01
9.882461815448874404e+03,1.779939476701160928e+01
9.882461833464563824e+03,1.779947851557681560e+01
9.882461851480255064e+03,1.779956226402373076e+01
9.882461869495946303e+03,1.779964601234389576e+01
9.882461887511635723e+03,1.779972976052885159e+01
9.882461905527326962e+03,1.779981350859550915e+01
9.882461923543016383e+03,1.779989725652694688e+01
9.882461941558707622e+03,1.779998100434007924e+01
9.882461959574397042e+03,1.780006475201799532e+01
9.882461977590088281e+03,1.780014849957759182e+01
9.882461995605779521e+03,1.780023224701042395e+01
9.882462013621468941e+03,1.780031599430802203e+01
9.882462031637160180e+03,1.780039974148731119e+01
9.882462049652849601e+03,1.780048348853134854e+01
9.882462067668540840e+03,1.780056723545706276e+01
9.882462085684230260e+03,1.780065098224753584e+01
9.882462103699921499e+03,1.780073472891967512e+01
9.882462121715612739e+03,1.780081847546501805e+01
9.882462139731302159e+03,1.780090222187511628e+01
9.882462157746993398e+03,1.780098596816686296e+01
9.882462175762682818e+03,1.780106971432335783e+01
9.882462193778374058e+03,1.780115346036150115e+01
