Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.013335255787055939e+04,2.557816147596744472e+00
1.013335257878931770e+04,2.557816155909604205e+00
1.013335259970807601e+04,2.557816164222422639e+00
1.013335262062683432e+04,2.557816172535200216e+00
1.013335264154559445e+04,2.557816180847937826e+00
1.013335266246435276e+04,2.557816189160633247e+00
1.013335268338311107e+04,2.557816197473287811e+00
1.013335270430186938e+04,2.557816205785900632e+00
1.013335272522062769e+04,2.557816214098473040e+00
1.013335274613938600e+04,2.557816222411003704e+00
1.013335276705814431e+04,2.557816230723493511e+00
1.013335278797690262e+04,2.557816239035942019e+00
1.013335280889566275e+04,2.557816247348350558e+00
1.013335282981442106e+04,2.557816255660716465e+00
1.013335285073317937e+04,2.557816263973041515e+00
1.013335287165193768e+04,2.557816272285325265e+00
1.013335289257069599e+04,2.557816280597568159e+00
1.013335291348945429e+04,2.557816288909769753e+00
1.013335293440821260e+04,2.557816297221930046e+00
1.013335295532697091e+04,2.557816305534048595e+00
1.013335297624573104e+04,2.557816313846127620e+00
1.013335299716448935e+04,2.557816322158164013e+00
1.013335301808324766e+04,2.557816330470159549e+00
1.013335303900200597e+04,2.557816338782113785e+00
1.013335305992076428e+04,2.557816347094026277e+00
1.013335308083952259e+04,2.557816355405897912e+00
1.013335310175828090e+04,2.557816363717727803e+00
1.013335312267703921e+04,2.557816372029516838e+00
1.013335314359579934e+04,2.557816380341265017e+00
1.013335316451455765e+04,2.557816388652971895e+00
1.013335318543331596e+04,2.557816396964636585e+00
1.013335320635207427e+04,2.557816405276260419e+00
1.013335322727083258e+04,2.557816413587842508e+00
1.013335324818959089e+04,2.557816421899383297e+00
1.013335326910834920e+04,2.557816430210882785e+00
1.013335329002710751e+04,2.557816438522341418e+00
1.013335331094586763e+04,2.557816446833759194e+00
1.013335333186462594e+04,2.557816455145134782e+00
1.013335335278338425e+04,2.557816463456468181e+00
1.013335337370214256e+04,2.557816471767761168e+00
1.013335339462090087e+04,2.557816480079012411e+00
1.013335341553965918e+04,2.557816488390222798e+00
1.013335343645841749e+04,2.557816496701390996e+00
1.013335345737717762e+04,2.557816505012518338e+00
1.013335347829593593e+04,2.557816513323603935e+00
1.013335349921469424e+04,2.557816521634648677e+00
1.013335352013345255e+04,2.557816529945651229e+00
1.013335354105221086e+04,2.557816538256612038e+00
1.013335356197096917e+04,2.557816546567531546e+00
1.013335358288972748e+04,2.557816554878409754e+00
1.013335360380848579e+04,2.557816563189246661e+00
1.013335362472724591e+04,2.557816571500042269e+00
1.013335364564600422e+04,2.557816579810796132e+00
