Time (BJD_TBD - 2450000), F_h/L_star (ppm)
1.014846018518507481e+04,2.867690390579458182e+01
1.014846020605984813e+04,2.867692678484173996e+01
1.014846022693461964e+04,2.867694966319569261e+01
1.014846024780939297e+04,2.867697254086044012e+01
1.014846026868416629e+04,2.867699541783397521e+01
1.014846028955893780e+04,2.867701829411431547e+01
1.014846031043371113e+04,2.867704116970543637e+01
1.014846033130848264e+04,2.867706404460334824e+01
1.014846035218325596e+04,2.867708691881204786e+01
1.014846037305802929e+04,2.867710979232953505e+01
1.014846039393280080e+04,2.867713266515381321e+01
1.014846041480757413e+04,2.867715553728887201e+01
1.014846043568234745e+04,2.867717840873271484e+01
1.014846045655711896e+04,2.867720127948334508e+01
1.014846047743189229e+04,2.867722414954474885e+01
1.014846049830666561e+04,2.867724701891494021e+01
1.014846051918143712e+04,2.867726988759191542e+01
1.014846054005621045e+04,2.867729275557965707e+01
1.014846056093098196e+04,2.867731562287418967e+01
1.014846058180575528e+04,2.867733848947948871e+01
1.014846060268052861e+04,2.867736135539355757e+01
1.014846062355530012e+04,2.867738422061441739e+01
1.014846064443007344e+04,2.867740708514603298e+01
1.014846066530484677e+04,2.867742994898642905e+01
1.014846068617961828e+04,2.867745281213360187e+01
1.014846070705439161e+04,2.867747567459153402e+01
1.014846072792916493e+04,2.867749853635823243e+01
1.014846074880393644e+04,2.867752139743171114e+01
1.014846076967870977e+04,2.867754425781594207e+01
1.014846079055348127e+04,2.867756711750695331e+01
1.014846081142825460e+04,2.867758997650871677e+01
1.014846083230302793e+04,2.867761283481924295e+01
1.014846085317779944e+04,2.867763569243653876e+01
1.014846087405257276e+04,2.867765854936459391e+01
1.014846089492734609e+04,2.867768140560139756e+01
1.014846091580211760e+04,2.867770426114497440e+01
1.014846093667689092e+04,2.867772711599929636e+01
1.014846095755166243e+04,2.867774997016038441e+01
1.014846097842643576e+04,2.867777282363222113e+01
1.014846099930120909e+04,2.867779567641280991e+01
1.014846102017598059e+04,2.867781852850016122e+01
1.014846104105075392e+04,2.867784137989825410e+01
1.014846106192552725e+04,2.867786423060509549e+01
1.014846108280029875e+04,2.867788708061870651e+01
1.014846110367507208e+04,2.867790992994304489e+01
1.014846112454984541e+04,2.867793277857613177e+01
1.014846114542461692e+04,2.867795562651597763e+01
1.014846116629939024e+04,2.867797847376655795e+01
1.014846118717416175e+04,2.867800132032389016e+01
1.014846120804893508e+04,2.867802416619196038e+01
1.014846122892370840e+04,2.867804701136876488e+01
1.014846124979847991e+04,2.867806985585232837e+01
1.014846127067325324e+04,2.867809269964661212e+01
1.014846129154802657e+04,2.867811554274964081e+01
1.014846131242279807e+04,2.867813838515941427e+01
1.014846133329757140e+04,2.867816122687991509e+01
1.014846135417234473e+04,2.867818406790915020e+01
1.014846137504711623e+04,2.867820690824512653e+01
1.014846139592188956e+04,2.867822974789182666e+01
1.014846141679666107e+04,2.867825258684527157e+01
1.014846143767143440e+04,2.867827542510943317e+01
1.014846145854620772e+04,2.867829826268232907e+01
1.014846147942097923e+04,2.867832109956195907e+01
1.014846150029575256e+04,2.867834393575230933e+01
1.014846152117052588e+04,2.867836677125138323e+01
1.014846154204529739e+04,2.867838960605719123e+01
1.014846156292007072e+04,2.867841244017371594e+01
1.014846158379484405e+04,2.867843527359896072e+01
1.014846160466961555e+04,2.867845810633093606e+01
1.014846162554438888e+04,2.867848093837362455e+01
1.014846164641916039e+04,2.867850376972304360e+01
1.014846166729393371e+04,2.867852660038316870e+01
1.014846168816870704e+04,2.867854943035201387e+01
1.014846170904347855e+04,2.867857225962757894e+01
1.014846172991825188e+04,2.867859508821385361e+01
1.014846175079302520e+04,2.867861791610884126e+01
1.014846177166779671e+04,2.867864074331055235e+01
1.014846179254257004e+04,2.867866356982296239e+01
1.014846181341734336e+04,2.867868639564408539e+01
1.014846183429211487e+04,2.867870922077192830e+01
1.014846185516688820e+04,2.867873204521046659e+01
1.014846187604165971e+04,2.867875486895572124e+01
1.014846189691643303e+04,2.867877769201167482e+01
1.014846191779120636e+04,2.867880051437633071e+01
1.014846193866597787e+04,2.867882333604770295e+01
1.014846195954075120e+04,2.867884615702976703e+01
1.014846198041552452e+04,2.867886897732053342e+01
1.014846200129029603e+04,2.867889179691800905e+01
1.014846202216506936e+04,2.867891461582617296e+01
1.014846204303984086e+04,2.867893743404104612e+01
1.014846206391461419e+04,2.867896025156660755e+01
