Time (BJD_TBD - 2450000), L_d/L_star (ppm)
9.905193796296138316e+03,9.824322488011592469e+00
9.905193817625817246e+03,9.822815849815636824e+00
9.905193838955496176e+03,9.821309321778475265e+00
9.905193860285176925e+03,9.819802903773288349e+00
9.905193881614855854e+03,9.818296596058663894e+00
9.905193902944534784e+03,9.816790398507784232e+00
9.905193924274213714e+03,9.815284311122288941e+00
9.905193945603892644e+03,9.813778333903824702e+00
9.905193966933571573e+03,9.812272466854052411e+00
9.905193988263252322e+03,9.810766709846204137e+00
9.905194009592931252e+03,9.809261063138764669e+00
9.905194030922610182e+03,9.807755526604955421e+00
9.905194052252289111e+03,9.806250100246417745e+00
9.905194073581968041e+03,9.804744784064823193e+00
9.905194094911648790e+03,9.803239577933439364e+00
9.905194116241327720e+03,9.801734482110665780e+00
9.905194137571006650e+03,9.800229496469746948e+00
9.905194158900685579e+03,9.798724621012365077e+00
9.905194180230364509e+03,9.797219855740149086e+00
9.905194201560043439e+03,9.795715200654758092e+00
9.905194222889724188e+03,9.794210655629530748e+00
9.905194244219403117e+03,9.792706220922720917e+00
9.905194265549082047e+03,9.791201896407663696e+00
9.905194286878760977e+03,9.789697682086021757e+00
9.905194308208439907e+03,9.788193577959441782e+00
9.905194329538120655e+03,9.786689583901301503e+00
9.905194350867799585e+03,9.785185700169794387e+00
9.905194372197478515e+03,9.783681926638264414e+00
9.905194393527157445e+03,9.782178263308376032e+00
9.905194414856836374e+03,9.780674710181775922e+00
9.905194436186517123e+03,9.779171267131903988e+00
9.905194457516196053e+03,9.777667934416827578e+00
9.905194478845874983e+03,9.776164711909979488e+00
9.905194500175553912e+03,9.774661599613013507e+00
9.905194521505232842e+03,9.773158597527558555e+00
9.905194542834911772e+03,9.771655705655271973e+00
9.905194564164592521e+03,9.770152923869646955e+00
9.905194585494271450e+03,9.768650252428649594e+00
9.905194606823950380e+03,9.767147691205734006e+00
9.905194628153629310e+03,9.765645240202571742e+00
9.905194649483308240e+03,9.764142899420814814e+00
9.905194670812988988e+03,9.762640668733970628e+00
9.905194692142667918e+03,9.761138548399941328e+00
9.905194713472346848e+03,9.759636538292221886e+00
9.905194734802025778e+03,9.758134638412482076e+00
9.905194756131704708e+03,9.756632848762361476e+00
9.905194777461383637e+03,9.755131169343501440e+00
9.905194798791064386e+03,9.753629600029498192e+00
9.905194820120743316e+03,9.752128141078104662e+00
9.905194841450422246e+03,9.750626792362893980e+00
9.905194862780101175e+03,9.749125553885527040e+00
9.905194884109780105e+03,9.747624425647648749e+00
9.905194905439460854e+03,9.746123407522876647e+00
9.905194926769139784e+03,9.744622499768892609e+00
9.905194948098818713e+03,9.743121702259340822e+00
9.905194969428497643e+03,9.741621014995809347e+00
9.905194990758176573e+03,9.740120437979994605e+00
9.905195012087855503e+03,9.738619971213523741e+00
9.905195033417536251e+03,9.737119614570092452e+00
9.905195054747215181e+03,9.735619368307242283e+00
9.905195076076894111e+03,9.734119232298654723e+00
9.905195097406573041e+03,9.732619206545997770e+00
9.905195118736251970e+03,9.731119291050875475e+00
9.905195140065932719e+03,9.729619485687061697e+00
9.905195161395611649e+03,9.728119790712002057e+00
9.905195182725290579e+03,9.726620205999415347e+00
9.905195204054969508e+03,9.725120731550957132e+00
9.905195225384648438e+03,9.723621367368275870e+00
9.905195246714329187e+03,9.722122113325141868e+00
9.905195268044008117e+03,9.720622969678924363e+00
9.905195289373687046e+03,9.719123936303395439e+00
9.905195310703365976e+03,9.717625013200189343e+00
9.905195332033044906e+03,9.716126200370966970e+00
9.905195353362723836e+03,9.714627497817351909e+00
9.905195374692404584e+03,9.713128905413205061e+00
9.905195396022083514e+03,9.711630423415778424e+00
9.905195417351762444e+03,9.710132051698863620e+00
9.905195438681441374e+03,9.708633790264135754e+00
9.905195460011120304e+03,9.707135639113229075e+00
9.905195481340801052e+03,9.705637598120029352e+00
9.905195502670479982e+03,9.704139667541690883e+00
9.905195524000158912e+03,9.702641847252099438e+00
9.905195545329837842e+03,9.701144137252878608e+00
9.905195566659516771e+03,9.699646537545685732e+00
9.905195587989195701e+03,9.698149048132160388e+00
9.905195609318876450e+03,9.696651668886222097e+00
9.905195630648555380e+03,9.695154400064943445e+00
9.905195651978234309e+03,9.693657241542229741e+00
9.905195673307913239e+03,9.692160193319750761e+00
9.905195694637592169e+03,9.690663255399130094e+00
9.905195715967272918e+03,9.689166427654354763e+00
9.905195737296951847e+03,9.687669710342367679e+00
9.905195758626630777e+03,9.686173103337150536e+00
9.905195779956309707e+03,9.684676606640357122e+00
9.905195801285988637e+03,9.683180220253621684e+00
9.905195822615667566e+03,9.681683944178555379e+00
9.905195843945348315e+03,9.680187778289260692e+00
9.905195865275027245e+03,9.678691722842522438e+00
9.905195886604706175e+03,9.677195777712373825e+00
9.905195907934385104e+03,9.675699942900481076e+00
9.905195929264064034e+03,9.674204218408464229e+00
9.905195950593744783e+03,9.672708604110431097e+00
9.905195971923423713e+03,9.671213100263106099e+00
9.905195993253102642e+03,9.669717706740570407e+00
9.905196014582781572e+03,9.668222423544483135e+00
9.905196035912460502e+03,9.666727250676462546e+00
9.905196057242139432e+03,9.665232188138135783e+00
9.905196078571820181e+03,9.663737235803672831e+00
9.905196099901499110e+03,9.662242393929675544e+00
9.905196121231178040e+03,9.660747662390317458e+00
9.905196142560856970e+03,9.659253041187211508e+00
9.905196163890535900e+03,9.657758530321991941e+00
9.905196185220216648e+03,9.656264129668860718e+00
9.905196206549895578e+03,9.654769839484337979e+00
9.905196227879574508e+03,9.653275659642615025e+00
9.905196249209253438e+03,9.651781590145338541e+00
9.905196270538932367e+03,9.650287630994123234e+00
9.905196291868613116e+03,9.648793782063233238e+00
9.905196313198292046e+03,9.647300043609094544e+00
9.905196334527970976e+03,9.645806415505921549e+00
9.905196355857649905e+03,9.644312897755369818e+00
9.905196377187328835e+03,9.642819490359068269e+00
9.905196398517007765e+03,9.641326193318647597e+00
9.905196419846688514e+03,9.639833006508412794e+00
9.905196441176367443e+03,9.638339930184685045e+00
9.905196462506046373e+03,9.636846964221744472e+00
9.905196483835725303e+03,9.635354108621243086e+00
9.905196505165404233e+03,9.633861363384790266e+00
9.905196526495084981e+03,9.632368728386746071e+00
9.905196547824763911e+03,9.630876203883337539e+00
9.905196569154442841e+03,9.629383789748883871e+00
9.905196590484121771e+03,9.627891485985017539e+00
9.905196611813800700e+03,9.626399292593402990e+00
9.905196633143479630e+03,9.624907209575644274e+00
9.905196654473160379e+03,9.623415236806152961e+00
9.905196675802839309e+03,9.621923374541040630e+00
9.905196697132518239e+03,9.620431622654699311e+00
9.905196718462197168e+03,9.618939981148761476e+00
9.905196739791876098e+03,9.617448450024840056e+00
9.905196761121556847e+03,9.615957029157415903e+00
9.905196782451235777e+03,9.614465718802476246e+00
9.905196803780914706e+03,9.612974518834484172e+00
9.905196825110593636e+03,9.611483429255045507e+00
9.905196846440272566e+03,9.609992450065801606e+00
9.905196867769951496e+03,9.608501581268400926e+00
9.905196889099632244e+03,9.607010822737334976e+00
9.905196910429311174e+03,9.605520174728503946e+00
9.905196931758990104e+03,9.604029637116401119e+00
9.905196953088669034e+03,9.602539209902648309e+00
9.905196974418347963e+03,9.601048893088901082e+00
9.905196995748028712e+03,9.599558686549693576e+00
9.905197017077707642e+03,9.598068590540833611e+00
9.905197038407386572e+03,9.596578604936857104e+00
9.905197059737065501e+03,9.595088729739407185e+00
