Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.891595520833507180e+03,2.830776411931986303e+01
9.891595543725843527e+03,2.830864714149562289e+01
9.891595566618178054e+03,2.830953017391843218e+01
9.891595589510514401e+03,2.831041321672838507e+01
9.891595612402848928e+03,2.831129626978495395e+01
9.891595635295185275e+03,2.831217933322822944e+01
9.891595658187519803e+03,2.831306240691769460e+01
9.891595681079856149e+03,2.831394549099343649e+01
9.891595703972190677e+03,2.831482858531493108e+01
9.891595726864527023e+03,2.831571169002228672e+01
9.891595749756863370e+03,2.831659480504512771e+01
9.891595772649197897e+03,2.831747793031304994e+01
9.891595795541534244e+03,2.831836106596619373e+01
9.891595818433868772e+03,2.831924421186399954e+01
9.891595841326205118e+03,2.832012736814658993e+01
9.891595864218539646e+03,2.832101053467341600e+01
9.891595887110875992e+03,2.832189371158460034e+01
9.891595910003210520e+03,2.832277689873957627e+01
9.891595932895546866e+03,2.832366009627847703e+01
9.891595955787881394e+03,2.832454330406074661e+01
9.891595978680217740e+03,2.832542652222650759e+01
9.891596001572554087e+03,2.832630975070538071e+01
9.891596024464888615e+03,2.832719298942696540e+01
9.891596047357224961e+03,2.832807623853141266e+01
9.891596070249559489e+03,2.832895949787813805e+01
9.891596093141895835e+03,2.832984276760728548e+01
9.891596116034230363e+03,2.833072604757828472e+01
9.891596138926566709e+03,2.833160933793126546e+01
9.891596161818901237e+03,2.833249263852568234e+01
9.891596184711237584e+03,2.833337594950165084e+01
9.891596207603573930e+03,2.833425927078879525e+01
9.891596230495908458e+03,2.833514260231670434e+01
9.891596253388244804e+03,2.833602594422552912e+01
9.891596276280579332e+03,2.833690929637469225e+01
9.891596299172915678e+03,2.833779265890434118e+01
9.891596322065250206e+03,2.833867603167389504e+01
9.891596344957586552e+03,2.833955941482351193e+01
9.891596367849921080e+03,2.834044280821258255e+01
9.891596390742257427e+03,2.834132621198130053e+01
9.891596413634591954e+03,2.834220962598905658e+01
9.891596436526928301e+03,2.834309305037601234e+01
9.891596459419264647e+03,2.834397648507176726e+01
9.891596482311599175e+03,2.834485993000589943e+01
9.891596505203935521e+03,2.834574338531859183e+01
9.891596528096270049e+03,2.834662685086923517e+01
9.891596550988606396e+03,2.834751032679801241e+01
9.891596573880940923e+03,2.834839381296431071e+01
9.891596596773277270e+03,2.834927730950830593e+01
9.891596619665611797e+03,2.835016081628938522e+01
9.891596642557948144e+03,2.835104433344774222e+01
9.891596665450284490e+03,2.835192786091294082e+01
9.891596688342619018e+03,2.835281139861458755e+01
9.891596711234955364e+03,2.835369494669285473e+01
9.891596734127289892e+03,2.835457850500712595e+01
9.891596757019626239e+03,2.835546207369759841e+01
9.891596779911960766e+03,2.835634565262363793e+01
9.891596802804297113e+03,2.835722924192544170e+01
9.891596825696631640e+03,2.835811284146238620e+01
9.891596848588967987e+03,2.835899645137465797e+01
9.891596871481304333e+03,2.835988007159185642e+01
9.891596894373638861e+03,2.836076370204353836e+01
9.891596917265975208e+03,2.836164734286990807e+01
9.891596940158309735e+03,2.836253099393034205e+01
9.891596963050646082e+03,2.836341465536503748e+01
9.891596985942980609e+03,2.836429832703334242e+01
9.891597008835316956e+03,2.836518200907548604e+01
9.891597031727651483e+03,2.836606570135083061e+01
9.891597054619987830e+03,2.836694940399956266e+01
9.891597077512322358e+03,2.836783311688106224e+01
9.891597100404658704e+03,2.836871684013553363e+01
9.891597123296995051e+03,2.836960057369254073e+01
9.891597146189329578e+03,2.837048431748165100e+01
9.891597169081665925e+03,2.837136807164309005e+01
9.891597191974000452e+03,2.837225183603620948e+01
9.891597214866336799e+03,2.837313561080122781e+01
9.891597237758671326e+03,2.837401939579748600e+01
9.891597260651007673e+03,2.837490319116520965e+01
9.891597283543342201e+03,2.837578699676373617e+01
9.891597306435678547e+03,2.837667081273331249e+01
9.891597329328014894e+03,2.837755463900348474e+01
9.891597352220349421e+03,2.837843847550380971e+01
9.891597375112685768e+03,2.837932232237453434e+01
9.891597398005020295e+03,2.838020617947497115e+01
9.891597420897356642e+03,2.838109004694540261e+01
9.891597443789691170e+03,2.838197392464509150e+01
9.891597466682027516e+03,2.838285781271433095e+01
9.891597489574362044e+03,2.838374171101243348e+01
9.891597512466698390e+03,2.838462561967963538e+01
9.891597535359032918e+03,2.838550953857525982e+01
9.891597558251369264e+03,2.838639346783956086e+01
9.891597581143705611e+03,2.838727740740209171e+01
9.891597604036040138e+03,2.838816135719239497e+01
9.891597626928376485e+03,2.838904531735072823e+01
9.891597649820711013e+03,2.838992928773640756e+01
9.891597672713047359e+03,2.839081326848968345e+01
9.891597695605381887e+03,2.839169725946986844e+01
9.891597718497718233e+03,2.839258126081722367e+01
9.891597741390052761e+03,2.839346527239105455e+01
9.891597764282389107e+03,2.839434929433162935e+01
9.891597787174725454e+03,2.839523332656849064e+01
9.891597810067059982e+03,2.839611736903117389e+01
9.891597832959396328e+03,2.839700142185995091e+01
9.891597855851730856e+03,2.839788548491412357e+01
9.891597878744067202e+03,2.839876955833395655e+01
9.891597901636401730e+03,2.839965364197876241e+01
9.891597924528738076e+03,2.840053773598878806e+01
9.891597947421072604e+03,2.840142184022335670e+01
9.891597970313408950e+03,2.840230595482272236e+01
9.891597993205745297e+03,2.840319007971643117e+01
9.891598016098079825e+03,2.840407421483400796e+01
9.891598038990416171e+03,2.840495836031575294e+01
9.891598061882750699e+03,2.840584251602094668e+01
9.891598084775087045e+03,2.840672668208986806e+01
9.891598107667421573e+03,2.840761085838179767e+01
9.891598130559757919e+03,2.840849504503703216e+01
9.891598153452092447e+03,2.840937924191483788e+01
9.891598176344428794e+03,2.841026344915551505e+01
9.891598199236763321e+03,2.841114766661833002e+01
9.891598222129099668e+03,2.841203189444360433e+01
9.891598245021436014e+03,2.841291613256083437e+01
9.891598267913770542e+03,2.841380038089956273e+01
9.891598290806106888e+03,2.841468463960008251e+01
9.891598313698441416e+03,2.841556890852165651e+01
9.891598336590777762e+03,2.841645318780460983e+01
9.891598359483112290e+03,2.841733747730818038e+01
9.891598382375448637e+03,2.841822177717269682e+01
9.891598405267783164e+03,2.841910608725738996e+01
9.891598428160119511e+03,2.841999040770259910e+01
9.891598451052455857e+03,2.842087473843785261e+01
