Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.913946643518749624e+03,4.488665960610028947e+02
9.913946661622412648e+03,4.488708135520806763e+02
9.913946679726073853e+03,4.488750305674265633e+02
9.913946697829736877e+03,4.488792471078787116e+02
9.913946715933398082e+03,4.488834631725804343e+02
9.913946734037061105e+03,4.488876787623698306e+02
9.913946752140722310e+03,4.488918938763902133e+02
9.913946770244385334e+03,4.488961085154795114e+02
9.913946788348046539e+03,4.489003226787814356e+02
9.913946806451709563e+03,4.489045363671335167e+02
9.913946824555372586e+03,4.489087495801030627e+02
9.913946842659033791e+03,4.489129623172573815e+02
9.913946860762696815e+03,4.489171745794338904e+02
9.913946878866358020e+03,4.489213863657768115e+02
9.913946896970021044e+03,4.489255976771231076e+02
9.913946915073682248e+03,4.489298085126173987e+02
9.913946933177345272e+03,4.489340188730963632e+02
9.913946951281006477e+03,4.489382287577047919e+02
9.913946969384669501e+03,4.489424381672793061e+02
9.913946987488332525e+03,4.489466471013876685e+02
9.913947005591993729e+03,4.489508555595977555e+02
9.913947023695656753e+03,4.489550635427459042e+02
9.913947041799317958e+03,4.489592710499772465e+02
9.913947059902980982e+03,4.489634780821281197e+02
9.913947078006642187e+03,4.489676846383437692e+02
9.913947096110305210e+03,4.489718907194600774e+02
9.913947114213966415e+03,4.489760963246227448e+02
9.913947132317629439e+03,4.489803014546675968e+02
9.913947150421292463e+03,4.489845061091626803e+02
9.913947168524953668e+03,4.489887102876764402e+02
9.913947186628616691e+03,4.489929139910443041e+02
9.913947204732277896e+03,4.489971172184123134e+02
9.913947222835940920e+03,4.490013199706159526e+02
9.913947240939602125e+03,4.490055222468012062e+02
9.913947259043265149e+03,4.490097240478033314e+02
9.913947277146926353e+03,4.490139253727687674e+02
9.913947295250589377e+03,4.490181262225324872e+02
9.913947313354252401e+03,4.490223265966630493e+02
9.913947331457913606e+03,4.490265264947291826e+02
9.913947349561576630e+03,4.490307259175655759e+02
9.913947367665237834e+03,4.490349248643191800e+02
9.913947385768900858e+03,4.490391233358245699e+02
9.913947403872562063e+03,4.490433213312285829e+02
9.913947421976225087e+03,4.490475188513656803e+02
9.913947440079888111e+03,4.490517158958048185e+02
9.913947458183549315e+03,4.490559124641150675e+02
9.913947476287212339e+03,4.490601085571304338e+02
9.913947494390873544e+03,4.490643041739984938e+02
9.913947512494536568e+03,4.490684993155530265e+02
9.913947530598197773e+03,4.490726939809419491e+02
9.913947548701860796e+03,4.490768881709987568e+02
9.913947566805522001e+03,4.490810818848714234e+02
9.913947584909185025e+03,4.490852751233935010e+02
9.913947603012848049e+03,4.490894678861342300e+02
9.913947621116509254e+03,4.490936601726631920e+02
9.913947639220172277e+03,4.490978519838135981e+02
9.913947657323833482e+03,4.491020433187338199e+02
9.913947675427496506e+03,4.491062341782569547e+02
9.913947693531157711e+03,4.491104245615316017e+02
9.913947711634820735e+03,4.491146144693904603e+02
9.913947729738481939e+03,4.491188039009823569e+02
9.913947747842144963e+03,4.491229928571399910e+02
9.913947765945807987e+03,4.491271813374330577e+02
9.913947784049469192e+03,4.491313693414317072e+02
9.913947802153132216e+03,4.491355568699681271e+02
9.913947820256793420e+03,4.491397439221916557e+02
9.913947838360456444e+03,4.491439304989344237e+02
9.913947856464117649e+03,4.491481165993459399e+02
9.913947874567780673e+03,4.491523022242581646e+02
9.913947892671441878e+03,4.491564873728206635e+02
9.913947910775104901e+03,4.491606720458653967e+02
9.913947928878767925e+03,4.491648562429624576e+02
9.913947946982429130e+03,4.491690399636822804e+02
9.913947965086092154e+03,4.491732232088564842e+02
9.913947983189753359e+03,4.491774059776350327e+02
9.913948001293416382e+03,4.491815882708493746e+02
9.913948019397077587e+03,4.491857700876498143e+02
9.913948037500740611e+03,4.491899514288674595e+02
9.913948055604401816e+03,4.491941322936527285e+02
9.913948073708064840e+03,4.491983126828367290e+02
9.913948091811727863e+03,4.492024925959901225e+02
9.913948109915389068e+03,4.492066720326835707e+02
9.913948128019052092e+03,4.492108509937479539e+02
9.913948146122713297e+03,4.492150294783342588e+02
9.913948164226376321e+03,4.492192074872727403e+02
9.913948182330037525e+03,4.492233850197148968e+02
9.913948200433700549e+03,4.492275620764906421e+02
9.913948218537361754e+03,4.492317386567517588e+02
9.913948236641024778e+03,4.492359147613280470e+02
9.913948254744687802e+03,4.492400903897907369e+02
9.913948272848349006e+03,4.492442655417110586e+02
9.913948290952012030e+03,4.492484402179189260e+02
9.913948309055673235e+03,4.492526144175661784e+02
9.913948327159336259e+03,4.492567881414823319e+02
9.913948345262997464e+03,4.492609613888195668e+02
9.913948363366660487e+03,4.492651341604072286e+02
9.913948381470321692e+03,4.492693064553976683e+02
9.913948399573984716e+03,4.492734782746200608e+02
9.913948417677647740e+03,4.492776496176459204e+02
9.913948435781308945e+03,4.492818204840471026e+02
9.913948453884971968e+03,4.492859908746524411e+02
9.913948471988633173e+03,4.492901607886147417e+02
9.913948490092296197e+03,4.492943302267627814e+02
9.913948508195957402e+03,4.492984991882494796e+02
9.913948526299620426e+03,4.493026676739033292e+02
9.913948544403281630e+03,4.493068356828775904e+02
