Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.014846018518507481e+04,2.826270683949515217e+01
1.014846020605984813e+04,2.826272938580928695e+01
1.014846022693461964e+04,2.826275193144022069e+01
1.014846024780939297e+04,2.826277447639188622e+01
1.014846026868416629e+04,2.826279702066231536e+01
1.014846028955893780e+04,2.826281956424954345e+01
1.014846031043371113e+04,2.826284210715749268e+01
1.014846033130848264e+04,2.826286464938223375e+01
1.014846035218325596e+04,2.826288719092771018e+01
1.014846037305802929e+04,2.826290973179193244e+01
1.014846039393280080e+04,2.826293227197295010e+01
1.014846041480757413e+04,2.826295481147469602e+01
1.014846043568234745e+04,2.826297735029518066e+01
1.014846045655711896e+04,2.826299988843246425e+01
1.014846047743189229e+04,2.826302242589046188e+01
1.014846049830666561e+04,2.826304496266720889e+01
1.014846051918143712e+04,2.826306749876074420e+01
1.014846054005621045e+04,2.826309003417499000e+01
1.014846056093098196e+04,2.826311256890602053e+01
1.014846058180575528e+04,2.826313510295776155e+01
1.014846060268052861e+04,2.826315763632824840e+01
1.014846062355530012e+04,2.826318016901551644e+01
1.014846064443007344e+04,2.826320270102349141e+01
1.014846066530484677e+04,2.826322523235020867e+01
1.014846068617961828e+04,2.826324776299370356e+01
1.014846070705439161e+04,2.826327029295790183e+01
1.014846072792916493e+04,2.826329282224083528e+01
1.014846074880393644e+04,2.826331535084054281e+01
1.014846076967870977e+04,2.826333787876095371e+01
1.014846079055348127e+04,2.826336040599813160e+01
1.014846081142825460e+04,2.826338293255601641e+01
1.014846083230302793e+04,2.826340545843262930e+01
1.014846085317779944e+04,2.826342798362600917e+01
1.014846087405257276e+04,2.826345050814008886e+01
1.014846089492734609e+04,2.826347303197289307e+01
1.014846091580211760e+04,2.826349555512246781e+01
1.014846093667689092e+04,2.826351807759272816e+01
1.014846095755166243e+04,2.826354059937975549e+01
1.014846097842643576e+04,2.826356312048746844e+01
1.014846099930120909e+04,2.826358564091390946e+01
1.014846102017598059e+04,2.826360816065711035e+01
1.014846104105075392e+04,2.826363067972100040e+01
1.014846106192552725e+04,2.826365319810360432e+01
1.014846108280029875e+04,2.826367571580297167e+01
1.014846110367507208e+04,2.826369823282301752e+01
1.014846112454984541e+04,2.826372074916178079e+01
1.014846114542461692e+04,2.826374326481729327e+01
1.014846116629939024e+04,2.826376577979349136e+01
1.014846118717416175e+04,2.826378829408643867e+01
1.014846120804893508e+04,2.826381080770006804e+01
1.014846122892370840e+04,2.826383332063240061e+01
1.014846124979847991e+04,2.826385583288148595e+01
1.014846127067325324e+04,2.826387834445124625e+01
1.014846129154802657e+04,2.826390085533971686e+01
1.014846131242279807e+04,2.826392336554492246e+01
1.014846133329757140e+04,2.826394587507080658e+01
1.014846135417234473e+04,2.826396838391539745e+01
1.014846137504711623e+04,2.826399089207672333e+01
1.014846139592188956e+04,2.826401339955872416e+01
1.014846141679666107e+04,2.826403590635745999e+01
1.014846143767143440e+04,2.826405841247685657e+01
1.014846145854620772e+04,2.826408091791495991e+01
1.014846147942097923e+04,2.826410342266979470e+01
1.014846150029575256e+04,2.826412592674529378e+01
1.014846152117052588e+04,2.826414843013948897e+01
1.014846154204529739e+04,2.826417093285041915e+01
1.014846156292007072e+04,2.826419343488200298e+01
1.014846158379484405e+04,2.826421593623228290e+01
1.014846160466961555e+04,2.826423843689929427e+01
1.014846162554438888e+04,2.826426093688695573e+01
1.014846164641916039e+04,2.826428343619134864e+01
